N	2gram	Losev_Dial_4	KulturaY
216	в состоянии	1	2
217	лишь в	2	2
218	заключается в	2	2
219	и мы	7	2
220	и тем	6	2
221	ни в	8	2
222	все равно	2	2
223	как и	7	2
224	между собою	2	2
225	в москве	1	2
226	как таковой	5	2
227	об основной	1	2
228	одного и	1	2
229	же есть	3	2
230	и становится	1	2
231	и еще	1	2
232	но если	5	2
233	и при	2	2
234	в своей	3	2
235	от себя	2	2
236	что я	5	2
237	вопрос о	2	2
238	что было	2	2
239	и более	1	2
240	том же	1	2
241	по себе	13	2
242	устранить и	1	2
243	можно ли	1	2
244	до конца	1	2
245	что с	2	2
246	иной раз	3	2
247	в то	6	2
248	как о	2	2
249	не имеет	14	2
250	ничего не	17	2
251	чтобы в	1	2
252	из предыдущего	1	2
253	и именно	2	2
254	дело не	1	2
255	никогда не	2	2
256	же время	6	2
257	е не	2	2
258	быть в	5	2
259	доказать что	1	2
260	если его	1	2
261	не является	1	2
262	не могут	2	2
263	и должно	1	2
264	когда мы	1	2
265	слова но	1	2
266	но также	1	2
267	к жизни	3	2
268	если мы	5	2
269	что все	4	2
270	в собственном	3	2
271	чтобы быть	1	2
272	идет речь	4	2
273	не мог	2	2
274	мы наблюдаем	1	2
275	чтобы дать	1	2
276	было в	1	2
277	силу того	1	2
278	о котором	1	2
279	одно из	1	2
280	в разных	2	2
281	о нем	2	2
282	никак не	2	2
283	е о	3	2
284	это было	2	2
285	в греческой	1	2
286	во втором	1	2
287	должны быть	4	2
288	а именно	6	2
289	не знаю	1	2
290	раз на	1	2
291	в современной	1	2
292	но с	1	2
293	д и	3	2
294	тот же	1	2
295	чтобы получить	1	2
296	же и	2	2
297	конечно не	2	2
298	то и	2	2
299	а то	1	2
300	когда оно	1	2
301	был бы	2	2
302	наука о	1	2
303	здесь как	1	2
304	были бы	1	2
305	или поздно	1	2
306	или иначе	2	2
307	в каком	5	2
308	на этот	1	2
309	только к	1	2
310	превращается в	1	2
311	не всегда	3	2
312	именно так	2	2
313	в это	1	2
314	мы говорим	2	2
315	к своему	2	2
316	это есть	13	2
317	факты и	2	2
318	возможность и	1	2
319	и наглядно	1	2
320	в контексте	1	2
321	с этой	2	2
322	этом случае	1	2
323	поэтому что	1	2
324	в смысле	5	2
325	не раз	2	2
326	смысл и	3	2
327	и для	5	2
328	уже на	1	2
329	или в	7	2
330	в силах	1	2
331	и все	11	2
332	лишь как	4	2
333	тем более	6	2
334	бы на	1	2
335	но вот	1	2
336	е в	2	2
337	не говоря	3	2
338	себя самого	1	2
339	в свое	2	2
340	есть наука	1	2
341	ее в	2	2
342	этой точки	2	2
343	этого необходимо	1	1
344	я и	1	1
345	смысле слова	1	1
346	говоря о	1	1
347	в сфере	5	1
348	знать в	1	1
349	же как	1	1
350	предполагает что	1	1
351	и фактически	1	1
352	утверждение что	1	1
353	а из	1	1
354	тех же	2	1
355	даже при	1	1
356	по моему	1	1
357	но тем	1	1
358	и должны	1	1
359	для науки	1	1
360	и исторические	1	1
361	данного явления	4	1
362	достоевского в	1	1
363	разительный пример	1	1
364	исходит из	1	1
365	ведь и	2	1
366	собственном смысле	2	1
367	и больше	1	1
368	едва ли	3	1
369	действительности и	1	1
370	и этот	1	1
371	и индивидуального	1	1
372	его не	1	1
373	есть не	5	1
374	можно и	2	1
375	и ничего	2	1
376	не приходится	1	1
377	как должно	1	1
378	бы что	1	1
379	из своих	1	1
380	есть нечто	2	1
381	так чтобы	3	1
382	говорить о	11	1
383	что иное	8	1
384	иначе например	1	1
385	тысячу раз	1	1
386	из того	1	1
387	видели уже	1	1
388	в некотором	1	1
389	е все	1	1
390	это время	1	1
391	и иначе	1	1
392	оно стоит	1	1
393	к ее	1	1
394	что люди	1	1
395	е она	2	1
396	заключается не	1	1
397	но тогда	1	1
398	в область	1	1
399	именно этот	2	1
400	не то	1	1
401	силу этого	1	1
402	отношение к	1	1
403	отличие от	2	1
404	можно прямо	1	1
405	друг от	1	1
406	она есть	10	1
407	это или	2	1
408	как говорит	1	1
409	в одной	1	1
410	субъекта и	5	1
411	или вообще	3	1
412	общего с	3	1
413	как к	1	1
414	не нужно	2	1
415	мы также	1	1
416	что нет	1	1
417	помнить что	1	1
418	перед нами	6	1
419	к тем	1	1
420	уже без	1	1
421	что творится	1	1
422	бьют мимо	1	1
423	себя то	1	1
424	ни один	2	1
425	мы получаем	2	1
426	в чем	8	1
427	в нашем	1	1
428	бы не	2	1
429	и действительное	2	1
430	думать что	2	1
431	в известном	1	1
432	в дальнейшем	1	1
433	говорят о	1	1
434	имеем в	1	1
435	как он	1	1
436	в наших	1	1
437	может уже	1	1
438	но прежде	1	1
439	но именно	2	1
440	чтобы установить	1	1
441	чтобы была	1	1
442	всех этих	1	1
443	момента в	1	1
444	не значит	2	1
445	д это	1	1
446	действии и	2	1
447	он должен	1	1
448	возвращение к	1	1
449	и вот	11	1
450	и беспомощного	1	1
451	вообще не	1	1
452	в анализе	2	1
453	д все	2	1
454	ее эмпирическим	1	1
455	и по	2	1
456	на этом	3	1
457	прежде чем	2	1
458	всего то	1	1
459	или иных	1	1
460	именно это	1	1
461	одно и	1	1
462	и стало	4	1
463	от нее	3	1
464	тому чтобы	1	1
465	а вместе	1	1
466	диалектически то	1	1
467	то ни	4	1
468	же не	1	1
469	связанные с	1	1
470	так рассуждает	1	1
471	есть все	2	1
472	учением о	1	1
473	их подлинный	1	1
474	конечно в	1	1
475	том случае	1	1
476	об этом	3	1
477	на ту	1	1
478	на все	2	1
479	который уже	1	1
480	делается в	1	1
481	истории и	2	1
482	и основные	1	1
483	чаще всего	1	1
484	в жизни	5	1
485	говорим о	1	1
486	о характере	1	1
487	бытие и	1	1
488	она и	1	1
489	пользуется ими	1	1
490	показывает что	2	1
491	бы было	1	1
492	для своего	1	1
493	и уже	4	1
494	для чего	1	1
495	мы видели	1	1
496	мы с	1	1
497	можно считать	1	1
498	сейчас мы	1	1
499	со всей	2	1
500	смысла когда	1	1
501	на первый	1	1
502	рассматривать с	1	1
503	категории в	1	1
504	которая имеет	2	1
505	самих этих	1	1
506	и без	2	1
507	мы в	1	1
508	своим особенностям	1	1
509	оказывается что	4	1
510	в отличие	1	1
511	в имени	1	1
512	когда она	3	1
513	история одной	1	1
514	в научных	1	1
515	если угодно	3	1
516	подлинный смысл	1	1
517	но это	4	1
518	но он	1	1
519	друг другу	1	1
520	но они	2	1
521	чем собственно	1	1
522	однако в	2	1
523	что этот	2	1
524	зрения законов	1	1
525	мимо цели	2	1
526	сам он	1	1
527	истории по	1	1
528	и науки	1	1
529	перед собою	1	1
530	заинтересован в	1	1
531	это по-видимому	1	1
532	и притом	3	1
533	своего существования	1	1
534	в процессе	1	1
535	иметь в	2	1
536	та или	3	1
537	его временном	1	1
538	их значение	1	1
539	не могло	1	1
540	только не	3	1
541	дело в	1	1
542	как формы	3	1
543	одна из	1	1
544	находятся в	1	1
545	учения о	1	1
546	или иная	2	1
547	этих последних	1	1
548	она имеет	1	1
549	говорить лишь	1	1
550	как не	2	1
551	тех или	4	1
552	но дело	1	1
553	есть это	1	1
554	и теперь	1	1
555	прямо в	1	1
556	как будто	2	1
557	может и	2	1
558	когда ему	1	1
559	своем месте	1	1
560	что на	2	1
561	фактов и	1	1
562	однако это	1	1
563	конечно и	1	1
564	такие же	1	1
565	и далее	1	1
566	необходимость не	1	1
567	является то	1	1
568	но только	5	1
569	реальное бытие	1	1
570	относиться к	1	1
571	есть только	3	1
572	могут быть	3	1
573	просто на	1	1
574	ему все	1	1
575	как только	5	1
576	в недрах	1	1
577	возможна только	1	1
578	раз навсегда	1	1
579	той или	4	1
580	можно сравнивать	1	1
581	они и	1	1
582	всегда так	1	1
583	и свое	1	1
584	и возникает	1	1
585	ничего общего	4	1
586	которое принадлежит	1	1
587	вы не	3	1
588	как мы	1	1
589	более не	3	1
590	от друга	1	1
591	на нем	2	1
592	говоря уже	3	1
593	далеко еще	1	1
594	без всякого	2	1
595	в ее	2	1
596	совершенно ясно	2	1
597	и от	1	1
598	последнем основании	1	1
599	только то	1	1
600	в себя	5	1
601	и спорить	1	1
602	материи и	1	1
603	не содержит	1	1
604	уяснить себе	1	1
605	и когда	2	1
606	слово есть	3	1
607	самый факт	1	1
608	мог бы	2	1
609	когда есть	1	1
610	можно только	3	1
611	имеется в	3	1
612	по сравнению	2	1
613	в последней	1	1
614	совершенно невозможно	2	1
615	это как	2	1
616	не будучи	1	1
617	в словах	3	1
618	и никакого	1	1
619	будет идти	1	1
620	даже не	2	1
621	ними как	1	1
622	образом в	1	1
623	находится в	2	1
624	тогда нет	2	1
625	а его	1	1
626	есть объект	1	1
627	свое изложение	1	1
628	одного из	1	1
629	у достоевского	2	1
630	после того	1	1
631	и во	2	1
632	часто и	2	1
633	во всех	2	1
634	по типу	2	1
635	уже быть	1	1
636	как таковом	3	1
637	и всякая	1	1
638	должно было	1	1
639	и хорошо	1	1
640	как его	1	1
641	и только	2	1
642	говорить как	1	1
643	все время	1	1
644	лет тому	1	1
645	европейского ученого	1	1
646	и следовательно	3	1
647	народов и	1	1
648	если это	1	1
649	в него	1	1
650	раз то	1	1
651	что здесь	3	1
652	значат то	1	1
653	что только	1	1
654	мы получим	1	1
655	этот вопрос	1	1
656	не сказано	1	1
657	что даже	2	1
658	явления в	1	1
659	субъекта в	1	1
660	и так	2	1
661	поэтому и	1	1
662	не мешает	2	1
663	с одной	1	1
664	возникает необходимость	1	1
665	есть чисто	1	1
666	и у	1	1
667	себя в	2	1
668	ничего нельзя	1	1
669	себя и	3	1
670	историческом развитии	1	1
671	в нашей	2	1
672	по законам	2	1
673	ее из	1	1
674	еще одну	1	1
675	не дает	2	1
676	и других	1	1
677	его и	1	1
678	их как	1	1
679	что всякие	1	1
680	которые в	1	1
681	этом в	1	1
682	совсем другое	1	1
683	не так	1	1
684	и их	2	1
685	в новом	1	1
686	проще всего	1	1
687	мы находим	2	1
688	в конце	1	1
689	не для	1	1
690	мы можем	3	1
691	но что	5	1
692	само по	4	1
693	во-первых мы	1	1
694	от всякого	1	1
695	не из	1	1
696	же невозможно	1	1
697	он является	1	1
698	от того	2	1
699	и вместе	1	1
700	науки в	1	1
701	только одним	1	1
702	же это	5	1
703	уже до	1	1
704	именно как	1	1
705	тотчас же	3	1
706	в данный	2	1
707	разумеется это	2	1
708	и тех	2	1
709	как же	5	1
710	было и	1	1
711	в природе	3	1
712	есть фикция	1	1
713	что для	1	1
714	говорит о	3	1
715	в подлинном	1	1
716	а главное	1	1
717	этих терминов	1	1
718	как невозможно	1	1
719	однако и	1	1
720	в эмпирической	1	1
721	его как	2	1
722	человек в	1	1
723	поскольку речь	1	1
724	отнюдь не	4	1
725	него не	1	1
726	что мне	1	1
727	на которые	1	1
728	в абстракции	1	1
729	то она	1	1
730	но как	2	1
731	я хочу	1	1
732	я называю	3	1
733	нет ничего	6	1
734	я говорю	2	1
735	науку и	1	1
736	эта идея	1	1
737	я уже	3	1
738	как одно	2	1
739	чтобы мы	1	1
740	и иной	1	1
741	что именно	7	1
742	данный момент	2	1
743	никогда нельзя	2	1
744	созданного и	1	1
745	это делается	1	1
746	наряду с	1	1
747	этой последней	1	1
748	нашего анализа	2	1
749	подлинном смысле	1	1
750	быть как	1	1
751	дать картину	1	1
752	ни то	1	1
753	быть только	1	1
754	да и	2	1
755	наконец и	1	1
756	где это	2	1
757	как нельзя	1	1
758	это значит	8	1
759	действительно не	1	1
760	здесь идет	1	1
761	мы сказали	1	1
762	или другого	2	1
763	только о	3	1
764	время есть	2	1
765	его в	1	1
766	нечто совершенно	1	1
767	смысле есть	1	1
768	что мы	7	1
769	своей жизни	1	1
770	только для	3	1
771	так хорошо	3	1
772	улице и	1	1
773	я мог	1	1
774	но для	2	1
775	кроме того	2	1
776	при всем	1	1
777	в наше	1	1
778	и надо	1	1
779	это уже	1	1
780	отношениях к	1	1
781	только мы	2	1
782	могло не	1	1
783	образом есть	1	1
784	объекта и	1	1
785	выражена и	1	1
786	это можно	1	1
787	такое понимание	2	1
788	которая в	1	1
789	и философы	1	1
790	собственно говоря	2	1
791	или нет	3	1
792	я хотел	1	1
793	вовсе нет	1	1
794	главным образом	2	1
795	поэтому все	1	1
796	разве только	1	1
797	будто бы	1	1
798	он стал	1	1
799	только что	2	1
800	тут мы	2	1
801	е чтобы	1	1
802	есть уже	1	1
803	можно конечно	1	1
804	давно уже	1	1
805	отношении к	2	1
806	всегда есть	2	1
807	гораздо больше	1	1
808	жизни в	1	1
809	ни другое	1	1
810	это все	2	1
811	же будет	1	1
812	не знает	1	1
813	возможно лишь	2	1
814	сказать что	6	1
815	совершенно не	3	1
816	не что	8	1
817	и идеи	2	1
818	есть и	3	1
819	та же	3	1
820	на своем	1	1
821	жизнь в	1	1
822	жизни и	4	1
823	чтобы эти	1	1
824	случае если	1	1
825	в своих	1	1
826	это понятие	3	1
827	невозможна без	2	1
828	я могу	2	1
829	себе следы	1	1
830	к этому	3	1
831	точно так	2	1
832	как результат	1	1
833	все что	2	1
