N	2gram	Voloshinov_1	KulturaY
129	должен быть	2	4
130	по существу	1	4
131	к себе	3	4
132	из них	1	4
133	в данном	3	4
134	то мы	1	3
135	в себе	4	3
136	и здесь	1	3
137	в особенности	1	3
138	можно сказать	4	3
139	для этого	4	3
140	не сделал	1	3
141	как на	3	3
142	не было	4	3
143	должна быть	1	3
144	нуждается в	2	3
145	гораздо более	1	3
146	науки о	1	3
147	даже в	1	3
148	к которому	1	3
149	как это	1	3
150	в одном	3	3
151	его к	1	3
152	в таком	3	3
153	это только	2	3
154	они не	2	3
155	связано с	1	3
156	мы увидим	4	3
157	в истории	3	3
158	должно быть	2	3
159	оно не	2	3
160	а с	1	3
161	свою очередь	1	3
162	ясно что	1	3
163	в первом	2	3
164	и даже	2	3
165	хотя и	1	3
166	под влиянием	1	3
167	той же	2	3
168	то это	1	3
169	и может	4	3
170	с их	3	3
171	из одного	1	3
172	в котором	1	3
173	в этой	5	3
174	когда он	1	3
175	тому что	3	3
176	в общем	1	3
177	и эти	1	3
178	была бы	1	3
179	что она	2	3
180	на себя	2	3
181	и то	2	3
182	что оно	2	3
183	в г	3	3
184	уже в	1	3
185	или иной	1	3
186	уже и	1	3
187	социального общения	1	3
188	сводится к	3	3
189	в своем	2	3
190	в свою	2	3
191	одним из	3	2
192	языка который	1	2
193	любовь к	1	2
194	один пример	1	2
195	что можно	1	2
196	и того	1	2
197	смысл и	1	2
198	что его	1	2
199	в свое	1	2
200	же время	5	2
201	все те	4	2
202	этого не	2	2
203	в собственном	2	2
204	должны быть	3	2
205	как и	6	2
206	от этого	1	2
207	мы говорим	1	2
208	в состоянии	2	2
209	в разных	1	2
210	в более	3	2
211	и для	2	2
212	это есть	1	2
213	социального целого	1	2
214	для них	3	2
215	на этот	1	2
216	как с	1	2
217	и социальной	2	2
218	и значение	1	2
219	и все	4	2
220	большое значение	2	2
221	свое время	1	2
222	было в	1	2
223	увидим что	4	2
224	когда мы	1	2
225	в большинстве	4	2
226	он не	4	2
227	уже на	1	2
228	в своей	9	2
229	по себе	2	2
230	тот же	5	2
231	наука о	2	2
232	разумеется что	1	2
233	социальной жизни	2	2
234	и становится	2	2
235	одно из	3	2
236	но все	2	2
237	превращается в	1	2
238	между ними	2	2
239	действия и	1	2
240	вопрос о	1	2
241	уже из	1	2
242	но если	2	2
243	на самом	2	2
244	что было	1	2
245	к своему	1	2
246	никогда не	7	2
247	что с	1	2
248	этом случае	1	2
249	на месте	1	2
250	как они	1	2
251	в современной	1	2
252	социального и	1	2
253	в смысле	1	2
254	в силах	2	2
255	то и	1	2
256	ее в	2	2
257	связанная с	1	2
258	любви к	1	2
259	не говоря	1	2
260	или в	1	2
261	в то	6	2
262	относится к	1	2
263	не все	1	2
264	во многих	1	2
265	конечно не	3	2
266	во все	1	2
267	ни в	6	2
268	ничего не	2	2
269	можно ли	1	2
270	так называемая	1	2
271	и мысли	1	2
272	целом и	2	2
273	в последнем	1	2
274	это было	1	2
275	что все	5	2
276	между собою	1	2
277	не всегда	4	2
278	и тем	1	2
279	то оно	1	2
280	очень много	1	2
281	иной раз	1	2
282	бы и	2	2
283	то нам	1	2
284	с основной	1	2
285	как то	1	2
286	же из	1	2
287	не могут	3	2
288	ли это	1	2
289	совершается механически	1	2
290	но в	9	2
291	тем более	1	2
292	я не	3	2
293	также и	1	2
294	если его	1	2
295	в каком	3	2
296	и есть	2	2
297	и при	3	2
298	чтобы получить	1	2
299	до конца	5	2
300	заключается в	1	2
301	не является	3	2
302	роли в	2	2
303	себе и	1	2
304	если мы	5	2
305	и было	2	2
306	о нем	1	2
307	и как	1	2
308	так называемой	1	2
309	во втором	3	2
310	на примере	1	2
311	может иметь	1	2
312	ним было	1	1
313	такие же	1	1
314	этот объект	1	1
315	и единство	1	1
316	момент в	1	1
317	действии и	1	1
318	и этот	1	1
319	главным образом	4	1
320	прежде чем	1	1
321	только одним	1	1
322	в борьбе	1	1
323	с особым	1	1
324	процесс образования	1	1
325	не знает	3	1
326	бы он	3	1
327	еще до	1	1
328	в форме	1	1
329	наше время	1	1
330	выражение и	1	1
331	матери и	2	1
332	самого себя	2	1
333	к той	1	1
334	таких случаях	2	1
335	заимствованные из	1	1
336	в переводе	1	1
337	и вот	6	1
338	одно и	1	1
339	на основе	1	1
340	же это	1	1
341	позицию по	1	1
342	тех же	1	1
343	как наука	1	1
344	только как	1	1
345	это чувство	1	1
346	каждое из	1	1
347	связи между	1	1
348	всем этим	1	1
349	только не	1	1
350	которого они	2	1
351	нормальный обиход	1	1
352	даже не	1	1
353	предположить что	1	1
354	быть как	1	1
355	на которые	1	1
356	что когда	1	1
357	время в	2	1
358	своего существования	1	1
359	это как	3	1
360	и тех	2	1
361	и со	2	1
362	думать что	2	1
363	большинстве случаев	5	1
364	в каких	1	1
365	в точности	1	1
366	после того	1	1
367	к другим	2	1
368	это часто	1	1
369	явления и	1	1
370	из таких	1	1
371	из этой	2	1
372	же остается	1	1
373	культуры но	1	1
374	к ее	1	1
375	или еще	1	1
376	в нормальный	1	1
377	и больше	1	1
378	в жизни	5	1
379	только о	1	1
380	он стал	1	1
381	всех этих	5	1
382	в современном	1	1
383	особенности в	1	1
384	настоящее время	1	1
385	я и	6	1
386	конечно и	3	1
387	и социального	1	1
388	каким был	1	1
389	науки в	1	1
390	и теперь	1	1
391	и во	1	1
392	об этом	4	1
393	и должны	3	1
394	этим мы	1	1
395	связанные с	2	1
396	не укладывается	1	1
397	совершенно ясно	1	1
398	если это	1	1
399	действительного и	1	1
400	бы не	1	1
401	на место	3	1
402	данной социальной	1	1
403	только из	1	1
404	различия так	1	1
405	можно только	1	1
406	и без	1	1
407	быть предметом	1	1
408	и гуманитарный	1	1
409	та же	1	1
410	по сравнению	1	1
411	рассматривать как	1	1
412	отношение к	7	1
413	таким путем	2	1
414	во всех	8	1
415	богатство и	1	1
416	только то	3	1
417	тому чтобы	3	1
418	не дает	1	1
419	необходимо только	1	1
420	что на	1	1
421	чтобы с	1	1
422	ничего общего	2	1
423	себя при	1	1
424	и так	1	1
425	в основных	3	1
426	значение в	3	1
427	как его	2	1
428	к основной	1	1
429	жизнь в	1	1
430	более того	2	1
431	как некое	1	1
432	в нашем	3	1
433	в прямой	1	1
434	правда в	2	1
435	я мог	1	1
436	ведь он	1	1
437	на первых	2	1
438	его в	8	1
439	всякое представление	1	1
440	только одна	2	1
441	совсем не	5	1
442	выход из	1	1
443	он действительно	1	1
444	к нам	1	1
445	процессы в	1	1
446	в искусстве	3	1
447	в сознании	3	1
448	его и	2	1
449	сознания а	1	1
450	и только	4	1
451	жизни в	3	1
452	бы гораздо	1	1
453	же значение	1	1
454	теперь в	1	1
455	все то	2	1
456	связан с	1	1
457	является его	1	1
458	виду их	1	1
459	эта близость	1	1
460	внутренняя речь	1	1
461	в ее	4	1
462	здесь в	1	1
463	совершенно не	2	1
464	для него	5	1
465	не выдерживает	1	1
466	из него	2	1
467	на этой	2	1
468	иметь в	1	1
469	в условиях	3	1
470	конечно в	2	1
471	в начале	1	1
472	их помощью	1	1
473	и притом	1	1
474	в себя	5	1
475	собственно предметом	1	1
476	необходимо для	1	1
477	связанных с	4	1
478	в нашей	1	1
479	помощью которого	1	1
480	разве только	1	1
481	в него	2	1
482	содержание его	4	1
483	но как	1	1
484	сказать где	1	1
485	происходящие в	1	1
486	и культур	1	1
487	с процессом	1	1
488	мы видели	5	1
489	задачам и	1	1
490	во вступительной	1	1
491	еще более	2	1
492	ее целом	3	1
493	европе и	1	1
494	человека но	1	1
495	отнестись к	1	1
496	область в	1	1
497	в данный	1	1
498	его идеология	1	1
499	мысли и	4	1
500	на все	2	1
501	собственном смысле	1	1
502	что этот	1	1
503	в отличие	1	1
504	которые в	1	1
505	к процессу	1	1
506	лет тому	1	1
507	даже с	1	1
508	в совершенно	2	1
509	чаще всего	1	1
510	биологический организм	3	1
511	в дальнейшем	2	1
512	у самого	2	1
513	тому назад	2	1
514	этих внутренних	1	1
515	вообще не	1	1
516	находится в	3	1
517	как мы	10	1
518	сообщение и	2	1
519	мы с	1	1
520	в наших	1	1
521	интерес к	1	1
522	все время	4	1
523	отличие от	1	1
524	о так	1	1
525	на почве	2	1
526	выражение в	2	1
527	но эти	2	1
528	для самого	2	1
529	них не	2	1
530	к его	1	1
531	общего с	1	1
532	у всех	1	1
533	материи и	1	1
534	отнюдь не	2	1
535	пассивным и	1	1
536	основное понятие	1	1
537	связана с	1	1
538	говоря о	1	1
539	в самых	2	1
540	то ни	1	1
541	своего развития	1	1
542	она все	1	1
543	смысле слова	2	1
544	слов и	1	1
545	жизни и	5	1
546	находятся в	1	1
547	как он	1	1
548	его все	2	1
549	в чем	4	1
550	не то	1	1
551	во внутреннем	2	1
552	я в	1	1
553	дело в	2	1
554	основная и	1	1
555	и от	1	1
556	воспоминания о	2	1
557	свои силы	1	1
558	говорит о	1	1
559	этой науки	2	1
560	с которыми	2	1
561	во второй	5	1
562	в двух	1	1
563	полагает что	1	1
564	мы встречаемся	1	1
565	оказывается что	1	1
566	постановка вопроса	2	1
567	стать таким	1	1
568	в одной	2	1
569	связанным с	1	1
570	сказать что	6	1
571	мы в	1	1
572	тотчас же	1	1
573	к сожалению	1	1
574	за пределами	1	1
575	тот или	1	1
576	мы называем	1	1
577	только через	1	1
578	и устойчивое	1	1
579	же с	2	1
580	образования в	1	1
581	наших дней	2	1
582	моментов в	1	1
583	ли этой	1	1
584	данный момент	1	1
585	является как	1	1
586	и таким	2	1
587	трудно бывает	1	1
588	так называемых	1	1
589	часто и	1	1
590	он принадлежит	1	1
591	все содержание	1	1
592	теряет свое	1	1
593	о таких	1	1
594	основной теме	1	1
595	в отношения	1	1
596	конечно только	1	1
597	человек в	1	1
598	который должен	1	1
599	далее к	1	1
600	без всякого	1	1
601	ни один	2	1
602	чтобы все	1	1
603	по своему	1	1
604	него что	1	1
605	однако и	2	1
606	следя за	2	1
607	между различными	1	1
608	идей и	1	1
609	из других	1	1
610	в конечном	1	1
611	выходят за	1	1
612	его речи	1	1
613	на первый	1	1
614	одна из	3	1
615	слова в	1	1
616	еще о	1	1
617	но никогда	1	1
618	точку зрения	4	1
619	с таким	1	1
620	различие между	1	1
621	будто бы	2	1
622	же как	1	1
623	от того	3	1
624	же приходится	1	1
625	могут быть	6	1
626	в настоящее	1	1
627	роковую роль	2	1
628	но во	1	1
629	с одной	1	1
630	фактов и	1	1
631	но именно	1	1
632	всем тем	1	1
633	а его	1	1
634	что вся	1	1
635	этого необходимо	1	1
636	точно и	1	1
637	слова мы	1	1
638	себя и	3	1
639	в процессе	4	1
640	в семье	1	1
641	является для	1	1
642	и представлений	1	1
643	проникают в	1	1
644	в историю	2	1
645	не так	1	1
646	вопрос этот	1	1
647	а из	1	1
648	законы которые	1	1
649	всего культурного	1	1
650	не соответствует	1	1
651	поэтому в	1	1
652	все больше	1	1
653	как результат	1	1
654	ощущаем в	1	1
655	и когда	1	1
656	на этом	5	1
657	далеко не	4	1
658	из того	2	1
659	из потребностей	1	1
660	освободиться от	1	1
661	одной стороны	1	1
662	нет ничего	1	1
663	большую роль	2	1
664	в различных	2	1
665	истории и	1	1
666	в своих	4	1
667	учения о	1	1
668	вот один	1	1
669	в наше	1	1
670	не нов	1	1
671	в каждой	1	1
672	в которую	1	1
673	влияние на	1	1
674	этого объекта	1	1
675	не тот	1	1
676	простой и	1	1
677	не приходится	1	1
678	вместо прежнего	1	1
679	однако в	1	1
680	в развитии	4	1
681	которая в	1	1
682	во многом	2	1
683	так ли	1	1
684	которую мы	1	1
685	уже при	1	1
686	мы можем	12	1
687	в такой	1	1
688	говоря конечно	1	1
689	есть и	2	1
690	дублетные образования	1	1
691	ведь и	2	1
692	не был	1	1
693	а также	1	1
694	сущность его	1	1
695	так называемое	1	1
696	в основном	2	1
697	и у	6	1
698	сейчас же	2	1
699	в следующем	1	1
700	не следует	2	1
701	себя в	2	1
702	в систему	2	1
703	которые не	1	1
704	его борьбы	1	1
705	не заметил	2	1
706	борьбы с	4	1
707	нас в	2	1
708	а может	1	1
709	или же	1	1
710	кого он	1	1
711	он должен	2	1
712	в некоторых	1	1
713	из наиболее	3	1
714	к этому	7	1
715	с данными	2	1
716	раз и	1	1
717	протестует против	1	1
718	жизни по	1	1
719	или к	1	1
720	мы и	4	1
721	и уже	1	1
722	проникновения в	1	1
723	может стать	3	1
724	одного из	1	1
725	есть только	1	1
726	на протяжении	5	1
727	то она	1	1
728	теории и	1	1
729	это уже	1	1
730	конца и	1	1
731	может даже	1	1
732	как будто	1	1
733	только на	2	1
734	перед нами	1	1
735	укладывается в	2	1
736	развития и	1	1
737	слово в	1	1
738	как же	1	1
739	поэтому все	1	1
740	и следовательно	1	1
741	этот вопрос	1	1
742	не теряет	1	1
743	без всякой	1	1
744	от которых	1	1
745	что мы	2	1
746	и ценное	1	1
747	зависит от	1	1
748	мы находим	1	1
749	этот основной	2	1
750	научную теорию	1	1
751	всех народов	1	1
752	образом в	1	1
753	из своих	1	1
754	и строго	1	1
755	все что	9	1
756	бы совершенно	1	1
757	также в	1	1
758	в прежних	1	1
759	и по	5	1
760	мог бы	1	1
761	друг другу	1	1
762	себя все	1	1
763	в индивидуальной	1	1
764	согласно учению	1	1
765	как говорит	1	1
766	но это	2	1
767	к следующему	1	1
768	его ученики	4	1
