N	2gram	Vygotskiy__3	Morfolog
109	к герою	1	3
110	и по	2	3
111	но все	1	3
112	из них	6	3
113	ни в	3	3
114	в один	3	3
115	том что	14	3
116	в то	3	3
117	и отсюда	1	3
118	в сущности	10	3
119	на него	1	3
120	того чтобы	9	3
121	большей частью	2	3
122	то здесь	1	3
123	если бы	14	3
124	но и	5	3
125	он не	6	3
126	в какой	5	3
127	и ее	2	3
128	в начале	1	3
129	друг друга	1	3
130	мы можем	7	3
131	не является	1	3
132	что они	4	3
133	быть названо	1	3
134	для этой	1	3
135	из которых	4	3
136	но это	3	3
137	кроме того	1	3
138	мы должны	1	3
139	только что	2	3
140	же в	2	3
141	в последнем	1	3
142	можно назвать	2	3
143	обычно в	1	2
144	как это	6	2
145	относятся к	1	2
146	он требует	1	2
147	что эти	4	2
148	что многие	1	2
149	время как	4	2
150	который может	1	2
151	чем это	1	2
152	совсем не	3	2
153	а с	2	2
154	что действительно	1	2
155	тех случаях	1	2
156	и к	3	2
157	более или	1	2
158	то в	1	2
159	животных и	2	2
160	та же	3	2
161	другие элементы	1	2
162	переходит на	1	2
163	из его	1	2
164	состоит в	3	2
165	развитию и	1	2
166	в нее	2	2
167	можно было	1	2
168	сделать из	1	2
169	в другом	5	2
170	мы уже	7	2
171	это было	1	2
172	о характере	1	2
173	то как	2	2
174	с тем	8	2
175	и тогда	1	2
176	или менее	1	2
177	для него	2	2
178	и при	1	2
179	что такое	1	2
180	выводы мы	1	2
181	что до	1	2
182	и более	2	2
183	однако в	1	2
184	таких случаев	1	2
185	заставляет его	2	2
186	все эти	4	2
187	в таких	1	2
188	что эта	4	2
189	с теми	3	2
190	не имеет	6	2
191	одна из	4	2
192	что ни	1	2
193	и его	6	2
194	так например	2	2
195	к себе	2	2
196	перейти к	1	2
197	для того	8	2
198	утверждать что	2	2
199	вывод что	1	2
200	здесь не	3	2
201	можно показать	1	2
202	в собственном	1	2
203	можно сделать	1	2
204	то время	2	2
205	и что	18	2
206	не с	1	2
207	ясно что	6	2
208	в яму	1	2
209	другой не	1	2
210	о том	6	2
211	с одной	6	2
212	можно сказать	1	2
213	можно заметить	1	2
214	может не	1	2
215	по их	1	2
216	образом если	1	2
217	и только	3	2
218	того что	4	2
219	быть и	1	2
220	хотя бы	2	2
221	этот вопрос	1	2
222	что он	11	2
223	только в	4	2
224	уже не	2	2
225	или не	2	2
226	в виде	2	2
227	от других	1	2
228	у нее	1	2
229	должны будем	1	2
230	момент в	1	2
231	из двух	3	2
232	без всякой	2	2
233	себя и	1	2
234	а на	1	2
235	сказать что	4	2
236	что мы	1	2
237	имеет свои	1	2
238	в частности	1	2
239	как эти	1	2
240	исходит от	1	2
241	он приводит	3	2
242	одной стороны	5	2
243	есть и	1	2
244	нам еще	1	2
245	благодаря этому	2	2
246	случае он	1	2
247	тем и	1	2
248	в отдельных	1	2
249	от него	1	2
250	или нет	1	2
251	не от	1	2
252	к этому	3	2
253	во сне	1	2
254	они представляют	1	1
255	он получает	1	1
256	например в	2	1
257	и то	8	1
258	действия она	1	1
259	он может	2	1
260	применении к	1	1
261	дело обстоит	1	1
262	словами и	1	1
263	между двумя	1	1
264	их и	1	1
265	то для	1	1
266	есть не	1	1
267	она в	3	1
268	очень далеко	1	1
269	это совершенно	1	1
270	но никто	1	1
271	он как	1	1
272	так чтобы	1	1
273	что это	10	1
274	оно есть	2	1
275	и такой	1	1
276	и заставляет	3	1
277	в виду	4	1
278	героев в	2	1
279	оказывается что	1	1
280	принадлежит и	1	1
281	он был	3	1
282	там и	1	1
283	сама собой	2	1
284	или во	1	1
285	одним словом	2	1
286	другой более	1	1
287	что никаких	1	1
288	описания не	1	1
289	которых один	1	1
290	мы будем	1	1
291	но как	2	1
292	не то	4	1
293	мы нашли	2	1
294	на построение	1	1
295	бежит из	1	1
296	отношение к	1	1
297	отличие от	1	1
298	победы в	1	1
299	это или	1	1
300	которые не	1	1
301	отвечает ему	1	1
302	целых три	1	1
303	тем больше	2	1
304	для всех	2	1
305	совершенно другой	3	1
306	более и	2	1
307	в полном	2	1
308	мысль о	1	1
309	говорит что	8	1
310	и наконец	2	1
311	но эта	1	1
312	его к	2	1
313	еще упомянуть	1	1
314	имеет в	1	1
315	новую беду	1	1
316	следует остановиться	1	1
317	со своей	2	1
318	в которой	5	1
319	это утверждение	1	1
320	из этих	3	1
321	что так	2	1
322	не в	12	1
323	думать что	2	1
324	в этой	13	1
325	рассказ о	1	1
326	остановиться на	2	1
327	в лоб	1	1
328	нами в	2	1
329	и тот	1	1
330	интересно что	3	1
331	подобным образом	1	1
332	на то	16	1
333	их действия	1	1
334	вытекающее из	1	1
335	а вовсе	2	1
336	что она	16	1
337	главным образом	3	1
338	слова а	1	1
339	всех этих	2	1
340	нашли что	1	1
341	во славу	1	1
342	и вот	2	1
343	и этот	3	1
344	собственно говоря	1	1
345	одно и	3	1
346	русском языке	1	1
347	по его	3	1
348	других видов	1	1
349	здесь мы	4	1
350	однако все	1	1
351	и может	2	1
352	в совершенно	2	1
353	правильнее было	1	1
354	непосредственно за	1	1
355	конечно в	3	1
356	его определение	1	1
357	с другими	1	1
358	деле в	1	1
359	то все	1	1
360	все другие	2	1
361	и дает	2	1
362	чему мы	1	1
363	мы постараемся	1	1
364	и тем	3	1
365	даже в	1	1
366	в итоге	1	1
367	из первых	1	1
368	кажется что	1	1
369	из нее	2	1
370	вводит в	1	1
371	собака и	1	1
372	о которых	9	1
373	к героям	1	1
374	элементы которые	1	1
375	этим и	1	1
376	же самый	2	1
377	же два	1	1
378	нисколько не	1	1
379	и становится	1	1
380	том как	2	1
381	и их	1	1
382	упомянуть о	1	1
383	как все	2	1
384	это делает	1	1
385	в их	1	1
386	мы говорили	3	1
387	не столько	1	1
388	могло бы	2	1
389	исторической действительности	2	1
390	бы мы	1	1
391	иного характера	1	1
392	при этом	4	1
393	но он	2	1
394	тех которые	1	1
395	такой способ	1	1
396	теми же	1	1
397	все это	3	1
398	второй раз	1	1
399	без всяких	3	1
400	бы быть	1	1
401	или если	2	1
402	для нее	1	1
403	тому что	6	1
404	и очень	2	1
405	она не	6	1
406	то с	1	1
407	а от	1	1
408	стоит в	1	1
409	для меня	1	1
410	что с	4	1
411	она могла	2	1
412	самого начала	6	1
413	то чего	1	1
414	принадлежат к	1	1
415	того как	3	1
416	из одной	1	1
417	и притом	1	1
418	весь этот	3	1
419	в основе	3	1
420	басни к	3	1
421	дело не	2	1
422	вытекает из	2	1
423	больше чем	4	1
424	этих двух	1	1
425	или как	1	1
426	может его	1	1
427	собой то	1	1
428	к концу	3	1
429	в другую	1	1
430	на те	2	1
431	вперед и	1	1
432	как на	3	1
433	с но	2	1
434	что герой	1	1
435	бы по	1	1
436	деле он	2	1
437	все с	1	1
438	одним из	1	1
439	у нас	2	1
440	такие же	1	1
441	к таким	1	1
442	он отвечает	1	1
443	в момент	1	1
444	если он	4	1
445	меня на	1	1
446	всего в	1	1
447	чем перейти	1	1
448	к тому	6	1
449	собой наиболее	1	1
450	определить ее	1	1
451	не есть	1	1
452	все еще	1	1
453	что при	1	1
454	на это	3	1
455	где он	3	1
456	ничего общего	1	1
457	в применении	1	1
458	вполне может	1	1
459	то она	1	1
460	с ее	2	1
461	как не	1	1
462	это будет	2	1
463	данном случае	2	1
464	не удавалось	1	1
465	а здесь	1	1
466	иногда она	1	1
467	они ни	1	1
468	постараемся показать	1	1
469	и говорит	1	1
470	действия и	2	1
471	на той	1	1
472	с самого	6	1
473	всей своей	1	1
474	роль в	1	1
475	на свой	1	1
476	на основании	1	1
477	те случаи	2	1
478	в глаза	2	1
479	те же	1	1
480	при попытке	1	1
481	здесь нет	1	1
482	мог бы	1	1
483	когда в	4	1
484	и с	1	1
485	даны в	1	1
486	случай с	1	1
487	вероятно что	1	1
488	реакция на	1	1
489	в известных	2	1
490	на вопрос	1	1
491	но мы	2	1
492	он пришел	1	1
493	что существуют	1	1
494	и просто	1	1
495	того или	1	1
496	их в	2	1
497	как они	1	1
498	нет это	1	1
499	не определяют	1	1
500	доходит до	1	1
501	тогда мы	1	1
502	и хочет	1	1
503	в его	5	1
504	в другой	1	1
505	приемов и	1	1
506	к ней	2	1
507	теряет свою	1	1
508	уже видели	1	1
509	о его	1	1
510	которые часто	1	1
511	пор не	1	1
512	и действительно	2	1
513	очень много	1	1
514	верно и	1	1
515	это видно	1	1
516	случаи когда	1	1
517	действительно не	3	1
518	все они	2	1
519	в предисловии	1	1
520	со всеми	2	1
521	какой степени	1	1
522	есть в	2	1
523	и у	1	1
524	мы получим	1	1
525	и которая	2	1
526	ниже по	1	1
527	в нашей	1	1
528	что не	3	1
529	всех видов	1	1
530	за ним	1	1
531	известное количество	1	1
532	не так	3	1
533	всяком случае	2	1
534	идет с	1	1
535	в одном	8	1
536	ее не	3	1
537	у него	4	1
538	между прочим	1	1
539	образом что	1	1
540	само собой	1	1
541	чувства и	2	1
542	уже совершенно	1	1
543	были бы	3	1
544	только на	1	1
545	из важнейших	1	1
546	и даже	4	1
547	со стороны	2	1
548	здесь опять	1	1
549	его при	1	1
550	до сих	6	1
551	которые можно	1	1
552	именно в	1	1
553	а именно	1	1
554	как же	2	1
555	еще и	2	1
556	такое же	3	1
557	других подобных	1	1
558	показывает что	2	1
559	не нужна	1	1
560	их следует	1	1
561	а сам	1	1
562	на которых	1	1
563	ничем не	1	1
564	в рассказе	1	1
565	что несмотря	1	1
566	следует только	1	1
567	о чем	1	1
568	развивается все	3	1
569	воды и	1	1
570	могут служить	1	1
571	близкая к	1	1
572	уже давно	2	1
573	все более	2	1
574	вступает в	1	1
575	он представляет	1	1
576	о себе	1	1
577	других случаях	1	1
578	в одной	2	1
579	к разработке	1	1
580	надо было	2	1
581	заставляя их	1	1
582	характера и	1	1
583	мы опять	1	1
584	по своему	4	1
585	предположить что	1	1
586	в данном	2	1
587	что за	2	1
588	на тот	1	1
589	в течение	4	1
590	мотивы которые	1	1
591	применяются к	1	1
592	три героя	1	1
593	есть на	1	1
594	одновременно с	1	1
595	и там	1	1
596	эту мысль	1	1
597	в тот	1	1
598	в отдельности	1	1
599	из этой	1	1
600	отношения к	2	1
601	реакции на	2	1
602	это значит	1	1
603	ты еще	1	1
604	как будто	4	1
605	быть не	2	1
606	и самая	1	1
607	что же	2	1
608	дело идет	1	1
609	с этой	2	1
610	волке на	2	1
611	еще раз	1	1
612	и наши	1	1
613	сих пор	5	1
614	только для	3	1
615	героев нет	2	1
616	же самое	10	1
617	все остальные	1	1
618	указать на	3	1
619	затруднительное положение	1	1
620	к описанию	1	1
621	она может	3	1
622	литературных жанров	1	1
623	наступает на	1	1
624	действия в	1	1
625	для нас	8	1
626	могли бы	5	1
627	и все	10	1
628	бы в	3	1
629	и ни	1	1
630	своих героев	2	1
631	должен остаться	1	1
632	его жизнь	1	1
633	дана в	1	1
634	том случае	1	1
635	что следовательно	1	1
636	бы на	1	1
637	бросается в	1	1
638	не будет	1	1
639	существу вовсе	1	1
640	сведения о	1	1
641	между ними	1	1
642	это требование	1	1
643	это на	1	1
644	равно как	1	1
645	этот же	1	1
646	развитие и	1	1
647	нет но	1	1
648	всех других	1	1
649	одновременно и	3	1
650	прилагаться к	1	1
651	этим объясняется	1	1
652	таким же	1	1
653	и обнаруживается	1	1
654	спасает от	1	1
655	мы перейдем	1	1
656	случае если	1	1
657	в таком	3	1
658	во всяком	2	1
