N	2gram	Vygotskiy__1	Problema
875	полное отсутствие	1	1
876	чем в	1	1
877	лежат в	1	1
878	это есть	5	1
879	совершенно разных	1	1
880	а потом	1	1
881	здесь совершенно	1	1
882	в обратном	1	1
883	никакой возможности	1	1
884	чувства и	2	1
885	т е	3	1
886	других которые	1	1
887	и другой	3	1
888	вопрос для	1	1
889	указанием на	1	1
890	смысл в	1	1
891	которые относятся	1	1
892	поэтому когда	1	1
893	слова есть	1	1
894	еще раз	1	1
895	и нет	1	1
896	известном смысле	1	1
897	других мыслительных	1	1
898	о его	1	1
899	и таким	2	1
900	субъективная и	1	1
901	получает от	1	1
902	думают что	1	1
903	под знаком	1	1
904	к другим	2	1
905	периоды его	1	1
906	в более	1	1
907	ее можно	1	1
908	исторического материализма	3	1
909	области знания	1	1
910	отношений и	2	1
911	в точном	1	1
912	теряет свое	1	1
913	мы пытаемся	2	1
914	другое дело	1	1
915	и самым	2	1
916	существовать если	1	1
917	смысла а	1	1
918	и смысл	1	1
919	же в	1	1
920	форма то	1	1
921	или при	1	1
922	не быть	2	1
923	и внутренне	1	1
924	была бы	1	1
925	что такие	1	1
926	был у	1	1
927	теории в	1	1
928	для нашего	1	1
929	какой мере	3	1
930	его элементов	1	1
931	соответствующие им	1	1
932	теории не	1	1
933	в литературе	1	1
934	к этой	2	1
935	но каждая	1	1
936	как таковое	2	1
937	к этому	4	1
938	как результат	2	1
