N	2gram	Tiupa_Teor_1	Hudozhes
373	бы в	1	1
374	в сторону	1	1
375	не все	3	1
376	прозы в	1	1
377	следующей фразой	1	1
378	отношение к	5	1
379	а через	1	1
380	художественного впечатления	5	1
381	друг от	1	1
382	центрального героя	1	1
383	картины жизни	1	1
384	и я	1	1
385	первый взгляд	1	1
386	душевное состояние	1	1
387	в акте	2	1
388	ценностный центр	2	1
389	индивидуального самоопределения	1	1
390	встречи с	1	1
391	о жизни	1	1
392	не два	1	1
393	переживания и	1	1
394	с подлинным	1	1
395	сознания в	1	1
396	художественных текстов	1	1
397	и как	2	1
398	это тоже	2	1
399	по пути	3	1
400	к числу	1	1
401	прямо как	1	1
402	что произведение	1	1
403	к чему	2	1
404	и конечно	1	1
405	в произведении	3	1
406	в которой	2	1
407	из жизни	1	1
408	ориентирована на	1	1
409	не упоминается	1	1
410	состоит как	1	1
411	оказывается как	1	1
412	он в	1	1
413	всей своей	1	1
414	из этих	3	1
415	стыда за	1	1
416	привлекает внимание	1	1
417	вопрос что	1	1
418	частности с	1	1
419	мировой жизни	1	1
420	героя художественно	1	1
421	во многих	1	1
422	но на	1	1
423	корнями в	2	1
424	еще одна	1	1
425	своей внешней	1	1
426	поэтому вслед	1	1
427	в мир	1	1
428	не могла	1	1
429	но именно	1	1
430	модус художественности	6	1
431	он должен	2	1
432	в узком	3	1
433	к одному	1	1
434	художественного высказывания	3	1
435	в силу	1	1
436	и вот	3	1
437	содержит в	1	1
438	до прихода	2	1
439	на земле	1	1
440	в начальном	1	1
441	об архитектонических	1	1
442	все с	1	1
443	равнодушна к	1	1
444	то ни	1	1
445	что все	1	1
446	тем в	1	1
447	эстетическая природа	1	1
448	том случае	1	1
449	еще большей	1	1
450	или даже	4	1
451	входит в	1	1
452	этом смысле	2	1
453	роль в	2	1
454	организации художественного	6	1
455	весь мир	1	1
456	личность в	1	1
457	и тем	3	1
458	в итоге	2	1
459	обращаются к	1	1
460	к области	2	1
461	литературного произведения	7	1
462	соответствии с	2	1
463	далеко не	2	1
464	как об	1	1
465	с тем	1	1
466	в слове	3	1
467	этим и	1	1
468	и тоже	1	1
469	духовной жизни	1	1
470	и того	3	1
471	исторического лица	1	1
472	является его	1	1
473	вненаходимости бахтин	1	1
474	в финальной	1	1
475	на первый	1	1
476	или менее	2	1
477	своему происхождению	1	1
478	в еще	1	1
479	и сверхличной	1	1
480	места в	1	1
481	другим и	1	1
482	таким же	1	1
483	причастной вненаходимости	1	1
484	художественное мышление	1	1
485	и без	1	1
486	духовная ценность	1	1
487	это делает	1	1
488	место в	5	1
489	к объекту	1	1
490	большей степени	1	1
491	в отличие	6	1
492	и драматизма	1	1
493	и внутренних	1	1
494	в одном	2	1
495	аспекте его	1	1
496	в пространстве	2	1
497	по характеристике	1	1
498	друг другу	1	1
499	и более	1	1
500	в прошлом	1	1
501	их в	3	1
502	и предполагает	1	1
503	я героя	1	1
504	чем собственно	1	1
505	и наоборот	1	1
506	не должно	1	1
507	особенность и	1	1
508	этом не	1	1
509	бы быть	1	1
510	во времени	3	1
511	вовсе не	3	1
512	в отношении	3	1
513	между людьми	1	1
514	так как	1	1
515	тем самым	4	1
516	до известной	2	1
517	дело в	2	1
518	обстоит иначе	1	1
519	в основе	3	1
520	облекается в	2	1
521	это еще	1	1
522	художественной деятельности	1	1
523	не могло	2	1
524	только не	2	1
525	не приносит	1	1
526	однако если	2	1
527	нельзя не	1	1
528	на животе	1	1
529	эта сторона	1	1
530	народной жизни	1	1
531	жизни не	1	1
532	в самой	2	1
533	сверхличного значения	1	1
534	вследствие того	1	1
535	этих двух	2	1
536	комической художественности	1	1
537	с читателем	1	1
538	предстает субъектом	1	1
539	художественную целостность	2	1
540	ничто не	1	1
541	о чем-то	1	1
542	перед ним	1	1
543	внутреннюю свободу	1	1
544	к сфере	1	1
545	но напротив	2	1
546	поэтому не	1	1
547	не могут	2	1
548	тургенева в	1	1
549	такова что	1	1
550	могут быть	4	1
551	единства в	1	1
552	же самое	1	1
553	соответствующий тип	1	1
554	в поле	1	1
555	она же	1	1
556	чтобы именно	1	1
557	но из	1	1
558	что словно	1	1
559	на это	1	1
560	говорит о	1	1
561	пределах текста	1	1
562	к медитации	1	1
563	то во	1	1
564	из всего	1	1
565	в виду	5	1
566	свою очередь	2	1
567	и служит	1	1
568	данном случае	5	1
569	для читателя	2	1
570	по сути	2	1
571	реальной действительности	1	1
572	классического реализма	1	1
573	и соответствующую	1	1
574	однако эта	2	1
575	различие между	1	1
576	душа не	1	1
577	на нее	1	1
578	пришвин это	1	1
579	того и	1	1
580	соответствующую ей	1	1
581	мог бы	3	1
582	было и	1	1
583	с внутренним	1	1
584	на примере	1	1
585	но у	1	1
586	жизнь и	1	1
587	архитектонических формах	1	1
588	текста наиболее	2	1
589	пласт художественной	1	1
590	и внешней	3	1
591	не случайна	1	1
592	означает что	1	1
593	жизненная позиция	1	1
594	роль принадлежит	2	1
595	сводится к	5	1
596	некоторый смысл	1	1
597	и т.д	3	1
598	и т.п	4	1
599	за пределами	5	1
600	обращается к	2	1
601	героя не	1	1
602	одного из	1	1
603	в смерти	1	1
604	с другой	7	1
605	как у	1	1
606	внутренняя заданность	1	1
607	восходит к	1	1
608	в которую	1	1
609	во всех	1	1
610	путь к	1	1
611	организации текста	1	1
612	я никогда	1	1
613	впрочем достаточно	1	1
614	во втором	3	1
615	личной тайной	1	1
616	и только	1	1
617	в другой	1	1
618	с мотивом	1	1
619	наконец в	1	1
620	во внутренней	2	1
621	мира личности	1	1
622	художественном мире	1	1
623	к личностной	1	1
624	ее эстетической	1	1
625	и личной	1	1
626	в двух	1	1
627	тот же	1	1
628	речь о	1	1
629	личности с	1	1
630	в молчание	1	1
631	композиционная форма	2	1
632	в какой	2	1
633	в совершенном	1	1
634	и взаимокорректировки	1	1
635	наиболее существенным	1	1
636	времени и	2	1
637	жизнь личности	1	1
638	между этими	1	1
639	и ее	3	1
640	их не	1	1
641	с одной	2	1
642	художественного внимания	1	1
643	человека с	2	1
644	его художественности	2	1
645	есть в	2	1
646	ключевой момент	1	1
647	художественной организации	1	1
648	реализма однако	1	1
649	более или	2	1
650	я в	16	1
651	а напротив	2	1
652	сверхличной заданности	2	1
653	провел с	1	1
654	свою жизнь	2	1
655	прихода в	2	1
656	в жизни	2	1
657	жанровая форма	1	1
658	в разладе	1	1
659	является не	1	1
660	не составляет	1	1
661	что сама	2	1
662	эти два	1	1
663	смерти чиновника	1	1
664	этом в	1	1
665	человеческий способ	1	1
666	и порождается	1	1
667	представить себе	1	1
668	в прозе	2	1
669	и жизненной	1	1
670	ее не	1	1
671	отклонения от	1	1
672	и несет	1	1
673	отличие от	6	1
674	той самой	1	1
675	ее на	1	1
676	следует признать	1	1
677	в текстах	4	1
678	и напротив	1	1
679	что они	1	1
680	рядом с	1	1
681	в особенности	1	1
682	внешних и	1	1
683	текста то	1	1
684	близости людей	1	1
685	вслед за	2	1
686	художественного содержания	2	1
687	еще и	1	1
688	не переставая	1	1
689	во внешней	1	1
690	в романе	3	1
691	архитектонической формой	1	1
692	что для	1	1
693	можно назвать	1	1
694	равной степени	3	1
695	противоречие между	1	1
696	человеческое я	2	1
697	одной стороны	2	1
698	бы послужить	1	1
699	абзаца в	1	1
700	автор видит	1	1
701	из наиболее	1	1
702	не на	2	1
703	из участников	1	1
704	и исторической	1	1
705	специфически человеческий	1	1
706	жизнь в	1	1
707	трагического у	1	1
708	здесь именно	1	1
709	этих моментов	1	1
710	делает их	1	1
711	о себе	2	1
712	себя за	1	1
713	как это	8	1
714	это столь	1	1
715	внутренне единую	1	1
716	художественности и	2	1
717	текста в	3	1
718	со словом	1	1
719	нимало не	1	1
720	целостности как	1	1
721	о чем	1	1
722	в данном	8	1
723	уходит своими	1	1
724	противоречием между	1	1
725	когда же	1	1
726	происходит в	1	1
727	вокруг себя	1	1
728	к жизненному	1	1
729	в ряду	1	1
730	своей эстетической	2	1
731	внешнего мира	2	1
732	только о	1	1
733	в контексте	3	1
734	бы можно	1	1
735	в любом	1	1
736	человеческого поведения	1	1
737	низкой данности	1	1
738	и слово	1	1
739	кажется таким	1	1
740	высказывания а	1	1
741	искусства это	2	1
742	от друга	1	1
743	известной степени	3	1
744	л.н толстой	1	1
745	личного бытия	1	1
746	которой я	1	1
747	обращены к	2	1
748	как уже	1	1
749	со своей	3	1
750	эстетической завершенности	1	1
751	не более	1	1
752	тем более	1	1
753	не будучи	1	1
754	с не	1	1
755	это точка	1	1
756	в исходном	2	1
757	всякий раз	2	1
758	зрения в	1	1
759	в мировом	1	1
760	второй и	2	1
761	этого писателя	1	1
762	от первого	1	1
763	о своем	2	1
764	на смену	4	1
765	от своего	2	1
766	сказать что	3	1
767	я к	1	1
768	это на	1	1
769	в свою	3	1
770	к его	2	1
771	первом случае	1	1
772	объект эстетического	1	1
773	из этого	1	1
774	речевой строй	1	1
775	и состоит	1	1
776	а перед	1	1
777	и другие	2	1
778	случае если	1	1
779	героя как	1	1
780	см в	1	1
781	художественной целостности	3	1
782	жизни оказывается	2	1
783	все что	1	1
784	впрочем у	1	1
785	в роли	3	1
