N	2gram	Propp_Isto_3	FransuaR
130	сказать что	3	3
131	там где	7	3
132	жизнь в	1	3
133	для этой	1	3
134	в частности	5	3
135	не может	4	3
136	вместе с	9	3
137	как в	2	3
138	во все	2	3
139	как бы	1	3
140	хотя он	1	3
141	и от	3	3
142	но это	3	3
143	а в	6	3
144	к этой	1	3
145	они не	4	3
146	том числе	1	3
147	одним из	4	2
148	например в	2	2
149	связана с	3	2
150	это и	1	2
151	этого он	1	2
152	и этот	1	2
153	с вином	1	2
154	мы не	1	2
155	большую роль	1	2
156	хотя бы	1	2
157	которые он	1	2
158	на них	1	2
159	быть в	1	2
160	эту связь	1	2
161	за него	2	2
162	но конечно	2	2
163	но не	7	2
164	тут же	1	2
165	в течение	6	2
166	что он	9	2
167	к новому	1	2
168	все же	5	2
169	и той	1	2
170	его к	1	2
171	в этот	2	2
172	в целом	3	2
173	он в	1	2
174	из этих	3	2
175	в дальнейшем	4	2
176	говорят о	1	2
177	к тем	1	2
178	на его	3	2
179	в корне	1	2
180	и вот	2	2
181	в плане	1	2
182	одной и	1	2
183	на этом	4	2
184	здесь мы	5	2
185	это вовсе	1	2
186	ни одной	1	2
187	далеко не	3	2
188	в один	1	2
189	точки зрения	2	2
190	в котором	2	2
191	представление о	3	2
192	своего рода	1	2
193	одном из	3	2
194	но он	4	2
195	что было	2	2
196	и очень	1	2
197	не менее	5	2
198	не раз	2	2
199	считает что	1	2
200	на землю	2	2
201	на волю	1	2
202	связь и	2	2
203	до того	1	2
204	они и	3	2
205	и это	2	2
206	данном случае	3	2
207	и сам	1	2
208	одного из	2	2
209	не исчерпывается	1	2
210	можно сказать	2	2
211	в разных	1	2
212	но здесь	1	2
213	образом в	2	2
214	с того	2	2
215	с другой	7	2
216	нас в	1	2
217	того света	1	2
218	увидим дальше	1	2
219	это не	6	2
220	к нему	5	2
221	как нечто	1	2
222	и так	2	2
223	который в	1	2
224	но как	1	2
225	и ее	3	2
226	больше чем	1	2
227	конечно не	1	2
228	с нею	1	2
229	и у	3	2
230	уже в	1	2
231	и они	4	2
232	в нашей	1	2
233	него и	2	2
234	мы знаем	2	2
235	характерно для	2	2
236	о чем	1	2
237	мы остановимся	1	2
238	очень часто	3	2
239	находим и	1	2
240	с этим	8	2
241	к жизни	2	2
242	из этой	2	2
243	в состоянии	1	2
244	есть и	5	2
245	этого слова	1	2
246	своей жизни	1	2
247	в книге	1	2
248	и сама	1	2
249	потому что	3	2
250	одной из	1	2
251	мы увидим	3	2
252	отношению к	2	2
253	ко всему	1	2
254	из этого	1	2
255	и другие	4	2
256	это в	1	2
257	все что	3	2
258	к людям	1	1
259	и т	16	1
260	напомнить о	1	1
261	это делает	2	1
262	за меня	1	1
263	если вы	1	1
264	и насилия	1	1
265	этого мира	1	1
266	автор сравнивает	1	1
267	не хочет	1	1
268	почти всегда	1	1
269	исходит из	1	1
270	все те	1	1
271	долгое время	1	1
272	в несколько	1	1
273	есть не	1	1
274	очень широко	1	1
275	а уж	1	1
276	мы имеем	19	1
277	или наоборот	2	1
278	и лицо	1	1
279	и новые	2	1
280	на эти	1	1
281	который был	2	1
282	что иное	3	1
283	принадлежит к	1	1
284	целом не	2	1
285	они связаны	1	1
286	не совсем	3	1
287	и он	2	1
288	на которых	1	1
289	к общему	1	1
290	не смеется	1	1
291	принадлежит и	1	1
292	между собой	1	1
293	иное как	3	1
294	мне на	1	1
295	тем как	1	1
296	видели что	4	1
297	важный для	1	1
298	это слишком	1	1
299	теперь что	1	1
300	не входит	1	1
301	под страхом	1	1
302	не говорят	1	1
303	нет и	1	1
304	что они	8	1
305	относится к	2	1
306	при известных	1	1
307	в одной	3	1
308	далее мы	1	1
309	можно предположить	1	1
310	такова же	1	1
311	все остальные	1	1
312	перед нами	1	1
313	во дворце	1	1
314	смысле этого	1	1
315	и каждое	1	1
316	со своей	1	1
317	что это	1	1
318	представляет собой	3	1
319	за это	2	1
320	в тех	2	1
321	право на	1	1
322	и тот	1	1
323	имеем в	4	1
324	во многих	2	1
325	после чего	10	1
326	если он	2	1
327	в наших	2	1
328	не могла	2	1
329	чтобы установить	1	1
330	все они	1	1
331	вернуться к	1	1
332	дело еще	1	1
333	моменты которые	1	1
334	не как	1	1
335	но прежде	1	1
336	том чтобы	1	1
337	так часто	2	1
338	был уже	1	1
339	подобно тому	1	1
340	и по	1	1
341	в образе	1	1
342	так например	1	1
343	это конечно	1	1
344	жить в	3	1
345	встречаются и	1	1
346	больше всего	1	1
347	что почти	1	1
348	могла бы	1	1
349	как они	1	1
350	а затем	3	1
351	главным образом	1	1
352	об этой	2	1
353	связанных с	2	1
354	на все	2	1
355	а как	1	1
356	его в	3	1
357	заключается в	1	1
358	где была	1	1
359	с другими	1	1
360	и тем	1	1
361	на античных	1	1
362	и находит	1	1
363	смерть и	2	1
364	по всему	1	1
365	для них	3	1
366	превращаются в	1	1
367	все равно	3	1
368	с тем	2	1
369	и уже	2	1
370	чем в	1	1
371	здесь все	1	1
372	очень важный	1	1
373	такой же	2	1
374	над его	1	1
375	этот материал	1	1
376	этом случае	5	1
377	находит там	1	1
378	и их	1	1
379	этой связи	1	1
380	можно найти	4	1
381	отражает в	1	1
382	с точки	1	1
383	имеется и	1	1
384	двух минут	1	1
385	знаем что	2	1
386	человеческого тела	1	1
387	несомненно что	2	1
388	мальчика который	1	1
389	с историческим	1	1
390	образом и	2	1
391	которые в	1	1
392	лег в	2	1
393	не в	4	1
394	она в	1	1
395	друг другу	2	1
396	и эти	3	1
397	и более	2	1
398	не могли	1	1
399	что этот	1	1
400	для нее	2	1
401	по себе	1	1
402	этой работы	1	1
403	случае мы	1	1
404	сам он	1	1
405	но они	2	1
406	самого начала	1	1
407	эти формы	1	1
408	правда в	1	1
409	ничего не	6	1
410	ее с	1	1
411	на себе	1	1
412	как следует	2	1
413	героев и	1	1
414	о них	1	1
415	только не	2	1
416	они всегда	1	1
417	никогда не	3	1
418	эта сторона	1	1
419	именно с	1	1
420	с одним	2	1
421	очень мало	1	1
422	как она	1	1
423	ему и	1	1
424	привести множество	1	1
425	уже и	1	1
426	как будто	2	1
427	что на	4	1
428	говорит если	1	1
429	отличается от	1	1
430	нет мы	2	1
431	с полной	1	1
432	здесь они	2	1
433	за что	1	1
434	на самый	1	1
435	все еще	6	1
436	где он	1	1
437	него как	1	1
438	всегда в	1	1
439	здесь еще	1	1
440	значении в	1	1
441	основываясь на	1	1
442	свою очередь	1	1
443	эти представления	1	1
444	смерти в	3	1
445	только то	1	1
446	в себя	1	1
447	с самого	1	1
448	в пределах	4	1
449	примеров можно	1	1
450	на том	3	1
451	он так	1	1
452	материал не	1	1
453	на нее	3	1
454	питания в	1	1
455	видит что	1	1
456	не с	2	1
457	его совершенно	1	1
458	каждого из	1	1
459	отсюда и	1	1
460	нам уже	2	1
461	она была	1	1
462	имеется в	1	1
463	с ним	1	1
464	это весьма	1	1
465	этому мы	1	1
466	за пределами	1	1
467	и что	2	1
468	она всегда	1	1
469	там же	2	1
470	последних двух	1	1
471	он берет	1	1
472	в согласии	1	1
473	от них	3	1
474	функций в	1	1
475	еще встретимся	1	1
476	и только	1	1
477	можно проследить	3	1
478	в другой	4	1
479	это лишь	1	1
480	что бы	1	1
481	все время	2	1
482	в описании	1	1
483	и она	3	1
484	при котором	1	1
485	в него	2	1
486	говорит в	1	1
487	видим что	4	1
488	объяснить их	1	1
489	того что	5	1
490	после смерти	2	1
491	наконец и	1	1
492	еще несколько	1	1
493	что здесь	6	1
494	быть и	3	1
495	такая же	1	1
496	полной ясностью	1	1
497	дело с	2	1
498	не имеет	2	1
499	огонь в	1	1
500	ее от	1	1
501	в теле	1	1
502	этот способ	1	1
503	была у	1	1
504	с одной	2	1
505	в качестве	2	1
506	так что	5	1
507	чтобы он	1	1
508	в виде	2	1
509	и обратно	1	1
510	дает ему	1	1
511	как выражение	1	1
512	характерно что	1	1
513	роль и	1	1
514	встретимся с	1	1
515	всяком случае	2	1
516	это место	1	1
517	и также	1	1
518	мы рассмотрели	1	1
519	и вместе	1	1
520	ее на	1	1
521	эти явления	1	1
522	из приведенных	3	1
523	были бы	1	1
524	к двум	1	1
525	могилу и	1	1
526	с другим	1	1
527	а именно	4	1
528	которые ему	1	1
529	такое же	1	1
530	показывает что	5	1
531	чем за	1	1
532	что не	2	1
533	в англии	1	1
534	только к	1	1
535	говорит о	1	1
536	с очень	2	1
537	к более	2	1
538	ничем не	1	1
539	по нескольку	1	1
540	связано с	4	1
541	превращается в	3	1
542	них и	1	1
543	не ставит	1	1
544	здесь дело	2	1
545	так это	1	1
546	подобного рода	1	1
547	отнюдь не	1	1
548	в борозду	1	1
549	не всегда	4	1
550	под влиянием	1	1
551	они одновременно	1	1
552	так же	3	1
553	как это	4	1
554	играют в	1	1
555	согласии с	1	1
556	имеются в	2	1
557	его на	2	1
558	к своему	1	1
559	находит в	1	1
560	в церковь	1	1
561	если на	1	1
562	тому как	1	1
563	которые по	1	1
564	да и	2	1
565	лет после	1	1
566	дело здесь	1	1
567	здесь имеют	1	1
568	здесь очень	1	1
569	он слышит	1	1
570	время своей	1	1
571	характерные для	1	1
572	здесь есть	2	1
573	но для	1	1
574	это уже	1	1
575	становится понятным	1	1
576	здесь конечно	1	1
577	или в	11	1
578	каждый год	1	1
579	но когда	1	1
580	это может	1	1
581	дана в	1	1
582	же в	2	1
583	еще тем	1	1
584	себе и	2	1
585	здесь несколько	2	1
586	пор не	1	1
587	с ними	3	1
588	в свою	4	1
589	не знает	1	1
590	другой стороны	7	1
591	он находит	1	1
592	речи и	1	1
593	их с	1	1
594	мальчик которого	1	1
595	но этот	2	1
596	дальнейшем в	1	1
597	не что	3	1
598	известных условиях	1	1
599	по ходу	1	1
600	заметить что	1	1
601	ее в	3	1
602	как на	1	1
603	в таком	1	1
604	приведем еще	1	1
605	во всяком	2	1
