N	2gram	Vygotskiy__2	UchenyiS
209	иначе говоря	4	1
210	сводится именно	1	1
211	их образы	1	1
212	можно сказать	1	1
213	смысле и	1	1
214	из приемов	1	1
215	содержания на	1	1
216	не вполне	2	1
217	или менее	1	1
218	о нем	1	1
219	сводятся к	2	1
220	этой же	1	1
221	произведения как	2	1
222	общее правило	1	1
223	материал и	2	1
224	искусства и	9	1
225	как на	5	1
226	прием а	2	1
227	приводит к	1	1
228	о том	6	1
229	красивые вещи	1	1
230	высказывается против	1	1
231	в ней	5	1
232	в котором	1	1
233	красоты а	1	1
234	и что	22	1
235	исследования нам	1	1
236	и содержание	2	1
237	все его	1	1
238	из которых	2	1
239	в пользу	1	1
240	приемов к	1	1
241	он будет	1	1
242	строго говоря	1	1
243	все в	1	1
244	является только	1	1
245	искусства не	1	1
246	в той	1	1
247	впадая в	1	1
248	ему приходится	1	1
249	он может	1	1
250	не метод	1	1
251	познакомиться с	1	1
252	чем к	2	1
253	в данном	4	1
254	что же	3	1
255	не то	1	1
256	бы в	1	1
257	переходит в	1	1
258	того что	8	1
259	в которых	3	1
260	поскольку он	1	1
261	и приемы	2	1
262	их в	2	1
263	области философии	2	1
264	друг с	1	1
265	художественного впечатления	2	1
266	на его	2	1
267	ней не	2	1
268	форма в	2	1
269	говорит он	4	1
270	это значит	3	1
271	что этот	2	1
272	другое произведение	1	1
273	за пределы	1	1
274	на то	11	1
275	быть не	1	1
276	оно конечно	2	1
277	познания или	1	1
278	отнюдь не	5	1
279	она не	2	1
280	о принципах	1	1
281	толстого и	1	1
282	еще раз	1	1
283	этом случае	1	1
284	внимательном анализе	1	1
285	независимо от	1	1
286	его на	1	1
287	принципов и	1	1
288	образом художественное	1	1
289	больше к	1	1
290	что с	3	1
291	раз обратное	2	1
292	при построении	2	1
293	имеет свою	1	1
294	что ему	1	1
295	и все	4	1
296	обе эти	1	1
297	содержания или	1	1
298	построении теории	1	1
299	того как	4	1
300	что только	1	1
301	которые подходят	1	1
302	и художник	1	1
303	художественного восприятия	1	1
304	произведения а	1	1
305	тот же	6	1
306	этого материала	2	1
307	сколько и	1	1
308	которых она	1	1
309	в поэтическом	2	1
310	было у	1	1
311	более или	1	1
312	подходят к	1	1
313	что формализм	1	1
314	не существует	2	1
315	о методах	1	1
316	и творчество	1	1
317	которое мы	1	1
318	почему в	1	1
319	в которой	2	1
320	не впадая	1	1
321	это то	2	1
322	не было	2	1
323	таком понимании	2	1
324	он в	3	1
325	тогда когда	3	1
326	с одной	1	1
327	в качестве	1	1
328	но именно	1	1
329	тем более	2	1
330	получаем от	2	1
331	начала и	2	1
332	с новой	1	1
333	что по	2	1
334	точно и	2	1
335	уже не	1	1
336	далеко не	5	1
337	имеем в	2	1
338	метод а	1	1
339	в процессе	2	1
340	в виде	1	1
341	случае все	1	1
342	что было	1	1
343	в нем	4	1
344	бесспорного и	1	1
345	с другом	1	1
346	но если	1	1
347	он не	6	1
348	формы является	1	1
349	а для	1	1
350	сказать что	7	1
351	только как	3	1
352	состоит из	2	1
353	именно такой	1	1
354	они в	2	1
355	принципах построения	1	1
356	не значит	2	1
357	и так	3	1
358	он и	1	1
359	содержания и	2	1
360	вопрос идет	1	1
361	этот процесс	1	1
362	в понятии	1	1
363	и материал	1	1
364	что под	1	1
365	почему все	1	1
366	в свое	2	1
367	количество и	1	1
368	самое что	2	1
369	может служить	3	1
370	но он	3	1
371	у пушкина	1	1
372	но что	2	1
373	само по	3	1
374	этого и	1	1
375	мы можем	3	1
376	всего что	1	1
377	явлением и	1	1
378	методах изучения	1	1
379	и эстетики	1	1
380	и делает	1	1
381	и эта	1	1
382	это в	2	1
383	что при	9	1
384	отказаться от	3	1
385	к этому	1	1
386	что в	20	1
387	признание что	2	1
388	в таком	2	1
389	все что	2	1
390	бы это	1	1
