N	2gram	Bakhtin_Pr_4	Formalny
151	да и	4	4
152	слова и	7	4
153	конкретное высказывание	1	4
154	между собой	1	4
155	обстоит дело	1	4
156	в романе	6	4
157	от всех	1	4
158	жизни и	5	4
159	они не	2	4
160	одним из	3	3
161	же как	2	3
162	функции в	1	3
163	того же	3	3
164	должна быть	2	3
165	мы уже	3	3
166	той же	3	3
167	мы и	3	3
168	в виду	4	3
169	литературы и	1	3
170	целое и	1	3
171	и на	11	3
172	в которых	2	3
173	время в	1	3
174	во всех	5	3
175	то мы	1	3
176	нет и	2	3
177	иначе обстоит	1	3
178	бы и	2	3
179	что это	1	3
180	в себе	7	3
181	зрения его	1	3
182	и с	7	3
183	те же	2	3
184	высказывание в	2	3
185	это не	5	3
186	этом романе	2	3
187	и тем	2	3
188	в плоскость	1	3
189	он и	4	3
190	раз и	4	3
191	в этих	4	3
192	по отношению	5	3
193	тому что	1	3
194	между людьми	1	3
195	одной плоскости	2	3
196	для нас	2	3
197	а что	4	3
198	они и	1	3
199	совершается в	1	3
200	в произведении	2	3
201	еще в	1	3
202	жизнь и	3	3
203	в эпоху	1	3
204	никак не	3	3
205	и что	3	3
206	можно сказать	4	3
207	их в	3	3
208	в них	1	3
209	и следовательно	2	3
210	в него	6	3
211	в какой	1	3
212	уже не	4	3
213	в поэзии	2	3
214	его и	1	3
215	в конце	3	3
216	слово как	4	3
217	не о	1	3
218	всякое высказывание	2	3
219	данного высказывания	1	3
220	у нас	2	3
221	не на	1	3
222	на фоне	6	3
223	может стать	2	3
224	в той	3	3
225	данной эпохи	1	3
226	отношению к	5	3
227	является для	1	3
228	в условиях	3	3
229	о нем	6	3
230	лишь как	2	3
231	жизни в	1	3
232	сказать что	2	3
233	героя в	3	3
234	и эта	1	3
235	конкретного высказывания	2	3
236	этого романа	2	2
237	смысле слова	2	2
238	ту же	2	2
239	убедимся в	1	2
240	отношения к	2	2
241	чтобы не	1	2
242	человека и	3	2
243	в такой	1	2
244	он может	1	2
245	акакия акакиевича	1	2
246	нам кажется	5	2
247	к другому	5	2
248	в котором	5	2
249	высшей степени	1	2
250	одним и	1	2
251	обойтись без	1	2
252	из своих	2	2
253	язык как	1	2
254	в сущности	7	2
255	так чтобы	3	2
256	совпадает с	1	2
257	и сами	1	2
258	с его	5	2
259	в сторону	1	2
260	в общем	2	2
261	отличие от	3	2
262	ведь мы	2	2
263	и речи	1	2
264	художественного замысла	1	2
265	за пределы	5	2
266	вот как	2	2
267	пределах одной	1	2
268	в своем	3	2
269	стороны и	2	2
270	не являются	1	2
271	приема в	1	2
272	увидим что	2	2
273	от этого	2	2
274	бы не	2	2
275	из этих	3	2
276	учение о	1	2
277	в этой	3	2
278	только один	1	2
279	как он	3	2
280	что она	1	2
281	пределах одного	6	2
282	не как	3	2
283	возможно только	1	2
284	на этом	3	2
285	форма в	1	2
286	человека в	1	2
287	от одного	2	2
288	на почве	2	2
289	этом смысле	2	2
290	кажется что	3	2
291	он является	1	2
292	в высшей	1	2
293	друга в	1	2
294	такой же	3	2
295	и тогда	1	2
296	нисколько не	1	2
297	или точнее	1	2
298	в отличие	3	2
299	но эта	1	2
300	друг другу	1	2
301	однако в	1	2
302	где нет	1	2
303	органическая связь	1	2
304	даже в	1	2
305	и очень	1	2
306	в отношении	3	2
307	виду что	1	2
308	дело не	1	2
309	правда в	3	2
310	дело в	3	2
311	одна из	2	2
312	и притом	1	2
313	весь этот	1	2
314	и снова	1	2
315	не могло	2	2
316	слова как	3	2
317	и лишь	1	2
318	ровно ничего	1	2
319	из одного	2	2
320	эта плоскость	1	2
321	на тему	1	2
322	отличается от	3	2
323	увидеть и	1	2
324	и это	3	2
325	интонаций в	1	2
326	с ее	3	2
327	как не	1	2
328	но при	3	2
329	здесь не	4	2
330	так в	2	2
331	в пределе	1	2
332	если они	1	2
333	и всякое	2	2
334	могут вступать	1	2
335	можно только	1	2
336	это только	1	2
337	является в	1	2
338	поэтому в	1	2
339	для этого	2	2
340	ничего не	2	2
341	на все	2	2
342	в самой	5	2
343	или на	1	2
344	с установкой	1	2
345	языке как	1	2
346	и во	3	2
347	переходит в	1	2
348	в языке	2	2
349	что и	3	2
350	и только	3	2
351	в художественной	1	2
352	может иметь	1	2
353	все существенные	1	2
354	единство не	1	2
355	в каждую	1	2
356	в формах	3	2
357	но так	1	2
358	мы увидим	6	2
359	поэтому и	2	2
360	именно на	1	2
361	же он	2	2
362	языка как	1	2
363	процессе его	1	2
364	и социально	1	2
365	характерно что	1	2
366	как их	1	2
367	сами по	2	2
368	свое выражение	1	2
369	для художественного	1	2
370	же деле	1	2
371	и даже	3	2
372	или иной	2	2
373	в области	1	2
374	в каких	1	2
375	к которому	1	2
376	и др	1	2
377	связано с	1	2
378	превращается в	4	2
379	самом же	1	2
380	и самый	1	2
381	самый факт	1	2
382	была бы	1	2
383	материал и	2	2
384	без труда	1	2
385	установкой на	1	2
386	этого слова	2	2
387	а к	1	2
388	новые стороны	1	2
389	но это	6	2
390	но для	3	2
391	с поэтическим	1	2
392	известной степени	1	2
393	в точном	1	2
394	сознания и	2	2
395	от него	1	2
396	конце концов	1	2
397	романа и	1	2
398	к самому	2	2
399	слово в	6	2
400	но если	3	2
401	героя и	4	2
402	лишь тогда	1	2
403	при определенных	1	2
404	в последнем	1	2
405	к этому	1	2
406	в таком	1	2
407	в данную	1	2
408	отвлекается от	1	2
409	я и	1	1
410	и через	2	1
411	его моментов	1	1
412	и странным	1	1
413	рассматривать в	1	1
414	сам по	3	1
415	и то	1	1
416	между двумя	3	1
417	от своей	1	1
418	в первом	1	1
419	как необходимый	1	1
420	и до	3	1
421	не вещь	1	1
422	уже указывали	1	1
423	ведь и	5	1
424	оно было	1	1
425	в какой-то	1	1
426	собственном смысле	1	1
427	видеть в	1	1
428	со своей	1	1
429	в доме	1	1
430	мы имеем	3	1
431	или наоборот	1	1
432	всех его	3	1
433	дан в	1	1
434	этом не	1	1
435	не была	2	1
436	пределах данного	1	1
437	это сделать	1	1
438	так именно	1	1
439	двух сознаний	1	1
440	и понимать	1	1
441	в большом	1	1
442	из того	1	1
443	то это	3	1
444	пространство и	1	1
445	в каждой	1	1
446	это время	1	1
447	так или	1	1
448	себе а	2	1
449	и замкнутого	1	1
450	это возможно	1	1
451	бы еще	1	1
452	установку на	2	1
453	разобранных нами	1	1
454	установки на	5	1
455	события в	1	1
456	и понимает	3	1
457	и человеческой	1	1
458	тем как	2	1
459	стилистических приемов	1	1
460	а следовательно	2	1
461	всякий конец	1	1
462	другого человека	3	1
463	акакий акакиевич	1	1
464	а только	1	1
465	теперь что	1	1
466	борьба двух	1	1
467	не входит	2	1
468	в пародийной	1	1
469	к слову	2	1
470	нужно быть	2	1
471	себе и	3	1
472	он пишет	1	1
473	на речь	1	1
474	оно является	2	1
475	друга и	3	1
476	контексте в	1	1
477	значение для	3	1
478	сама по	2	1
479	один и	1	1
480	каково бы	1	1
481	конечно совершенно	1	1
482	это выразить	1	1
483	и сказ	1	1
484	с этим	2	1
485	совершенно очевидно	1	1
486	что как	1	1
487	плоскости одного	2	1
488	и нет	4	1
489	в одних	1	1
490	кроме того	4	1
491	хотя и	6	1
492	характер носит	1	1
493	было только	1	1
494	и художественного	1	1
495	стиля и	1	1
496	лингвистика и	1	1
497	с определенной	1	1
498	то убедимся	1	1
499	и существеннее	1	1
500	должно ощущаться	1	1
501	та же	1	1
502	из жизни	1	1
503	автора то	1	1
504	в нашем	1	1
505	определяет все	1	1
506	что так	2	1
507	тоже не	1	1
508	прямой и	2	1
509	с их	1	1
510	им в	1	1
511	взаимоотношение между	1	1
512	идет речь	1	1
513	его момент	1	1
514	самым существенным	1	1
515	имеем в	3	1
516	иначе и	1	1
517	на то	3	1
518	произведение может	1	1
519	с новым	1	1
520	и если	1	1
521	мы совершенно	1	1
522	развиваться в	2	1
523	высказываний и	1	1
524	себе лишены	1	1
525	неизбежно должны	1	1
526	поэтическое высказывание	1	1
527	время и	2	1
528	он не	4	1
529	говорили в	1	1
530	на таком	1	1
531	его конкретной	1	1
532	к одному	6	1
533	не к	3	1
534	по существу	3	1
535	гоголевской шинели	1	1
536	ни были	1	1
537	в степени	1	1
538	своего пути	1	1
539	смысловую даль	1	1
540	и единство	1	1
541	определяется в	1	1
542	и по	2	1
543	ее художественного	1	1
544	одно и	1	1
545	но все	2	1
546	поэтому слово	1	1
547	значительной степени	1	1
548	в одну	1	1
549	же не	1	1
550	указывали на	1	1
551	значение в	2	1
552	в мире	3	1
553	ними как	1	1
554	сказать в	1	1
555	знает что	1	1
556	моментом которого	1	1
557	его слов	1	1
558	понять его	1	1
559	в существенном	1	1
560	не совпадает	1	1
561	приходит в	1	1
562	поэтического высказывания	1	1
563	может стремиться	1	1
564	каждом элементе	1	1
565	общение и	1	1
566	о которых	2	1
567	освободиться от	1	1
568	на друга	2	1
569	место и	1	1
570	всегда и	1	1
571	переходим к	2	1
572	очень важное	1	1
573	значит не	1	1
574	чем в	1	1
575	такою же	1	1
576	должно быть	4	1
577	самом высказывании	1	1
578	автора и	2	1
579	для своих	2	1
580	который как	1	1
581	нужно было	1	1
582	в глубоко	1	1
583	и при	3	1
584	в эпохи	1	1
585	это ощущение	1	1
586	именно и	1	1
587	в их	4	1
588	мы говорили	1	1
589	не произведения	1	1
590	что говорит	1	1
591	могло бы	2	1
592	для всякого	1	1
593	может развиваться	1	1
594	к новой	1	1
595	остается вне	1	1
596	но он	3	1
597	отчетливую границу	1	1
598	при условии	1	1
599	бы о	1	1
600	самом слове	1	1
601	слова к	1	1
602	показать такие	1	1
603	степени определяется	1	1
604	том же	4	1
605	не должна	1	1
606	жизни между	1	1
607	то с	1	1
608	высказывания в	1	1
609	дня и	1	1
610	еще один	1	1
611	с ним	2	1
612	тем самым	1	1
613	и роль	1	1
614	как чуждые	1	1
615	самого начала	1	1
616	того как	2	1
617	первая часть	1	1
618	на себе	1	1
619	к этим	1	1
620	на него	3	1
621	когда они	1	1
622	и отдельных	1	1
623	чтобы стать	1	1
624	данную эпоху	1	1
625	иметь в	1	1
626	но только	1	1
627	для всего	1	1
628	и каково	1	1
629	пространство в	1	1
630	слово и	7	1
631	говорят что	1	1
632	действительности но	1	1
633	при всем	2	1
634	явление в	2	1
635	слову и	2	1
636	пути и	2	1
637	высказывания даже	2	1
638	развивается в	1	1
639	правда это	1	1
640	не ставит	1	1
641	оно строится	1	1
642	то у	1	1
643	в сознании	1	1
644	этот образ	1	1
645	ее понимает	1	1
646	совершенно необходимо	1	1
647	и самой	1	1
648	следовательно его	1	1
649	с другом	5	1
650	приведенный нами	1	1
651	высказывания поэтому	1	1
652	стиль и	1	1
653	но там	1	1
654	наконец в	1	1
655	и другой	1	1
656	выразить так	2	1
657	числе и	3	1
658	мере того	1	1
659	нашего рассмотрения	2	1
660	первого и	1	1
661	образом между	1	1
662	той или	2	1
663	поэтического языка	1	1
664	что при	1	1
665	быть конечно	1	1
666	причем одна	1	1
667	правда не	1	1
668	и самое	1	1
669	как таковым	1	1
670	людей в	2	1
671	его художественного	1	1
672	этом произведении	1	1
673	определенным образом	1	1
674	языка и	2	1
675	в собственном	1	1
676	и этим	3	1
677	в себя	4	1
678	с самого	1	1
679	исторической ситуации	1	1
680	она только	1	1
681	важное место	1	1
682	и совершенно	2	1
683	с первым	1	1
684	можно было	2	1
685	не с	1	1
686	определенное реальное	1	1
687	отсюда и	1	1
688	оно как	1	1
689	произведения не	1	1
690	для него	2	1
691	в которые	2	1
692	даны в	3	1
693	совершенно невозможно	1	1
694	нераздельно слиты	1	1
695	и вообще	1	1
696	и существенно	1	1
697	по мере	4	1
698	выходит за	1	1
699	об этом	2	1
700	лишь то	1	1
701	самой смены	1	1
702	часто и	1	1
703	и здесь	4	1
704	не был	1	1
705	имеет еще	1	1
706	конец здесь	1	1
707	за пределами	1	1
708	объединить в	1	1
709	к действительности	1	1
710	в значительной	1	1
711	одного поколения	1	1
712	все в	2	1
713	возможности и	1	1
714	том или	2	1
715	других людей	1	1
716	которого оно	2	1
717	от них	2	1
718	лишь путем	1	1
719	в форме	1	1
720	наглядный и	1	1
721	но конечно	2	1
722	сложное и	1	1
723	и иных	1	1
724	в слово	2	1
725	могло в	1	1
726	и самые	1	1
727	в жизнь	1	1
728	формой и	1	1
729	существенно и	1	1
730	и самая	1	1
731	нами случай	1	1
732	известно что	1	1
733	степени его	1	1
734	быть и	1	1
735	но с	2	1
736	моменты в	1	1
737	здесь вовсе	1	1
738	ориентируется на	1	1
739	в двух	1	1
740	для романтизма	1	1
741	мы видим	1	1
742	отношения слова	1	1
743	не видеть	1	1
744	реагирует на	2	1
745	и так	2	1
746	являются в	1	1
747	слова их	1	1
748	это же	1	1
749	и жизни	1	1
750	и обновления	1	1
751	с одной	1	1
752	в эти	1	1
753	видеть и	4	1
754	ему для	2	1
755	сцен и	1	1
756	человека с	1	1
757	себя в	3	1
758	так что	2	1
759	определения и	1	1
760	друг на	2	1
761	есть в	6	1
762	да еще	2	1
763	и у	1	1
764	так можно	1	1
765	вопроса о	1	1
766	то и	2	1
767	и показать	2	1
768	а то	3	1
769	отражается в	1	1
770	и других	4	1
771	он существует	1	1
772	в конкретное	1	1
773	отрывок из	1	1
774	нами понимание	1	1
775	и необходимы	1	1
776	ведь это	3	1
777	самого слова	1	1
778	слова в	13	1
779	в одном	11	1
780	могут лежать	1	1
781	двумя разными	2	1
782	дело и	1	1
783	должен был	1	1
784	каждую эпоху	1	1
785	которые могут	1	1
786	этот термин	1	1
787	как конкретного	1	1
788	и вместе	1	1
789	в других	2	1
790	даже и	1	1
791	рассказа и	1	1
792	на лингвистику	1	1
793	из двух	1	1
794	даже не	1	1
795	с другим	1	1
796	до сих	8	1
797	другую сторону	2	1
798	необходимо остановиться	1	1
799	словесной периферии	1	1
800	или иначе	1	1
801	сюда же	1	1
802	именно в	1	1
803	здесь в	2	1
804	строится в	1	1
805	еще и	4	1
806	выражено в	1	1
807	художественного слова	1	1
808	особых художественных	1	1
809	на ней	1	1
810	только к	2	1
811	что для	1	1
812	в определенных	1	1
813	к сожалению	1	1
814	через это	1	1
815	не было	2	1
816	настоящего времени	1	1
817	одной стороны	1	1
818	не делает	1	1
819	социальное взаимодействие	1	1
820	ничем не	1	1
821	жизнь в	3	1
822	как ни	1	1
823	в руках	2	1
824	ведь именно	1	1
825	в пределы	1	1
826	плоскости с	1	1
827	нужно иметь	1	1
828	социального коллектива	1	1
829	время оно	1	1
830	что мы	2	1
831	здесь имеет	1	1
832	в речи	3	1
833	между собою	1	1
834	все более	1	1
835	бы оно	1	1
836	нет ничего	1	1
837	в частности	1	1
838	нами как	1	1
839	слово становится	1	1
840	очень существенны	1	1
841	границы между	1	1
842	не входят	2	1
843	только его	1	1
844	к своему	3	1
845	этих случаях	2	1
846	до настоящего	1	1
847	строгом смысле	2	1
848	но сущность	1	1
849	мы остановимся	1	1
850	на какой-то	1	1
851	рассказа в	1	1
852	в словах	4	1
853	если эти	1	1
854	слово приходит	1	1
855	слов в	2	1
856	для понимания	2	1
857	друг с	5	1
858	что служит	1	1
859	то между	2	1
860	зрения своей	1	1
861	возможностей в	1	1
862	в это	1	1
863	на другое	1	1
864	язык в	1	1
865	этом случае	1	1
866	в нижнем	1	1
867	и о	3	1
868	сих пор	8	1
869	и стать	1	1
870	является как	1	1
871	один из	1	1
872	слова с	7	1
873	образом как	1	1
874	слова так	1	1
875	высказывания а	1	1
876	но наиболее	1	1
877	возможный ответ	1	1
878	и времени	2	1
879	мы найдем	1	1
880	не поняв	1	1
881	что там	1	1
882	его творчества	3	1
883	остается тем	1	1
884	его с	1	1
885	мира и	1	1
886	о котором	2	1
887	было прямым	1	1
888	романе и	1	1
889	в другое	1	1
890	самому ему	1	1
891	мы конечно	2	1
892	у достоевского	16	1
893	возникает вопрос	2	1
894	еще более	3	1
895	знают и	1	1
896	не должен	1	1
897	поэтому все	2	1
898	ощущаться как	1	1
899	из существеннейших	1	1
900	причем эта	1	1
901	становления в	1	1
902	не забывает	1	1
903	все они	1	1
904	есть уже	2	1
905	лежит в	1	1
906	очень хорошо	1	1
907	а в	2	1
908	отношении к	2	1
909	прямым и	1	1
910	границу между	1	1
911	социально и	1	1
912	и устремления	1	1
913	не знает	4	1
914	и внутренне	1	1
915	ведь он	1	1
916	забывает своего	1	1
917	в такие	3	1
918	данного поэтического	1	1
919	но этот	3	1
920	он дан	1	1
921	которые сами	1	1
922	явления в	2	1
923	общения оно	1	1
924	можно назвать	1	1
925	особый тип	1	1
926	для создания	1	1
927	как слово	2	1
928	это в	1	1
929	каждое слово	1	1
930	как следствие	1	1
931	том числе	4	1
