N	2gram	Tiupa_Anal_1	Tvorches
170	другой стороны	2	2
171	личности в	3	2
172	могут быть	4	2
173	же не	1	2
174	как по	1	2
175	роль в	2	2
176	в классической	1	2
177	только через	2	2
178	действующих лиц	1	2
179	сводится к	5	2
180	познания и	1	2
181	и что	1	2
182	восходит к	1	2
183	в литературной	1	2
184	и только	1	2
185	крайней мере	1	2
186	всяком случае	1	2
187	в ту	1	2
188	все время	1	2
189	а н	1	2
190	в которую	1	2
191	в литературе	4	2
192	не случайно	3	2
193	только в	6	2
194	и ее	1	2
195	себя в	6	2
196	в виде	1	2
197	или даже	1	2
198	из них	2	2
199	его и	2	2
200	не так	1	2
201	в одном	1	2
202	вовсе не	2	2
203	может служить	2	2
204	друг друга	1	2
205	только с	1	2
206	отличие от	6	2
207	с другим	4	2
208	с другой	4	2
209	не было	1	2
210	не означает	1	2
211	по крайней	1	2
212	в частности	19	2
213	начиная с	1	2
214	из этой	1	2
215	но прежде	1	2
216	только для	2	2
217	и тогда	2	2
218	более того	3	2
219	в основе	6	2
220	с другими	4	2
221	к самому	1	2
222	связь с	1	2
223	было показано	1	2
224	из этого	1	2
225	включает в	1	2
226	а я	1	2
227	в искусстве	2	2
228	во всяком	1	2
229	речь идет	1	1
230	художественного произведения	5	1
231	не остается	2	1
232	с кем	1	1
233	и должно	1	1
234	перед лицом	6	1
235	в первом	2	1
236	сам автор	1	1
237	видеть в	1	1
238	внутренний мир	1	1
239	всех и	1	1
240	мы уже	1	1
241	той же	2	1
242	и значение	1	1
243	этого определения	1	1
244	бахтина в	1	1
245	случае это	2	1
246	сведена к	1	1
247	на место	2	1
248	о будущем	1	1
249	со смертью	1	1
250	оба эти	1	1
251	жизненной позиции	2	1
252	не вполне	1	1
253	на себя	2	1
254	как я	1	1
255	мы и	1	1
256	свою очередь	1	1
257	дает им	1	1
258	литературы и	1	1
259	он был	1	1
260	между собой	2	1
261	быть в	1	1
262	с его	3	1
263	во всех	1	1
264	говоря не	1	1
265	в сюжете	1	1
266	я никогда	1	1
267	иного рода	2	1
268	был принужден	1	1
269	а тем	1	1
270	но как	1	1
271	а только	1	1
272	к которой	1	1
273	в противовес	2	1
274	сознания не	1	1
275	не все	2	1
276	если в	3	1
277	более крупные	1	1
278	присутствует в	1	1
279	искусство в	2	1
280	отношение к	2	1
281	в наиболее	3	1
282	или иное	1	1
283	и эстетического	1	1
284	в рамках	3	1
285	однако не	3	1
286	перед нами	1	1
287	встрече с	3	1
288	романа но	1	1
289	как уже	2	1
290	и как	5	1
291	я должен	1	1
292	автора мы	1	1
293	не являются	2	1
294	его к	2	1
295	и к	3	1
296	в противоположность	2	1
297	что это	1	1
298	логику этого	1	1
299	в известном	1	1
300	бы с	1	1
301	представляет собой	16	1
302	ужаса и	1	1
303	из этих	2	1
304	думать что	2	1
305	смысл этого	1	1
306	и до	2	1
307	но его	1	1
308	к эстетическому	1	1
309	в случае	6	1
310	героя к	2	1
311	не говорит	1	1
312	от которого	2	1
313	и эти	1	1
314	не значит	1	1
315	не к	2	1
316	в силу	3	1
317	уже говорилось	1	1
318	любой из	1	1
319	я с	1	1
320	из мертвых	1	1
321	слова не	1	1
322	что все	1	1
323	по бахтину	2	1
324	в глубине	1	1
325	а его	1	1
326	в будущее	1	1
327	входит в	1	1
328	того или	3	1
329	заключается в	1	1
330	не умел	1	1
331	которого не	1	1
332	было бы	2	1
333	по себе	4	1
334	в ином	1	1
335	ни в	4	1
336	для них	1	1
337	в них	1	1
338	за пределами	2	1
339	в действии	1	1
340	несмотря на	2	1
341	жизни но	2	1
342	ведет к	3	1
343	должно быть	2	1
344	остается в	1	1
345	перед собой	2	1
346	в этих	1	1
347	о ком	2	1
348	во время	1	1
349	в ходе	3	1
350	от своего	2	1
351	таким же	1	1
352	этой связи	1	1
353	молодого человека	1	1
354	оказывается для	1	1
355	сюжетная линия	1	1
356	всякий раз	3	1
357	и о	2	1
358	строгое разграничение	1	1
359	однако сам	1	1
360	но он	1	1
361	в диалоге	1	1
362	и более	4	1
363	сюжет как	1	1
364	произведения в	11	1
365	однако в	3	1
366	зрения и	1	1
367	даже в	3	1
368	сознаний как	1	1
369	нас к	1	1
370	тому что	1	1
371	автора и	3	1
372	по мере	1	1
373	вплоть до	1	1
374	суждения о	1	1
375	в обоих	1	1
376	текста и	8	1
377	литературу как	1	1
378	возвращении в	1	1
379	герой его	1	1
380	это еще	1	1
381	а сама	1	1
382	и сознание	1	1
383	ужас и	1	1
384	и соответственно	4	1
385	переживания в	1	1
386	и приводит	1	1
387	из древнейших	1	1
388	онегина и	1	1
389	она должна	1	1
390	за которой	1	1
391	и является	2	1
392	мире и	2	1
393	со своим	1	1
394	в сознании	2	1
395	событий и	1	1
396	как будто	3	1
397	в области	4	1
398	сюжета в	1	1
399	представляется нам	1	1
400	с фабулой	1	1
401	к себе	1	1
402	не могут	3	1
403	и складывается	1	1
404	числе и	1	1
405	как личность	2	1
406	к тому	7	1
407	что оно	1	1
408	той или	6	1
409	завершающего слова	1	1
410	на это	1	1
411	говоря словами	1	1
412	должен быть	6	1
413	для себя	2	1
414	героя для	1	1
415	представляют собой	2	1
416	расходится с	1	1
417	как мы	2	1
418	и художественное	1	1
419	но при	1	1
420	событий в	1	1
421	бога однако	1	1
422	на основе	2	1
423	в в	1	1
424	то или	1	1
425	мысль о	2	1
426	в себя	6	1
427	на той	1	1
428	культуры и	1	1
429	в пределах	2	1
430	мы наблюдаем	1	1
431	человека для	1	1
432	автора не	1	1
433	не с	4	1
434	сознаний в	1	1
435	еще в	2	1
436	развития в	1	1
437	том как	1	1
438	является в	1	1
439	и всякого	1	1
440	означает что	3	1
441	образом в	1	1
442	но отнюдь	1	1
443	в виду	1	1
444	о нем	3	1
445	приближается к	1	1
446	произведения как	7	1
447	это происходит	1	1
448	в другом	4	1
449	нам представляется	1	1
450	на вопрос	4	1
451	столь же	4	1
452	одного из	2	1
453	с одной	3	1
454	лишь в	5	1
455	может не	1	1
456	как было	1	1
457	на точку	1	1
458	в конечном	4	1
459	от автора	1	1
460	и вследствие	1	1
461	от него	1	1
462	каждом из	2	1
463	и авторской	1	1
464	в драме	1	1
465	можно читать	2	1
466	действующее лицо	1	1
467	глав романа	1	1
468	не сводится	2	1
469	романа в	2	1
470	лишь частично	1	1
471	от иных	1	1
472	центр художественного	1	1
473	весьма затруднительно	1	1
474	в современной	1	1
475	известном смысле	1	1
476	в формах	1	1
477	и одновременно	3	1
478	в подлинно	1	1
479	в тексте	5	1
480	положении между	1	1
481	же напротив	1	1
482	нуждается в	8	1
483	ли он	2	1
484	как нечто	1	1
485	то в	2	1
486	даже если	1	1
487	может оказаться	1	1
488	то он	2	1
489	лишь одна	1	1
490	который в	2	1
491	их жизни	1	1
492	том чтобы	7	1
493	связи с	1	1
494	не можем	1	1
495	а напротив	2	1
496	и вновь	1	1
497	за свой	1	1
498	его жизненной	1	1
499	смысла в	2	1
500	по выражению	2	1
501	конечном счете	4	1
502	участие в	1	1
503	который по	1	1
504	восходящего к	1	1
505	художественное восприятие	3	1
506	сами по	2	1
507	стремились к	1	1
508	при всей	2	1
509	не о	2	1
510	в xx	1	1
511	бытия и	2	1
512	есть его	1	1
513	как раз	1	1
514	не просто	2	1
515	смерти и	1	1
516	в какой-то	1	1
517	что и	3	1
518	со стороны	2	1
519	или иной	6	1
520	даже не	1	1
521	героев но	1	1
522	влияние на	1	1
523	от любого	1	1
524	его с	1	1
525	представляет собою	2	1
526	что для	1	1
527	его из	1	1
528	этого персонажа	1	1
529	в любой	1	1
530	человек в	3	1
531	одну из	1	1
532	когда же	1	1
533	в различных	1	1
534	художественного целого	10	1
535	будет иметь	1	1
536	в связи	1	1
537	только сцены	1	1
538	на фоне	2	1
539	и особенно	1	1
540	как это	1	1
541	человека к	4	1
542	требует от	1	1
543	для искусства	1	1
544	искусства но	1	1
545	не он	1	1
546	в течение	1	1
547	такого рода	5	1
548	в карты	1	1
549	что же	2	1
550	такая трактовка	1	1
551	текста как	1	1
552	эпизод не	1	1
553	литературоведческого анализа	3	1
554	герой в	1	1
555	назначение этих	1	1
556	в художественную	1	1
557	этого слова	7	1
558	автором и	1	1
559	личность как	1	1
560	отличается от	2	1
561	перед смертью	1	1
562	над его	1	1
563	при всем	1	1
564	писал в	2	1
565	с автором	1	1
566	глубине души	1	1
567	к сюжету	1	1
568	и для	1	1
569	отвечает на	2	1
570	лев толстой	1	1
571	читателя и	1	1
572	объекта и	3	1
573	всего произведения	1	1
574	этот принцип	1	1
575	в результате	1	1
576	характера это	1	1
577	это как	2	1
578	своей собственной	1	1
579	человек и	1	1
580	себя самого	1	1
581	ее и	1	1
582	для нас	1	1
583	а может	1	1
584	не должен	2	1
585	будто бы	3	1
586	xx веке	1	1
587	тот же	1	1
588	за этим	1	1
589	не есть	8	1
590	в целях	1	1
591	по поводу	1	1
592	может и	1	1
593	а о	1	1
594	в свою	1	1
595	письма и	1	1
596	между ними	1	1
597	не знает	1	1
598	была бы	2	1
599	совершенно не	1	1
600	л с	1	1
601	по возвращении	1	1
602	или иного	3	1
603	ни был	1	1
604	к другим	1	1
605	собой лишь	1	1
606	или во	1	1
607	это понятие	1	1
608	том числе	3	1
609	однако все	1	1
