N	2gram	Vinokur_Ku_3	RusskieA
237	к этой	1	1
238	и есть	5	1
239	из самых	1	1
240	отличия в	1	1
241	можно говорить	10	1
242	что эти	2	1
243	в силе	1	1
244	очень много	2	1
245	с таким	1	1
246	например в	1	1
247	она в	1	1
248	что если	2	1
249	на место	1	1
250	говорить о	6	1
251	из того	2	1
252	мы и	1	1
253	то это	3	1
254	так называемые	1	1
255	ставит себе	3	1
256	в ней	3	1
257	что каждый	1	1
258	форм есть	1	1
259	в различных	2	1
260	без особой	1	1
261	тем как	1	1
262	крепкую и	1	1
263	же на	1	1
264	не входит	1	1
265	к слову	1	1
266	он пишет	2	1
267	нет и	1	1
268	где ставится	1	1
269	отличаются от	1	1
270	что они	2	1
271	так бы	1	1
272	относится к	2	1
273	во что	1	1
274	отнюдь не	3	1
275	это самое	2	1
276	несколько раз	1	1
277	независимо от	5	1
278	что именно	3	1
279	в своем	4	1
280	в противном	1	1
281	перед нами	1	1
282	и где	1	1
283	тех случаях	1	1
284	хотя и	5	1
285	когда он	2	1
286	в круг	1	1
287	себе дело	1	1
288	более или	2	1
289	увидим что	2	1
290	в особую	1	1
291	в самом	13	1
292	еще на	2	1
293	без таких	2	1
294	и малых	1	1
295	уже в	3	1
296	он в	2	1
297	или во	1	1
298	все силы	1	1
299	тому же	3	1
300	как он	2	1
301	но на	3	1
302	не могла	1	1
303	и если	2	1
304	что без	1	1
305	в статье	2	1
306	этим связано	1	1
307	так сказать	2	1
308	всех этих	1	1
309	в первую	3	1
310	до самого	1	1
311	не представляет	1	1
312	мало того	1	1
313	только в	6	1
314	по аналогии	1	1
315	но все	2	1
316	это конечно	2	1
317	форме а	1	1
318	а вместе	1	1
319	в одну	1	1
320	что все	2	1
321	значение в	2	1
322	в другом	1	1
323	и таких	1	1
324	и чтобы	2	1
325	этих форм	2	1
326	входит в	1	1
327	того или	3	1
328	те или	1	1
329	не хуже	1	1
330	известно что	1	1
331	чаще всего	1	1
332	то увидим	1	1
333	не понимают	2	1
334	для чего	1	1
335	двух направлениях	2	1
336	такой же	2	1
337	в научной	1	1
338	остается в	2	1
339	законченной а	1	1
340	или менее	2	1
341	себя внимание	2	1
342	таким же	1	1
343	в такой	1	1
344	уже к	1	1
345	это только	1	1
346	бы к	1	1
347	сделано в	1	1
348	своего рода	2	1
349	мир и	1	1
350	только для	2	1
351	ряда других	2	1
352	теории д	1	1
353	однако в	2	1
354	случае мы	1	1
355	и хорошего	1	1
356	что есть	2	1
357	стоит в	1	1
358	к такой	2	1
359	себе целью	2	1
360	можно понимать	1	1
361	как о	3	1
362	в русской	1	1
363	ее с	1	1
364	на него	3	1
365	в основе	1	1
366	же цель	1	1
367	это еще	2	1
368	следовательно и	1	1
369	есть уже	1	1
370	в коем	1	1
371	ничего не	6	1
372	именно с	1	1
373	учения о	4	1
374	в полной	1	1
375	можно видеть	2	1
376	по своей	1	1
377	такая же	2	1
378	и его	1	1
379	так например	1	1
380	можно рассматривать	2	1
381	как будто	1	1
382	же до	2	1
383	иметь и	2	1
384	и несколько	1	1
385	остановиться несколько	1	1
386	представлять себе	1	1
387	от их	1	1
388	и здесь	2	1
389	он называет	1	1
390	и такие	2	1
391	известные из	1	1
392	например на	1	1
393	лучше будет	1	1
394	из всего	2	1
395	не будет	1	1
396	свою очередь	1	1
397	здесь не	2	1
398	но далеко	1	1
399	без всякого	1	1
400	на основе	1	1
401	можно показать	1	1
402	это имело	1	1
403	в особенности	2	1
404	в пределах	2	1
405	ряду с	1	1
406	приводит к	1	1
407	может дать	1	1
408	что однако	1	1
409	так и	6	1
410	мог бы	2	1
411	можно только	1	1
412	возможно что	1	1
413	думает что	1	1
414	высокой ступени	1	1
415	них есть	1	1
416	с этого	1	1
417	если бы	8	1
418	отрицать что	1	1
419	означает что	1	1
420	сводится к	1	1
421	другом месте	1	1
422	на этой	1	1
423	совершенно иной	2	1
424	который пишет	1	1
425	ошибка его	1	1
426	с того	1	1
427	можно сказать	2	1
428	случаев когда	1	1
429	это должно	1	1
430	может не	1	1
431	затем в	1	1
432	нас в	3	1
433	каким-то образом	1	1
434	в его	11	1
435	не надо	1	1
436	все время	1	1
437	если это	2	1
438	дать в	1	1
439	более что	2	1
440	дело так	1	1
441	быть и	1	1
442	вопрос который	1	1
443	показывают что	1	1
444	но так	1	1
445	но с	1	1
446	сделать это	1	1
447	к различным	1	1
448	идет по	1	1
449	тот же	6	1
450	с ними	1	1
451	на очень	2	1
452	что он	6	1
453	мы увидим	1	1
454	в какой	3	1
455	и действительно	3	1
456	и так	1	1
457	который в	1	1
458	они могут	1	1
459	от них	1	1
460	указывает что	2	1
461	же и	1	1
462	представляет для	1	1
463	можно установить	1	1
464	вопроса о	3	1
465	вернуться к	1	1
466	значение и	1	1
467	раньше чем	1	1
468	при помощи	1	1
469	в данной	3	1
470	и обратно	1	1
471	е на	2	1
472	который как	2	1
473	был бы	3	1
474	обратить внимание	1	1
475	не так	3	1
476	для него	1	1
477	всяком случае	1	1
478	могло бы	3	1
479	в одном	2	1
480	чтобы она	1	1
481	эти могут	2	1
482	как раз	4	1
483	не просто	2	1
484	указание на	1	1
485	само собой	1	1
486	не противоречит	1	1
487	рядом с	1	1
488	чем и	1	1
489	время как	1	1
490	по своим	1	1
491	имело место	1	1
492	и др	1	1
493	на ней	1	1
494	на русском	1	1
495	месте и	1	1
496	без особых	1	1
497	несколько иным	1	1
498	это без	2	1
499	превращается в	1	1
500	смысла и	1	1
501	на которых	5	1
502	зависит от	1	1
503	на весь	1	1
504	а по	1	1
505	ставится в	1	1
506	если эти	1	1
507	сделать некоторые	1	1
508	может иметь	3	1
509	эти слова	2	1
510	в одной	1	1
511	и потому	1	1
512	в иных	1	1
513	изображается не	1	1
514	а так	1	1
515	по своему	2	1
516	в область	2	1
517	той и	1	1
518	смысле этого	2	1
519	когда же	1	1
520	есть одна	1	1
521	равным образом	1	1
522	в тех	2	1
523	исходя из	1	1
524	в современной	1	1
525	и более	3	1
526	быть не	2	1
527	этого слова	4	1
528	и не	10	1
529	у той	1	1
530	но это	5	1
531	что касается	1	1
532	из ряда	2	1
533	же значение	1	1
534	могут рассматриваться	1	1
535	случаях когда	1	1
536	бы говорить	1	1
537	ли в	1	1
538	так будто	1	1
539	она может	2	1
540	первую очередь	3	1
541	в двух	2	1
542	и вызывает	1	1
543	от него	1	1
544	а может	1	1
545	не более	2	1
546	тем более	5	1
547	мы должны	3	1
548	первое что	1	1
549	же к	1	1
550	не связаны	1	1
551	только что	2	1
552	которые в	4	1
553	установить и	1	1
554	несмотря на	1	1
555	только с	1	1
556	в период	1	1
557	в свою	1	1
558	сказать что	7	1
559	другой стороны	3	1
560	сообщает о	1	1
561	они как	1	1
562	же относится	1	1
563	например и	1	1
564	когда в	2	1
565	одновременно и	1	1
566	есть и	1	1
567	и становится	1	1
568	это так	2	1
569	во всяком	2	1
570	и эта	1	1
571	как на	8	1
572	все что	1	1
