N	2gram	Potebnia_M_1	Psycholo
388	к ним	2	2
389	но что	1	2
390	в других	2	2
391	к которому	3	2
392	такое же	1	2
393	с однако	1	2
394	не было	4	2
395	не на	1	2
396	зависит от	5	2
397	была бы	2	2
398	там где	4	2
399	во внимание	3	2
400	душевной жизни	9	2
401	вместе с	8	2
402	например когда	1	2
403	что всякое	1	2
404	есть как	2	2
405	из самого	3	2
406	чувства и	13	2
407	как нельзя	1	2
408	более и	2	2
409	но это	5	2
410	и таким	1	2
411	совершенно верно	1	2
412	для выражения	1	2
413	не существует	2	2
414	для нас	9	2
415	из себя	5	2
416	тем более	2	2
417	другой стороны	5	2
418	их с	1	2
419	на этот	2	2
420	и от	3	2
421	заметить что	2	2
422	все что	2	2
423	этой точки	1	2
424	а между	3	1
425	от этой	1	1
426	ясно и	1	1
427	действует как	1	1
428	говоря о	1	1
429	одним из	2	1
430	с с	1	1
431	он считает	1	1
432	предполагает что	1	1
433	таком случае	2	1
434	чтобы не	2	1
435	человека и	1	1
436	которого в	1	1
437	он может	1	1
438	над нашим	1	1
439	решительно все	1	1
440	с или	1	1
441	отношений в	1	1
442	тем же	2	1
443	от своей	1	1
444	в первом	5	1
445	проявляются в	1	1
446	и самое	2	1
447	в основании	3	1
448	высшей степени	1	1
449	в зависимости	1	1
450	во-первых в	2	1
451	отношения к	1	1
452	и связанное	1	1
453	их и	2	1
454	для примера	1	1
455	а как	2	1
456	может однако	1	1
457	уже что	1	1
458	других людях	1	1
459	имеет свою	1	1
460	совсем иное	1	1
461	что иное	2	1
462	и народов	2	1
463	похожи на	1	1
464	зависимости от	1	1
465	одного слова	1	1
466	которые поэтому	1	1
467	из ее	1	1
468	есть вместе	3	1
469	которые он	1	1
470	не найдем	1	1
471	его словам	2	1
472	и формы	1	1
473	бы мы	1	1
474	тем как	3	1
475	одним словом	2	1
476	как если	1	1
477	и скорее	1	1
478	стремления и	1	1
479	с одной	3	1
480	слов не	2	1
481	жить и	1	1
482	для других	1	1
483	только тогда	5	1
484	должны были	1	1
485	а и	1	1
486	уже как	1	1
487	друг от	2	1
488	материал как	1	1
489	за пределы	2	1
490	связи и	1	1
491	к сожалению	1	1
492	душевных явлений	5	1
493	всех времен	1	1
494	в истории	7	1
495	более чем	1	1
496	притом так	1	1
497	независимо от	6	1
498	его на	2	1
499	общего с	1	1
500	выйти из	2	1
501	для всех	5	1
502	что как	3	1
503	бы при	1	1
504	можно предположить	1	1
505	к новому	2	1
506	что касается	1	1
507	им в	1	1
508	сознания в	2	1
509	как другой	1	1
510	с понятием	2	1
511	мысль в	2	1
512	чувства испытываемые	1	1
513	его к	2	1
514	удовольствия и	4	1
515	более или	1	1
516	следующим образом	1	1
517	не кажется	1	1
518	вносит в	1	1
519	он на	1	1
520	в противоположность	1	1
521	этой цели	2	1
522	и стремления	4	1
523	то в	5	1
524	только то	2	1
525	уже не	2	1
526	ключ ко	1	1
527	себя к	1	1
528	бы сказать	1	1
529	его действие	2	1
530	в нашем	1	1
531	из этих	4	1
532	думаем что	2	1
533	может считаться	1	1
534	что ничего	1	1
535	нами в	1	1
536	человеке и	1	1
537	и кто	1	1
538	если он	1	1
539	психологические теории	1	1
540	не могла	2	1
541	вследствие этого	1	1
542	этот процесс	1	1
543	противном случае	3	1
544	как оно	1	1
545	не следует	5	1
546	ключ к	2	1
547	на чувство	2	1
548	он должен	2	1
549	понятий и	1	1
550	и если	2	1
551	оно должно	2	1
552	нам только	1	1
553	в понятии	2	1
554	важную роль	1	1
555	мы совершенно	1	1
556	именно к	1	1
557	от людей	1	1
558	нашего времени	1	1
559	чувства в	1	1
560	и предполагает	1	1
561	что ни	1	1
562	так например	3	1
563	в нее	1	1
564	одно и	1	1
565	но все	2	1
566	касается до	1	1
567	не будет	2	1
568	же не	1	1
569	тем в	1	1
570	и характер	1	1
571	различие между	1	1
572	действует на	3	1
573	в другом	1	1
574	от некоторых	1	1
575	его не	1	1
576	его в	1	1
577	мы на	1	1
578	в глазах	3	1
579	звук а	1	1
580	себе нельзя	1	1
581	всю свою	1	1
582	даже по	1	1
583	ее таким	1	1
584	только одно	1	1
585	жизни человека	2	1
586	его собственной	1	1
587	с между	1	1
588	ли может	1	1
589	и уже	1	1
590	одна и	1	1
591	мы видели	4	1
592	жизни но	1	1
593	с такой	1	1
594	чем в	2	1
595	духовной жизни	2	1
596	должно быть	7	1
597	и того	2	1
598	в эту	1	1
599	но если	2	1
600	привело к	1	1
601	что такая	2	1
602	сами не	2	1
603	таким же	2	1
604	удовольствие и	3	1
605	нас не	1	1
606	не зависит	1	1
607	взгляд на	2	1
608	в котором	1	1
609	на такой	1	1
610	фактов которые	1	1
611	как произведение	1	1
612	не столько	1	1
613	на свою	1	1
614	что до	2	1
615	последнее если	1	1
616	себе а	1	1
617	утверждения что	2	1
618	что имеет	2	1
619	стало быть	2	1
620	источником новых	1	1
621	только такой	1	1
622	времен и	2	1
623	по крайней	2	1
624	на другую	1	1
625	есть еще	1	1
626	так называемое	1	1
627	однако в	4	1
628	и постоянно	1	1
629	одну форму	1	1
630	же может	1	1
631	с так	3	1
632	нет никакого	1	1
633	что есть	1	1
634	других отношений	1	1
635	состоит только	1	1
636	с представлением	1	1
637	самого начала	3	1
638	что ему	1	1
639	и проч	1	1
640	эти формы	2	1
641	дело в	2	1
642	к этим	1	1
643	не по	4	1
644	сколько и	3	1
645	и искусство	1	1
646	нам и	2	1
647	только не	2	1
648	в общих	1	1
649	возможно и	1	1
650	на язык	7	1
651	в разных	2	1
652	народной жизни	2	1
653	именно с	1	1
654	к ней	2	1
655	на природу	1	1
656	и чувства	1	1
657	убедиться в	1	1
658	вытекающее из	1	1
659	прибегать к	1	1
660	связи с	3	1
661	уже и	1	1
662	и делает	1	1
663	не нуждается	2	1
664	в области	1	1
665	точке зрения	2	1
666	и оно	1	1
667	§ и	1	1
668	все то	2	1
669	развития мысли	3	1
670	языке и	1	1
671	отношении чем	1	1
672	все особенности	1	1
673	а получает	1	1
674	еще яснее	1	1
675	сходство с	1	1
676	и другим	1	1
677	не есть	10	1
678	мы могли	1	1
679	быть возможно	1	1
680	лежащим в	1	1
681	в каждой	1	1
682	применить к	1	1
683	должен быть	1	1
684	деятельности в	2	1
685	для себя	3	1
686	из всего	1	1
687	как мы	2	1
688	и о	2	1
689	смысле что	1	1
690	изменений в	1	1
691	от друга	2	1
692	но при	3	1
693	людей в	1	1
694	только при	2	1
695	индивидуальной психологии	1	1
696	ни стало	1	1
697	мы думаем	2	1
698	в собственном	2	1
699	с самого	3	1
700	приводит к	1	1
701	и может	2	1
702	слова а	1	1
703	одного языка	1	1
704	чтобы дать	1	1
705	на нее	1	1
706	сродство с	1	1
707	тем которые	1	1
708	времени и	2	1
709	не с	1	1
710	в психологических	1	1
711	было в	1	1
712	с задачами	1	1
713	еще в	1	1
714	когда в	3	1
715	к общей	1	1
716	является в	1	1
717	быть может	1	1
718	весьма мало	1	1
719	оно оставляет	1	1
720	на что	2	1
721	предположить что	1	1
722	как нужно	1	1
723	стремление к	2	1
724	другой не	1	1
725	их образы	1	1
726	построена на	1	1
727	смысле и	1	1
728	в тех	1	1
729	иное как	2	1
730	из основных	2	1
731	разница между	3	1
732	о нем	1	1
733	каждый раз	4	1
734	приближается к	1	1
735	в известных	1	1
736	и должно	2	1
737	ли бы	1	1
738	представления с	1	1
739	и сделать	1	1
740	все его	1	1
741	оказывается только	1	1
742	аналогии с	1	1
743	корней на	1	1
744	и во	3	1
745	смотрят на	1	1
746	свести все	1	1
747	всех народов	1	1
748	было они	1	1
749	переходит в	1	1
750	таких же	1	1
751	когда оно	1	1
752	психологическая теория	1	1
753	своих собственных	1	1
754	есть с	1	1
755	крайней мере	2	1
756	хотя оно	1	1
757	все в	2	1
758	движения в	1	1
759	что бы	2	1
760	боль и	1	1
761	это приводит	1	1
762	к сознанию	2	1
763	и об	1	1
764	связь между	2	1
765	как объект	2	1
766	один момент	1	1
767	эти последние	1	1
768	действительности не	1	1
769	этом смысле	4	1
770	на которой	1	1
771	бы потому	1	1
772	с ними	1	1
773	мы увидим	3	1
774	что даже	2	1
775	явления в	1	1
776	предметом для	1	1
777	бы из	1	1
778	что а	2	1
779	которое мы	2	1
780	области психологии	1	1
781	по этому	2	1
782	справедливо что	1	1
783	согласно с	4	1
784	естественно было	1	1
785	душевных сил	1	1
786	не то	1	1
787	какой степени	1	1
788	история и	2	1
789	по степени	1	1
790	в таких	2	1
791	как полагает	1	1
792	внимание что	2	1
793	вопроса о	2	1
794	не всякое	1	1
795	поэтому его	1	1
796	по выражению	1	1
797	человека когда	1	1
798	за ним	2	1
799	был бы	1	1
800	нее в	1	1
801	для него	4	1
802	не сумеет	1	1
803	не теряется	1	1
804	жил и	1	1
805	прежде всего	4	1
806	иначе как	2	1
807	отличен от	1	1
808	двух противоположных	2	1
809	произведения и	1	1
810	от тех	1	1
811	только сказать	1	1
812	ее не	1	1
813	из нее	1	1
814	случае не	1	1
815	которые могут	1	1
816	доказать что	1	1
817	человек как	1	1
818	явлением и	1	1
819	напротив того	1	1
820	ее на	1	1
821	нас как	1	1
822	направления которое	1	1
823	чтобы убедиться	1	1
824	с общим	1	1
825	в другой	3	1
826	нужно было	3	1
827	со стороны	8	1
828	нам не	1	1
829	между которыми	1	1
830	с другим	3	1
831	о влиянии	1	1
832	каждый человек	1	1
833	и эту	1	1
834	с что	1	1
835	не один	1	1
836	именно в	1	1
837	случаев в	1	1
838	что бог	1	1
839	и затем	1	1
840	себя и	1	1
841	только к	1	1
842	к более	1	1
843	на основании	2	1
844	этот закон	1	1
845	уже ничего	1	1
846	думать говорит	1	1
847	во что	1	1
848	идеи в	1	1
849	ничем не	1	1
850	которое по	1	1
851	нуждаться в	1	1
852	именно так	1	1
853	человеческой жизни	1	1
854	понятие о	1	1
855	для человека	2	1
856	этом основании	1	1
857	и психология	1	1
858	следующее место	1	1
859	что мы	4	1
860	под влиянием	2	1
861	он по	1	1
862	в связи	1	1
863	как именно	1	1
864	деятельности и	5	1
865	я хочу	1	1
866	быть содержанием	1	1
867	а есть	1	1
868	языке с	1	1
869	время с	1	1
870	ко всем	2	1
871	которое в	1	1
872	из его	1	1
873	одной стороны	3	1
874	то где	1	1
875	который мы	1	1
876	она есть	1	1
877	такого рода	1	1
878	заключен в	2	1
879	утверждая что	1	1
880	и там	1	1
881	когда же	1	1
882	то должно	1	1
883	или менее	1	1
884	друг другом	1	1
885	тех пор	1	1
886	том смысле	4	1
887	быть не	4	1
888	или другого	1	1
889	этого слова	1	1
890	есть много	1	1
891	слова есть	1	1
892	и нет	1	1
893	из произведений	1	1
894	как предмет	2	1
895	болезнь и	1	1
896	если возьмем	2	1
897	о его	2	1
898	нами прежде	1	1
899	нет ничего	2	1
900	должна существовать	1	1
901	произведении искусства	1	1
902	от нас	2	1
903	в противном	3	1
904	говорить что	1	1
905	переходим к	2	1
906	можно сравнить	1	1
907	в более	4	1
908	сомнения в	1	1
909	перенося его	1	1
910	к воле	1	1
911	не имея	1	1
912	потому не	1	1
913	она может	3	1
914	такой взгляд	1	1
915	истины из	1	1
916	или в	2	1
917	бы так	1	1
918	в результате	1	1
919	того с	1	1
920	от него	4	1
921	от одного	1	1
922	бы в	4	1
923	не более	4	1
924	что из	1	1
925	с а	2	1
926	будто бы	1	1
927	в круг	1	1
928	которое должно	1	1
929	только что	2	1
930	ни было	2	1
931	хотя в	3	1
932	этой деятельности	2	1
933	лежит в	1	1
934	более тесный	1	1
935	слово в	1	1
936	между ними	1	1
937	или других	1	1
938	от своего	1	1
939	речи и	10	1
940	быть признано	1	1
941	которым он	1	1
942	деятельности мы	1	1
943	посторонних сил	1	1
944	первом случае	1	1
945	не что	2	1
946	до какой	1	1
947	же природы	1	1
948	только о	1	1
949	себе не	1	1
950	в виде	1	1
951	всем этом	1	1
952	истины того	1	1
953	и другие	1	1
954	по поводу	3	1
955	что за	1	1
956	тем самым	4	1
957	из чего	1	1
958	к этому	1	1
959	они не	1	1
960	ничего общего	2	1
