N	2gram	Potebnia_M_1	Psycholo
130	что у	1	4
131	можно было	1	4
132	о нем	1	4
133	утверждает что	2	4
134	того что	8	4
135	этот вопрос	2	4
136	только в	25	4
137	себя в	1	4
138	в жизни	3	4
139	при помощи	2	4
140	и других	4	4
141	но совершенно	2	4
142	из них	1	4
143	никто не	3	4
144	по поводу	3	4
145	что не	10	4
146	с этой	2	4
147	совершенно не	1	4
148	жизни и	2	4
149	к этому	1	4
150	в таком	5	4
151	например в	1	3
152	же как	1	3
153	и этот	1	3
154	что если	3	3
155	с но	4	3
156	то это	5	3
157	что его	1	3
158	но не	8	3
159	сама по	3	3
160	как в	10	3
161	что именно	2	3
162	увидим что	4	3
163	от этого	1	3
164	не можем	2	3
165	та же	1	3
166	кажется нам	1	3
167	на этом	1	3
168	его в	1	3
169	должен был	1	3
170	ни в	1	3
171	этого слова	1	3
172	далеко не	1	3
173	должно быть	7	3
174	обратимся к	1	3
175	но если	2	3
176	мы в	2	3
177	в которых	1	3
178	бы мы	1	3
179	т п	4	3
180	их в	1	3
181	что этот	1	3
182	тем самым	4	3
183	она не	3	3
184	в то	4	3
185	в самых	1	3
186	и для	5	3
187	он видит	1	3
188	с ее	2	3
189	и говорит	1	3
190	мнение что	1	3
191	в мире	3	3
192	так и	13	3
193	понятно что	1	3
194	которой мы	1	3
195	что и	6	3
196	во всей	1	3
197	вслед за	1	3
198	том как	3	3
199	к делу	1	3
200	дело с	1	3
201	с одной	3	3
202	в виде	1	3
203	был бы	1	3
204	всяком случае	1	3
205	могло бы	3	3
206	в одном	8	3
207	сами по	1	3
208	не для	1	3
209	из нее	1	3
210	тем что	9	3
211	до сих	1	3
212	но и	20	3
213	на этот	2	3
214	и затем	1	3
215	не было	4	3
216	одной стороны	3	3
217	и опять	1	3
218	он говорит	1	3
219	видит в	1	3
220	смысле этого	1	3
221	никакой возможности	1	3
222	да и	1	3
223	сих пор	1	3
224	при таком	4	3
225	что оно	2	3
226	указывает на	1	3
227	к этой	3	3
228	в своих	4	3
229	точно так	11	3
230	во всяком	3	3
231	событий в	1	3
232	сам по	1	2
233	и то	3	2
234	он может	1	2
235	силы и	1	2
236	из его	1	2
237	что эти	1	2
238	с таким	1	2
239	а как	2	2
240	мы имеем	1	2
241	и ее	1	2
242	пути которые	1	2
243	столь же	3	2
244	бы то	2	2
245	с его	1	2
246	во всех	5	2
247	с психологической	1	2
248	себе и	1	2
249	со стороны	8	2
250	она есть	1	2
251	эту борьбу	1	2
252	в одной	1	2
253	действие на	1	2
254	что касается	1	2
255	нам кажется	1	2
256	в круг	1	2
257	не в	15	2
258	в действительности	4	2
259	но в	9	2
260	тому как	4	2
261	бы не	6	2
262	по которым	1	2
263	из этих	4	2
264	думаем что	2	2
265	думать что	3	2
266	нами в	1	2
267	если он	1	2
268	по словам	1	2
269	при этом	6	2
270	т д	4	2
271	тем и	1	2
272	едва ли	1	2
273	одной и	3	2
274	под конец	1	2
275	что ни	1	2
276	в нее	1	2
277	они указывают	1	2
278	на все	2	2
279	только одно	1	2
280	в них	3	2
281	о которых	2	2
282	человеческой природы	3	2
283	взгляд на	2	2
284	в такой	1	2
285	с или	1	2
286	в котором	1	2
287	в их	2	2
288	но которые	1	2
289	ни малейшего	2	2
290	или вернее	1	2
291	вопрос о	4	2
292	бы сказать	1	2
293	и той	3	2
294	не понимает	1	2
295	и эти	1	2
296	быть не	4	2
297	даже в	1	2
298	и другое	3	2
299	что ему	1	2
300	не имеет	5	2
301	не по	4	2
302	начинает с	1	2
303	только не	2	2
304	те препятствия	1	2
305	же время	4	2
306	во всем	4	2
307	бы по	1	2
308	не потому	2	2
309	этот закон	1	2
310	нам что	1	2
311	есть только	11	2
312	но все	2	2
313	лежит в	1	2
314	как только	1	2
315	и другим	1	2
316	мысли о	4	2
317	мы могли	1	2
318	перейти к	2	2
319	что при	5	2
320	могли бы	2	2
321	будем иметь	1	2
322	в ее	1	2
323	уже с	2	2
324	действия и	1	2
325	то время	1	2
326	самое это	1	2
327	то как	1	2
328	переход к	1	2
329	на нее	1	2
330	те же	1	2
331	времени и	2	2
332	и с	3	2
333	в словах	3	2
334	ничего не	1	2
335	образом в	1	2
336	в виду	2	2
337	воли и	1	2
338	внимание на	1	2
339	должно было	1	2
340	первого акта	1	2
341	один из	1	2
342	мы увидим	3	2
343	связи с	3	2
344	уже в	1	2
345	не все	2	2
346	одно из	3	2
347	заключить что	2	2
348	двух противоположных	2	2
349	напротив того	1	2
350	образом что	2	2
351	именно как	1	2
352	с другой	7	2
353	именно в	1	2
354	стороны он	1	2
355	в каких	1	2
356	прежде всего	4	2
357	тех пор	1	2
358	а на	1	2
359	ничем не	1	2
360	не на	1	2
361	была бы	2	2
362	ее на	1	2
363	одна и	1	2
364	и потому	5	2
365	над ним	1	2
366	с такой	1	2
367	в тех	1	2
368	есть как	2	2
369	в обратном	1	2
370	как нельзя	1	2
371	и формы	1	2
372	и другом	2	2
373	заставляет нас	2	2
374	на одной	1	2
375	и от	3	2
376	в результате	1	2
377	его не	1	2
378	ее и	1	2
379	хотя бы	2	2
380	все они	2	2
381	слово в	1	2
382	другой стороны	5	2
383	этой цели	2	2
384	от этой	1	1
385	мы начнем	1	1
386	этого в	2	1
387	говоря о	1	1
388	он считает	1	1
389	таком случае	2	1
390	человека и	1	1
391	начинается с	1	1
392	переходит к	1	1
393	и вытекает	1	1
394	того же	3	1
395	на другой	1	1
396	одних только	2	1
397	решительно все	1	1
398	на деле	4	1
399	тем же	2	1
400	так относится	1	1
401	от самого	1	1
402	в первом	5	1
403	не имеют	5	1
404	на последующее	1	1
405	есть не	2	1
406	из всего	1	1
407	которого не	1	1
408	на внешние	1	1
409	малейшего сомнения	1	1
410	имеет свою	1	1
411	не была	1	1
412	что иное	2	1
413	как во	2	1
414	и другая	1	1
415	что можно	3	1
416	которое в	1	1
417	еще не	6	1
418	это возможно	1	1
419	именно эти	1	1
420	иное как	2	1
421	его словам	2	1
422	которое он	2	1
423	тем как	3	1
424	в создании	3	1
425	природы и	1	1
426	то мы	2	1
427	ее к	1	1
428	признать что	1	1
429	но как	3	1
430	легко может	1	1
431	нет не	1	1
432	значение и	2	1
433	если в	1	1
434	по отношению	13	1
435	который мы	1	1
436	очевидно что	3	1
437	которая действительно	1	1
438	мы назвали	1	1
439	или бессознательной	1	1
440	нельзя вывести	1	1
441	несмотря на	5	1
442	за пределы	2	1
443	связи и	1	1
444	относится к	3	1
445	которые не	2	1
446	же мало	1	1
447	в истории	7	1
448	более чем	1	1
449	что во	2	1
450	же с	7	1
451	независимо от	6	1
452	общего с	1	1
453	дает нам	1	1
454	стороны и	2	1
455	себе ни	1	1
456	такого рода	1	1
457	один только	1	1
458	этой стороны	1	1
459	в полном	2	1
460	ищет разгадки	1	1
461	вопросом о	2	1
462	не имеющие	1	1
463	ясно и	1	1
464	и хотя	1	1
465	с на	1	1
466	значения как	1	1
467	формы в	1	1
468	в нашем	1	1
469	свои мысли	1	1
470	но без	2	1
471	ни одна	2	1
472	что ничего	1	1
473	его части	1	1
474	не годится	1	1
475	не могла	2	1
476	так сказать	2	1
477	на его	1	1
478	том в	1	1
479	не старается	1	1
480	имело бы	1	1
481	что истинная	1	1
482	возникает только	1	1
483	он должен	2	1
484	фактов которые	1	1
485	синтаксисе и	1	1
486	из него	2	1
487	его от	1	1
488	подобно тому	3	1
489	может существовать	1	1
490	и независимо	1	1
491	которое как	1	1
492	то ни	3	1
493	тем в	1	1
494	вывести из	2	1
495	имеют в	1	1
496	в другом	1	1
497	смотреть как	1	1
498	нем есть	2	1
499	ее предметом	1	1
500	них не	2	1
501	начинает свое	1	1
502	зрения на	1	1
503	точке в	1	1
504	от одного	1	1
505	этом смысле	4	1
506	не вся	1	1
507	истории и	1	1
508	еще одно	1	1
509	тела в	1	1
510	за ним	2	1
511	но уже	2	1
512	слагаются в	2	1
513	с пути	1	1
514	со своими	1	1
515	невозможно потому	1	1
516	можно считать	1	1
517	понятия и	3	1
518	народа и	2	1
519	в эту	1	1
520	в этих	7	1
521	для него	4	1
522	но что	1	1
523	та что	2	1
524	привело к	1	1
525	что такая	2	1
526	другим и	1	1
527	мысль и	1	1
528	что такое	1	1
529	жизни точно	1	1
530	какие бы	1	1
531	и без	3	1
532	эта жизнь	1	1
533	самая сущность	1	1
534	не столько	1	1
535	что до	2	1
536	мысли и	9	1
537	необходимых для	1	1
538	для всякого	2	1
539	природы но	2	1
540	но жизнь	1	1
541	одном из	1	1
542	есть его	1	1
543	образом и	2	1
544	начнем с	3	1
545	дыхании и	1	1
546	без всяких	1	1
547	и более	2	1
548	так называемое	1	1
549	не могли	2	1
550	том и	2	1
551	что сам	3	1
552	бы быть	4	1
553	с так	3	1
554	происходит так	1	1
555	основная ошибка	1	1
556	задачи и	1	1
557	то с	1	1
558	нравственные чувства	1	1
559	нет никакого	1	1
560	без него	2	1
561	любви и	1	1
562	что есть	1	1
563	в отношении	1	1
564	ничего такого	1	1
565	что с	1	1
566	мысли в	9	1
567	и отсюда	1	1
568	тогда когда	9	1
569	уже из	1	1
570	того как	6	1
571	сущности есть	1	1
572	к этим	1	1
573	как его	1	1
574	которого он	1	1
575	хотя мы	1	1
576	от жизни	1	1
577	на самый	1	1
578	в нас	7	1
579	но только	1	1
580	нам и	2	1
581	вытекает из	2	1
582	и всегда	2	1
583	на язык	7	1
584	дело в	2	1
585	находятся в	3	1
586	корнях и	1	1
587	нам с	1	1
588	или как	1	1
589	заставляют их	1	1
590	к ней	2	1
591	вызывать в	1	1
592	развивается в	1	1
593	вернее сказать	1	1
594	в естественных	2	1
595	не нужен	1	1
596	в сознании	3	1
597	из того	2	1
598	что речь	2	1
599	до того	1	1
600	лежащие в	1	1
601	что на	6	1
602	что нельзя	1	1
603	может показаться	1	1
604	ясно как	1	1
605	уже о	1	1
606	начиная с	1	1
607	он бы	1	1
608	и развития	2	1
609	в которое	1	1
610	на это	1	1
611	если же	5	1
612	должен быть	1	1
613	как не	1	1
614	свою очередь	4	1
615	служит только	1	1
616	всего этого	1	1
617	мы думаем	2	1
618	они ни	2	1
619	а другая	1	1
620	мысль о	2	1
621	и логически	1	1
622	только то	2	1
623	дано в	1	1
624	и прочее	1	1
625	слова а	1	1
626	взаимная связь	1	1
627	нужно было	3	1
628	остается только	4	1
629	что дело	1	1
630	что от	1	1
631	является в	1	1
632	оно оставляет	1	1
633	и вообще	3	1
634	стремление к	2	1
635	со старой	1	1
636	значении и	1	1
637	но такая	2	1
638	одном акте	1	1
639	движения и	1	1
640	уже были	1	1
641	на их	1	1
642	разумеется в	1	1
643	словах а	1	1
644	как ее	1	1
645	и сделать	1	1
646	сознания что	1	1
647	звуков в	1	1
648	время не	1	1
649	это была	1	1
650	сознательной или	1	1
651	и во	3	1
652	начало исследования	1	1
653	в природе	6	1
654	к истине	1	1
655	все в	2	1
656	к нему	1	1
657	которые мы	5	1
658	при исследовании	1	1
659	его с	2	1
660	в другой	3	1
661	сомнения в	1	1
662	от нее	6	1
663	как постепенно	1	1
664	в теории	2	1
665	слова для	4	1
666	мы хотим	1	1
667	с а	2	1
668	следовало бы	1	1
669	который бы	1	1
670	в лице	1	1
671	спросим себя	1	1
672	ровно ничего	1	1
673	но так	1	1
674	но с	2	1
675	этой точки	1	1
676	части его	1	1
677	если скажем	1	1
678	мы действительно	1	1
679	свет и	1	1
680	на другие	1	1
681	и представляет	1	1
682	согласное с	1	1
683	в свой	1	1
684	что даже	2	1
685	как воздух	1	1
686	но ни	1	1
687	в стороне	4	1
688	которое мы	2	1
689	поэтому и	1	1
690	независим от	1	1
691	между тем	5	1
692	в обществе	1	1
693	бы ни	4	1
694	с которыми	1	1
695	материал как	1	1
696	с какой	1	1
697	деле она	1	1
698	есть в	2	1
699	и насколько	1	1
700	только на	3	1
701	от воли	1	1
702	ни было	2	1
703	слова в	2	1
704	по законам	2	1
705	не из	3	1
706	к известным	1	1
707	в душе	11	1
708	попытка уяснить	1	1
709	он принадлежит	1	1
710	не так	3	1
711	и их	3	1
712	своей конечной	1	1
713	иначе как	2	1
714	к совершению	1	1
715	психологии и	1	1
716	произведения и	1	1
717	от тех	1	1
718	с этими	1	1
719	ее не	1	1
720	как художник	1	1
721	совершенно ясным	1	1
722	следует понимать	1	1
723	и вместе	2	1
724	принять и	1	1
725	нас как	1	1
726	это будет	2	1
727	рядом с	1	1
728	были бы	3	1
729	случае то	1	1
730	есть действительно	1	1
731	и даже	4	1
732	нам не	1	1
733	не упоминает	1	1
734	не следует	5	1
735	с другим	3	1
736	не один	1	1
737	высокой степени	1	1
738	к которому	3	1
739	себя и	1	1
740	превращается в	1	1
741	с однако	1	1
742	не решает	1	1
743	не довольствуясь	1	1
744	его собственной	1	1
745	решительно нельзя	1	1
746	в живой	2	1
747	нормальном состоянии	1	1
748	душевной жизни	9	1
749	переходим к	2	1
750	и об	1	1
751	слов к	1	1
752	а есть	1	1
753	есть что	3	1
754	за тем	2	1
755	так в	1	1
756	их за	1	1
757	то можно	1	1
758	приводит в	1	1
759	чем то	1	1
760	в жизнь	1	1
761	что за	1	1
762	нельзя поэтому	1	1
763	в течение	2	1
764	самого себя	4	1
765	отношению к	13	1
766	чувства и	13	1
767	доходят до	2	1
768	там где	4	1
769	ней не	1	1
770	это значит	1	1
771	смысл в	1	1
772	и глубине	1	1
773	есть много	1	1
774	только для	3	1
775	но это	5	1
776	о его	2	1
777	и таким	1	1
778	в чем	1	1
779	им в	1	1
780	в один	2	1
781	но для	1	1
782	в смысле	4	1
783	к другим	2	1
784	для мысли	2	1
785	не станет	2	1
786	в легких	1	1
787	ли в	2	1
788	не имея	1	1
789	в связи	1	1
790	душа не	1	1
791	не объясняет	1	1
792	или в	2	1
793	мы только	1	1
794	но об	1	1
795	от него	4	1
796	соединяются в	2	1
797	из себя	5	1
798	может объяснить	2	1
799	по одной	3	1
800	бы в	4	1
801	на других	1	1
802	не должен	1	1
803	будто бы	1	1
804	скажем что	1	1
805	которое должно	1	1
806	но разве	1	1
807	все остальные	4	1
808	она построена	1	1
809	же в	2	1
810	есть уже	3	1
811	и другие	1	1
812	психологической точки	1	1
813	человека не	2	1
814	к ее	1	1
815	при всяком	1	1
816	иначе чем	1	1
817	нет ничего	2	1
818	нужно для	1	1
819	в свою	4	1
820	народом в	1	1
821	это все	1	1
822	темные стороны	2	1
823	можно смотреть	1	1
824	прием который	1	1
825	речи и	10	1
826	равно как	1	1
827	их с	1	1
828	него нет	1	1
829	по одному	1	1
830	по которой	1	1
831	в сравнении	3	1
832	не что	2	1
833	всем этом	1	1
834	это так	1	1
835	указывают на	2	1
836	того времени	1	1
837	его языка	1	1
838	ничего общего	2	1
839	как следствие	1	1
