N	2gram	Tiupa_Hudo_1	Problemy
100	он и	1	4
101	том что	16	4
102	в этих	5	4
103	своего рода	7	4
104	раз и	1	4
105	этих двух	1	4
106	потому что	5	4
107	здесь не	2	4
108	в себя	2	4
109	приводит к	3	4
110	так и	13	4
111	в виду	1	4
112	можно сказать	4	4
113	вся жизнь	2	4
114	же и	1	4
115	уже не	7	4
116	уже в	1	4
117	еще и	1	4
118	до конца	2	4
119	превращается в	3	4
120	себе самому	3	4
121	да и	2	4
122	должно быть	2	4
123	то что	8	4
124	с оглядкой	1	4
125	не знает	2	4
126	что в	6	4
127	также и	1	3
128	человека и	1	3
129	и это	4	3
130	сцена в	1	3
131	и до	1	3
132	мы уже	4	3
133	той же	2	3
134	ни у	1	3
135	и о	4	3
136	отношение к	1	3
137	себе и	2	3
138	отличие от	1	3
139	друга и	1	3
140	в центре	4	3
141	в своем	4	3
142	более или	1	3
143	из этих	1	3
144	в этой	8	3
145	как он	2	3
146	на то	4	3
147	но именно	1	3
148	их в	1	3
149	на этом	3	3
150	реакции на	1	3
151	в мире	3	3
152	было бы	6	3
153	далеко не	1	3
154	в слове	1	3
155	такой же	3	3
156	или менее	1	3
157	в своей	10	3
158	в отличие	1	3
159	не как	1	3
160	установка на	1	3
161	но он	3	3
162	в отношении	1	3
163	она не	4	3
164	дело в	1	3
165	но здесь	1	3
166	слова как	2	3
167	по своей	4	3
168	на него	2	3
169	не могут	1	3
170	с ее	2	3
171	но при	1	3
172	в последующих	1	3
173	здесь нет	1	3
174	чем у	1	3
175	если бы	3	3
176	и т.д	1	3
177	никак не	2	3
178	и что	2	3
179	и только	1	3
180	слов и	1	3
181	между этими	1	3
182	себя в	4	3
183	только на	2	3
184	а то	2	3
185	в конце	4	3
186	бытия и	4	3
187	тем что	3	3
188	и даже	3	3
189	с другой	1	3
190	себя и	2	3
191	жизнь в	1	3
192	него в	1	3
193	к своему	2	3
194	жизнь и	1	3
195	что же	2	3
196	другого человека	1	3
197	но для	1	3
198	и для	3	3
199	его творчества	1	3
200	в речи	2	3
201	бы в	1	3
202	героя в	2	3
203	и другие	1	3
204	а между	1	2
205	смысле слова	1	2
206	же как	2	2
207	а как	1	2
208	вопрос о	2	2
209	героя но	1	2
210	не была	2	2
211	мы здесь	1	2
212	не нужно	2	2
213	он сам	1	2
214	если в	2	2
215	к слову	1	2
216	в общем	1	2
217	нет и	1	2
218	в произведениях	2	2
219	в одной	2	2
220	с этим	3	2
221	вот как	1	2
222	стороны и	1	2
223	в художественном	2	2
224	как нам	2	2
225	односторонней серьезности	1	2
226	когда он	1	2
227	и как	1	2
228	не было	4	2
229	от этого	1	2
230	бы не	1	2
231	так в	2	2
232	но ведь	1	2
233	но на	1	2
234	на том	2	2
235	в узком	1	2
236	свое время	1	2
237	никому не	1	2
238	и по	3	2
239	но все	1	2
240	об этом	5	2
241	лишь в	3	2
242	хотя бы	1	2
243	может стать	1	2
244	этом смысле	1	2
245	и тем	1	2
246	к области	1	2
247	этом мы	1	2
248	достоевского и	1	2
249	все равно	2	2
250	и прямо	1	2
251	автора и	2	2
252	имеется и	1	2
253	себе а	1	2
254	в которых	1	2
255	мысли и	1	2
256	могло бы	1	2
257	и другого	1	2
258	не менее	5	2
259	всего его	1	2
260	одна из	2	2
261	но она	1	2
262	не могло	1	2
263	того и	1	2
264	ничего не	8	2
265	жизни не	1	2
266	своей природе	2	2
267	то и	3	2
268	могут быть	1	2
269	к тому	7	2
270	не случайное	1	2
271	в произведении	1	2
272	в другом	2	2
273	можно было	5	2
274	времени и	1	2
275	живет в	2	2
276	остановимся на	2	2
277	с ним	4	2
278	в смерти	1	2
279	все в	1	2
280	между тем	8	2
281	в античной	1	2
282	но с	2	2
283	и так	2	2
284	поэтому и	2	2
285	он уже	4	2
286	же он	1	2
287	так что	2	2
288	да еще	1	2
289	раз в	2	2
290	и они	1	2
291	не принимает	1	2
292	речь в	2	2
293	слово но	1	2
294	их как	1	2
295	для него	10	2
296	сами по	1	2
297	а в	7	2
298	влияние на	2	2
299	в рассказе	11	2
300	в руках	1	2
301	там где	1	2
302	что мы	1	2
303	в духе	4	2
304	со словом	1	2
305	в данном	1	2
306	к жизни	5	2
307	если оно	1	2
308	в первой	6	2
309	человек с	1	2
310	себя на	1	2
311	узком смысле	1	2
312	в результате	2	2
313	о котором	2	2
314	для нас	1	2
315	его жизнь	2	2
316	не дает	1	2
317	в системе	2	2
318	сказать что	1	2
319	в свое	1	2
320	самосознания и	1	2
321	к другим	1	2
322	как слово	1	2
323	во всяком	1	2
324	все что	1	2
325	они не	2	2
326	я и	2	1
327	к произведениям	1	1
328	обращено к	1	1
329	характер героя	1	1
330	относится и	1	1
331	и то	1	1
332	две реплики	1	1
333	на самом	2	1
334	к своей	1	1
335	в чужой	1	1
336	по преимуществу	3	1
337	характер это	1	1
338	оно было	2	1
339	к рассказу	1	1
340	видеть в	1	1
341	второй смысл	1	1
342	может даже	1	1
343	о способах	1	1
344	входит в	1	1
345	не во	1	1
346	все последующее	1	1
347	именно к	1	1
348	этом не	1	1
349	и уверенность	1	1
350	высказывания в	1	1
351	своими корнями	1	1
352	принадлежит к	1	1
353	ослабевает и	1	1
354	на себе	2	1
355	на тему	1	1
356	главы мы	1	1
357	вместо того	2	1
358	от друга	1	1
359	в каждой	1	1
360	это время	1	1
361	в ней	4	1
362	в xix	1	1
363	литературы и	1	1
364	их жизнь	1	1
365	в широком	1	1
366	время в	1	1
367	от себя	2	1
368	как правило	6	1
369	различия между	1	1
370	обстояло дело	1	1
371	но как	2	1
372	влюбленности в	1	1
373	а только	4	1
374	очевидно и	1	1
375	же она	1	1
376	человеческих отношений	5	1
377	прозы в	1	1
378	категории людей	1	1
379	друг от	1	1
380	да так	1	1
381	один и	1	1
382	к сожалению	1	1
383	характер и	2	1
384	себя за	1	1
385	как к	3	1
386	она как	1	1
387	художественного мира	2	1
388	внутренняя жизнь	1	1
389	однако не	1	1
390	переживания и	1	1
391	не являются	1	1
392	характер ее	2	1
393	напомним что	2	1
394	с генералом	1	1
395	о самом	1	1
396	художественной концепции	1	1
397	за свои	1	1
398	со своей	1	1
399	генералом и	1	1
400	времени как	1	1
401	та же	4	1
402	точку зрения	1	1
403	из жизни	1	1
404	ориентирована на	1	1
405	в целом	2	1
406	время это	1	1
407	этих моментов	1	1
408	так или	2	1
409	поражение в	1	1
410	во многих	1	1
411	на какой-то	1	1
412	из его	1	1
413	корнями в	1	1
414	на его	2	1
415	при всякой	1	1
416	оказывается невозможным	1	1
417	что она	4	1
418	в ее	3	1
419	одному из	1	1
420	читателя в	6	1
421	высшей степени	1	1
422	они в	2	1
423	первого лица	1	1
424	он должен	1	1
425	в силу	1	1
426	и вот	1	1
427	в первом	1	1
428	что у	3	1
429	к каждому	1	1
430	характер в	2	1
431	в плане	1	1
432	не бывает	2	1
433	от нее	1	1
434	глубоко в	1	1
435	что все	1	1
436	же не	1	1
437	на всю	1	1
438	этом он	1	1
439	от некоторых	1	1
440	на этой	1	1
441	его в	3	1
442	его личности	2	1
443	для нее	2	1
444	деле в	2	1
445	литературном произведении	1	1
446	уж не	1	1
447	за ней	1	1
448	авторской позиции	2	1
449	не соответствует	1	1
450	в высшей	1	1
451	жизни то	1	1
452	и уже	1	1
453	несмотря на	4	1
454	первый день	1	1
455	бы определить	1	1
456	мы знаем	2	1
457	такою же	1	1
458	духовной жизни	1	1
459	мы как	1	1
460	бы на	2	1
461	во второй	5	1
462	от своего	1	1
463	значения оно	1	1
464	сознаний двух	1	1
465	я его	1	1
466	в такой	2	1
467	молодого человека	1	1
468	место в	1	1
469	не столько	2	1
470	что еще	1	1
471	понимать этот	1	1
472	не будем	1	1
473	другом и	1	1
474	друг другу	1	1
475	обращение к	1	1
476	тем самым	1	1
477	однако в	2	1
478	даже в	3	1
479	тому что	4	1
480	между людьми	1	1
481	вплоть до	1	1
482	в рассказах	2	1
483	но они	1	1
484	самого начала	1	1
485	этими двумя	1	1
486	пришедшие к	1	1
487	мысли в	1	1
488	мышления и	2	1
489	от чужого	1	1
490	что их	1	1
491	и остается	1	1
492	как его	3	1
493	и имеет	1	1
494	в самых	1	1
495	о них	1	1
496	человека если	1	1
497	для всего	2	1
498	ним а	1	1
499	как во	1	1
500	и всегда	1	1
501	и без	1	1
502	и весь	1	1
503	а во	1	1
504	всего на	1	1
505	но изнутри	1	1
506	связи с	4	1
507	серьезность и	1	1
508	как будто	4	1
509	форма является	1	1
510	что на	2	1
511	к читателю	2	1
512	к отдельным	1	1
513	когда мы	1	1
514	нисколько не	1	1
515	человека в	6	1
516	я сам	1	1
517	нет мы	1	1
518	только еще	1	1
519	всего в	1	1
520	значительной степени	2	1
521	такие моменты	1	1
522	для его	1	1
523	перед его	1	1
524	все еще	2	1
525	уже на	1	1
526	что при	3	1
527	даже когда	1	1
528	и поэтому	2	1
529	этой своей	2	1
530	не делает	1	1
531	у себя	2	1
532	того чтобы	3	1
533	вообще во	1	1
534	их переживания	1	1
535	данном случае	1	1
536	в средневековой	1	1
537	имеют для	1	1
538	с самого	1	1
539	в пределе	1	1
540	роль в	1	1
541	в лицо	1	1
542	в столкновение	2	1
543	на нее	1	1
544	а порой	2	1
545	отсюда и	2	1
546	во многом	1	1
547	произведения не	2	1
548	историю своей	1	1
549	еще в	3	1
550	свой рассказ	1	1
551	этой жизни	1	1
552	тому и	1	1
553	и герой	2	1
554	за пределами	1	1
555	его жизни	2	1
556	среди всех	1	1
557	в рассказчике	1	1
558	все его	1	1
559	в сфере	1	1
560	же самая	1	1
561	может не	1	1
562	в значительной	2	1
563	от него	3	1
564	он его	1	1
565	и смысловой	2	1
566	оглядкой и	1	1
567	нем не	1	1
568	или иначе	2	1
569	во втором	1	1
570	он все	1	1
571	эти два	1	1
572	на одном	1	1
573	он берет	1	1
574	наконец в	1	1
575	века и	1	1
576	художественном мире	1	1
577	и она	1	1
578	в жизнь	1	1
579	и полное	1	1
580	как объект	1	1
581	в литературе	3	1
582	но так	1	1
583	сюда же	1	1
584	один из	4	1
585	себя с	1	1
586	в двух	1	1
587	романа и	1	1
588	детали в	1	1
589	проникнуть в	2	1
590	в какой	1	1
591	для себя	3	1
592	в стороне	1	1
593	он теперь	1	1
594	приходит в	2	1
595	и обновления	1	1
596	с одной	1	1
597	именно на	1	1
598	человека с	1	1
599	переходит в	1	1
600	и у	1	1
601	так можно	1	1
602	поэтому же	1	1
603	подумал он	1	1
604	него и	1	1
605	правда мы	1	1
606	они все	1	1
607	его и	1	1
608	к своим	1	1
609	характерно что	1	1
610	в письме	1	1
611	всяком случае	1	1
612	бы совершенно	1	1
613	в прозе	1	1
614	у нее	2	1
615	себя от	1	1
616	ее не	1	1
617	при всей	2	1
618	не о	2	1
619	в xx	1	1
620	автора как	1	1
621	его личность	1	1
622	и побуждает	1	1
623	не укладывается	1	1
624	никого не	1	1
625	жизни в	6	1
626	из двух	1	1
627	одной стороны	1	1
628	существовании этого	1	1
629	со стороны	3	1
630	даже не	1	1
631	о своей	2	1
632	он живет	1	1
633	с другим	2	1
634	мы ставим	1	1
635	и героиня	1	1
636	именно в	7	1
637	по своим	1	1
638	только один	1	1
639	было и	1	1
640	а с	2	1
641	и др	1	1
642	что не	2	1
643	что для	1	1
644	с очень	1	1
645	связано с	1	1
646	самом же	1	1
647	человека но	1	1
648	и стал	1	1
649	ничем не	3	1
650	не на	1	1
651	в третьей	2	1
652	однако и	3	1
653	у его	2	1
654	человек в	2	1
655	гончарова и	1	1
656	их друг	1	1
657	и ты	2	1
658	и слово	1	1
659	и ему	2	1
660	в связи	3	1
661	между собою	1	1
662	именно поэтому	1	1
663	в сторону	1	1
664	ни на	1	1
665	и потому	2	1
666	как это	1	1
667	он ее	2	1
668	подхода к	1	1
669	речь не	1	1
670	установкой на	2	1
671	в речах	1	1
672	вот я	1	1
673	столкновение с	2	1
674	и там	1	1
675	не умел	1	1
676	рассказа в	6	1
677	в мир	1	1
678	в форме	2	1
679	вокруг себя	1	1
680	к жизненному	1	1
681	и другой	1	1
682	в это	2	1
683	и смерти	3	1
684	еще раз	2	1
685	лишь то	1	1
686	с любовью	1	1
687	является для	1	1
688	и героини	1	1
689	голоса и	1	1
690	своей жизни	2	1
691	глубины и	1	1
692	письме к	1	1
693	роман но	1	1
694	высказывания а	1	1
695	известной степени	1	1
696	не знаем	2	1
697	в другой	1	1
698	своей собственной	2	1
699	человека на	1	1
700	совершенно иной	2	1
701	обращается к	1	1
702	произведениях писателя	1	1
703	нет ничего	2	1
704	к этой	3	1
705	конце концов	1	1
706	я в	1	1
707	же деле	1	1
708	не я	1	1
709	здесь даже	1	1
710	от первого	1	1
711	от лица	2	1
712	и внешней	1	1
713	в свою	1	1
714	личности и	2	1
715	и внутренне	1	1
716	в частности	5	1
717	в характере	1	1
718	в последнем	1	1
719	одновременно и	5	1
720	у толстого	1	1
721	на это	1	1
722	например его	1	1
723	главным героем	1	1
724	можно назвать	1	1
725	ли они	1	1
726	в еще	1	1
727	в своих	3	1
728	свой характер	1	1
729	и эта	1	1
730	это в	3	1
731	который не	1	1
732	в таком	3	1
733	в роли	1	1
