N	2gram	Propp_Isto_5	Stilisti
255	равно как	1	2
256	связь с	8	2
257	нет ничего	1	2
258	и потому	2	2
259	из которых	2	2
260	сих пор	2	2
261	но это	7	2
262	только одна	1	2
263	где и	1	2
264	войти в	1	2
265	или в	6	2
266	нам придется	1	2
267	у них	1	2
268	о происхождении	1	2
269	несмотря на	2	2
270	с ней	2	2
271	в частности	7	2
272	к этому	2	2
273	в своих	1	2
274	брата и	1	1
275	ту же	2	1
276	также что	3	1
277	одним из	2	1
278	же как	4	1
279	относится и	1	1
280	увидим ниже	3	1
281	по отдельным	1	1
282	себе путь	1	1
283	народов у	1	1
284	переход от	1	1
285	и должны	1	1
286	нас на	1	1
287	рассмотрены нами	1	1
288	первая ступень	2	1
289	не имеют	1	1
290	в их	1	1
291	например в	5	1
292	с более	1	1
293	теперь мы	1	1
294	оно означает	1	1
295	превратилась в	1	1
296	именно к	1	1
297	есть первая	1	1
298	но чаще	1	1
299	я не	1	1
300	они были	1	1
301	ему в	3	1
302	но то	1	1
303	пребывание в	5	1
304	того же	2	1
305	места все	1	1
306	быть в	1	1
307	не был	1	1
308	служит для	1	1
309	одним словом	1	1
310	но как	1	1
311	и другие	1	1
312	не то	1	1
313	и всякий	1	1
314	значением и	1	1
315	если в	3	1
316	уже как	1	1
317	иногда и	1	1
318	явление как	2	1
319	к сожалению	1	1
320	относится к	1	1
321	или у	1	1
322	там где	6	1
323	в истории	4	1
324	как говорит	1	1
325	в одной	1	1
326	дает нам	1	1
327	не хватает	1	1
328	в своем	1	1
329	процессе развития	1	1
330	и есть	1	1
331	когда он	2	1
332	себе не	1	1
333	увидим что	1	1
334	от этого	4	1
335	то в	2	1
336	за собой	1	1
337	сливается с	1	1
338	возможно что	1	1
339	он в	1	1
340	что так	1	1
341	думать что	1	1
342	еще один	2	1
343	остановиться на	1	1
344	только один	3	1
345	его но	1	1
346	все они	1	1
347	и если	1	1
348	только чтобы	1	1
349	предметов или	1	1
350	тем не	4	1
351	он ни	1	1
352	он не	4	1
353	живую связь	1	1
354	еще раньше	1	1
355	у древних	1	1
356	ключ к	1	1
357	всех этих	1	1
358	он должен	1	1
359	пределах одного	1	1
360	не как	4	1
361	в силу	1	1
362	но вместе	3	1
363	что может	1	1
364	на этом	3	1
365	так например	2	1
366	на то	2	1
367	знаем как	1	1
368	указывали что	1	1
369	уже знаем	1	1
370	одна и	1	1
371	и находит	1	1
372	за ним	4	1
373	но уже	3	1
374	он является	1	1
375	нет в	1	1
376	это общение	1	1
377	к которым	2	1
378	с этой	2	1
379	как видно	1	1
380	иногда в	1	1
381	всякого сомнения	1	1
382	и тогда	1	1
383	форму но	1	1
384	лучше всего	1	1
385	нам необходимо	1	1
386	к тем	1	1
387	таким же	2	1
388	это только	1	1
389	на месте	1	1
390	и процесс	1	1
391	приведем пример	1	1
392	на свою	1	1
393	оказывается что	2	1
394	не путем	1	1
395	этой стадии	3	1
396	и жизнь	1	1
397	в поэме	1	1
398	его мы	1	1
399	и первые	1	1
400	превратиться в	1	1
401	и эти	1	1
402	что этот	2	1
403	вместе со	1	1
404	происходит потому	1	1
405	по себе	2	1
406	даже в	2	1
407	в одно	2	1
408	же представляет	1	1
409	не менее	4	1
410	но они	1	1
411	в таких	3	1
412	как можно	2	1
413	что эта	1	1
414	с которой	1	1
415	она не	2	1
416	этими двумя	1	1
417	в русской	3	1
418	тогда когда	2	1
419	того как	4	1
420	одна из	2	1
421	в развитии	1	1
422	двумя мирами	1	1
423	иметь в	1	1
424	здесь нас	1	1
425	а тот	2	1
426	это мы	1	1
427	и всегда	1	1
428	желающий стать	2	1
429	находятся в	1	1
430	служить не	1	1
431	совершенно неожиданно	1	1
432	такой случай	1	1
433	же этот	1	1
434	представлений в	1	1
435	особое внимание	1	1
436	в стиле	1	1
437	языка в	1	1
438	и оно	1	1
439	истории не	1	1
440	с изменением	1	1
441	должны быть	1	1
442	другими формами	1	1
443	как стремление	1	1
444	все еще	4	1
445	что при	3	1
446	утверждать что	1	1
447	должен быть	2	1
448	иными способами	1	1
449	что для	1	1
450	приходит к	1	1
451	не совсем	6	1
452	и о	1	1
453	а затем	7	1
454	и орудия	1	1
455	без всякого	1	1
456	за пределами	1	1
457	смысл но	1	1
458	можно сделать	1	1
459	всегда должен	1	1
460	и характер	1	1
461	людей он	1	1
462	оно также	1	1
463	не трудно	1	1
464	здесь как	2	1
465	здесь нет	1	1
466	в себя	3	1
467	или на	2	1
468	рассмотренная нами	1	1
469	еще в	2	1
470	хотя слова	1	1
471	показать как	1	1
472	которых с	1	1
473	для этого	1	1
474	по мере	2	1
475	с человеком	1	1
476	даже не	1	1
477	образом в	2	1
478	и начало	1	1
479	наконец он	1	1
480	это происходит	2	1
481	на вопрос	1	1
482	никак не	1	1
483	и что	8	1
484	мог бы	1	1
485	что его	3	1
486	все его	2	1
487	ниже с	1	1
488	знает что	1	1
489	образом мы	2	1
490	это предметы	1	1
491	этот момент	1	1
492	но нет	1	1
493	и стала	2	1
494	вслед за	1	1
495	тот момент	1	1
496	из нескольких	1	1
497	нем и	3	1
498	представления о	3	1
499	народов и	1	1
500	в каких	1	1
501	на те	1	1
502	в литературе	1	1
503	бросается в	2	1
504	обе эти	1	1
505	словами мы	1	1
506	за столом	1	1
507	верно но	1	1
508	борьбы в	2	1
509	принимает форму	1	1
510	и действительно	5	1
511	даже если	1	1
512	он уже	1	1
513	они отражают	1	1
514	или его	1	1
515	не мешает	1	1
516	эту связь	1	1
517	в эти	1	1
518	же он	1	1
519	наших целей	1	1
520	так что	2	1
521	же и	1	1
522	времени когда	1	1
523	затем более	1	1
524	небесных явлений	1	1
525	борьбы с	1	1
526	чтобы он	2	1
527	в нашей	1	1
528	целей достаточно	1	1
529	в виде	9	1
530	его с	1	1
531	свидетельствует о	1	1
532	право и	1	1
533	следует за	2	1
534	здесь же	1	1
535	при помощи	7	1
536	по отношению	2	1
537	искать в	1	1
538	понимает что	1	1
539	руки и	1	1
540	вовсе не	2	1
541	они сами	2	1
542	ее не	1	1
543	друг друга	3	1
544	у него	2	1
545	должны будем	1	1
546	зверей и	1	1
547	уже только	2	1
548	превращается в	7	1
549	когда во	1	1
550	в особенности	3	1
551	герой получает	1	1
552	в другой	3	1
553	связан с	2	1
554	уже говорили	1	1
555	со стороны	2	1
556	мы это	1	1
557	до сих	2	1
558	имеет и	1	1
559	с другой	9	1
560	что человек	1	1
561	здесь в	1	1
562	эти две	1	1
563	я был	1	1
564	как же	1	1
565	такое же	2	1
566	по всей	1	1
567	этот мотив	6	1
568	полемизировать с	1	1
569	о чем	2	1
570	всего мы	1	1
571	со своими	2	1
572	чтобы оживить	1	1
573	включить в	1	1
574	может иметь	1	1
575	но оно	3	1
576	обладают и	1	1
577	видели в	1	1
578	свое особое	1	1
579	отражается и	2	1
580	ни от	1	1
581	пройти через	1	1
582	на птиц	1	1
583	в течение	2	1
584	тому как	1	1
585	как к	1	1
586	дерево и	1	1
587	в основном	4	1
588	весь ход	1	1
589	не будем	5	1
590	восходит и	1	1
591	виду что	1	1
592	неба и	1	1
593	в более	3	1
594	это уже	2	1
595	и часто	1	1
596	что собственно	1	1
597	птицей и	1	1
598	на одном	2	1
599	само по	1	1
600	мира и	1	1
601	слагается из	1	1
602	что в	8	1
603	с другими	4	1
604	ее в	2	1
605	нам сделать	1	1
606	участвуют в	1	1
607	но если	1	1
608	только как	1	1
609	другой стороны	8	1
610	состоит из	3	1
611	совершенно не	2	1
612	в иной	7	1
613	понимает это	1	1
614	нет но	1	1
615	отношению к	2	1
616	можно привести	1	1
617	снимая с	1	1
618	только о	1	1
619	наряду с	4	1
620	указывают на	2	1
621	на ту	1	1
622	в таком	1	1
623	все что	1	1
624	и вновь	2	1
