1	не может	9	17
201	если в	1	1
202	раз он	1	1
203	о действительном	1	1
204	совсем не	4	1
205	не принимает	1	1
206	ним и	1	1
207	иное как	1	1
208	свое время	1	1
209	что с	1	1
210	ничего общего	1	1
211	до наших	1	1
212	в данном	3	1
213	и его	6	1
214	жизни не	1	1
215	в этот	1	1
216	кроме того	9	1
217	необходимо сказать	5	1
218	то конечно	1	1
219	раз из	1	1
220	есть не	1	1
221	и до	2	1
222	почему и	2	1
223	то она	1	1
224	так же	4	1
225	остановиться на	1	1
226	ни одного	1	1
227	жизни как	1	1
228	как у	2	1
229	на эту	2	1
230	ровно ничего	2	1
231	по крайней	4	1
232	мере в	1	1
233	в вопросах	1	1
234	это просто	1	1
235	дальнейшем мы	2	1
236	это делает	1	1
237	же они	2	1
238	базируется на	1	1
239	он называет	3	1
240	в субъективном	1	1
241	отчасти в	1	1
242	ни о	1	1
243	нет никаких	2	1
244	пока не	1	1
245	но только	1	1
246	только на	1	1
247	с ним	5	1
248	он сам	2	1
249	природы и	1	1
250	но если	1	1
251	и та	1	1
252	между двумя	1	1
253	этот вопрос	1	1
254	сколько угодно	2	1
255	представление о	1	1
256	когда в	1	1
257	совершенно невозможно	1	1
258	она не	2	1
259	к этому	6	1
260	становится его	1	1
261	они не	1	1
262	с его	4	1
263	могли быть	1	1
264	и для	3	1
265	конечно совершенно	1	1
266	нельзя сказать	1	1
267	без всяких	1	1
268	не было	10	1
269	того же	5	1
270	сказать что	11	1
271	в своем	8	1
272	мы имеем	1	1
273	так в	1	1
274	зрения с	1	1
275	в споре	1	1
276	обходиться без	1	1
277	том что	12	1
278	но что	5	1
279	развития и	1	1
280	этом смысле	1	1
281	нужно сказать	1	1
282	но тем	2	1
283	в будущем	2	1
284	и если	4	1
285	только в	6	1
286	здесь нет	1	1
287	что его	4	1
288	к области	1	1
289	которую можно	1	1
290	мы будем	3	1
291	чем же	1	1
292	равно как	1	1
293	и из	2	1
294	значит он	1	1
295	во многом	1	1
296	она по	1	1
297	и ни	1	1
298	этого не	2	1
299	не имеет	2	1
300	что свои	1	1
301	он не	4	1
302	сих пор	1	1
303	но это	4	1
304	виде и	1	1
305	все более	1	1
306	конечно нельзя	1	1
307	для своего	1	1
308	времени не	1	1
309	и при	2	1
310	значит что	1	1
311	в то	9	1
312	в такой	1	1
313	в течение	5	1
314	только одно	3	1
315	ни в	7	1
316	ведь в	1	1
317	никогда не	7	1
318	очень мало	1	1
319	по его	1	1
320	с i	1	1
321	и вообще	10	1
322	это конечно	1	1
323	разобраться в	1	1
324	но для	1	1
325	должен был	3	1
326	как например	1	1
327	не окажется	1	1
328	эту терминологию	1	1
329	или как	2	1
330	объяснить по	1	1
331	и всюду	1	1
332	развития из	1	1
333	и прежде	2	1
334	не важно	1	1
335	которые в	1	1
336	что иное	1	1
337	та же	1	1
338	и сделал	1	1
339	в свое	1	1
340	и от	2	1
341	он уже	5	1
342	и может	2	1
343	быть в	3	1
344	это то	1	1
345	только не	1	1
346	мы очень	1	1
347	и еще	1	1
348	то его	2	1
349	но они	1	1
350	очень часто	1	1
351	на ее	1	1
352	те же	3	1
353	и навсегда	1	1
354	крайней мере	4	1
355	жизнь человека	1	1
356	то чем	1	1
357	это значит	2	1
358	том как	1	1
359	же время	3	1
360	вовсе не	4	1
361	в первых	1	1
362	ли он	2	1
363	с двух	1	1
364	же был	1	1
365	раз и	2	1
366	должно быть	3	1
367	дать не	1	1
368	за собой	1	1
369	здесь в	2	1
370	если у	1	1
371	неверной и	1	1
372	еще в	2	1
373	на которые	1	1
374	своего развития	1	1
375	все будущее	1	1
376	поэтому в	1	1
377	было совершенно	1	1
378	в природе	1	1
379	говорить только	1	1
380	совсем иное	1	1
381	мы опять	1	1
382	но как	1	1
383	и природа	1	1
384	для них	1	1
385	и свою	1	1
386	между ними	1	1
387	во втором	1	1
388	уже на	3	1
389	только и	3	1
390	следующее объяснение	2	1
391	с и	2	1
392	этом случае	1	1
393	в какой	1	1
394	во всех	3	1
395	бы то	1	1
396	и особенно	3	1
397	и действительное	1	1
398	все равно	1	1
399	и это	3	1
400	чем в	1	1
401	по существу	3	1
402	жизни в	2	1
403	на различные	1	1
404	угодно и	1	1
405	независимо от	1	1
