N	2gram	Propp_Isto_4	Psycholo
196	и затем	1	3
197	обратиться к	1	3
198	не было	1	3
199	совершенно одинаково	2	3
200	из которых	5	3
201	он говорит	2	3
202	смысле этого	2	3
203	сих пор	5	3
204	указывает на	4	3
205	тот же	1	3
206	и вдруг	1	3
207	что король	1	3
208	к этой	3	3
209	в своих	1	3
210	точно так	5	3
211	и то	6	2
212	он может	2	2
213	силы и	1	2
214	между двумя	12	2
215	из его	1	2
216	почти всегда	1	2
217	что эти	1	2
218	все те	1	2
219	а как	2	2
220	мы имеем	7	2
221	при анализе	1	2
222	так чтобы	1	2
223	время как	1	2
224	принадлежит к	1	2
225	большей частью	3	2
226	когда речь	1	2
227	мы читаем	2	2
228	так если	1	2
229	во всех	1	2
230	себе и	1	2
231	со стороны	1	2
232	как говорит	1	2
233	в одной	3	2
234	что нет	1	2
235	однако не	1	2
236	всей этой	1	2
237	и наконец	1	2
238	не в	5	2
239	и к	1	2
240	это легко	1	2
241	это просто	1	2
242	но в	5	2
243	однако мы	1	2
244	тому как	1	2
245	представляет собой	2	2
246	из этих	3	2
247	короля в	1	2
248	думать что	1	2
249	нами в	1	2
250	при этом	3	2
251	т д	24	2
252	и почему	1	2
253	что ни	3	2
254	никому не	1	2
255	в нее	1	2
256	на все	1	2
257	в них	1	2
258	о которых	1	2
259	иначе говоря	1	2
260	в приложении	1	2
261	такой же	1	2
262	можно найти	2	2
263	в котором	1	2
264	приложении к	1	2
265	вопрос о	4	2
266	и эти	1	2
267	даже в	4	2
268	и другое	1	2
269	в русской	3	2
270	не имеет	3	2
271	не по	2	2
272	действительно в	1	2
273	и является	1	2
274	во всем	3	2
275	только с	2	2
276	только одна	2	2
277	не потому	1	2
278	в руки	3	2
279	есть только	3	2
280	но все	5	2
281	перейти к	1	2
282	что при	1	2
283	то время	1	2
284	на нее	1	2
285	те же	3	2
286	и с	5	2
287	в последней	1	2
288	основана на	2	2
289	ничего не	5	2
290	можно сказать	1	2
291	в виду	1	2
292	внимание на	1	2
293	но мы	3	2
294	знает что	1	2
295	толстым в	1	2
296	не надо	1	2
297	и смысл	1	2
298	и она	1	2
299	один из	1	2
300	мы увидим	3	2
301	связи с	3	2
302	уже в	2	2
303	чтобы он	2	2
304	в нашей	1	2
305	не все	1	2
306	его и	2	2
307	мы знаем	8	2
308	одно из	1	2
309	эти три	1	2
310	не хотел	1	2
311	этом рассказе	1	2
312	видим что	2	2
313	с другой	4	2
314	на ее	1	2
315	именно в	1	2
316	с той	2	2
317	а с	1	2
318	несколько дней	1	2
319	прежде всего	1	2
320	а на	4	2
321	ничем не	1	2
322	не на	3	2
323	до этого	1	2
324	к другой	1	2
325	верно что	1	2
326	над ним	1	2
327	с такой	1	2
328	чтобы заставить	1	2
329	в тех	4	2
330	по существу	3	2
331	который он	1	2
332	в это	1	2
333	на пути	1	2
334	на одной	1	2
335	в результате	1	2
336	показать как	1	2
337	хотя бы	2	2
338	по ходу	1	2
339	другой стороны	4	2
340	самое что	1	2
341	который не	1	2
342	говоря о	1	1
343	а под	1	1
344	надо понимать	1	1
345	начинается с	2	1
346	связана с	2	1
347	с кем	1	1
348	на другой	1	1
349	в средние	2	1
350	очень много	1	1
351	полагают что	1	1
352	к другому	1	1
353	не хочет	2	1
354	он всегда	3	1
355	не имеют	1	1
356	к созданию	1	1
357	каком они	1	1
358	этого уже	1	1
359	есть не	1	1
360	и тут	1	1
361	и наш	1	1
362	не была	1	1
363	он как	1	1
364	что иное	3	1
365	но даже	1	1
366	мы и	1	1
367	и заставляет	1	1
368	так называемые	1	1
369	себе что	1	1
370	видеть не	1	1
371	раза когда	1	1
372	еще не	6	1
373	иное как	3	1
374	стороны она	1	1
375	то мы	2	1
376	или дает	1	1
377	поле битвы	1	1
378	чем это	1	1
379	этих предположений	1	1
380	но как	1	1
381	и сказать	1	1
382	если в	1	1
383	наконец достиг	1	1
384	а он	1	1
385	а вместо	1	1
386	очевидно что	1	1
387	а через	1	1
388	относится к	3	1
389	которые не	1	1
390	анализ этого	1	1
391	и я	1	1
392	в истории	2	1
393	себя за	1	1
394	независимо от	1	1
395	общего с	1	1
396	расположение этого	1	1
397	дает нам	4	1
398	как к	1	1
399	такого рода	2	1
400	этой стороны	2	1
401	есть что-то	1	1
402	вопросом о	1	1
403	найти много	1	1
404	имеет в	1	1
405	же нельзя	1	1
406	ясно и	1	1
407	и хотя	1	1
408	в этот	4	1
409	ходу действия	1	1
410	нее он	1	1
411	на поле	3	1
412	он наконец	1	1
413	на могиле	1	1
414	он делает	2	1
415	не годится	4	1
416	говорят о	1	1
417	нам как	1	1
418	и те	1	1
419	точно как	1	1
420	не могла	1	1
421	на его	3	1
422	главным образом	2	1
423	встречаются на	1	1
424	он должен	3	1
425	есть та	1	1
426	случайно и	2	1
427	воду в	1	1
428	вообще не	1	1
429	является тот	1	1
430	века в	1	1
431	их из	1	1
432	из него	1	1
433	его от	2	1
434	подобно тому	1	1
435	его своей	1	1
436	в человеческую	1	1
437	такого же	2	1
438	в одну	2	1
439	несоответствие между	1	1
440	о движении	1	1
441	указывали на	1	1
442	в совершенно	1	1
443	в другом	5	1
444	или два	1	1
445	них не	1	1
446	по смыслу	1	1
447	или просто	2	1
448	бы нам	1	1
449	он этот	1	1
450	еще одно	1	1
451	смерть и	1	1
452	этом мы	1	1
453	но уже	1	1
454	он же	2	1
455	она и	1	1
456	со своими	1	1
457	легче всего	1	1
458	можно считать	2	1
459	внимания заслуживает	1	1
460	в этих	7	1
461	в связь	3	1
462	этой связи	1	1
463	согласно этому	1	1
464	человека который	1	1
465	почти не	1	1
466	указать что	2	1
467	бы убит	1	1
468	не от	1	1
469	свой смысл	1	1
470	от его	1	1
471	стороны может	1	1
472	ответить на	1	1
473	образом и	1	1
474	силу и	1	1
475	второй раз	1	1
476	и более	3	1
477	что основная	1	1
478	и очень	1	1
479	нет никакого	1	1
480	что есть	2	1
481	все три	1	1
482	особенно ярко	1	1
483	тогда когда	1	1
484	того как	4	1
485	и вместо	1	1
486	здесь на	2	1
487	к этим	2	1
488	которого он	1	1
489	виду не	1	1
490	вода жизни	1	1
491	в могиле	4	1
492	нам и	1	1
493	это мы	2	1
494	так много	2	1
495	найти в	1	1
496	находятся в	1	1
497	же являются	1	1
498	этом так	1	1
499	показывает как	2	1
500	к ней	1	1
501	он хочет	1	1
502	совершенно прав	1	1
503	и глаза	1	1
504	к такого	1	1
505	здесь же	1	1
506	до того	1	1
507	отсюда понятно	1	1
508	это уже	2	1
509	что на	2	1
510	имеем здесь	1	1
511	однако это	1	1
512	вот в	1	1
513	у меня	1	1
514	один раз	1	1
515	он имел	1	1
516	на могилу	2	1
517	на это	2	1
518	в специальной	1	1
519	вероятно к	1	1
520	сослаться на	1	1
521	как не	1	1
522	меня в	1	1
523	а когда	2	1
524	в дальнейшем	6	1
525	слова а	1	1
526	как с	1	1
527	с собой	5	1
528	только тот	1	1
529	и каждый	1	1
530	об этой	1	1
531	цели мы	1	1
532	частью это	1	1
533	это только	1	1
534	что дело	1	1
535	является в	1	1
536	которых с	1	1
537	он сам	1	1
538	должны признать	1	1
539	это обычно	2	1
540	уже были	1	1
541	то они	1	1
542	другими словами	2	1
543	превращает в	1	1
544	а также	3	1
545	происходит не	1	1
546	как наиболее	1	1
547	что им	1	1
548	и во	2	1
549	к нему	6	1
550	если с	1	1
551	три раза	2	1
552	под этими	1	1
553	которые мы	1	1
554	что эту	2	1
555	его с	2	1
556	ним и	1	1
557	в другой	3	1
558	которое однако	2	1
559	воду а	1	1
560	его так	1	1
561	его силы	1	1
562	ряд других	1	1
563	указывает и	1	1
564	в лице	2	1
565	спасает его	1	1
566	чтобы ответить	1	1
567	показывают что	2	1
568	но так	1	1
569	но с	1	1
570	с середины	1	1
571	части его	1	1
572	что только	1	1
573	одной из	1	1
574	в свой	2	1
575	что даже	1	1
576	могло быть	1	1
577	и действительно	3	1
578	могилы и	1	1
579	он действует	1	1
580	случаи когда	2	1
581	играет роль	2	1
582	есть в	2	1
583	некоторое отношение	1	1
584	и у	5	1
585	только на	1	1
586	материал этого	1	1
587	берет в	1	1
588	не из	1	1
589	вводится в	2	1
590	и их	2	1
591	но нет	1	1
592	цели и	1	1
593	он весь	1	1
594	с этими	2	1
595	всегда только	1	1
596	жизни на	1	1
597	и показывает	1	1
598	и вместе	1	1
599	и рассказывает	1	1
600	представляют собой	4	1
601	в особенности	2	1
602	к его	1	1
603	одна она	1	1
604	самые отдаленные	2	1
605	и даже	4	1
606	его чтобы	1	1
607	дают в	2	1
608	материал который	1	1
609	не следует	1	1
610	отца он	1	1
611	однако что	1	1
612	или иначе	1	1
613	не один	1	1
614	этом как	1	1
615	по своим	1	1
616	совершенно точно	1	1
617	эти две	1	1
618	к которому	1	1
619	во второй	1	1
620	иначе мы	1	1
621	мы еще	1	1
622	и др	5	1
623	в некоторых	5	1
624	превращается в	7	1
625	отца в	1	1
626	материал в	1	1
627	на которых	1	1
628	с которым	1	1
629	он даже	1	1
630	когда она	1	1
631	создает совершенно	1	1
632	действия в	1	1
633	которые будут	1	1
634	и об	1	1
635	уже давно	1	1
636	этой же	1	1
637	роль которую	1	1
638	какая же	1	1
639	так в	4	1
640	играющие роль	1	1
641	раз наоборот	1	1
642	долгое время	1	1
643	то можно	1	1
644	мы опять	2	1
645	что за	1	1
646	что герою	1	1
647	только начало	1	1
648	на эту	1	1
649	это его	1	1
650	матери и	1	1
651	доходят до	1	1
652	хотя он	1	1
653	там где	3	1
654	случайна ли	1	1
655	понимать как	1	1
656	останавливаться на	1	1
657	во власти	1	1
658	действия он	1	1
659	но это	3	1
660	в чем	1	1
661	им в	1	1
662	но для	2	1
663	перед смертью	1	1
664	неба и	1	1
665	по дороге	1	1
666	роль при	1	1
667	становится понятным	2	1
668	которых он	1	1
669	в связи	2	1
670	формы и	2	1
671	не объясняет	1	1
672	или в	3	1
673	которая в	1	1
674	в какой-нибудь	1	1
675	функций которые	1	1
676	от него	2	1
677	бы в	1	1
678	и ни	1	1
679	на языке	2	1
680	будто бы	1	1
681	или не	1	1
682	же в	3	1
683	и другие	3	1
684	к ее	1	1
685	и целый	2	1
686	гораздо больше	1	1
687	иначе чем	1	1
688	это все	1	1
689	что была	1	1
690	когда говорит	1	1
691	средние века	2	1
692	надо еще	2	1
693	то здесь	2	1
694	их с	1	1
695	в глаза	1	1
696	своего отца	3	1
697	по которой	1	1
698	не что	3	1
699	в отдельности	2	1
700	другом случае	2	1
701	это так	1	1
702	указывают на	2	1
703	почему эта	1	1
704	которую дает	1	1
705	ничего общего	1	1
