N	2gram	Bakhtin_Fr_2	Mirosoze
302	имеем в	2	1
303	с разложением	1	1
304	высокое и	1	1
305	весь свой	1	1
306	эти и	1	1
307	неизбежно должны	1	1
308	кто бы	1	1
309	ключ к	2	1
310	всех этих	3	1
311	в силу	1	1
312	с таким	1	1
313	в плане	3	1
314	из него	1	1
315	его от	1	1
316	значительной степени	2	1
317	это начало	1	1
318	которые уже	1	1
319	значение в	4	1
320	была в	1	1
321	на все	3	1
322	в понимании	2	1
323	знает что	1	1
324	влияния и	3	1
325	с начала	1	1
326	связанным с	1	1
327	кажется что	1	1
328	и рядом	1	1
329	богословских трактатах	1	1
330	его было	1	1
331	мировой литературы	2	1
332	нельзя искать	1	1
333	и вся	1	1
334	одна и	1	1
335	всегда и	1	1
336	смысл и	2	1
337	в царстве	1	1
338	с еще	1	1
339	лучше всего	1	1
340	литература и	1	1
341	его нельзя	1	1
342	во время	12	1
343	можно найти	2	1
344	своих философских	1	1
345	в такой	1	1
346	и без	2	1
347	истории на	1	1
348	что вся	1	1
349	было очень	1	1
350	он дает	2	1
351	нельзя понять	2	1
352	стоит в	1	1
353	должны были	1	1
354	и границ	1	1
355	нельзя было	3	1
356	есть его	1	1
357	точку зрения	2	1
358	исключительно на	1	1
359	творчества и	1	1
360	и эти	2	1
361	и более	4	1
362	и почти	1	1
363	вовсе не	10	1
364	почти все	3	1
365	в отношении	2	1
366	с миросозерцанием	1	1
367	не менее	1	1
368	вплоть до	2	1
369	а иногда	1	1
370	еще до	1	1
371	то чего	1	1
372	природы человека	1	1
373	сторон этого	1	1
374	и именно	1	1
375	он еще	2	1
376	когда они	1	1
377	самой жизни	1	1
378	разговоры в	1	1
379	а во	1	1
380	у шекспира	1	1
381	во всем	3	1
382	и после	2	1
383	мире и	3	1
384	же он	1	1
385	ничто не	1	1
386	свобода эта	1	1
387	не внешняя	1	1
388	его природа	1	1
389	старой и	1	1
390	только с	3	1
391	были еще	1	1
392	в области	4	1
393	только от	1	1
394	событие в	1	1
395	к себе	1	1
396	в духе	4	1
397	не та	1	1
398	пребывать в	1	1
399	потом с	1	1
400	вокруг него	1	1
401	на кресте	1	1
402	мира они	1	1
403	протяжении всего	5	1
404	было уже	1	1
405	бы это	1	1
406	с историческими	1	1
407	оно не	1	1
408	в самые	2	1
409	и о	4	1
410	связи со	1	1
411	средневековья и	3	1
412	существует только	1	1
413	культуры и	3	1
414	в пределах	2	1
415	так в	3	1
416	для нового	1	1
417	шекспира и	1	1
418	и сам	1	1
419	в образе	1	1
420	можно было	3	1
421	так и	6	1
422	нем есть	1	1
423	она была	4	1
424	подойти к	1	1
425	жизнь и	2	1
426	поэтому в	1	1
427	образов у	1	1
428	в эпоху	13	1
429	и даже	2	1
430	новых и	1	1
431	мире в	2	1
432	означает что	1	1
433	об этом	1	1
434	в разных	1	1
435	связанная с	2	1
436	есть во	1	1
437	своей книге	2	1
438	сам был	1	1
439	люди с	1	1
440	и та	1	1
441	одного из	2	1
442	в значительной	3	1
443	остроте и	1	1
444	существенное в	1	1
445	и всякая	1	1
446	этот момент	4	1
447	погружен в	1	1
448	борьбе с	1	1
449	во всей	1	1
450	в бытовой	1	1
451	и наконец	1	1
452	все формы	1	1
453	мы уже	6	1
454	в сферу	1	1
455	в новой	2	1
456	в сложном	1	1
457	одной из	2	1
458	традиции в	2	1
459	проникнуть в	2	1
460	была для	1	1
461	и кажется	1	1
462	наше время	1	1
463	и ее	1	1
464	и первой	1	1
465	в эти	1	1
466	лишь бы	1	1
467	так что	1	1
468	же она	1	1
469	с нею	1	1
470	литературы в	2	1
471	природа человека	1	1
472	xvi века	14	1
473	себе в	2	1
474	всяком случае	2	1
475	в первый	1	1
476	в одном	3	1
477	к ним	1	1
478	на так	1	1
479	тема эта	1	1
480	характерны для	1	1
481	как целостное	1	1
482	но из	1	1
483	рядом с	6	1
484	их нужно	1	1
485	связан с	3	1
486	не были	2	1
487	выходит за	1	1
488	идея о	1	1
489	влияние на	1	1
490	о влиянии	1	1
491	по своим	1	1
492	к которому	1	1
493	очень интересно	1	1
494	были в	2	1
495	и др	9	1
496	что не	1	1
497	говорит о	1	1
498	притом не	1	1
499	нужно сказать	3	1
500	кто знает	1	1
501	это прежде	1	1
502	не на	1	1
503	власти и	2	1
504	как ни	1	1
505	и шекспира	1	1
506	ближе к	1	1
507	если не	1	1
508	все более	1	1
509	вступает в	1	1
510	но оно	1	1
511	в частности	1	1
512	в старом	1	1
513	над ним	1	1
514	людей с	3	1
515	сравнению с	2	1
516	она очень	1	1
517	в течение	3	1
518	пишет в	1	1
519	связаны с	2	1
520	есть на	1	1
521	когда она	1	1
522	да и	3	1
523	вокруг себя	2	1
524	для понимания	2	1
525	человек с	1	1
526	и менее	1	1
527	мира с	1	1
528	их было	1	1
529	более и	1	1
530	уже от	1	1
531	своей жизни	1	1
532	но это	2	1
533	о его	1	1
534	в смысле	2	1
535	под знаком	1	1
536	под влиянием	2	1
537	этой свободы	1	1
538	и часто	1	1
539	связана и	1	1
540	сознания и	2	1
541	на большую	1	1
542	что только	2	1
543	но также	1	1
544	она уже	1	1
545	идут на	1	1
546	целый ряд	2	1
547	и разные	1	1
548	находит свое	1	1
549	еще более	1	1
550	не одну	1	1
551	для людей	1	1
552	человеческой природой	1	1
553	за этим	1	1
554	от всякого	1	1
555	еще ничего	1	1
556	с отрицанием	1	1
557	а ведь	1	1
558	и судьба	1	1
559	остается на	1	1
560	это сознание	1	1
561	ко всему	2	1
562	культуры в	1	1
563	та же	2	1
564	есть то	1	1
565	на это	1	1
566	в своих	4	1
567	и эта	2	1
568	в состояние	1	1
569	так же	2	1
570	во всяком	2	1
571	он часто	1	1
572	относится ко	1	1
