N	2gram	Tiupa_Narr_1	Problema
132	но даже	1	4
133	он сам	3	4
134	иное как	1	4
135	бы то	1	4
136	в чем	2	4
137	но как	3	4
138	тут же	1	4
139	при этом	19	4
140	тому что	1	4
141	раз и	1	4
142	можно ли	1	4
143	дело в	2	4
144	и притом	2	4
145	и является	2	4
146	только с	1	4
147	отличается от	1	4
148	в ее	1	4
149	это вовсе	1	4
150	что даже	1	4
151	тем что	1	4
152	это будет	1	4
153	нас в	2	4
154	на этот	1	4
155	ни от	2	4
156	или в	6	4
157	или другой	1	4
158	а также	6	4
159	совершенно не	1	4
160	в искусстве	1	4
161	же как	1	3
162	то в	4	3
163	выражается в	1	3
164	и ее	3	3
165	из того	1	3
166	значит и	1	3
167	но не	4	3
168	и как	3	3
169	в самом	6	3
170	что это	1	3
171	в этой	6	3
172	на то	2	3
173	что у	4	3
174	содержит в	1	3
175	одно и	2	3
176	но все	1	3
177	значение в	1	3
178	об этом	6	3
179	его в	1	3
180	с другими	1	3
181	только о	1	3
182	но уже	1	3
183	он является	1	3
184	все равно	2	3
185	и тоже	1	3
186	и тогда	2	3
187	себе а	1	3
188	в которых	1	3
189	ничего не	2	3
190	на которую	1	3
191	как будто	3	3
192	для его	1	3
193	если же	1	3
194	она не	2	3
195	у чехова	6	3
196	с собой	1	3
197	когда в	3	3
198	если бы	7	3
199	быть и	2	3
200	вся эта	1	3
201	в качестве	14	3
202	самом деле	3	3
203	которые мы	1	3
204	уже в	1	3
205	а то	1	3
206	этот раз	1	3
207	для него	4	3
208	могло бы	3	3
209	случае не	1	3
210	само по	1	3
211	отличие от	2	3
212	жизни а	3	3
213	что для	1	3
214	прежде всего	4	3
215	его как	1	3
216	ни о	2	3
217	если не	2	3
218	в той	2	3
219	это за	1	3
220	в тех	1	3
221	образ и	1	3
222	слова и	1	3
223	это уже	3	3
224	она уже	1	3
225	и все	3	3
226	тем более	1	3
227	хотя бы	2	3
228	будто бы	1	3
229	ни было	1	3
230	же в	2	3
231	точно так	1	3
232	к тому	6	3
233	того же	1	2
234	столько же	2	2
235	только потому	1	2
236	говорилось выше	1	2
237	и до	1	2
238	однако для	1	2
239	мы имеем	3	2
240	пока только	1	2
241	в некотором	1	2
242	мы и	1	2
243	этого термина	1	2
244	быть в	1	2
245	во всех	1	2
246	бы она	1	2
247	мы будем	1	2
248	не то	1	2
249	с которыми	1	2
250	друг от	1	2
251	в известном	2	2
252	с этим	1	2
253	когда он	1	2
254	тем же	2	2
255	что слово	1	2
256	еще на	1	2
257	в которой	1	2
258	всей его	1	2
259	например как	1	2
260	у тургенева	2	2
261	но именно	3	2
262	слова а	1	2
263	случае имеет	1	2
264	в другом	1	2
265	он есть	1	2
266	для них	2	2
267	на основании	1	2
268	в слове	3	2
269	он и	2	2
270	мы видели	1	2
271	жизни но	2	2
272	нисколько не	1	2
273	в этих	2	2
274	в котором	1	2
275	с точки	1	2
276	в их	1	2
277	что вся	1	2
278	в отличие	2	2
279	от его	1	2
280	является в	1	2
281	однако в	3	2
282	для нее	1	2
283	нас к	1	2
284	при условии	1	2
285	дело не	2	2
286	и сама	2	2
287	степени это	1	2
288	слова как	1	2
289	и по	1	2
290	как она	2	2
291	и после	2	2
292	однако это	1	2
293	могут быть	1	2
294	с ее	2	2
295	от друга	1	2
296	и сами	1	2
297	определенным образом	1	2
298	смысл но	1	2
299	только то	1	2
300	она может	2	2
301	том как	1	2
302	о ней	3	2
303	это было	2	2
304	нечто иное	1	2
305	природы и	1	2
306	но тут	1	2
307	сразу же	1	2
308	даже если	1	2
309	который в	2	2
310	по мнению	1	2
311	с одной	1	2
312	себя в	2	2
313	и у	1	2
314	в начале	3	2
315	из них	4	2
316	произведения и	1	2
317	друг друга	2	2
318	даже не	1	2
319	до сих	2	2
320	на ее	2	2
321	не обязательно	1	2
322	именно в	3	2
323	чем он	2	2
324	а с	1	2
325	он только	1	2
326	человеческой жизни	2	2
327	о чем	4	2
328	когда она	1	2
329	произведение в	1	2
330	действительности как	1	2
331	в частности	14	2
332	вместе с	2	2
333	как это	3	2
334	из которых	1	2
335	по своему	2	2
336	и всей	1	2
337	в контексте	1	2
338	сих пор	2	2
339	о его	2	2
340	ни для	1	2
341	пока еще	1	2
342	и для	2	2
343	при таком	1	2
344	в результате	2	2
345	ее и	1	2
346	у них	1	2
347	только что	2	2
348	все они	1	2
349	есть от	1	2
350	героя в	3	2
351	и состоит	4	2
352	по поводу	1	2
353	термина в	1	1
354	речь идет	3	1
355	одним из	1	1
356	метонимия и	1	1
357	не остается	1	1
358	получает в	1	1
359	в эстетике	1	1
360	значении этого	1	1
361	идет о	3	1
362	и всеми	1	1
363	в первом	4	1
364	отделена от	1	1
365	той же	1	1
366	из всех	1	1
367	например в	1	1
368	слезами и	1	1
369	словами в	1	1
370	и само	1	1
371	связаны между	1	1
372	а для	3	1
373	не вполне	2	1
374	похожи на	1	1
375	подчеркнуть что	1	1
376	и он	6	1
377	и на	5	1
378	между собой	2	1
379	может функционировать	1	1
380	со словами	2	1
381	не отличается	1	1
382	бы не	1	1
383	сказать и	1	1
384	своего рода	10	1
385	чем это	2	1
386	другим потому	2	1
387	и всякий	1	1
388	не все	1	1
389	вовсе еще	1	1
390	а он	1	1
391	ответ на	1	1
392	один и	2	1
393	которые не	1	1
394	если она	2	1
395	в особом	1	1
396	его на	1	1
397	что именно	1	1
398	так называемая	2	1
399	не изображает	1	1
400	перехода от	1	1
401	в футляре	1	1
402	более или	1	1
403	следующим образом	1	1
404	сам без	1	1
405	именно эта	2	1
406	на какой	1	1
407	значения как	1	1
408	из жизни	1	1
409	в литературном	1	1
410	из этих	4	1
411	отношение между	1	1
412	и тот	1	1
413	особенно важно	1	1
414	не годится	1	1
415	чем его	1	1
416	сливаются в	2	1
417	тому же	6	1
418	во многих	1	1
419	но ведь	1	1
420	как он	1	1
421	но на	1	1
422	как принцип	1	1
423	а более	1	1
424	еще одна	1	1
425	и когда	1	1
426	однако он	1	1
427	новое и	1	1
428	очевидным что	1	1
429	какой бы	1	1
430	его от	1	1
431	в образе	1	1
432	так например	1	1
433	что она	1	1
434	именно это	1	1
435	говоря в	1	1
436	однако все	1	1
437	себе весь	1	1
438	а когда	1	1
439	различие между	1	1
440	речи или	1	1
441	и чтобы	1	1
442	них не	1	1
443	нас о	1	1
444	лишь в	3	1
445	входит в	2	1
446	первой главе	1	1
447	или просто	2	1
448	в него	1	1
449	быть не	3	1
450	именно что	1	1
451	смысловых и	1	1
452	в жизни	3	1
453	произведение как	1	1
454	далеко не	1	1
455	со своими	1	1
456	не всегда	3	1
457	которой он	1	1
458	или попросту	1	1
459	автора и	1	1
460	в один	1	1
461	и того	2	1
462	или менее	1	1
463	во время	1	1
464	в войне	2	1
465	отрыве от	1	1
466	себе с	1	1
467	она сама	1	1
468	первой главы	1	1
469	самих этих	1	1
470	и благодаря	1	1
471	она в	2	1
472	говорил о	2	1
473	оказывается что	1	1
474	не как	1	1
475	делает вид	1	1
476	слова в	4	1
477	войне и	2	1
478	втором случае	1	1
479	точку зрения	1	1
480	иным как	2	1
481	но они	3	1
482	необходимо чтобы	1	1
483	даже в	1	1
484	случае мы	1	1
485	и вся	1	1
486	вплоть до	4	1
487	из нас	2	1
488	хотелось бы	1	1
489	о них	3	1
490	того чтобы	4	1
491	казалось бы	2	1
492	подобно тому	3	1
493	до их	1	1
494	они являются	1	1
495	к ней	1	1
496	или когда	1	1
497	не говорит	3	1
498	во всем	1	1
499	мы бы	1	1
500	конца этой	1	1
501	не столь	2	1
502	если первая	1	1
503	если только	1	1
504	в нее	1	1
505	всех прочих	1	1
506	это могло	1	1
507	только от	2	1
508	являются не	1	1
509	указание на	1	1
510	для такого	1	1
511	в одну	1	1
512	оно не	2	1
513	можно свести	1	1
514	значение это	1	1
515	времени но	2	1
516	знака при	1	1
517	более не	2	1
518	значения и	2	1
519	здесь говорить	1	1
520	внимание на	4	1
521	но при	3	1
522	по сути	2	1
523	реальной действительности	1	1
524	как знак	1	1
525	говорили что	1	1
526	и самого	2	1
527	в пределах	2	1
528	на том	1	1
529	на нее	1	1
530	не за	1	1
531	особенно в	2	1
532	начала и	3	1
533	мог бы	1	1
534	и мыслится	1	1
535	но у	1	1
536	не исчерпывается	1	1
537	поэтому в	1	1
538	и смерть	1	1
539	произведения как	1	1
540	еще при	1	1
541	бы но	1	1
542	и та	1	1
543	в глаза	1	1
544	к одному	1	1
545	значимость только	1	1
546	истории в	4	1
547	в отрыве	1	1
548	нем не	1	1
549	возникает и	1	1
550	во втором	6	1
551	нуждается в	1	1
552	все время	1	1
553	начале или	1	1
554	в литературе	4	1
555	другой более	1	1
556	она служит	1	1
557	степени здесь	1	1
558	дело с	2	1
559	и мире	2	1
560	он уже	2	1
561	впрочем и	1	1
562	всех его	2	1
563	это означает	1	1
564	бы ни	1	1
565	точка зрения	5	1
566	со всеми	1	1
567	где они	2	1
568	для всех	1	1
569	и событий	1	1
570	не можем	1	1
571	и они	1	1
572	или не	4	1
573	не обходится	1	1
574	языка как	1	1
575	свидетельствует о	1	1
576	но возможно	2	1
577	в душе	1	1
578	и понимание	1	1
579	этом в	1	1
580	сказать мы	1	1
581	представлялось ему	1	1
582	в одном	4	1
583	у него	7	1
584	которые могут	1	1
585	них мы	1	1
586	образом не	1	1
587	для того	3	1
588	момент в	1	1
589	а потому	1	1
590	нами не	2	1
591	построена так	1	1
592	что на	4	1
593	знаки и	1	1
594	трактовать как	1	1
595	одновременно а	1	1
596	же самым	1	1
597	иначе но	1	1
598	от этих	2	1
599	поля зрения	1	1
600	же о	1	1
601	мы еще	1	1
602	к ее	2	1
603	отдельного слова	1	1
604	что не	2	1
605	а главное	1	1
606	впоследствии в	2	1
607	и стал	2	1
608	которых мы	1	1
609	стремится к	1	1
610	до конца	2	1
611	не на	1	1
612	зависит от	2	1
613	правда и	1	1
614	однако и	4	1
615	была бы	1	1
616	что обычно	1	1
617	без которых	1	1
618	их как	1	1
619	там где	1	1
620	начиная с	3	1
621	со словом	1	1
622	сути дела	1	1
623	смысловом отношении	1	1
624	этих случаях	1	1
625	одной стороны	1	1
626	словечко если	1	1
627	для обозначения	2	1
628	что за	1	1
629	быть несколько	1	1
630	есть на	1	1
631	в первой	2	1
632	слов в	2	1
633	ней не	1	1
634	главного героя	3	1
635	указанием на	1	1
636	еще раз	3	1
637	структуру в	1	1
638	в смысловом	1	1
639	есть знак	1	1
640	но для	3	1
641	и собственно	1	1
642	случае он	1	1
643	в более	1	1
644	искусства это	1	1
645	одного и	1	1
646	случаях когда	1	1
647	указать на	1	1
648	ли в	1	1
649	структура и	1	1
650	не существует	3	1
651	забыть о	1	1
652	не говорится	1	1
653	имеет дело	1	1
654	о котором	1	1
655	обращается к	3	1
656	то не	1	1
657	не с	1	1
658	но еще	1	1
659	у которого	1	1
660	зрения в	1	1
661	исключительно в	2	1
662	бросается в	1	1
663	хотя как	1	1
664	и прочих	1	1
665	из поля	1	1
666	на более	1	1
667	а во	4	1
668	то хотя	1	1
669	остается на	1	1
670	не сами	1	1
671	первом случае	3	1
672	чем иным	2	1
673	себе но	1	1
674	об этих	1	1
675	к этой	1	1
676	от которой	1	1
677	к этому	1	1
678	они не	1	1
