N	2gram	Trubetskoy_1	Problema
129	несмотря на	6	3
130	том что	7	3
131	искусства не	1	3
132	тем не	3	3
133	же время	2	3
134	как только	1	3
135	и это	2	3
136	и от	4	3
137	приводит к	2	3
138	ясно что	3	3
139	если бы	3	3
140	и должно	1	3
141	творчества в	1	3
142	природы и	1	3
143	на почве	1	3
144	но с	3	3
145	одной из	5	3
146	как нечто	1	3
147	с одной	7	3
148	со всеми	2	3
149	и даже	3	3
150	бытия в	1	3
151	одной стороны	7	3
152	связь с	2	3
153	и иной	2	3
154	и на	2	3
155	да и	1	3
156	но это	1	3
157	все это	6	3
158	не является	1	3
159	культуры и	3	3
160	и все	2	3
161	ни было	2	3
162	в таком	3	3
163	все что	2	3
164	они не	1	3
165	смысле слова	1	2
166	можно говорить	1	2
167	он может	1	2
168	и есть	1	2
169	в определенный	1	2
170	в котором	4	2
171	его не	2	2
172	их и	1	2
173	есть не	1	2
174	мы имеем	2	2
175	совпадает с	1	2
176	не вполне	3	2
177	в чем	1	2
178	с его	2	2
179	или иное	2	2
180	как к	1	2
181	себе не	1	2
182	к чему	1	2
183	и у	8	2
184	что это	3	2
185	и те	3	2
186	на то	2	2
187	не следует	1	2
188	его тела	1	2
189	он должен	1	2
190	в корне	1	2
191	на этом	1	2
192	человека в	1	2
193	лишь в	5	2
194	и других	1	2
195	не совпадает	1	2
196	о которых	1	2
197	и при	3	2
198	все и	1	2
199	и более	1	2
200	не могли	1	2
201	том же	1	2
202	случае мы	1	2
203	этой области	1	2
204	а иногда	1	2
205	в познании	1	2
206	того чтобы	5	2
207	в самой	2	2
208	и весь	1	2
209	связи с	9	2
210	этом отношении	2	2
211	у нас	1	2
212	не могут	2	2
213	отличается от	2	2
214	же самое	2	2
215	что оно	4	2
216	слова с	1	2
217	для того	5	2
218	что все	4	2
219	в себя	1	2
220	особенно в	2	2
221	том как	1	2
222	и здесь	2	2
223	другими словами	1	2
224	и что	4	2
225	в значительной	3	2
226	от них	2	2
227	и во	1	2
228	язык в	1	2
229	и мир	2	2
230	того что	3	2
231	что он	4	2
232	и ее	1	2
233	себя в	1	2
234	не можем	1	2
235	в нашей	1	2
236	языка как	1	2
237	в виде	4	2
238	в начале	2	2
239	но совершенно	1	2
240	ни с	1	2
241	что и	6	2
242	случае не	3	2
243	то или	2	2
244	тем что	1	2
245	чем в	1	2
246	или иной	2	2
247	души и	1	2
248	и пр	1	2
249	не было	2	2
250	в россии	2	2
251	в связи	3	2
252	в строгом	1	2
253	из которых	4	2
254	по существу	2	2
255	можно сказать	3	2
256	о котором	2	2
257	той или	2	2
258	находит свое	1	2
259	не более	1	2
260	мы должны	6	2
261	ибо в	1	2
262	ни к	1	2
263	но зато	1	2
264	в этих	4	2
265	в свою	2	2
266	о сущности	1	2
267	к его	2	2
268	и другие	3	2
269	в своих	1	2
270	к этому	3	2
271	хуже всего	1	1
272	а между	1	1
273	в сфере	1	1
274	человека и	1	1
275	своей основной	1	1
276	это и	1	1
277	мере в	1	1
278	не носят	1	1
279	который можно	1	1
280	в первом	1	1
281	все те	1	1
282	то самое	1	1
283	через эти	2	1
284	не безразлично	1	1
285	и за	1	1
286	и могут	1	1
287	целому ряду	1	1
288	этом направлении	1	1
289	из всех	3	1
290	общих чертах	1	1
291	связан с	2	1
292	мир не	1	1
293	что уже	1	1
294	нам в	1	1
295	существенно отличается	1	1
296	так чтобы	2	1
297	время как	1	1
298	с ее	1	1
299	которое в	1	1
300	так называемые	3	1
301	такое же	1	1
302	в каждой	1	1
303	целого не	1	1
304	становится в	1	1
305	но далеко	1	1
306	ними в	1	1
307	по своему	2	1
308	нему или	1	1
309	а следовательно	1	1
310	различия между	2	1
311	должно занять	1	1
312	одном и	1	1
313	в общем	8	1
314	в новом	2	1
315	вступают в	1	1
316	более как	1	1
317	разрыв и	1	1
318	которые могли	1	1
319	идет о	1	1
320	от связи	3	1
321	работа в	1	1
322	более и	1	1
323	тот который	1	1
324	могли бы	1	1
325	целый ряд	4	1
326	к культуре	2	1
327	и продолжают	1	1
328	есть ли	1	1
329	то в	1	1
330	не приходится	1	1
331	бы и	1	1
332	ни один	2	1
333	формы в	1	1
334	то время	1	1
335	которые в	2	1
336	что так	1	1
337	в этой	4	1
338	имеет для	1	1
339	если он	1	1
340	не могла	2	1
341	и если	3	1
342	к искусству	1	1
343	всем что	1	1
344	которой не	1	1
345	они в	2	1
346	всех этих	1	1
347	не как	2	1
348	душу и	1	1
349	широком смысле	1	1
350	его от	2	1
351	его можно	2	1
352	так например	2	1
353	от нее	1	1
354	этом последнем	1	1
355	в одну	1	1
356	значение в	1	1
357	мы уже	1	1
358	и некоторой	1	1
359	бы быть	1	1
360	себя не	1	1
361	и религиозной	1	1
362	это было	1	1
363	в свой	1	1
364	характер не	1	1
365	нет в	1	1
366	она и	1	1
367	с тем	18	1
368	ибо не	1	1
369	из общего	1	1
370	по сравнению	2	1
371	к одному	1	1
372	в которых	4	1
373	однако в	1	1
374	не должно	1	1
375	по себе	1	1
376	обходятся без	1	1
377	связей с	1	1
378	они довольно	1	1
379	всех их	1	1
380	вообще невозможно	1	1
381	вплоть до	2	1
382	случае эта	1	1
383	до известной	1	1
384	что с	1	1
385	иной раз	2	1
386	но для	1	1
387	как о	3	1
388	бытия и	1	1
389	иметь в	1	1
390	может только	1	1
391	следовательно и	1	1
392	найти в	1	1
393	под этим	1	1
394	вследствие того	1	1
395	и лишь	1	1
396	очень мало	4	1
397	во всей	1	1
398	к концу	3	1
399	и является	2	1
400	мире и	1	1
401	ничто не	1	1
402	не нужен	1	1
403	в сознании	1	1
404	в процессе	2	1
405	мы подчеркиваем	1	1
406	ли это	2	1
407	однако это	1	1
408	и несколько	1	1
409	именно то	1	1
410	в момент	1	1
411	иногда даже	1	1
412	и относит	1	1
413	этого и	1	1
414	по возможности	1	1
415	его с	1	1
416	своем целом	1	1
417	эти явления	1	1
418	как не	1	1
419	свою очередь	1	1
420	связи со	1	1
421	всего этого	1	1
422	без всякого	1	1
423	работе по	1	1
424	если в	3	1
425	идет речь	1	1
426	как с	1	1
427	на нее	3	1
428	его мировоззрения	1	1
429	было в	1	1
430	в одном	3	1
431	не были	1	1
432	это как	1	1
433	культура есть	1	1
434	творец и	2	1
435	образом в	5	1
436	настоящее время	1	1
437	его тело	1	1
438	а также	2	1
439	события в	1	1
440	и своей	1	1
441	своему значению	1	1
442	в которую	1	1
443	тем или	1	1
444	во втором	1	1
445	что материальная	1	1
446	которые совершенно	1	1
447	в глазах	2	1
448	них в	1	1
449	и следовательно	1	1
450	и отдельные	1	1
451	что здесь	1	1
452	быть и	2	1
453	на которой	1	1
454	обе эти	1	1
455	важное значение	1	1
456	этот вопрос	1	1
457	к их	1	1
458	и действительно	2	1
459	в объединении	2	1
460	воплощения в	1	1
461	между этими	2	1
462	чтобы найти	1	1
463	для всех	2	1
464	уже не	3	1
465	только на	1	1
466	в душе	1	1
467	из них	7	1
468	связывается с	3	1
469	который как	1	1
470	для него	3	1
471	сами по	1	1
472	не для	1	1
473	с этими	1	1
474	к ним	3	1
475	друг друга	1	1
476	только с	1	1
477	содержанием в	1	1
478	которые как	1	1
479	чему не	1	1
480	тела и	1	1
481	до сих	5	1
482	или иначе	3	1
483	притом не	1	1
484	именно в	2	1
485	оно является	2	1
486	личной жизни	1	1
487	человек может	1	1
488	или о	1	1
489	затем в	1	1
490	только что	2	1
491	связано с	2	1
492	смысла и	1	1
493	довольно ярко	1	1
494	на этот	4	1
495	она является	1	1
496	или действительно	1	1
497	сдвиг в	1	1
498	человеческой жизни	1	1
499	не совсем	1	1
500	так называемой	2	1
501	одну из	1	1
502	о чем	1	1
503	на эту	1	1
504	всех других	2	1
505	что мы	2	1
506	вместе с	15	1
507	так же	5	1
508	и особенно	2	1
509	происходит в	1	1
510	исследований в	1	1
511	без труда	1	1
512	сравнению с	2	1
513	для создания	1	1
514	лицом к	1	1
515	в той	1	1
516	смысле этого	1	1
517	есть как	2	1
518	первом случае	1	1
519	и менее	1	1
520	этого слова	1	1
521	эти два	1	1
522	правда этот	1	1
523	благодаря этому	2	1
524	традиций которые	1	1
525	есть то	1	1
526	сих пор	5	1
527	в смысле	4	1
528	о мире	1	1
529	эти ценности	1	1
530	это уже	1	1
531	живет и	1	1
532	не существует	1	1
533	к тому	6	1
534	в результате	3	1
535	мира и	1	1
536	которой можно	1	1
537	в настоящее	1	1
538	или иным	1	1
539	бы в	1	1
540	его уже	1	1
541	мы ничего	1	1
542	могли быть	1	1
543	к лицу	1	1
544	с людьми	1	1
545	своими силами	1	1
546	но эта	1	1
547	но если	2	1
548	именно не	1	1
549	их он	1	1
550	жизни а	1	1
551	из этого	2	1
552	ее нет	1	1
553	в свое	1	1
554	но именно	1	1
555	в которой	3	1
556	жизни и	2	1
557	к этой	1	1
558	с первого	1	1
559	никаких указаний	1	1
