N	2gram	Potebnia_M_2	Myshleni
463	последних таким	1	1
464	звук этот	2	1
465	стороны и	1	1
466	как к	1	1
467	этого развития	1	1
468	что нет	2	1
469	психологии но	1	1
470	его к	1	1
471	поздно и	1	1
472	это легко	1	1
473	в действительности	2	1
474	звука и	10	1
475	чего не	2	1
476	привести их	1	1
477	что непосредственное	1	1
478	при чтении	2	1
479	то в	1	1
480	почти совершенно	1	1
481	себе как	1	1
482	между их	1	1
483	мысль или	1	1
484	бы с	1	1
485	что же	1	1
486	что к	1	1
487	с их	1	1
488	звуков а	1	1
489	остановиться на	1	1
490	имеет для	3	1
491	и кто	1	1
492	ее как	1	1
493	но на	2	1
494	два основания	1	1
495	с чем	3	1
496	довольно поздно	1	1
497	как оно	2	1
498	в нем	9	1
499	большей или	1	1
500	он приближается	1	1
501	последнюю и	1	1
502	т д	3	1
503	от которого	1	1
504	о которой	3	1
505	перестает быть	2	1
506	на мысль	3	1
507	и еще	1	1
508	к одному	1	1
509	оно должно	3	1
510	мере как	1	1
511	значения но	1	1
512	наших глазах	1	1
513	свою силу	1	1
514	уже за	1	1
515	какой бы	1	1
516	его от	1	1
517	и независимо	1	1
518	заключает в	4	1
519	последнее слово	1	1
520	а вместе	4	1
521	могла бы	3	1
522	как они	1	1
523	тем в	1	1
524	связанные с	2	1
525	вывести из	1	1
526	нам остается	1	1
527	проявление в	1	1
528	разница между	2	1
529	предполагаем что	1	1
530	на каком	1	1
531	чем заключается	1	1
532	что сознание	2	1
533	этом смысле	2	1
534	содержание сознания	1	1
535	делает его	1	1
536	этим именем	1	1
537	в жизни	2	1
538	невозможно и	2	1
539	этом мы	1	1
540	но мы	3	1
541	о которых	3	1
542	звук сам	2	1
543	заставляют нас	1	1
544	в чистом	1	1
545	что восприятие	1	1
546	как показывает	1	1
547	в эту	3	1
548	во время	4	1
549	но если	2	1
550	свое неудовольствие	1	1
551	сторона его	1	1
552	таким же	1	1
553	круг или	1	1
554	звука не	1	1
555	и без	1	1
556	они служат	2	1
557	чем более	3	1
558	на каждом	1	1
559	знаем что	1	1
560	что я	1	1
561	в животном	2	1
562	но эта	1	1
563	выше мы	1	1
564	которые в	1	1
565	самое время	1	1
566	много раз	1	1
567	тем не	6	1
568	состоит в	2	1
569	по крайней	5	1
570	слова к	1	1
571	возможно только	1	1
572	остановимся на	2	1
573	мы таким	1	1
574	от внимания	1	1
575	и вся	1	1
576	кажется нам	2	1
577	раз и	1	1
578	сознании в	1	1
579	этого звука	3	1
580	не менее	5	1
581	между звуком	2	1
582	ними не	1	1
583	на котором	1	1
584	наблюдать как	1	1
585	его внутренняя	1	1
586	сколько и	1	1
587	это дает	1	1
588	нам прежде	1	1
589	наблюдений над	1	1
590	из него	1	1
591	и всегда	1	1
592	нам известно	1	1
593	находятся в	1	1
594	может в	2	1
595	если считать	1	1
596	средством при	2	1
597	все стороны	1	1
598	этих последних	2	1
599	на природу	2	1
600	мы бы	2	1
601	в более	1	1
602	в сознании	23	1
603	механического взаимодействия	1	1
604	его собственную	1	1
605	однако это	1	1
606	именно с	1	1
607	в тени	1	1
608	представляется нам	5	1
609	нечто новое	2	1
610	когда мы	2	1
611	взятое в	1	1
612	во все	2	1
613	не вызывает	1	1
614	в других	4	1
615	его за	1	1
616	слова но	2	1
617	отличается от	1	1
618	должны быть	4	1
619	себя только	1	1
620	это содержание	2	1
621	делает невозможным	1	1
622	всего средство	1	1
623	оно не	3	1
624	что при	1	1
625	в деятельности	2	1
626	так например	3	1
627	и силу	1	1
628	состоят в	1	1
629	что человек	1	1
630	из всего	1	1
631	как не	3	1
632	на другой	2	1
633	к нам	2	1
634	языка и	3	1
635	как звук	1	1
636	только не	1	1
637	только то	1	1
638	никак не	1	1
639	вопрос что	1	1
640	связанных между	1	1
641	мы наблюдаем	1	1
642	как с	1	1
643	способности к	1	1
644	образование в	1	1
645	том виде	1	1
646	одном и	1	1
647	на которую	1	1
648	и назвать	1	1
649	во второй	1	1
650	всей вероятности	1	1
651	представлений и	3	1
652	разумеется что	1	1
653	совершенно иначе	1	1
654	находится в	3	1
655	этом на	1	1
656	приближается к	1	1
657	сознанию она	1	1
658	и здесь	2	1
659	в самой	3	1
660	но этого	1	1
661	внимание на	2	1
662	в звуке	10	1
663	и та	1	1
664	удовольствия которые	1	1
665	делает возможным	1	1
666	мысли мы	1	1
667	представление в	1	1
668	известным значением	1	1
669	все его	1	1
670	стоящие на	1	1
671	звуков в	2	1
672	нас в	2	1
673	образом мы	2	1
674	развития не	1	1
675	это изменение	1	1
676	слова прежде	1	1
677	образом если	1	1
678	при исследовании	1	1
679	на одном	1	1
680	что и	11	1
681	показывает как	1	1
682	я вижу	1	1
683	это не	3	1
684	этот последний	1	1
685	слов и	1	1
686	может иметь	1	1
687	несколько иначе	1	1
688	значит что	1	1
689	для ребенка	1	1
690	действительности не	1	1
691	как например	3	1
692	следует рассматривать	1	1
693	но их	1	1
694	в большей	1	1
695	что только	2	1
696	бесконечное разнообразие	1	1
697	явления в	1	1
698	которой мы	2	1
699	мысли тем	1	1
700	и действительно	1	1
701	каждом шагу	1	1
702	взрослый человек	1	1
703	и причины	1	1
704	по мнению	1	1
705	в обществе	2	1
706	именно на	1	1
707	что из	1	1
708	так что	10	1
709	что внутренняя	1	1
710	видели что	1	1
711	человеком который	1	1
712	с предыдущим	1	1
713	не можем	6	1
714	и у	3	1
715	в значении	1	1
716	самой мысли	1	1
717	ряду других	1	1
718	по законам	1	1
719	то которое	1	1
720	а это	2	1
721	а то	2	1
722	не дает	2	1
723	и вопрос	1	1
724	психологическом смысле	1	1
725	из них	5	1
726	нам все	1	1
727	понятий в	1	1
728	но для	1	1
729	яркий свет	1	1
730	мы знаем	2	1
731	искать в	3	1
732	заключить что	2	1
733	себе в	3	1
734	показывает самое	1	1
735	могло бы	1	1
736	слова в	5	1
737	свойства и	1	1
738	к ним	1	1
739	может служить	1	1
740	но что	2	1
741	у него	2	1
742	им самим	1	1
743	само по	2	1
744	они с	3	1
745	его мысль	1	1
746	которые могут	4	1
747	как при	3	1
748	ни для	1	1
749	и вместе	4	1
750	мыслей то	1	1
751	только звук	3	1
752	не связанных	1	1
753	не были	1	1
754	со стороны	3	1
755	себе представить	2	1
756	не раньше	1	1
757	с известным	2	1
758	связаны с	1	1
759	а именно	1	1
760	мысли с	1	1
761	нельзя сказать	1	1
762	бы прийти	1	1
763	и др	1	1
764	что не	5	1
765	отношения в	1	1
766	могли произойти	1	1
767	конкретных и	1	1
768	к человеку	1	1
769	не на	2	1
770	быть названо	2	1
771	эти звуки	2	1
772	них и	1	1
773	не было	6	1
774	у человека	2	1
775	решение этой	1	1
776	ничем не	2	1
777	окружающих его	1	1
778	зависит от	2	1
779	как ни	1	1
780	не там	1	1
781	отражается в	1	1
782	без которых	1	1
783	только от	3	1
784	в ряду	6	1
785	и том	1	1
786	в одно	8	1
787	будет иметь	1	1
788	для чего	1	1
789	можем в	2	1
790	как именно	2	1
791	нашей мысли	8	1
792	непонятным образом	1	1
793	теории которой	1	1
794	нами как	1	1
795	что характеризует	1	1
796	с первого	2	1
797	другая сторона	1	1
798	с которыми	2	1
799	мы говорим	3	1
800	же с	1	1
801	поэтому если	1	1
802	вопросы что	2	1
803	и просто	1	1
804	тому как	4	1
805	к своему	1	1
806	если так	1	1
807	видит в	1	1
808	не дают	2	1
809	не подтверждается	1	1
810	на которое	1	1
811	горит а	1	1
812	нам искать	1	1
813	так мало	1	1
814	в первой	1	1
815	сравнительно с	4	1
816	чтобы сделать	1	1
817	распадается на	1	1
818	нам еще	1	1
819	многочисленные и	1	1
820	и звуков	1	1
821	между прочим	4	1
822	становится возможным	1	1
823	рассматривать как	1	1
824	сознании и	2	1
825	но с	1	1
826	она ни	1	1
827	крайней мере	5	1
828	объяснить его	1	1
829	язык говорит	1	1
830	несколько различных	1	1
831	и для	3	1
832	от слова	3	1
833	указать на	1	1
834	от той	1	1
835	или в	2	1
836	с как	1	1
837	та и	1	1
838	это как	1	1
839	человек и	1	1
840	а к	2	1
841	не представляет	1	1
842	это так	1	1
843	органов чувств	1	1
844	звук но	1	1
845	основанное на	1	1
846	а эта	1	1
847	на одно	1	1
848	вообще и	2	1
849	или меньшей	1	1
850	все то	1	1
851	отношении к	2	1
852	к ее	1	1
853	связь с	1	1
854	только с	1	1
855	значения в	1	1
856	слово в	1	1
857	только как	6	1
858	развития даже	1	1
859	есть и	1	1
860	время не	1	1
861	сила и	1	1
862	на это	1	1
863	в заключение	1	1
864	другого рода	2	1
865	но эти	2	1
866	как слово	1	1
867	весь процесс	1	1
868	по поводу	6	1
869	я могу	1	1
870	который не	1	1
871	что касается	1	1
872	в таком	4	1
873	точно так	9	1
874	все что	3	1
875	этой точки	1	1
876	которая не	1	1
