N	2gram	Bakhtin_Pr_3	Problema
268	нет и	3	2
269	меньше всего	1	2
270	чем же	1	2
271	очень трудно	1	2
272	внутренняя жизнь	1	2
273	виду и	2	2
274	сказать только	1	2
275	ясно и	1	2
276	в которой	2	2
277	он в	4	2
278	говорят о	1	2
279	во многих	1	2
280	вообще не	2	2
281	на его	4	2
282	он вдруг	1	2
283	он должен	2	2
284	и заключается	1	2
285	я вам	5	2
286	и может	1	2
287	конечно в	2	2
288	и с	15	2
289	это было	3	2
290	с другими	4	2
291	понять его	1	2
292	делает его	1	2
293	должно быть	3	2
294	и того	2	2
295	одного и	1	2
296	в эту	1	2
297	и при	1	2
298	оказывается что	1	2
299	не как	3	2
300	которые в	2	2
301	друг другу	4	2
302	по крайней	3	2
303	однако в	2	2
304	что этот	1	2
305	же мы	1	2
306	на один	1	2
307	однако уже	1	2
308	еще очень	1	2
309	она не	1	2
310	что их	1	2
311	во всякой	1	2
312	но только	2	2
313	для всего	1	2
314	это мы	1	2
315	не о	4	2
316	вот в	1	2
317	что будет	1	2
318	которого он	3	2
319	не могут	1	2
320	для такого	1	2
321	и другим	1	2
322	как для	2	2
323	себе все	1	2
324	без всякого	1	2
325	подобно тому	2	2
326	уже с	2	2
327	говорили что	3	2
328	что может	1	2
329	с собой	1	2
330	это вовсе	1	2
331	особенно в	2	2
332	является в	1	2
333	смысле и	1	2
334	и должно	2	2
335	того или	2	2
336	мы вовсе	1	2
337	между тем	3	2
338	на одном	2	2
339	крайней мере	3	2
340	быть даже	3	2
341	все время	5	2
342	в него	3	2
343	эти последние	2	2
344	сразу же	1	2
345	и так	5	2
346	поэтому и	1	2
347	со всеми	2	2
348	этот раз	1	2
349	свой собственный	2	2
350	для него	13	2
351	ведь это	1	2
352	не для	2	2
353	как его	2	2
354	но что	1	2
355	как такового	3	2
356	момент в	1	2
357	со всем	2	2
358	и нельзя	1	2
359	действующих лиц	1	2
360	от другого	3	2
361	которых мы	2	2
362	уже давно	1	2
363	вместе с	4	2
364	без всякой	1	2
365	на тот	1	2
366	тому как	2	2
367	этом случае	2	2
368	имел в	1	2
369	у вас	2	2
370	и часто	1	2
371	сознания и	3	2
372	только что	3	2
373	здесь только	1	2
374	о своем	1	2
375	от всех	1	2
376	к его	1	2
377	а может	2	2
378	себя как	2	1
379	а между	3	1
380	если вы	1	1
381	ту же	1	1
382	одним из	1	1
383	мысли или	1	1
384	чтобы не	1	1
385	начинается с	1	1
386	идея в	1	1
387	всего ее	1	1
388	ивана карамазова	3	1
389	символ а	1	1
390	с выражением	1	1
391	проникает в	1	1
392	уже указывали	1	1
393	что эти	1	1
394	и больше	1	1
395	был и	1	1
396	отношения к	1	1
397	и этот	2	1
398	входящих в	1	1
399	которыми он	1	1
400	той же	2	1
401	из всех	1	1
402	а уж	1	1
403	и само	1	1
404	только результат	1	1
405	тогда-то и	1	1
406	и свой	2	1
407	еще до	2	1
408	время как	1	1
409	думал я	1	1
410	требует от	1	1
411	я не	7	1
412	эта функция	1	1
413	которое не	1	1
414	но даже	1	1
415	то это	1	1
416	конечно и	1	1
417	и считает	1	1
418	своему смыслу	2	1
419	кто же	2	1
420	мы без	2	1
421	и самого	1	1
422	а еще	1	1
423	это действительно	2	1
424	нам представляется	1	1
425	бы то	4	1
426	именно тем	2	1
427	себе к	1	1
428	вот тогда-то	1	1
429	он может	2	1
430	он строит	1	1
431	друг на	2	1
432	в общем	4	1
433	тут же	1	1
434	герой как	1	1
435	мы сейчас	1	1
436	хочет убить	1	1
437	раскольникова со	1	1
438	нас прежде	1	1
439	говоря ни	1	1
440	показать что	2	1
441	все же	7	1
442	на другом	1	1
443	говорит что	1	1
444	его к	3	1
445	все такого	1	1
446	к другим	2	1
447	всего как	1	1
448	здесь и	2	1
449	сливается с	3	1
450	именно эта	1	1
451	еще на	1	1
452	не знает	6	1
453	бы и	4	1
454	мы сразу	1	1
455	ни один	1	1
456	мне не	2	1
457	за это	1	1
458	бы не	2	1
459	ее как	3	1
460	вы меня	3	1
461	им в	1	1
462	тому же	2	1
463	в братьях	3	1
464	но на	4	1
465	а вовсе	2	1
466	и осуществить	1	1
467	этого он	1	1
468	чтобы они	1	1
469	об исповеди	1	1
470	идеи и	1	1
471	ведь не	1	1
472	этого вопроса	1	1
473	ни были	1	1
474	с последней	1	1
475	чтобы в	1	1
476	говорите что	1	1
477	таких которые	1	1
478	на этом	4	1
479	его можно	1	1
480	всего то	1	1
481	этой причины	1	1
482	точно и	1	1
483	в нее	1	1
484	одно и	1	1
485	человека в	1	1
486	или слово	1	1
487	тут не	3	1
488	а вместе	1	1
489	в каждом	3	1
490	связан с	2	1
491	что почти	1	1
492	то ни	4	1
493	хочет чтобы	2	1
494	до бесконечности	1	1
495	говорил что	1	1
496	в глубине	1	1
497	них не	1	1
498	а его	1	1
499	лишь в	5	1
500	и других	1	1
501	на протяжении	5	1
502	родион романович	3	1
503	может стать	1	1
504	то все	2	1
505	ясным и	1	1
506	не простое	1	1
507	даже в	5	1
508	ведь она	1	1
509	мог бы	2	1
510	кажется что	2	1
511	вскочил с	1	1
512	не чем	1	1
513	не люблю	1	1
514	нет в	2	1
515	и вы	4	1
516	очень любят	1	1
517	на друга	2	1
518	или наоборот	1	1
519	со своими	1	1
520	этим и	1	1
521	мы видели	3	1
522	и было	1	1
523	кажется как	1	1
524	их на	1	1
525	же есть	1	1
526	и становится	1	1
527	совсем другое	3	1
528	не так	1	1
529	на первом	1	1
530	во время	2	1
531	с дивана	1	1
532	другим и	3	1
533	в такой	3	1
534	и без	2	1
535	и конкретных	1	1
536	свой смысл	1	1
537	нему и	5	1
538	признать что	2	1
539	вопрос о	2	1
540	его построения	1	1
541	знал и	1	1
542	и другого	3	1
543	на первой	1	1
544	поэтому в	1	1
545	для правильного	1	1
546	иным как	1	1
547	что никакой	1	1
548	т п	6	1
549	войти в	2	1
550	ни было	4	1
551	том и	1	1
552	что сам	2	1
553	тому чтобы	2	1
554	том же	1	1
555	впрочем я	1	1
556	или тип	1	1
557	и почти	2	1
558	все мельчайшие	1	1
559	из одного	1	1
560	для нее	1	1
561	же такое	1	1
562	можем сказать	1	1
563	я вас	6	1
564	почти все	2	1
565	если и	2	1
566	силен в	1	1
567	слова мы	2	1
568	его целом	2	1
569	он остается	1	1
570	и такого	1	1
571	на котором	1	1
572	тогда когда	1	1
573	в процессе	1	1
574	в основе	1	1
575	так чтобы	3	1
576	образом в	1	1
577	о них	2	1
578	из него	1	1
579	не их	1	1
580	слово и	1	1
581	правда в	1	1
582	как таковой	1	1
583	одна из	1	1
584	именно с	1	1
585	обратим внимание	1	1
586	этих двух	1	1
587	мыслей и	2	1
588	это именно	1	1
589	к ней	2	1
590	эта для	1	1
591	ее внутренняя	1	1
592	же он	2	1
593	так например	1	1
594	мы бы	1	1
595	своей статье	1	1
596	только с	3	1
597	этом отношении	1	1
598	что на	1	1
599	очень часто	2	1
600	иван карамазов	1	1
601	так до	1	1
602	этого и	2	1
603	а что	3	1
604	первом и	1	1
605	его с	4	1
606	другое что	1	1
607	бы он	4	1
608	того и	1	1
609	мысли о	2	1
610	все еще	1	1
611	и свое	1	1
612	о каком	1	1
613	отказаться от	2	1
614	время он	1	1
615	где он	3	1
616	здесь еще	1	1
617	должен быть	1	1
618	с ее	3	1
619	всерьез не	1	1
620	он вообще	1	1
621	самим собою	9	1
622	ни слова	1	1
623	мысль о	1	1
624	предмета вне	1	1
625	всей своей	2	1
626	в пределах	6	1
627	вопрос что	1	1
628	человека с	3	1
629	и сам	5	1
630	на нее	2	1
631	которыми мы	1	1
632	не с	2	1
633	с самим	14	1
634	этой мысли	1	1
635	он был	1	1
636	а впрочем	4	1
637	находится в	2	1
638	сводится к	3	1
639	за этот	1	1
640	каждый раз	1	1
641	же необходимо	1	1
642	мы это	1	1
643	в другом	8	1
644	внимание на	1	1
645	голядкина ведь	1	1
646	и существенное	1	1
647	это в	2	1
648	и требует	1	1
649	своей исповеди	1	1
650	переходит в	2	1
651	функций в	1	1
652	в двойнике	8	1
653	тотчас же	4	1
654	выше в	1	1
655	нем и	1	1
656	в ту	1	1
657	еще только	1	1
658	и об	2	1
659	есть субъект	1	1
660	не зная	1	1
661	по своей	1	1
662	не случайно	1	1
663	но с	2	1
664	же все	1	1
665	видели что	1	1
666	простым и	1	1
667	далек от	1	1
668	что даже	2	1
669	мной и	1	1
670	в голове	1	1
671	смысла его	1	1
672	себя в	1	1
673	определения и	1	1
674	для всех	1	1
675	конечно не	2	1
676	подумал я	1	1
677	другой но	1	1
678	выражение с	1	1
679	раз в	2	1
680	всем его	1	1
681	ни одного	5	1
682	записках из	2	1
683	чтобы он	1	1
684	в начале	4	1
685	вы и	1	1
686	а то	1	1
687	до последней	1	1
688	в душе	2	1
689	его и	3	1
690	за ним	2	1
691	мы знаем	2	1
692	и их	1	1
693	понимает что	1	1
694	и навсегда	1	1
695	результат того	1	1
696	в прошлом	1	1
697	чтобы она	1	1
698	остановимся только	2	1
699	при всей	2	1
700	друг друга	2	1
701	братьях карамазовых	3	1
702	каждый из	2	1
703	к той	1	1
704	всех тех	2	1
705	с омерзением	1	1
706	к самому	3	1
707	же деле	1	1
708	другого и	1	1
709	выходит за	2	1
710	в записках	3	1
711	что человек	1	1
712	форме и	1	1
713	чем он	1	1
714	было и	2	1
715	мы еще	1	1
716	или о	1	1
717	не прощу	2	1
718	предмет и	1	1
719	его из	1	1
720	к человеку	1	1
721	в некоторых	1	1
722	что находится	1	1
723	в стиле	3	1
724	самом же	1	1
725	он только	3	1
726	мы скажем	1	1
727	мы так	1	1
728	с которым	7	1
729	дела и	1	1
730	человек в	2	1
731	произведение в	1	1
732	я ищу	1	1
733	и слово	8	1
734	под влиянием	3	1
735	и никаких	1	1
736	отсутствуют в	1	1
737	к лицу	1	1
738	вступает в	2	1
739	в идиоте	1	1
740	я вовсе	1	1
741	на который	2	1
742	с первого	1	1
743	он уже	3	1
744	в одной	3	1
745	человека к	1	1
746	оно менее	1	1
747	речь не	1	1
748	у человека	2	1
749	из которых	1	1
750	и столь	1	1
751	к своему	5	1
752	вас в	1	1
753	без труда	2	1
754	и к	12	1
755	чем теперь	2	1
756	мы остановимся	4	1
757	образ и	1	1
758	в москве	1	1
759	образом на	1	1
760	слов в	3	1
761	сам не	3	1
762	в бесах	1	1
763	мы сказали	1	1
764	понимаю в	1	1
765	с этой	2	1
766	слова и	10	1
767	художественное произведение	1	1
768	будет и	1	1
769	в основном	1	1
770	является как	1	1
771	остается в	2	1
772	что я	15	1
773	и от	5	1
774	и раздражает	1	1
775	которая в	1	1
776	своей собственной	1	1
777	бы даже	1	1
778	от него	6	1
779	у достоевского	13	1
780	и самое	1	1
781	смысле нет	1	1
782	бы они	2	1
783	что по	1	1
784	но зато	3	1
785	будто бы	2	1
786	не объективно	1	1
787	все они	1	1
788	тот же	2	1
789	он оказывается	1	1
790	но оно	1	1
791	в романе	1	1
792	из тех	1	1
793	алеши и	2	1
794	они все	1	1
795	ко всему	1	1
796	чем иным	1	1
797	т е	12	1
798	бы его	4	1
799	жизни и	3	1
800	а я	10	1
801	лиц в	1	1
802	после окончания	1	1
803	как на	2	1
