N	2gram	Bakhtin_Pr_1	Dialekti
394	конечно и	4	1
395	поэзия и	1	1
396	мы ее	1	1
397	и он	2	1
398	очень часто	1	1
399	собою и	1	1
400	как таковые	1	1
401	на них	3	1
402	первый план	2	1
403	ней как	1	1
404	и всего	1	1
405	из сторон	1	1
406	значение и	1	1
407	к слову	1	1
408	в общем	1	1
409	в новом	1	1
410	более как	1	1
411	отношение к	10	1
412	в едином	2	1
413	она одна	1	1
414	назовем его	1	1
415	и я	1	1
416	стороны и	1	1
417	как к	2	1
418	случайной и	1	1
419	большой или	1	1
420	помнить что	3	1
421	в полном	1	1
422	имеет определенную	1	1
423	целый ряд	1	1
424	было только	1	1
425	и художественного	3	1
426	имеет в	1	1
427	вещи но	1	1
428	не можем	2	1
429	не приходится	1	1
430	напряжения и	3	1
431	в нашем	4	1
432	его а	1	1
433	что так	1	1
434	есть как	1	1
435	и воспринимается	1	1
436	о других	1	1
437	только один	1	1
438	чувств и	1	1
439	и переход	1	1
440	в философии	1	1
441	но ведь	1	1
442	лица и	2	1
443	если он	1	1
444	в наших	1	1
445	вообще не	7	1
446	как он	1	1
447	нам и	1	1
448	чисто познавательной	5	1
449	видит и	1	1
450	из указанных	1	1
451	и частично	2	1
452	к миру	3	1
453	она становится	1	1
454	он не	3	1
455	чисто познавательным	1	1
456	как личность	1	1
457	всех этих	1	1
458	момента в	2	1
459	нее и	1	1
460	этого вопроса	1	1
461	и более	2	1
462	что каждая	1	1
463	и начинается	1	1
464	чем она	1	1
465	ему на	1	1
466	его от	1	1
467	план то	1	1
468	даже прямо	1	1
469	для науки	2	1
470	в нее	1	1
471	как оно	1	1
472	этом последнем	1	1
473	они должны	1	1
474	есть конечно	1	1
475	нашем случае	1	1
476	художественный образ	1	1
477	его в	9	1
478	входит в	8	1
479	с другими	3	1
480	или просто	1	1
481	данном случае	4	1
482	могли найти	1	1
483	он является	1	1
484	о которых	2	1
485	ни одной	1	1
486	суть формы	1	1
487	что совершенно	2	1
488	смысле мы	2	1
489	метафизическое построение	1	1
490	переходим к	2	1
491	все моменты	2	1
492	средства для	1	1
493	воля и	1	1
494	действительно не	1	1
495	этом в	1	1
496	потому и	1	1
497	о чувстве	1	1
498	и становится	7	1
499	но я	1	1
500	которую я	1	1
501	особенности же	1	1
502	можно найти	1	1
503	он должен	2	1
504	оказался бы	1	1
505	самый момент	1	1
506	место в	8	1
507	себе а	1	1
508	в отличие	5	1
509	в которых	1	1
510	входит не	1	1
511	бы что	1	1
512	только самим	1	1
513	бытие как	1	1
514	сам же	1	1
515	бы мы	1	1
516	наконец третья	1	1
517	этих моментов	1	1
518	которые в	1	1
519	но он	1	1
520	и какие	1	1
521	распадаться на	1	1
522	найти себе	1	1
523	том же	2	1
524	жизни а	1	1
525	не должна	4	1
526	же может	1	1
527	и смысловую	1	1
528	и вся	2	1
529	для познания	5	1
530	говорить уже	1	1
531	вплоть до	1	1
532	о значении	4	1
533	на эстетику	1	1
534	виду что	1	1
535	и труднее	1	1
536	в процессе	1	1
537	слова но	3	1
538	можно ли	1	1
539	следовательно и	1	1
540	того и	1	1
541	и всегда	1	1
542	слово и	2	1
543	одна из	2	1
544	имеем дело	3	1
545	именно с	1	1
546	и весь	2	1
547	к поэзии	2	1
548	и лишь	1	1
549	или как	3	1
550	того в	1	1
551	всех своих	2	1
552	его можно	1	1
553	и чувство	1	1
554	и теперь	1	1
555	связи с	2	1
556	всего то	1	1
557	здесь же	2	1
558	и созерцание	4	1
559	это уже	1	1
560	трех моментов	1	1
561	однако это	1	1
562	ему не	1	1
563	а в	6	1
564	именно это	1	1
565	к себе	2	1
566	значение только	1	1
567	нет кроме	1	1
568	человека в	2	1
569	к событию	1	1
570	этого и	1	1
571	так она	1	1
572	образом есть	1	1
573	быть отнесены	1	1
574	некоторой степени	1	1
575	приходит к	1	1
576	из всего	1	1
577	как мы	7	1
578	предмету но	1	1
579	чем не	2	1
580	всего этого	1	1
581	только при	2	1
582	не наука	1	1
583	нами выше	2	1
584	можно сделать	2	1
585	в пределах	6	1
586	эстетику и	1	1
587	в дальнейшем	3	1
588	мы наблюдаем	1	1
589	на том	1	1
590	можно было	4	1
591	было в	1	1
592	и которые	2	1
593	которую можно	1	1
594	как таковую	1	1
595	это только	1	1
596	мы в	3	1
597	форма но	2	1
598	о котором	2	1
599	собою но	1	1
600	образом в	1	1
601	основе своей	3	1
602	и здесь	2	1
603	и должно	3	1
604	на их	1	1
605	возможна только	1	1
606	нашей работы	1	1
607	входя в	2	1
608	с одной	3	1
609	необходим для	1	1
610	тела не	1	1
611	мы понимаем	1	1
612	в эстетической	1	1
613	мы показали	1	1
614	к нему	10	1
615	и иной	3	1
616	мы о	1	1
617	нем не	1	1
618	от них	2	1
619	познание и	1	1
620	суть не	1	1
621	во втором	1	1
622	же самом	2	1
623	и вечная	1	1
624	них в	1	1
625	мифическую или	1	1
626	или если	1	1
627	что бы	1	1
628	к личности	2	1
629	все время	1	1
630	человека как	2	1
631	в лучшем	2	1
632	в него	2	1
633	и несмотря	1	1
634	психических состояний	1	1
635	как-то дано	1	1
636	осуществления и	1	1
637	но с	3	1
638	почти все	1	1
639	этот вопрос	1	1
640	для формальной	1	1
641	бы из	1	1
642	субъекта в	1	1
643	эстетическое бытие	2	1
644	с другим	1	1
645	только последовательно	1	1
646	точка зрения	3	1
647	именно на	1	1
648	и тела	2	1
649	где-то в	1	1
650	есть чисто	6	1
651	момент не	3	1
652	не входит	10	1
653	мы принуждены	1	1
654	и у	2	1
655	ее самой	1	1
656	слова не	3	1
657	речь в	1	1
658	должно иметь	2	1
659	в душе	1	1
660	и других	2	1
661	его и	1	1
662	предмет и	1	1
663	для всякой	1	1
664	есть та	1	1
665	цели и	2	1
666	прибавить что	1	1
667	не для	1	1
668	с этими	1	1
669	есть необходимый	1	1
670	ее не	1	1
671	бы просто	2	1
672	как его	3	1
673	которые могут	2	1
674	ими и	1	1
675	quaternio terminorum	1	1
676	гораздо сложнее	1	1
677	есть история	1	1
678	бы тогда	1	1
679	же осуществляется	1	1
680	вне ее	2	1
681	же деле	1	1
682	именно как	1	1
683	не были	1	1
684	она и	1	1
685	или иной	2	1
686	мы это	1	1
687	с другой	7	1
688	моменты и	1	1
689	не входя	2	1
690	оно будет	1	1
691	и прежде	5	1
692	и эстетическая	1	1
693	дело в	2	1
694	и между	1	1
695	пределы и	1	1
696	такое же	1	1
697	души и	2	1
698	неотделим от	1	1
699	только по	4	1
700	нужно сказать	1	1
701	моментов и	1	1
702	их взаимоотношения	1	1
703	на этот	1	1
704	или другими	1	1
705	до конца	1	1
706	как ни	1	1
707	но чем	1	1
708	никакой действительности	1	1
709	в связи	2	1
710	входить в	1	1
711	но оно	1	1
712	отличается от	2	1
713	человек в	2	1
714	до этого	1	1
715	не чувство	1	1
716	из мира	1	1
717	новом свете	1	1
718	подобное рассуждение	1	1
719	ничего нет	2	1
720	этот смысл	1	1
721	с указанной	1	1
722	нет а	2	1
723	именно данной	1	1
724	в область	3	1
725	видит в	1	1
726	еще нет	1	1
727	который мы	1	1
728	в той	1	1
729	и дальше	1	1
730	быть только	5	1
731	по существу	2	1
732	и которое	1	1
733	мы сказали	1	1
734	в контексте	1	1
735	события а	1	1
736	этой третьей	1	1
737	лучшем случае	2	1
738	событие как	2	1
739	не является	3	1
740	и искусства	2	1
741	объекта и	7	1
742	до степени	2	1
743	и от	3	1
744	она может	3	1
745	это можно	1	1
746	мира и	1	1
747	которой можно	1	1
748	которая в	1	1
749	не самого	1	1
750	свое задание	1	1
751	от эстетической	1	1
752	себя самого	4	1
753	на первый	2	1
754	ее и	1	1
755	они суть	1	1
756	не более	2	1
757	наконец все	1	1
758	ибо в	2	1
759	его уже	1	1
760	стороны в	1	1
761	в одинаковой	1	1
762	она же	1	1
763	все они	5	1
764	есть уже	1	1
765	хотя в	1	1
766	могли быть	1	1
767	мы различаем	1	1
768	с формальной	1	1
769	находятся в	1	1
770	на фоне	3	1
771	жизни в	1	1
772	вымысел не	1	1
773	в романе	4	1
774	не знает	3	1
775	но можно	2	1
776	что под	1	1
777	из этого	1	1
778	в современной	2	1
779	в своих	2	1
780	прийти в	1	1
781	только она	2	1
