N	2gram	Tiupa_Anal_1	formyVre
328	и вызывает	1	1
329	это сюжетное	1	1
330	он может	2	1
331	и есть	3	1
332	самих событий	1	1
333	он всегда	1	1
334	иметь место	2	1
335	в зависимости	1	1
336	по его	1	1
337	также имеет	1	1
338	мы имеем	6	1
339	при анализе	1	1
340	не чисто	1	1
341	за несколько	1	1
342	не вполне	1	1
343	я не	1	1
344	как я	1	1
345	из того	4	1
346	не происходит	1	1
347	что можно	1	1
348	пространство и	1	1
349	время жизни	1	1
350	зависимости от	1	1
351	он был	1	1
352	он сам	1	1
353	или до	1	1
354	события в	2	1
355	характер он	1	1
356	служит для	1	1
357	что люди	1	1
358	самом деле	2	1
359	и всего	1	1
360	данном случае	2	1
361	то он	2	1
362	они имеют	1	1
363	но как	1	1
364	независимо от	1	1
365	данный момент	1	1
366	человеческого бытия	2	1
367	о жизни	1	1
368	что касается	1	1
369	однако не	3	1
370	перед нами	1	1
371	в полном	1	1
372	упоминаемые в	1	1
373	могли бы	2	1
374	и наконец	1	1
375	по пути	1	1
376	и сам	2	1
377	к сыну	1	1
378	а перед	1	1
379	искусство и	1	1
380	тяготеет к	1	1
381	сказочного фольклора	1	1
382	не приходится	1	1
383	та же	1	1
384	что это	1	1
385	себя к	1	1
386	к месту	2	1
387	бы не	2	1
388	или во	1	1
389	из этих	2	1
390	которые в	2	1
391	в этой	5	1
392	и тот	1	1
393	но его	1	1
394	имеем в	1	1
395	не следует	4	1
396	силу и	1	1
397	литературных произведений	1	1
398	которая является	1	1
399	а вовсе	1	1
400	функции и	1	1
401	в человеческой	1	1
402	части этого	1	1
403	которого и	1	1
404	его можно	1	1
405	без исключения	1	1
406	не бывает	1	1
407	форма в	1	1
408	здесь мы	1	1
409	могла бы	3	1
410	жизни наконец	1	1
411	в мире	8	1
412	для своей	1	1
413	особенно в	2	1
414	отца к	1	1
415	изображенного в	1	1
416	в ином	1	1
417	от отца	1	1
418	она и	1	1
419	должно быть	2	1
420	и тогда	2	1
421	себе все	1	1
422	во время	1	1
423	и при	1	1
424	таким же	1	1
425	особенности же	1	1
426	не становится	2	1
427	всяком случае	1	1
428	целого но	1	1
429	культуры а	1	1
430	однако этот	1	1
431	не столько	2	1
432	своего рода	3	1
433	мире этот	1	1
434	и другого	4	1
435	как их	1	1
436	мыслитель и	1	1
437	остается вне	1	1
438	и более	4	1
439	не должно	1	1
440	произведений искусства	2	1
441	мере и	1	1
442	человека но	1	1
443	в историческом	1	1
444	из которых	4	1
445	вплоть до	1	1
446	включен в	1	1
447	человека есть	1	1
448	дело не	3	1
449	события как	1	1
450	из сказанного	1	1
451	не вызывает	1	1
452	и отношений	1	1
453	все без	1	1
454	и познания	1	1
455	из древнейших	1	1
456	того в	1	1
457	своей природе	1	1
458	по своей	6	1
459	на природу	1	1
460	эти три	1	1
461	входят в	1	1
462	с другом	1	1
463	xx века	1	1
464	ни был	1	1
465	в совокупности	1	1
466	отличается от	2	1
467	всего в	1	1
468	в событии	1	1
469	что оно	1	1
470	его с	1	1
471	время он	1	1
472	особый тип	1	1
473	и был	1	1
474	ни даже	1	1
475	вне этого	1	1
476	свою очередь	1	1
477	и сами	1	1
478	миром и	1	1
479	были бы	1	1
480	помимо этих	1	1
481	чтобы быть	1	1
482	уже с	1	1
483	в себя	6	1
484	увидим далее	1	1
485	как с	1	1
486	на том	1	1
487	с возвращением	1	1
488	человека он	1	1
489	в другом	4	1
490	вещи и	1	1
491	игру с	1	1
492	в последующих	1	1
493	оно как	1	1
494	в новом	2	1
495	высшая форма	1	1
496	этой жизни	1	1
497	он служит	1	1
498	образом в	1	1
499	что самая	1	1
500	в состав	3	1
501	и т.д	1	1
502	но к	2	1
503	о том	5	1
504	нашем случае	3	1
505	внимание на	1	1
506	все прочие	2	1
507	определения в	1	1
508	всякого внутреннего	1	1
509	когда оно	1	1
510	необходима для	1	1
511	и только	1	1
512	этом ряду	2	1
513	но нельзя	1	1
514	быть ничего	1	1
515	наконец в	1	1
516	каков бы	1	1
517	в ту	1	1
518	единого и	1	1
519	значение лишь	1	1
520	человека как	1	1
521	может иметь	2	1
522	в него	1	1
523	характера это	1	1
524	герой в	1	1
525	и дело	1	1
526	тот же	1	1
527	и представляет	3	1
528	что он	3	1
529	мы увидим	1	1
530	что даже	1	1
531	должен быть	6	1
532	к отцу	1	1
533	элементы здесь	1	1
534	вопрос об	3	1
535	по этому	1	1
536	и испытаний	1	1
537	что из	2	1
538	себя в	6	1
539	так что	1	1
540	указать на	1	1
541	проникнуть в	1	1
542	и продукт	1	1
543	вернуться к	1	1
544	за пределами	2	1
545	человека этот	1	1
546	от других	1	1
547	или даже	1	1
548	при помощи	2	1
549	из них	2	1
550	смерти и	1	1
551	могло бы	1	1
552	с указанием	1	1
553	сами по	2	1
554	как писатель	1	1
555	к первой	1	1
556	при всей	2	1
557	бытия и	2	1
558	ничего что	1	1
559	к чужой	1	1
560	тут же	1	1
561	явлений в	1	1
562	результатам в	1	1
563	ядро и	1	1
564	в данный	1	1
565	это особая	1	1
566	себе они	1	1
567	с другим	4	1
568	моменты и	1	1
569	от конкретного	1	1
570	действующих лиц	1	1
571	и внешнее	1	1
572	на отдельные	1	1
573	говорит о	1	1
574	к человеку	1	1
575	то и	1	1
576	и составляет	2	1
577	его то	1	1
578	одну из	1	1
579	о чем	1	1
580	все последующие	1	1
581	собственной и	1	1
582	если не	1	1
583	между собою	1	1
584	все более	1	1
585	свою судьбу	1	1
586	не способна	1	1
587	начиная с	1	1
588	возможно лишь	1	1
589	рода и	2	1
590	по своему	1	1
591	это произведение	1	1
592	это также	1	1
593	она есть	2	1
594	смысле этого	1	1
595	типа как	1	1
596	быть как	1	1
597	анализ не	1	1
598	из этой	1	1
599	в ряду	2	1
600	друг с	1	1
601	сюжета с	1	1
602	или хотя	1	1
603	этого слова	7	1
604	сказать не	1	1
605	на дорогу	1	1
606	событие которое	1	1
607	не предполагает	2	1
608	перед смертью	1	1
609	к другим	1	1
610	с иными	1	1
611	при всем	1	1
612	и от	1	1
613	она может	3	1
614	не подлежит	1	1
615	человека для	1	1
616	и пространстве	4	1
617	но отнюдь	1	1
618	в отдельных	1	1
619	или другой	1	1
620	себя самого	1	1
621	на первый	1	1
622	от него	1	1
623	из себя	1	1
624	в собственно	2	1
625	не более	4	1
626	тем более	2	1
627	ни единого	1	1
628	образ героя	1	1
629	же оно	1	1
630	все они	1	1
631	их жизни	1	1
632	с людьми	1	1
633	его к	2	1
634	смыкается с	1	1
635	литературе нового	1	1
636	связей и	1	1
637	культуры в	2	1
638	героя в	2	1
639	включает в	1	1
640	где он	1	1
641	в искусстве	2	1
642	в своих	1	1
643	героя как	1	1
644	приобретают характер	1	1
