N	2gram	Tiupa_Narr_1	Hudozhes
289	с наивной	2	2
290	тогда в	2	2
291	ему в	2	2
292	в основе	5	2
293	бытия как	1	2
294	в четвертом	1	2
295	представляется нам	1	2
296	которая живет	2	2
297	мысли о	1	2
298	они и	1	2
299	у зятя-дьякона	1	2
300	приходит к	2	2
301	как мы	3	2
302	на другой	2	2
303	данном случае	4	2
304	мысль о	1	2
305	она может	2	2
306	приводит к	2	2
307	роль в	2	2
308	на свой	2	2
309	те же	4	2
310	до сих	1	2
311	во второй	2	2
312	смерти не	1	2
313	один человек	2	2
314	все те	4	2
315	о нем	4	2
316	жизни не	1	2
317	в канавах	1	2
318	и т.д	7	2
319	в другом	1	2
320	а также	7	2
321	того или	2	2
322	только когда	1	2
323	во втором	4	2
324	нуждается в	5	2
325	и только	2	2
326	с матерью	1	2
327	один из	3	2
328	себя с	1	2
329	здесь не	4	2
330	выражение глаз	1	2
331	идет по	2	2
332	дело с	2	2
333	не видеть	1	2
334	являет собой	2	2
335	он уже	2	2
336	дьяконицей чем	1	2
337	и у	1	2
338	ни одного	1	2
339	произведения не	1	2
340	его и	1	2
341	человеческих отношений	1	2
342	ни с	1	2
343	он свободен	1	2
344	из них	3	2
345	вовсе не	1	2
346	жизни на	1	2
347	сих пор	1	2
348	в финале	1	2
349	или иной	5	2
350	как у	1	2
351	именно в	6	2
352	весело с	1	2
353	как же	1	2
354	была и	2	2
355	себя и	2	2
356	что не	4	2
357	смерть архиерея	1	2
358	совсем забыли	1	2
359	ей не	2	2
360	а за	1	2
361	воспринимающего сознания	1	2
362	однако и	1	2
363	когда же	1	2
364	было на	1	2
365	для общей	1	2
366	нет ничего	1	2
367	от страха	1	2
368	в данном	5	2
369	видит в	1	2
370	с такой	1	2
371	о внуках	2	2
372	или иного	2	2
373	без шапки	1	2
374	глядела на	2	2
375	начинала рассказывать	2	2
376	катя не	1	2
377	главного героя	2	2
378	и от	1	2
379	о его	1	2
380	о детях	2	2
381	личность чеховского	1	2
382	перед смертью	1	2
383	не является	8	2
384	и для	2	2
385	еще одна	3	2
386	отнюдь не	5	2
387	финале рассказа	1	2
388	в двух	2	2
389	приходится на	1	2
390	потому что	1	2
391	хотя бы	4	2
392	точки зрения	10	2
393	а о	1	2
394	между ними	2	2
395	и эта	1	2
396	сказать что	4	2
397	они все	2	2
398	но еще	1	2
399	тем самым	6	2
400	в роли	2	2
401	под вечер	1	1
402	отношения к	2	1
403	одним из	2	1
404	например в	2	1
405	таком случае	2	1
406	и через	1	1
407	по обыкновению	1	1
408	за городом	1	1
409	становится в	1	1
410	весь род	1	1
411	на вас	1	1
412	он веровал	2	1
413	это и	3	1
414	о приезде	3	1
415	белая зубчатая	1	1
416	было как	4	1
417	улыбкой счастливый	1	1
418	здесь и	2	1
419	порой даже	1	1
420	живым прекрасным	1	1
421	уже умер	1	1
422	за все	1	1
423	к другому	2	1
424	могла выговорить	1	1
425	монастырского запаха	1	1
426	на две	1	1
427	к рассказу	1	1
428	ее памяти	1	1
429	нее был	1	1
430	также и	1	1
431	чего в	1	1
432	родился монахом	2	1
433	на выгоне	2	1
434	мы имеем	2	1
435	живущей у	1	1
436	мы не	1	1
437	дедов за	1	1
438	его матери	1	1
439	верили обратим	1	1
440	что если	1	1
441	преосвященный петр	2	1
442	я оказывается	1	1
443	со смертью	2	1
444	тепло весело	1	1
445	бог знает	2	1
446	в сущности	3	1
447	точно во	1	1
448	жизненной позиции	4	1
449	бы поговорить	1	1
450	в будущем	2	1
451	чего-то самого	2	1
452	босиком с	1	1
453	жалких дешевых	2	1
454	уездном городишке	1	1
455	деревья уже	1	1
456	голубое небо	1	1
457	ее решать	1	1
458	голубчик и	1	1
459	свободен теперь	2	1
460	и сестер	1	1
461	дядечка и	1	1
462	и самого	3	1
463	разумеется не	1	1
464	двух или	1	1
465	на них	1	1
466	между собой	2	1
467	мигая глядела	1	1
468	представляется необходимым	1	1
469	под окном	2	1
470	со словами	2	1
471	бы то	3	1
472	в различных	1	1
473	во всех	1	1
474	героя становится	1	1
475	во внешнем	2	1
476	одна за	1	1
477	в заблуждении	1	1
478	бы отдал	4	1
479	с вытянутыми	1	1
480	чем смутно	2	1
481	прожитого которое	1	1
482	могло быть	1	1
483	точка зрения	6	1
484	свою жизнь	1	1
485	с отцом	1	1
486	времен старуха	1	1
487	а он	1	1
488	в общем	1	1
489	вновь как	1	1
490	святая воля	1	1
491	иногда и	1	1
492	дядю преосвященного	1	1
493	глава четвертая	1	1
494	друг от	1	1
495	звон в	1	1
496	нет и	2	1
497	или иное	2	1
498	четвертом эпизоде	1	1
499	эпизоде в	1	1
500	сходилась на	1	1
501	в настоящем	1	1
502	один и	1	1
503	ни одна	1	1
504	с сисоем	1	1
505	старуха которая	1	1
506	и ушла	1	1
507	символ бессмертия	1	1
508	в той	6	1
509	по сути	2	1
510	как к	2	1
511	как нам	1	1
512	состава действующих	1	1
513	драматизм и	1	1
514	полей непрерывное	1	1
515	собственным смыслом	1	1
516	него приходится	1	1
517	собственно и	1	1
518	преосвященного весь	1	1
519	куда уходило	1	1
520	хотя и	3	1
521	когда он	3	1
522	сознания в	1	1
523	и воображение	1	1
524	этом контексте	1	1
525	я лично	1	1
526	и старые	1	1
527	напомним что	1	1
528	рыжие волосы	1	1
529	пережил их	1	1
530	своего дядю	1	1
531	глазами белая	1	1
532	себе не	2	1
533	присутствующего в	2	1
534	собой весьма	1	1
535	приказал долго	2	1
536	в герое	1	1
537	доброй радостной	1	1
538	лично в	1	1
539	от этого	1	1
540	по поведению	1	1
541	человеческая жизнь	1	1
542	за собой	4	1
543	характер как	1	1
544	нами одно	1	1
545	оставляет место	1	1
546	из жизни	1	1
547	и внутреннего	1	1
548	отношения между	1	1
549	ни один	1	1
550	так или	2	1
551	представляет собой	13	1
552	все эти	2	1
553	преосвященного как	1	1
554	не оставляет	1	1
555	между настоящим	1	1
556	свою корову	1	1
557	этом что	1	1
558	уточнить что	1	1
559	марии тимофеевны	1	1
560	одно на	1	1
561	и тот	2	1
562	будто и	1	1
563	потолков не	1	1
564	лица и	2	1
565	выходила под	1	1
566	низких потолков	3	1
567	претендует на	1	1
568	про чертог	2	1
569	человек не	1	1
570	так сказать	1	1
571	жизнью и	2	1
572	чувствовать этого	1	1
573	с чем	2	1
574	священникам молодым	1	1
575	единством места	1	1
576	же о	1	1
577	или нескольких	1	1
578	текста характеризующийся	1	1
579	еще раньше	1	1
580	из тончайших	1	1
581	проснулись и	1	1
582	мать и	1	1
583	звон дорогих	1	1
584	за вербой	1	1
585	принятия на	1	1
586	читатель вместе	1	1
587	ситуации настолько	1	1
588	и когда	2	1
589	ему перед	1	1
590	вечер чтобы	1	1
591	стороны же	1	1
592	однако он	1	1
593	в силу	4	1
594	уже говорилось	1	1
595	том чтобы	1	1
596	у читателя	1	1
597	содержит в	1	1
598	ведь ему	1	1
599	их в	1	1
600	другая странность	1	1
601	на земле	1	1
602	свое время	1	1
603	весело светилось	1	1
604	походили одно	1	1
605	смертью в	1	1
606	страстям господним	1	1
607	картины мира	5	1
608	какой бы	1	1
609	известном смысле	2	1
610	старые и	1	1
611	настоящим временем	1	1
612	искренне попросту	1	1
613	постольку поскольку	2	1
614	неугасимо пробужденное	1	1
615	о преосвященном	1	1
616	дистанции между	1	1
617	обнаруживает себя	1	1
618	наивной верой	1	1
619	не бывает	1	1
620	ни был	1	1
621	в карету	1	1
622	шапки босиком	1	1
623	но все	4	1
624	день была	1	1
625	значительной степени	2	1
626	слова не	1	1
627	о детстве	1	1
628	женам и	1	1
629	здесь мы	1	1
630	происходит и	2	1
631	небо залитое	1	1
632	и ответ	1	1
633	то ни	3	1
634	прямо родился	2	1
635	а когда	1	1
636	при архиереях	1	1
637	которое представлялось	1	1
638	рассказывать говорила	1	1
639	и внутренняя	1	1
640	то есть	19	1
641	и пережил	1	1
642	когда-то и	1	1
643	прошедшим оставляет	1	1
644	что были	2	1
645	и иных	1	1
646	к иллюзии	1	1
647	а над	1	1
648	зрения и	2	1
649	долго жить	2	1
650	что один	1	1
651	всю свою	1	1
652	и деревья	1	1
653	и тем	4	1
654	даже в	2	1
655	делает его	1	1
656	в архиерее	3	1
657	однако здесь	1	1
658	одном полюсе	1	1
659	бы уже	1	1
660	который по	3	1
661	ставили священникам	1	1
662	старым даже	1	1
663	всеми уже	1	1
664	памяти отцов	1	1
665	быть только	1	1
666	достоевского и	1	1
667	в самую	2	1
668	была пасха	1	1
669	вода а	1	1
670	в слове	1	1
671	глазами и	1	1
672	этих жалких	1	1
673	не всегда	2	1
674	на своего	1	1
675	он и	1	1
676	противящейся ему	1	1
677	рассказывать о	1	1
678	жизни но	2	1
679	теперь у	1	1
680	канавах вода	1	1
681	кем-то жизни?	1	1
682	прекрасным радостным	1	1
683	весеннее солнышко	1	1
684	может идти	1	1
685	он от	1	1
686	вопроса а	1	1
687	думает о	1	1
688	в один	1	1
689	герой рассказа	1	1
690	вероятно никогда	1	1
691	не мог	4	1
692	и сходилась	1	1
693	несет в	1	1
694	женские походили	1	1
695	старуха мать	2	1
696	за иконой	1	1
697	чеховской тенденции	1	1
698	радостный звон	1	1
699	белые кресты	1	1
700	себе с	1	1
701	в ходе	1	1
702	и при	1	1
703	о марии	1	1
704	таким же	1	1
705	рассказа о	2	1
706	это ощущение	1	1
707	человек и	1	1
708	это живет	1	1
709	о герое	1	1
710	в следующем	1	1
711	наших дней	1	1
712	сисой всю	1	1
713	и смерть	1	1
714	дешевых ставен	2	1
715	интерпретации в	1	1
716	заплакала а	1	1
717	следующем эпизоде	1	1
718	на руси	1	1
719	надежда на	3	1
720	на свою	1	1
721	только старуха	1	1
722	как символ	1	1
723	волнует все	2	1
724	теперь как	4	1
725	от его	1	1
726	признать что	1	1
727	суть проблемной	1	1
728	и другого	1	1
729	характерное для	1	1
730	утра цыгане	1	1
731	отношений между	1	1
732	вспомнил что	1	1
733	архиерея который	1	1
734	ней поэтому	1	1
735	тяжкого монастырского	1	1
736	образом и	1	1
737	другом и	2	1
738	но он	1	1
739	к страстям	1	1
740	теми же	1	1
741	случай употребления	1	1
742	чего нельзя	1	1
743	и более	1	1
744	ли я	1	1
745	не могли	1	1
746	в конце	1	1
747	я героя	2	1
748	том же	1	1
749	ним искренне	1	1
750	желая разгадать	1	1
751	художественной символики	1	1
752	приходится искать	1	1
753	юности что	2	1
754	день душа	1	1
755	быстро весело	3	1
756	когда-то много-много	1	1
757	вдруг выросла	1	1
758	всенощной нельзя	1	1
759	характеризующийся единством	1	1
760	говорила робко	1	1
761	иконой без	1	1
762	счастливый бесконечно	1	1
763	а иногда	2	1
764	про жениха	2	1
765	в людях	1	1
766	знает куда	2	1
767	дело в	1	1
768	ходил за	1	1
769	было не	1	1
770	в светлой	1	1
771	слышно было	1	1
772	речи повествователя	1	1
773	удержаться все	1	1
774	забвению и	1	1
775	сходилась начинала	1	1
776	попросту по-человечески	1	1
777	сообщить читателю	1	1
778	и над	1	1
779	молодые и	1	1
780	которых и	2	1
781	поверят и	1	1
782	бы желая	1	1
783	не могло	2	1
784	робела говорила	1	1
785	для всего	1	1
786	всей его	2	1
787	употребления настоящего	1	1
788	настаивать на	1	1
789	это то	1	1
790	в самой	1	1
791	имеем дело	2	1
792	теперь единственный	1	1
793	о ней	3	1
794	этих двух	1	1
795	ему было	1	1
796	он архиерей	1	1
797	к концу	1	1
798	присутствия в	3	1
799	все плакали	1	1
800	было дело	1	1
801	героя это	1	1
802	других жизней	1	1
803	а лишь	1	1
804	широкое небо	1	1
805	чеховской прозы	1	1
806	и оказывается	1	1
807	архиереях и	1	1
808	прочитано как	1	1
809	в области	2	1
810	ему не	1	1
811	может показаться	1	1
812	настоящем волнует	1	1
813	залитое солнцем	1	1
814	две богатые	1	1
815	ярко светило	1	1
816	что хотела	1	1
817	противопоставленной забвению	1	1
818	а теперь	1	1
819	или притче	1	1
820	встречается в	2	1
821	чтобы встретить	1	1
822	мы узнаем	1	1
823	когда мы	2	1
824	свой тихий	1	1
825	другое у	1	1
826	истории не	1	1
827	заставить ее	1	1
828	вся залитая	1	1
829	отличается от	4	1
830	числе и	4	1
831	духовной связи	1	1
832	всего в	1	1
833	в своего	1	1
834	материнского начала	2	1
835	то начинала	1	1
836	овец церковный	1	1
837	бы он	1	1
838	той или	4	1
839	четверки а	1	1
840	же надежда	2	1
841	не предполагает	5	1
842	жизнь бы	3	1
843	все еще	1	1
844	поведению пятерки	1	1
845	говоря словами	2	1
846	но сама	2	1
847	со времен	1	1
848	связи какой	1	1
849	богатые дамы	1	1
850	и прошедшим	1	1
851	при анализе	1	1
852	читателю задать	1	1
853	зятя-дьякона в	1	1
854	в ситуации	1	1
855	там чего	1	1
856	не ограничивается	1	1
857	словно мы	1	1
858	все лица	1	1
859	и женские	1	1
860	у себя	1	1
861	но по	1	1
862	назад она	1	1
863	от друга	1	1
864	скромный нрав	1	1
865	не существует	3	1
866	чехова о	1	1
867	в анекдоте	2	1
868	его святая	1	1
869	одинокое я	1	1
870	выгоне с	1	1
871	для читателя	1	1
872	залитая светом	1	1
873	себе самом	2	1
874	то или	3	1
875	в себя	6	1
876	нечего там	1	1
877	всей своей	2	1
878	аспекте художественной	1	1
879	епархии ставили	1	1
880	иначе говоря	6	1
881	важен для	1	1
882	личный опыт	1	1
883	важного о	2	1
884	робко боясь	1	1
885	и про	2	1
886	в классической	1	1
887	однако если	1	1
888	помнила что	1	1
889	читателя в	2	1
890	внешнем бытии	1	1
891	монастырских стен	1	1
892	нельзя сказать	1	1
893	в мышлении	1	1
894	в явной	1	1
895	в поведении	1	1
896	времени и	7	1
897	себе подобный	1	1
898	это состояние	1	1
899	особенно в	3	1
900	уже проснулись	1	1
901	и нераздельность	1	1
902	символики это	1	1
903	отвести душу	1	1
904	птица может	1	1
905	всех кто	1	1
906	с доброй	1	1
907	задать себе	1	1
908	обыкновению поднимались	1	1
909	является в	1	1
910	с этого	1	1
911	на что	1	1
912	оно разгорается	1	1
913	личная память	1	1
914	по себе	5	1
915	этом завершающем	1	1
916	их женам	1	1
917	она могла	1	1
918	сказывается и	1	1
919	никогда и	1	1
920	и представлялось	1	1
921	него весело	1	1
922	чтобы заставить	1	1
923	доносилось с	1	1
924	он здесь	1	1
925	и здесь	1	1
926	только бы	2	1
927	над городом	1	1
928	верю ли	1	1
929	оставляет места	1	1
930	фрагменте о	1	1
931	единственный в	1	1
932	верили несогласованность	1	1
933	петр и	1	1
934	обратим внимание	1	1
935	субъектом самоопределения	1	1
936	с архиереем	2	1
937	себя соборным	1	1
938	веры не	1	1
939	и который	1	1
940	и мужские	1	1
941	всех живущих	1	1
942	все та	2	1
943	времени в	2	1
944	в значительной	2	1
945	как было	3	1
946	шумела в	1	1
947	нас в	1	1
948	одаривает всех	1	1
949	владыко преосвященнейший	1	1
950	не поговорил	1	1
951	а во	3	1
952	стороны от	1	1
953	обыкновенный человек	1	1
954	жили в	1	1
955	индивидуальностями бумаги	1	1
956	героя до	1	1
957	не понимал	2	1
958	которых в	1	1
959	будто он	3	1
960	или иначе	3	1
961	самоопределения то	1	1
962	он прямо	2	1
963	его личности	2	1
964	личности героя	1	1
965	светлой праздничности	1	1
966	приветливо и	1	1
967	этот момент	1	1
968	выросла перед	1	1
969	мечталось когда-то	1	1
970	субъекта жизни	1	1
971	не ндравится	1	1
972	в третьем	3	1
973	мужские и	1	1
974	на одном	1	1
975	смерти преосвященного	1	1
976	бы она	1	1
977	чего уж	1	1
978	покойного которая	1	1
979	чем и	1	1
980	веровал но	2	1
981	верой с	1	1
982	другого в	1	1
983	тотчас же	1	1
984	средоточием других	1	1
985	боли в	1	1
986	детям отметки	1	1
987	и тройки	1	1
988	не знаю	1	1
989	памяти а	1	1
990	самым личная	1	1
991	кажется жизнь	2	1
992	во всенощной	1	1
993	того что	1	1
994	облике и	1	1
995	на будущее	3	1
996	летние утра	2	1
997	быть и	1	1
998	по своей	3	1
999	всей епархии	1	1
1000	оно и	1	1
1001	с гуровым	1	1
1002	и одновременно	2	1
1003	а если	2	1
1004	именуют владыкой	1	1
1005	человек идет	1	1
1006	стоял над	1	1
1007	значении термина	1	1
1008	собой не	2	1
1009	выходила сходилась	1	1
1010	бездонное необъятное	1	1
1011	а тут	1	1
1012	и потому	2	1
1013	руси христианства	1	1
1014	как пламя	1	1
1015	той неповторимой	1	1
1016	уходило бездонное	1	1
1017	но как	2	1
1018	во времени	8	1
1019	повествователя может	1	1
1020	собственного голоса	1	1
1021	солнечно тепло	1	1
1022	плакали я	1	1
1023	не происходит	1	1
1024	имеет своим	1	1
1025	на мир	1	1
1026	много-много лет	1	1
1027	не мешает	1	1
1028	чеховском тексте	1	1
1029	в уста	1	1
1030	это же	1	1
1031	которые жили	1	1
1032	глядя заплакала	1	1
1033	тот или	1	1
1034	временем и	1	1
1035	братьев и	1	1
1036	со всеми	1	1
1037	бы один	1	1
1038	жизней слитых	1	1
1039	него чего-то	2	1
1040	ваше преосвященство	1	1
1041	были тогда	2	1
1042	тимофеевне говорится	1	1
1043	по убеждению	1	1
1044	впервые будто	1	1
1045	о прошлом	2	1
1046	возила и	1	1
1047	уже в	3	1
1048	странность состоит	1	1
1049	самом верю	1	1
1050	самую суть	1	1
1051	героя с	2	1
1052	пение жаворонков	1	1
1053	мешает ему	1	1
1054	их одиннадцать	1	1
1055	в нашей	1	1
1056	в начале	1	1
1057	отцов и	1	1
1058	эта особенность	1	1
1059	не помнила	1	1
1060	нет у	2	1
1061	непрерывное пение	1	1
1062	в глухом	1	1
1063	и дедов	1	1
1064	и света	1	1
1065	легко может	1	1
1066	по выражению	2	1
1067	сама не	1	1
1068	какая была	2	1
1069	текст фрагменте	1	1
1070	рода ключом	1	1
1071	где бы	1	1
1072	катя с	1	1
1073	стоит читателю	1	1
1074	жизнь находился	1	1
1075	отца сисоя	2	1
1076	и старым	1	1
1077	здесь оказывается	1	1
1078	над ними	1	1
1079	мать уже	1	1
1080	искать в	1	1
1081	или даже	2	1
1082	представлялось ему	2	1
1083	гуровым в	1	1
1084	настолько чтобы	1	1
1085	согласно которой	1	1
1086	вытянутыми физиономиями	1	1
1087	знакомимся с	1	1
1088	проблемной ситуации	1	1
1089	подобный вопрос	1	1
1090	полю быстро	2	1
1091	при всей	4	1
1092	не о	3	1
1093	может служить	1	1
1094	и молодые	1	1
1095	была мать	1	1
1096	независимо от	2	1
1097	куда угодно	1	1
1098	за человек	1	1
1099	в ясные	1	1
1100	память читателя	1	1
1101	этом отношении	3	1
1102	вместо личностных	1	1
1103	тех неведомых	1	1
1104	образом не	1	1
1105	разворачивает картину	1	1
1106	представлялось живым	1	1
1107	всего рассказа	1	1
1108	от того	1	1
1109	и детям	1	1
1110	на том	3	1
1111	случае с	1	1
1112	лишь для	1	1
1113	даже их	1	1
1114	хоть бы	1	1
1115	красивый звон	1	1
1116	человеческой мысли	1	1
1117	страха так	1	1
1118	на мать	1	1
1119	улыбались приветливо	1	1
1120	же будут	2	1
1121	и даже	3	1
1122	праздничности прожитого	1	1
1123	колокольня вся	1	1
1124	безмерно печален	1	1
1125	городишке когда	1	1
1126	и братьев	1	1
1127	мог выговорить	1	1
1128	о своей	2	1
1129	и т.п	8	1
1130	эта характеристика	1	1
1131	матери героя	1	1
1132	улицы одна	1	1
1133	встретить свою	1	1
1134	глагольных времен	1	1
1135	городом доносилось	1	1
1136	очевидным образом	2	1
1137	а именно	3	1
1138	а отчего	1	1
1139	думал он	1	1
1140	действующих лиц	1	1
1141	это все	2	1
1142	бытия в	3	1
1143	наконец в	2	1
1144	героя о	1	1
1145	неслиянность и	1	1
1146	уже забыл	1	1
1147	ушла ни	1	1
1148	перед ним	1	1
1149	мать покойного	1	1
1150	в облике	1	1
1151	по всей	2	1
1152	будущее какая	2	1
1153	детстве и	4	1
1154	корову и	1	1
1155	люди что	2	1
1156	слитых в	1	1
1157	гребенки как	1	1
1158	вербой одинаковое	1	1
1159	выступает в	2	1
1160	третьем эпизоде	2	1
1161	церкви и	1	1
1162	героя тогда	1	1
1163	уже простой	1	1
1164	настоящего времени	1	1
1165	а на	1	1
1166	его смерти	1	1
1167	же обстоит	1	1
1168	специально оговаривается	1	1
1169	марии тимофеевне	1	1
1170	более того	1	1
1171	анекдота и	2	1
1172	что несмотря	1	1
1173	места времени	1	1
1174	с которым	1	1
1175	разгадать что	1	1
1176	в комнате	1	1
1177	отчего и	1	1
1178	не мигая	1	1
1179	не то	2	1
1180	быть прочитано	1	1
1181	внуках о	1	1
1182	не чувствовать	1	1
1183	за нею	1	1
1184	церковный звон	1	1
1185	в половине	1	1
1186	с позиции	1	1
1187	в речи	1	1
1188	заблуждении а	1	1
1189	живущих в	1	1
1190	слова ничего	1	1
1191	ни на	1	1
1192	человека к	1	1
1193	епархиального архиерея	1	1
1194	молодым и	1	1
1195	себе самому	1	1
1196	не удается	1	1
1197	однако для	1	1
1198	в небесследность	1	1
1199	я тоже	1	1
1200	втором эпизоде	1	1
1201	будут каждый	2	1
1202	было солнечно	1	1
1203	сути дела	2	1
1204	этого момента	1	1
1205	значении этого	3	1
1206	не сразу	1	1
1207	высокая колокольня	1	1
1208	в пределах	2	1
1209	редко и	1	1
1210	позицию адресата	1	1
1211	какой личность	1	1
1212	весело шумела	1	1
1213	к жизни	1	1
1214	веселый красивый	1	1
1215	взгляда на	1	1
1216	которого нет	1	1
1217	приобщение к	2	1
1218	такого рода	7	1
1219	между человеческими	1	1
1220	читателя оказывается	1	1
1221	другими женщинами	1	1
1222	пробужденное приездом	1	1
1223	душа дрожит	1	1
1224	это за	1	1
1225	весело постукивая	2	1
1226	за рамки	2	1
1227	когда выходила	1	1
1228	предсмертного видения	1	1
1229	по существу	2	1
1230	событие смерти	2	1
1231	отчужденно как	1	1
1232	угнетало его	1	1
1233	человек с	1	1
