N	2gram	Losev_Vlad_1	Problema
230	у нас	6	2
231	к себе	2	2
232	не могут	1	2
233	есть только	1	2
234	же самое	1	2
235	слова с	1	2
236	для того	2	2
237	что все	2	2
238	нами выше	1	2
239	особенно в	1	2
240	и которые	1	2
241	с самим	1	2
242	поэтому в	1	2
243	и здесь	3	2
244	и что	6	2
245	в значительной	1	2
246	от них	1	2
247	и во	1	2
248	этот момент	2	2
249	человека как	3	2
250	будем называть	1	2
251	и мир	1	2
252	того что	2	2
253	что он	12	2
254	себя в	4	2
255	в виде	3	2
256	в начале	3	2
257	общей философской	1	2
258	ни с	4	2
259	что и	5	2
260	вовсе не	5	2
261	последние годы	1	2
262	и искусства	1	2
263	случае не	1	2
264	тем что	2	2
265	в особенности	4	2
266	чем в	1	2
267	связаны с	1	2
268	и пр	1	2
269	не было	5	2
270	в россии	4	2
271	в связи	3	2
272	в частности	2	2
273	как это	7	2
274	из которых	1	2
275	к своему	3	2
276	по существу	2	2
277	можно сказать	6	2
278	или в	1	2
279	о котором	2	2
280	мы должны	2	2
281	ни к	1	2
282	но зато	2	2
283	в этих	1	2
284	в свою	1	2
285	к его	3	2
286	и другие	1	2
287	в своих	5	2
288	по поводу	12	2
289	и эта	1	2
290	к этому	6	2
291	в мировоззрении	1	1
292	трудов по	1	1
293	находить в	1	1
294	а из	1	1
295	факт и	1	1
296	тех же	2	1
297	своей основной	1	1
298	это и	2	1
299	чего не	1	1
300	из его	4	1
301	то самое	1	1
302	и за	2	1
303	который в	1	1
304	и ничего	1	1
305	что уже	1	1
306	вопрос о	1	1
307	нам в	1	1
308	в основных	1	1
309	почти все	1	1
310	который был	2	1
311	время как	1	1
312	что иное	1	1
313	на себя	3	1
314	с ее	1	1
315	и самого	1	1
316	ней как	1	1
317	иное как	1	1
318	на своих	1	1
319	по своему	3	1
320	а следовательно	1	1
321	и всего	1	1
322	что никаких	1	1
323	то он	6	1
324	с трудом	1	1
325	значение и	1	1
326	в общем	3	1
327	себе и	1	1
328	несколько более	1	1
329	в свои	2	1
330	которые не	1	1
331	пути в	1	1
332	ней в	1	1
333	им в	1	1
334	приходится делать	1	1
335	как уже	1	1
336	может получить	1	1
337	что по	1	1
338	в противоположность	1	1
339	то в	1	1
340	не приходится	1	1
341	религии она	1	1
342	ни один	1	1
343	и я	2	1
344	то время	2	1
345	которые в	1	1
346	в этой	4	1
347	но он	5	1
348	в философии	2	1
349	как он	4	1
350	если он	1	1
351	не могла	1	1
352	и если	5	1
353	т д	2	1
354	нее и	1	1
355	этого вопроса	1	1
356	не как	1	1
357	душу и	1	1
358	и вот	3	1
359	вся в	1	1
360	свое время	6	1
361	его от	1	1
362	так например	2	1
363	при правильном	1	1
364	именно это	1	1
365	от нее	2	1
366	подход к	1	1
367	мы уже	7	1
368	это было	6	1
369	и мы	2	1
370	в свой	2	1
371	истории и	1	1
372	с конкретным	1	1
373	к философии	1	1
374	для них	1	1
375	ни одной	1	1
376	с тем	2	1
377	и уже	1	1
378	философии в	3	1
379	нисколько не	2	1
380	но я	3	1
381	ибо не	1	1
382	которую он	2	1
383	особенности же	1	1
384	где мы	1	1
385	что вся	1	1
386	в положительном	1	1
387	мысли и	4	1
388	бы мы	1	1
389	действительность в	1	1
390	том и	1	1
391	изучению и	1	1
392	тому что	1	1
393	время был	1	1
394	таких случаях	1	1
395	вплоть до	1	1
396	не раз	4	1
397	что с	2	1
398	иной раз	6	1
399	как о	1	1
400	правда в	1	1
401	что их	1	1
402	бытия и	1	1
403	эта внутренняя	1	1
404	нам и	1	1
405	может только	1	1
406	следовательно и	1	1
407	того и	2	1
408	образования и	1	1
409	найти в	1	1
410	и всегда	3	1
411	не имели	2	1
412	эта сторона	1	1
413	и без	1	1
414	именно с	2	1
415	он оказался	2	1
416	этих двух	1	1
417	тоже только	1	1
418	очень мало	2	1
419	того в	2	1
420	во всей	1	1
421	к концу	2	1
422	целое в	1	1
423	до того	1	1
424	не столь	1	1
425	уже и	2	1
426	ему не	1	1
427	личности в	1	1
428	очень часто	1	1
429	в момент	2	1
430	уже о	1	1
431	что можно	1	1
432	как мысль	1	1
433	трудно и	1	1
434	философии на	1	1
435	этого и	1	1
436	родство с	1	1
437	для его	2	1
438	даже и	9	1
439	некоторой степени	1	1
440	из всего	1	1
441	свою очередь	1	1
442	свободно и	1	1
443	на нем	1	1
444	связи со	2	1
445	говоря уже	1	1
446	всего этого	1	1
447	истории философии	5	1
448	в в	3	1
449	первого же	3	1
450	однако эта	2	1
451	как с	1	1
452	что у	4	1
453	его мировоззрения	1	1
454	было в	1	1
455	границы но	1	1
456	глубоко и	2	1
457	в одном	1	1
458	не были	2	1
459	что дело	2	1
460	строго говоря	1	1
461	образом в	2	1
462	о ней	1	1
463	часто и	2	1
464	настоящее время	1	1
465	частности для	1	1
466	критически и	1	1
467	них совершенно	1	1
468	на что	2	1
469	для нас	4	1
470	а также	5	1
471	в которую	2	1
472	на протяжении	1	1
473	вся эта	3	1
474	вообще и	1	1
475	что бы	1	1
476	как самостоятельную	1	1
477	что здесь	1	1
478	на которой	1	1
479	к которой	1	1
480	мышления о	1	1
481	и действительно	3	1
482	между этими	1	1
483	нас здесь	1	1
484	человека с	1	1
485	и теперь	4	1
486	для всех	1	1
487	со своим	5	1
488	уже не	3	1
489	только на	3	1
490	из них	2	1
491	чего бы	1	1
492	этом в	1	1
493	который как	1	1
494	для него	7	1
495	и навсегда	1	1
496	целом и	1	1
497	конечно со	1	1
498	прибавить что	2	1
499	не для	1	1
500	с этими	3	1
501	друг друга	1	1
502	но что	3	1
503	только с	1	1
504	имеются два	1	1
505	ими и	1	1
506	не просто	1	1
507	которые как	1	1
508	чувствует себя	1	1
509	ли он	1	1
510	или иначе	1	1
511	нас в	1	1
512	притом не	1	1
513	именно в	1	1
514	человека а	1	1
515	мы еще	1	1
516	человек может	1	1
517	или о	2	1
518	т и	2	1
519	затем в	1	1
520	только что	2	1
521	самом же	1	1
522	нужно сказать	1	1
523	на этот	6	1
524	поскольку она	1	1
525	а наоборот	1	1
526	до конца	1	1
527	близость к	1	1
528	человеческой жизни	1	1
529	с которым	2	1
530	как ни	1	1
531	о чем	1	1
532	на эту	1	1
533	мы несколько	1	1
534	что мы	2	1
535	входить в	1	1
536	вместе с	3	1
537	так же	1	1
538	и особенно	4	1
539	к положительной	2	1
540	в историю	1	1
541	но этот	3	1
542	поэзия и	1	1
543	без труда	1	1
544	который мы	1	1
545	она есть	1	1
546	лицом к	1	1
547	смысле этого	1	1
548	в тот	2	1
549	быть не	1	1
550	этого слова	1	1
551	впрочем не	2	1
552	это уже	1	1
553	сам же	1	1
554	свою связь	1	1
555	и часто	1	1
556	не существует	1	1
557	к тому	3	1
558	это можно	3	1
559	в результате	2	1
560	которая в	1	1
561	в настоящее	1	1
562	к счастью	1	1
563	бы в	1	1
564	вообще в	1	1
565	его уже	1	1
566	я в	1	1
567	же деле	1	1
568	хотя в	1	1
569	отношении к	1	1
570	к лицу	1	1
571	всеми его	1	1
572	жизни в	1	1
573	но эта	1	1
574	но если	1	1
575	не говоря	1	1
576	скажем только	1	1
577	отношением к	2	1
578	большое значение	1	1
579	жизни а	1	1
580	не что	1	1
581	из этого	2	1
582	в свое	5	1
583	выходят за	1	1
584	в которой	4	1
585	жизни и	5	1
586	к этой	2	1
587	с первого	2	1
588	данное и	1	1
589	в отрицательном	1	1
