N	2gram	Losev_Prob_3	Istorich
399	в отличие	2	1
400	от его	2	1
401	пока только	2	1
402	в одном	1	1
403	пока еще	2	1
404	и эти	1	1
405	что никакой	2	1
406	и более	2	1
407	миф и	1	1
408	в конце	5	1
409	дерева у	1	1
410	случае мы	1	1
411	например и	2	1
412	с которой	2	1
413	кругом и	1	1
414	имеет свое	1	1
415	эта картина	2	1
416	но они	1	1
417	тем самым	5	1
418	что с	1	1
419	и другое	1	1
420	как о	5	1
421	дело не	2	1
422	например не	2	1
423	не имеет	9	1
424	на котором	2	1
425	правда в	1	1
426	о них	1	1
427	иметь в	1	1
428	а образ	1	1
429	и прочие	1	1
430	от образа	1	1
431	и всегда	2	1
432	он отражает	1	1
433	на другую	1	1
434	находятся в	3	1
435	за нее	1	1
436	к ней	1	1
437	и связи	1	1
438	целое в	1	1
439	они часто	1	1
440	же он	1	1
441	о типичных	1	1
442	в процессе	2	1
443	если кто-нибудь	1	1
444	в каком	4	1
445	однако это	2	1
446	такие же	1	1
447	обстоятельство что	1	1
448	как только	3	1
449	орел и	1	1
450	к тому	3	1
451	таковое ясно	1	1
452	указывает на	7	1
453	совместно с	1	1
454	всегда есть	2	1
455	оно не	1	1
456	утверждать что	1	1
457	и представляя	1	1
458	на тот	1	1
459	некоторой степени	1	1
460	достаточно и	1	1
461	слов но	1	1
462	получает свою	1	1
463	и о	5	1
464	в виду	10	1
465	здесь не	8	1
466	без всякого	3	1
467	другими словами	6	1
468	с каким	1	1
469	смысл но	2	1
470	то время	4	1
471	идет речь	3	1
472	с собой	3	1
473	не за	1	1
474	что говорилось	1	1
475	мог бы	1	1
476	можно только	1	1
477	остается только	2	1
478	мы в	4	1
479	что под	1	1
480	он сам	4	1
481	для этого	6	1
482	где каждый	1	1
483	даже не	2	1
484	выше о	1	1
485	говорят что	1	1
486	в тех	3	1
487	о ней	2	1
488	авторы этих	1	1
489	во избежание	1	1
490	с полным	4	1
491	уже никто	1	1
492	себя он	1	1
493	говорит об	1	1
494	вместе со	1	1
495	никак не	9	1
496	а также	4	1
497	распространение в	1	1
498	нас от	1	1
499	доходит до	2	1
500	во втором	1	1
501	во всей	3	1
502	и только	6	1
503	по волнам	1	1
504	деревьях или	1	1
505	тот момент	1	1
506	в античной	1	1
507	из нескольких	1	1
508	вывода из	1	1
509	в ту	1	1
510	может иметь	3	1
511	своему содержанию	2	1
512	такие формы	1	1
513	в литературе	1	1
514	но с	2	1
515	хотя бы	3	1
516	гораздо меньше	1	1
517	то он	2	1
518	словами мы	1	1
519	целого и	1	1
520	еще и	7	1
521	даже если	2	1
522	он уже	1	1
523	самые разнообразные	1	1
524	по мнению	2	1
525	всяком случае	6	1
526	душу а	1	1
527	это означает	1	1
528	и ее	3	1
529	не мешает	3	1
530	собой а	2	1
531	выше то	1	1
532	античности и	1	1
533	всего мы	1	1
534	же и	4	1
535	это тоже	2	1
536	со своим	2	1
537	это самый	1	1
538	и у	2	1
539	море и	1	1
540	случай когда	1	1
541	в нашей	2	1
542	что не	1	1
543	другое то	1	1
544	а это	3	1
545	а то	3	1
546	или даже	5	1
547	или просто	1	1
548	героя мы	1	1
549	к каким	1	1
550	не так	3	1
551	для него	3	1
552	себе в	1	1
553	понимает что	1	1
554	слова в	1	1
555	в котором	2	1
556	перед собой	1	1
557	до некоторой	1	1
558	само по	3	1
559	нами еще	2	1
560	дальше в	1	1
561	в руки	1	1
562	и всякий	1	1
563	ее на	1	1
564	нет в	1	1
565	само собой	2	1
566	в очень	1	1
567	когда во	1	1
568	были бы	2	1
569	нет например	1	1
570	имели бы	1	1
571	что на	1	1
572	без всякой	1	1
573	и даже	14	1
574	или иной	8	1
575	не связано	1	1
576	себе представить	1	1
577	мы это	1	1
578	есть не	5	1
579	не обязательно	2	1
580	основной вывод	1	1
581	здесь в	3	1
582	не знали	2	1
583	близок к	1	1
584	животные в	2	1
585	а с	2	1
586	мы еще	1	1
587	или о	1	1
588	что для	3	1
589	можно назвать	1	1
590	естественно что	1	1
591	только по	1	1
592	то и	5	1
593	не было	5	1
594	относится к	1	1
595	имеют никакого	2	1
596	на какие	1	1
597	подобного рода	3	1
598	здесь очевидно	1	1
599	и мотив	1	1
600	этой главы	1	1
601	мы пока	1	1
602	стороны в	1	1
603	в мифологии	1	1
604	уже давно	1	1
605	равно как	1	1
606	нет ничего	6	1
607	или другого	3	1
608	ни на	3	1
609	как это	2	1
610	к другой	2	1
611	к своему	1	1
612	ни от	4	1
613	только как	1	1
614	по своему	2	1
615	в изображении	1	1
616	с некоторыми	1	1
617	такого рода	6	1
618	но который	1	1
619	и там	2	1
620	а потом	1	1
621	ней не	1	1
622	мы до	1	1
623	как будто	3	1
624	том смысле	3	1
625	быть не	1	1
626	только о	3	1
627	этого факта	1	1
628	есть и	2	1
629	где имеется	1	1
630	и длинный	1	1
631	только для	1	1
632	заставляет нас	2	1
633	не видно	1	1
634	к другим	1	1
635	рассматривать как	2	1
636	д и	4	1
637	и часто	1	1
638	происходит в	2	1
639	и от	9	1
640	это можно	2	1
641	не содержащий	1	1
642	что оно	2	1
643	заметим что	1	1
644	а все	1	1
645	гораздо шире	1	1
646	уже как	3	1
647	или другой	4	1
648	не представляет	1	1
649	особого рода	1	1
650	от него	2	1
651	в основе	2	1
652	у них	2	1
653	не говорит	1	1
654	бы в	2	1
655	к этой	1	1
656	боя в	1	1
657	только что	2	1
658	все они	2	1
659	есть уже	3	1
660	хотя в	1	1
661	к ее	1	1
662	гораздо больше	2	1
663	к самым	1	1
664	но если	6	1
665	из мифов	1	1
666	как иначе	4	1
667	обычно не	1	1
668	остается на	1	1
669	из этого	3	1
670	в самом	3	1
671	что такое	3	1
672	себе но	1	1
673	чтобы ее	1	1
674	не говорится	1	1
675	в искусстве	4	1
676	и другие	3	1
677	в своих	1	1
678	как на	2	1
679	в таком	5	1
680	эти категории	1	1
681	точно так	3	1
682	во всяком	9	1
683	этой точки	2	1
