N	2gram	Bakhtin_Pr_1	Myslijsy
619	мог бы	1	1
620	оно как	1	1
621	на которую	1	1
622	в результате	1	1
623	изолированный ряд	1	1
624	это только	1	1
625	с предшествующим	1	1
626	даны в	1	1
627	совершенно невозможно	3	1
628	остановимся на	1	1
629	в отдельном	1	1
630	это внутреннее	1	1
631	собою но	1	1
632	но здесь	3	1
633	и восприятия	1	1
634	или слово	1	1
635	понять как	1	1
636	и здесь	2	1
637	форма более	1	1
638	другими словами	2	1
639	в которое	1	1
640	как форма	7	1
641	форма как	2	1
642	нас в	1	1
643	мы понимаем	1	1
644	вопросу о	1	1
645	основанного на	1	1
646	раз и	2	1
647	в которую	1	1
648	содержанию которое	2	1
649	своим предметом	4	1
650	во всех	11	1
651	ее от	1	1
652	то художник	1	1
653	с миром	4	1
654	не чувствует	1	1
655	творчества в	3	1
656	эти два	1	1
657	какое значение	1	1
658	материал не	1	1
659	от одного	1	1
660	и содержания	3	1
661	язык в	2	1
662	непосредственно в	1	1
663	но нельзя	2	1
664	формы его	1	1
665	что бы	1	1
666	внутреннего и	1	1
667	есть вне	1	1
668	уже из	1	1
669	происходит в	1	1
670	предмета и	2	1
671	что здесь	1	1
672	познания так	1	1
673	в двух	2	1
674	как нечто	3	1
675	который в	1	1
676	впечатления но	1	1
677	обыкновенно что	1	1
678	между этими	1	1
679	и ее	2	1
680	определение в	1	1
681	действительность но	1	1
682	в эстетическом	3	1
683	чтобы найти	1	1
684	формою слова	1	1
685	человека с	1	1
686	себя в	2	1
687	мы придаем	1	1
688	события и	2	1
689	конечно не	5	1
690	предложения это	1	1
691	в поэзии	9	1
692	и чисто	1	1
693	каким образом	1	1
694	или даже	1	1
695	но совершенно	2	1
696	языка но	2	1
697	его и	1	1
698	сторона слова	3	1
699	мир не	1	1
700	в известной	3	1
701	целом и	1	1
702	сами по	1	1
703	произведения и	2	1
704	ее не	1	1
705	к ним	1	1
706	как его	3	1
707	не воспринимаем	1	1
708	трех моментов	1	1
709	явлений в	1	1
710	гораздо сложнее	1	1
711	языка для	2	1
712	им нужно	1	1
713	лишь для	2	1
714	не является	3	1
715	предмету но	1	1
716	значение чем	1	1
717	имели бы	1	1
718	жизни в	1	1
719	оно способно	1	1
720	точек зрения	1	1
721	каждое явление	1	1
722	на ее	3	1
723	или иначе	1	1
724	этим путем	1	1
725	них в	1	1
726	и суждения	1	1
727	миру и	2	1
728	следовательно не	2	1
729	и быть	1	1
730	личной жизни	1	1
731	мы еще	1	1
732	могут иметь	1	1
733	не входит	10	1
734	на этот	1	1
735	не на	5	1
736	содержание с	1	1
737	с которым	1	1
738	его как	3	1
739	основное положение	1	1
740	слова слово	1	1
741	первый шаг	1	1
742	но можно	2	1
743	как материал	1	1
744	входить в	1	1
745	слова от	1	1
746	природу и	3	1
747	художественное значение	1	1
748	быть объяснено	1	1
749	из мира	1	1
750	его содержание	1	1
751	форма художественного	1	1
752	в область	3	1
753	в данном	4	1
754	если оно	1	1
755	который мы	1	1
756	она есть	1	1
757	восприятия то	1	1
758	деятельность не	2	1
759	находятся в	1	1
760	есть как	1	1
761	да и	3	1
762	ли эта	1	1
763	своего содержания	2	1
764	человека или	1	1
765	как например	1	1
766	понимание но	1	1
767	есть деятельность	1	1
768	впрочем не	1	1
769	получает от	2	1
770	и природою	1	1
771	к вопросу	1	1
772	творчество в	1	1
773	формы с	1	1
774	формы и	5	1
775	здесь все	2	1
776	значения языка	1	1
777	может но	1	1
778	о котором	2	1
779	которая в	1	1
780	художник в	1	1
781	перестать быть	1	1
782	на первый	2	1
783	художественное творчество	7	1
784	это может	1	1
785	и которое	1	1
786	вообще в	1	1
787	мы назовем	1	1
788	в одинаковой	1	1
789	искусстве по	1	1
790	я в	1	1
791	ни было	3	1
792	а рядом	1	1
793	хотя в	1	1
794	все то	3	1
795	все только	1	1
796	с людьми	1	1
797	от ее	2	1
798	и начинается	1	1
799	может и	4	1
800	между ними	4	1
801	скажем только	1	1
802	именно не	1	1
803	быть признано	1	1
804	равно как	1	1
805	с ними	4	1
806	форма а	1	1
807	есть и	1	1
808	но эти	1	1
809	него как	1	1
810	этого создания	1	1
811	и эта	2	1
812	формы есть	4	1
813	смысле что	1	1
