N	2gram	Losev_Prob_1	Marksizm
206	в какой-то	1	2
207	мы уже	5	2
208	той же	1	2
209	не приходится	1	2
210	таком случае	6	2
211	первый план	1	2
212	быть в	1	2
213	в чем	3	2
214	то мы	1	2
215	и всего	1	2
216	явлений и	1	2
217	не просто	23	2
218	сама по	4	2
219	в одной	1	2
220	данный момент	1	2
221	в своем	5	2
222	однако не	3	2
223	его к	1	2
224	в действительности	3	2
225	от этого	1	2
226	то в	5	2
227	бы и	1	2
228	к единству	1	2
229	из этих	2	2
230	в себе	15	2
231	как он	4	2
232	если он	1	2
233	как оно	3	2
234	тем не	18	2
235	должна быть	1	2
236	не как	2	2
237	из него	1	2
238	можно было	3	2
239	человека в	1	2
240	что все	3	2
241	в другом	1	2
242	конечно в	2	2
243	и с	2	2
244	на этой	2	2
245	в данной	1	2
246	действительности в	3	2
247	этом смысле	6	2
248	ни в	7	2
249	для них	2	2
250	в общей	2	2
251	от него	1	2
252	должно быть	2	2
253	на первый	2	2
254	имеет место	1	2
255	или вообще	2	2
256	и диалектика	1	2
257	и той	1	2
258	тому что	4	2
259	что такое	6	2
260	и сама	2	2
261	в основе	1	2
262	следовательно и	2	2
263	одна из	1	2
264	и является	7	2
265	в сознании	5	2
266	у нас	14	2
267	ни о	5	2
268	могут быть	2	2
269	языке и	1	2
270	является одним	1	2
271	к тому	3	2
272	она не	2	2
273	с ее	1	2
274	в виду	6	2
275	и та	1	2
276	другими словами	3	2
277	имеет значение	1	2
278	нет никакой	2	2
279	как знак	2	2
280	никогда не	7	2
281	мог бы	1	2
282	если бы	4	2
283	и вообще	4	2
284	и даже	11	2
285	и знак	1	2
286	по мере	1	2
287	о том	11	2
288	художественный образ	9	2
289	различие в	3	2
290	и во	3	2
291	во втором	1	2
292	отчет в	1	2
293	и только	4	2
294	ни к	1	2
295	в литературе	4	2
296	знаков в	1	2
297	что он	7	2
298	именно на	3	2
299	в качестве	2	2
300	это является	1	2
301	и других	1	2
302	к каким	1	2
303	и их	1	2
304	всяком случае	3	2
305	так как	11	2
306	мы можем	4	2
307	как раз	13	2
308	тем что	7	2
309	самом же	1	2
310	этом конечно	1	2
311	без всякой	2	2
312	в данный	1	2
313	или иначе	2	2
314	что не	3	2
315	вот в	2	2
316	еще только	1	2
317	его именно	3	2
318	из которых	1	2
319	к своему	1	2
320	для всех	1	2
321	и этот	1	2
322	образ и	1	2
323	с этой	1	2
324	но для	3	2
325	мы скажем	1	2
326	этого сознания	1	2
327	к данной	1	2
328	или в	4	2
329	этой действительности	2	2
330	же деле	1	2
331	значения для	1	2
332	но если	2	2
333	в романе	1	2
334	на смену	1	2
335	не знает	1	2
336	они все	1	2
337	к его	2	2
338	значение не	2	2
339	же и	3	2
340	жизни и	1	2
341	к этой	1	2
342	в таком	9	2
343	действительности так	1	1
344	трудности и	1	1
345	в объективном	1	1
346	а между	1	1
347	то на	2	1
348	также и	11	1
349	например в	2	1
350	должен быть	1	1
351	и то	6	1
352	и без	1	1
353	и объясняется	1	1
354	не что	2	1
355	возможны и	1	1
356	которые существуют	1	1
357	и какова	1	1
358	тем же	1	1
359	здесь и	1	1
360	несколько подробнее	1	1
361	не хочет	3	1
362	отношения между	1	1
363	и до	2	1
364	этого в	1	1
365	оно было	1	1
366	этого он	1	1
367	из всех	1	1
368	момент времени	1	1
369	для выражения	1	1
370	знаком но	1	1
371	не сводимую	1	1
372	или наоборот	1	1
373	и само	1	1
374	связаны между	1	1
375	что между	1	1
376	которую мы	1	1
377	является наиболее	1	1
378	бы что	1	1
379	этот предмет	3	1
380	предмет был	1	1
381	почти все	1	1
382	так чтобы	1	1
383	говорить о	6	1
384	знак определяется	1	1
385	если действительность	1	1
386	и ни	4	1
387	и самого	1	1
388	может дать	1	1
389	он сам	2	1
390	здесь не	7	1
391	с его	2	1
392	только после	2	1
393	есть такие	1	1
394	есть функция	2	1
395	но конечно	1	1
396	а следовательно	1	1
397	совсем не	4	1
398	только конкретизация	1	1
399	но как	6	1
400	знак есть	2	1
401	в голове	1	1
402	а только	5	1
403	со всеми	2	1
404	его во	2	1
405	в общем	1	1
406	есть вещь	1	1
407	и будет	1	1
408	форме и	1	1
409	относится к	1	1
410	анализ этого	3	1
411	и вовсе	4	1
412	в акте	1	1
413	того не	1	1
414	этой последней	1	1
415	просто как	1	1
416	такой который	1	1
417	же определяется	1	1
418	хотя и	6	1
419	эти акты	2	1
420	ряд так	1	1
421	это тоже	2	1
422	всего как	1	1
423	более или	3	1
424	этой цели	1	1
425	этой идеи	2	1
426	для которого	3	1
427	именно эта	1	1
428	еще на	1	1
429	как то	1	1
430	что это	3	1
431	ни один	1	1
432	так или	2	1
433	к самому	1	1
434	тоже не	7	1
435	в этой	10	1
436	в известном	1	1
437	нами в	1	1
438	сознания с	2	1
439	другом случае	1	1
440	видим и	1	1
441	во многих	2	1
442	но ведь	3	1
443	и типов	1	1
444	и если	6	1
445	иным как	1	1
446	жизни является	1	1
447	всякое выражение	4	1
448	чтобы он	1	1
449	все другие	2	1
450	поскольку он	2	1
451	ориентации в	1	1
452	именно то	3	1
453	всех этих	7	1
454	момента в	1	1
455	не значит	2	1
456	есть та	2	1
457	ведь не	1	1
458	пор мы	2	1
459	в россии	1	1
460	знаке не	1	1
461	вообще не	2	1
462	их в	4	1
463	имеют ничего	4	1
464	у пушкина	2	1
465	таких которые	1	1
466	подобно тому	2	1
467	будем говорить	1	1
468	так например	1	1
469	но всегда	1	1
470	других областях	1	1
471	в нее	1	1
472	может здесь	1	1
473	бы они	1	1
474	которые уже	1	1
475	что почти	1	1
476	со знаком	2	1
477	как они	2	1
478	этого вопроса	1	1
479	в совершенно	1	1
480	об этой	1	1
481	может возникнуть	1	1
482	а по	1	1
483	для своей	1	1
484	с целью	4	1
485	мы на	1	1
486	это не	6	1
487	понять его	2	1
488	знаке и	1	1
489	то все	1	1
490	что большинство	1	1
491	после этого	4	1
492	и тем	13	1
493	ведь если	2	1
494	сознания мы	2	1
495	не чем	1	1
496	но уже	5	1
497	нет в	1	1
498	сущность этого	1	1
499	с тем	5	1
500	и вся	1	1
501	со своими	1	1
502	процесс и	1	1
503	мы видели	1	1
504	между собою	7	1
505	отказаться от	1	1
506	есть логика	1	1
507	то с	9	1
508	чтобы они	1	1
509	зрения самого	1	1
510	как таковой	1	1
511	и различие	1	1
512	нисколько не	3	1
513	в других	5	1
514	или менее	3	1
515	во время	1	1
516	с областью	1	1
517	если и	1	1
518	или точнее	1	1
519	целом ведь	1	1
520	наших дней	1	1
521	одним и	1	1
522	и языка	1	1
523	или вернее	3	1
524	что я	1	1
525	приходится с	1	1
526	является только	1	1
527	есть его	2	1
528	образом и	2	1
529	которые в	2	1
530	друг другу	2	1
531	и всякого	1	1
532	что было	1	1
533	общего и	1	1
534	не должна	1	1
535	ни были	1	1
536	и очень	2	1
537	чистом виде	1	1
538	слова мы	1	1
539	его целом	1	1
540	тем самым	4	1
541	есть прежде	1	1
542	и должен	1	1
543	мышления и	4	1
544	тогда когда	1	1
545	того как	3	1
546	эта внутренняя	1	1
547	чтобы стать	1	1
548	о них	1	1
549	сводимую ни	1	1
550	во всякой	2	1
551	его от	3	1
552	и всегда	2	1
553	сознании и	4	1
554	в самой	3	1
555	хотя действительность	1	1
556	символ и	8	1
557	не знак	1	1
558	этих двух	1	1
559	или как	3	1
560	явление в	1	1
561	действительность а	1	1
562	и творчески	1	1
563	к ней	1	1
564	по своей	1	1
565	языком вовсе	1	1
566	исследования мы	2	1
567	нам важно	1	1
568	потому что	16	1
569	самой этой	1	1
570	от конкретных	1	1
571	акт не	1	1
572	знак который	3	1
573	исходить из	1	1
574	знаки с	1	1
575	эти законы	1	1
576	той или	5	1
577	как человек	1	1
578	бы это	1	1
579	если же	1	1
580	несет с	2	1
581	существует только	1	1
582	вещь но	1	1
583	всех случаях	1	1
584	внешнего чисто	1	1
585	является кроме	1	1
586	лица или	1	1
587	только не	3	1
588	уже с	2	1
589	только то	4	1
590	и отличается	1	1
591	мы наблюдаем	2	1
592	все области	1	1
593	внутреннюю жизнь	1	1
594	на нее	1	1
595	вещи и	12	1
596	проблем и	1	1
597	связан с	1	1
598	это вовсе	2	1
599	особенно в	2	1
600	здесь нет	2	1
601	часто в	1	1
602	имеется в	1	1
603	в которые	1	1
604	момента и	1	1
605	он служит	1	1
606	для этого	3	1
607	слова ведь	1	1
608	в определенной	1	1
609	образом в	1	1
610	в контекст	1	1
611	единства и	1	1
612	о нем	3	1
613	познания и	1	1
614	и молот	4	1
615	же необходимо	1	1
616	и должно	2	1
617	так оно	1	1
618	эту систему	1	1
619	слово и	1	1
620	и что	9	1
621	находятся в	1	1
622	всех подобных	1	1
623	мысль не	1	1
624	основе своей	1	1
625	ее и	1	1
626	знаках но	1	1
627	до известной	1	1
628	не выходит	1	1
629	за собою	1	1
630	как нет	1	1
631	к нему	3	1
632	и требует	1	1
633	взятая сама	4	1
634	во всей	3	1
635	можно проследить	1	1
636	с большими	1	1
637	них в	1	1
638	в художественной	1	1
639	пр но	1	1
640	в ту	1	1
641	а его	1	1
642	наук и	1	1
643	и борьбы	1	1
644	познания в	1	1
645	один момент	1	1
646	эта для	1	1
647	сознание которое	2	1
648	чтобы предмет	1	1
649	оно и	3	1
650	философии и	4	1
651	мы видим	2	1
652	речи о	1	1
653	вещь или	2	1
654	мы увидим	3	1
655	к нашему	2	1
656	очень много	3	1
657	поэтому и	2	1
658	порождает в	1	1
659	поэтому необходимо	1	1
660	системы или	1	1
661	делает его	2	1
662	эту действительность	1	1
663	тот или	1	1
664	так что	6	1
665	от одной	1	1
666	уже не	3	1
667	уже в	3	1
668	и необходима	1	1
669	понимать и	1	1
670	при помощи	13	1
671	ту или	1	1
672	выражена в	1	1
673	а потому	2	1
674	сами по	3	1
675	вещи или	4	1
676	не о	2	1
677	с переходом	1	1
678	далек от	1	1
679	и художественный	1	1
680	но что	2	1
681	образом не	1	1
682	мы возьмем	2	1
683	само собой	2	1
684	о каком	1	1
685	до наших	1	1
686	со стороны	1	1
687	выходит за	1	1
688	имеет и	1	1
689	на ее	1	1
690	и нельзя	2	1
691	все равно	5	1
692	сознания ничего	1	1
693	еще и	5	1
694	тому как	2	1
695	мы еще	1	1
696	смысле и	2	1
697	предмета но	2	1
698	вещь и	1	1
699	и осуществляется	1	1
700	что для	2	1
701	и самый	1	1
702	в любой	1	1
703	из членов	1	1
704	она является	2	1
705	не замечается	1	1
706	человек в	1	1
707	бы ее	1	1
708	самый факт	2	1
709	и социальных	1	1
710	о чем	6	1
711	и случайно	1	1
712	мы остановимся	1	1
713	что мы	13	1
714	под влиянием	1	1
715	его как	2	1
716	здесь идет	1	1
717	уже давно	2	1
718	входить в	1	1
719	указали только	1	1
720	необходимы для	1	1
721	как это	6	1
722	но не	9	1
723	речь не	1	1
724	выводится из	1	1
725	этого момента	1	1
726	требует от	1	1
727	нет а	1	1
728	необходимо исходить	1	1
729	что становится	1	1
730	а если	1	1
731	она есть	5	1
732	знак а	2	1
733	не видят	1	1
734	его жизни	1	1
735	по существу	2	1
736	для понимания	1	1
737	значит что	3	1
738	многих других	1	1
739	серп и	4	1
740	это значит	1	1
741	мы сказали	1	1
742	есть и	3	1
743	другим уже	1	1
744	эти два	1	1
745	чтобы действительно	1	1
746	является для	1	1
747	эти элементы	1	1
748	только ради	1	1
749	между прочим	2	1
750	цвете в	1	1
751	чем та	1	1
752	остается в	1	1
753	к другим	1	1
754	вещь а	1	1
755	является как	1	1
756	чтобы этот	1	1
757	известной степени	2	1
758	как такая	1	1
759	мышления в	1	1
760	и может	2	1
761	можно также	1	1
762	в алгебре	1	1
763	такого рода	7	1
764	дело и	1	1
765	а все	1	1
766	которой можно	1	1
767	чтобы понять	3	1
768	и важно	1	1
769	акта или	2	1
770	есть система	1	1
771	не будучи	1	1
772	только с	1	1
773	ведь есть	1	1
774	символы в	2	1
775	наоборот мы	1	1
776	и необходимо	1	1
777	же касается	3	1
778	но вот	1	1
779	в системе	1	1
780	всех тех	1	1
781	еще мало	1	1
782	процессе своего	1	1
783	всякий смысл	1	1
784	конечно далеко	1	1
785	была бы	1	1
786	ее выражение	2	1
787	и так	2	1
788	для нашего	2	1
789	никакой связи	1	1
790	же мы	2	1
791	чем иным	1	1
792	дана не	1	1
793	знаки возникают	1	1
794	в абстрактном	1	1
795	с внешней	1	1
796	ее в	2	1
797	однако мы	1	1
798	нас не	2	1
799	и особенно	2	1
800	дает для	1	1
801	гораздо более	2	1
802	которая не	1	1
