N	2gram	Bakhtin_Fr_2	slovoVRo
201	той же	1	2
202	роман в	1	2
203	мы и	1	2
204	конечно и	1	2
205	и то	1	2
206	рабле почти	1	2
207	по своему	1	2
208	в ее	3	2
209	он может	1	2
210	но не	5	2
211	и речи	1	2
212	что они	2	2
213	сих пор	4	2
214	как к	2	2
215	пределах одной	2	2
216	хотя и	2	2
217	от этого	1	2
218	именно эта	1	2
219	эти жанры	2	2
220	сливается с	1	2
221	в целом	1	2
222	есть для	2	2
223	или во	1	2
224	нами в	1	2
225	эпохи и	1	2
226	и те	1	2
227	не могла	1	2
228	перестает быть	2	2
229	и по	1	2
230	на этом	1	2
231	всех своих	1	2
232	на все	3	2
233	для них	2	2
234	действительно не	1	2
235	его слова	1	2
236	том что	4	2
237	в эту	5	2
238	в этих	4	2
239	определяется прежде	1	2
240	и той	1	2
241	но он	6	2
242	и эти	2	2
243	уже сказали	1	2
244	где нет	1	2
245	даже в	3	2
246	идеологической жизни	1	2
247	и стиль	1	2
248	до известной	1	2
249	xviii века	6	2
250	даже как	1	2
251	из него	1	2
252	на язык	1	2
253	вне его	1	2
254	явление в	1	2
255	для нас	1	2
256	и стиля	1	2
257	в духе	4	2
258	на протяжении	7	2
259	вокруг него	1	2
260	правда не	1	2
261	и о	4	2
262	вне которого	1	2
263	так в	3	2
264	роль в	5	2
265	в произведение	1	2
266	можно было	3	2
267	и вообще	3	2
268	в другом	2	2
269	одного из	2	2
270	свое произведение	2	2
271	можно сказать	2	2
272	этот элемент	1	2
273	или напротив	1	2
274	наконец в	3	2
275	слов и	1	2
276	в лучшем	1	2
277	и самая	1	2
278	и одновременно	1	2
279	здесь не	2	2
280	мы видим	1	2
281	особенно у	1	2
282	так что	1	2
283	связи с	2	2
284	акт и	1	2
285	и у	1	2
286	только на	1	2
287	в виде	1	2
288	характерно что	2	2
289	в известной	4	2
290	в одном	3	2
291	с этими	1	2
292	свое выражение	1	2
293	для того	1	2
294	до сих	4	2
295	не есть	1	2
296	с другом	1	2
297	на которые	1	2
298	пародии на	5	2
299	точке зрения	1	2
300	романа но	1	2
301	совершенно не	2	2
302	что все	1	2
303	связь с	3	2
304	в частности	1	2
305	эти слова	1	2
306	так же	2	2
307	такого рода	2	2
308	пародию на	2	2
309	быть только	1	2
310	со всею	1	2
311	для понимания	2	2
312	друг с	1	2
313	рассказ в	1	2
314	этом случае	1	2
315	в условиях	2	2
316	того или	1	2
317	как раз	1	2
318	не является	1	2
319	одна из	4	2
320	и определенные	1	2
321	и другим	1	2
322	такое понимание	1	2
323	потому что	1	2
324	от всякого	1	2
325	с ней	1	2
326	сказать что	6	2
327	или иного	1	2
328	одновременно и	1	2
329	и эта	2	2
330	к этому	1	2
331	как известно	2	1
332	у первых	1	1
333	отношении они	1	1
334	названных нами	1	1
335	выражения в	1	1
336	тех же	2	1
337	между всеми	1	1
338	и есть	1	1
339	мировоззрения и	1	1
340	и до	4	1
341	действительности и	1	1
342	с таким	1	1
343	в меру	2	1
344	входящих в	1	1
345	и связанное	1	1
346	свой мир	1	1
347	из всех	1	1
348	в несколько	1	1
349	для своего	1	1
350	мы имеем	1	1
351	что уже	1	1
352	большой литературы	1	1
353	место в	3	1
354	но она	1	1
355	этого целого	1	1
356	почти исключительно	1	1
357	но даже	2	1
358	и со	3	1
359	начала в	1	1
360	случае в	1	1
361	и он	1	1
362	и положительных	1	1
363	всех сторон	1	1
364	и быта	1	1
365	произведение и	1	1
366	литературе и	1	1
367	он был	2	1
368	в иванов	1	1
369	на их	1	1
370	которое он	1	1
371	без всякого	2	1
372	его стиля	1	1
373	могло быть	1	1
374	силы и	1	1
375	не входит	1	1
376	в противовес	1	1
377	со всеми	2	1
378	в общем	1	1
379	менее всего	3	1
380	иногда и	1	1
381	и ограничений	1	1
382	связи и	1	1
383	один и	1	1
384	характер и	4	1
385	в одной	1	1
386	в значительной	3	1
387	в течение	3	1
388	по которому	1	1
389	стороны и	1	1
390	первых двух	1	1
391	и где	1	1
392	в очень	1	1
393	целый ряд	2	1
394	что по	1	1
395	всего как	1	1
396	рядом друг	1	1
397	жанра и	1	1
398	где все	1	1
399	нами явлениях	1	1
400	в себя	6	1
401	еще на	1	1
402	к необходимости	2	1
403	таковы например	2	1
404	имеем в	2	1
405	без учета	1	1
406	бы не	1	1
407	еще далеко	1	1
408	сущности и	1	1
409	момент как	1	1
410	в этой	10	1
411	роман это	1	1
412	и тот	1	1
413	из распространеннейших	2	1
414	только один	1	1
415	от необходимости	1	1
416	на то	2	1
417	вследствие этого	2	1
418	весь свой	1	1
419	было с	1	1
420	в переводе	1	1
421	к миру	1	1
422	лицемерие и	1	1
423	различными способами	1	1
424	понимания и	1	1
425	эта диалогическая	1	1
426	нами здесь	1	1
427	одной и	1	1
428	своего времени	2	1
429	понимали как	1	1
430	в нее	1	1
431	в основу	1	1
432	значительной степени	2	1
433	а затем	3	1
434	сознание и	1	1
435	поэтому мы	1	1
436	не дает	3	1
437	этих форм	1	1
438	и единого	1	1
439	есть не	1	1
440	особенно в	2	1
441	которая в	1	1
442	в жизни	4	1
443	ни в	3	1
444	вводит в	1	1
445	о которых	1	1
446	но вся	1	1
447	низких жанрах	1	1
448	всегда и	1	1
449	несмотря на	3	1
450	мы видели	3	1
451	становятся в	1	1
452	чем в	1	1
453	на этот	1	1
454	в один	1	1
455	смысл и	2	1
456	и становится	2	1
457	приближаются к	1	1
458	места в	1	1
459	но если	1	1
460	таким же	1	1
461	осознания и	1	1
462	это ощущение	3	1
463	наших дней	2	1
464	рабле а	3	1
465	и без	2	1
466	моментах как	1	1
467	своих моментах	1	1
468	особый язык	1	1
469	мы говорили	1	1
470	было очень	1	1
471	могла бы	1	1
472	новые стороны	1	1
473	из области	1	1
474	есть его	1	1
475	исключительно на	1	1
476	на определенных	2	1
477	и более	4	1
478	в устах	2	1
479	его влияния	2	1
480	в низких	2	1
481	же мы	1	1
482	и вся	1	1
483	наконец некоторые	1	1
484	к некоторым	1	1
485	в тесной	1	1
486	не менее	1	1
487	с теми	1	1
488	свое время	3	1
489	здесь лишь	1	1
490	правда в	1	1
491	здесь на	1	1
492	он еще	2	1
493	весь роман	2	1
494	того чтобы	2	1
495	определенного и	1	1
496	только не	1	1
497	дело в	1	1
498	связанное с	2	1
499	в самой	2	1
500	сказать на	1	1
501	находиться в	1	1
502	к концу	1	1
503	есть вовсе	1	1
504	его можно	1	1
505	людей и	1	1
506	во всем	3	1
507	же он	1	1
508	так называемый	1	1
509	помимо воли	1	1
510	входят в	1	1
511	не столь	1	1
512	этом отношении	3	1
513	их от	1	1
514	серьезность в	1	1
515	есть к	1	1
516	стиль и	1	1
517	и вступает	1	1
518	судьбы и	1	1
519	его внутренних	1	1
520	есть только	1	1
521	во все	2	1
522	его за	1	1
523	всего в	1	1
524	всегда есть	1	1
525	например на	1	1
526	он видит	2	1
527	особенности и	1	1
528	на это	1	1
529	должен быть	1	1
530	и это	3	1
531	полной очевидностью	1	1
532	в виду	3	1
533	для всего	1	1
534	смерти в	1	1
535	с самого	1	1
536	культуры и	3	1
537	связанную с	1	1
538	эта исключительная	1	1
539	и совершенно	1	1
540	что может	1	1
541	понимание и	1	1
542	и которые	1	1
543	еще дальше	1	1
544	вне ее	1	1
545	жизнь и	2	1
546	если бы	1	1
547	для этого	1	1
548	громадное значение	2	1
549	связанная с	2	1
550	важна здесь	1	1
551	не был	3	1
552	своей книге	2	1
553	повторяем в	1	1
554	ряде особенностей	1	1
555	за свое	1	1
556	в язык	1	1
557	притом в	2	1
558	или на	1	1
559	образе в	1	1
560	в различных	1	1
561	в вопросах	1	1
562	можно встретить	1	1
563	на всех	1	1
564	своим предметом	1	1
565	и грубо	1	1
566	меру своей	1	1
567	нуждается в	2	1
568	что и	1	1
569	у сервантеса	1	1
570	существенную роль	1	1
571	в художественной	1	1
572	и она	1	1
573	и могли	2	1
574	все формы	1	1
575	свое наиболее	1	1
576	в литературе	6	1
577	ибо в	1	1
578	время в	1	1
579	тот же	5	1
580	которых они	1	1
581	явления в	1	1
582	он совершенно	1	1
583	в литературу	1	1
584	никак нельзя	1	1
585	темы по	1	1
586	именно на	2	1
587	в эти	1	1
588	какой степени	1	1
589	пользуется этой	1	1
590	до наших	2	1
591	из которого	1	1
592	есть в	2	1
593	литературной пародии	1	1
594	нам важна	1	1
595	вернуться к	1	1
596	в начале	5	1
597	ни с	1	1
598	и их	1	1
599	и художественно	1	1
600	в первый	1	1
601	к ним	1	1
602	фабльо и	1	1
603	только с	3	1
604	нашло свое	2	1
605	с системой	1	1
606	тесной связи	1	1
607	смысле оформления	1	1
608	на целое	1	1
609	и оценки	1	1
610	самом же	1	1
611	в форме	4	1
612	протяжении всего	5	1
613	такие которые	1	1
614	эти явления	2	1
615	др все	1	1
616	где в	1	1
617	эти формы	2	1
618	же деле	1	1
619	с общим	1	1
620	со всем	1	1
621	влияние на	1	1
622	в обращении	1	1
623	на определенные	1	1
624	он часто	1	1
625	и прежде	2	1
626	в ряде	1	1
627	его романа	2	1
628	себя и	1	1
629	что не	1	1
630	в англии	1	1
631	работы по	1	1
632	что для	3	1
633	были созданы	1	1
634	его из	1	1
635	осознанности и	1	1
636	на смену	1	1
637	них и	1	1
638	с рабле	2	1
639	занимает в	1	1
640	и историческому	1	1
641	как ни	1	1
642	долгое время	1	1
643	о чем	3	1
644	строит свой	1	1
645	мы остановимся	1	1
646	на эту	2	1
647	когда она	1	1
648	ближе к	1	1
649	он и	1	1
650	и ему	1	1
651	случаев не	1	1
652	в руках	1	1
653	с помощью	1	1
654	говорили и	1	1
655	вступает в	1	1
656	вместе с	2	1
657	ко всем	1	1
658	относятся к	1	1
659	книге о	2	1
660	этого момента	2	1
661	от непрерывного	1	1
662	и глубоко	1	1
663	к действительности	1	1
664	и двух	1	1
665	да и	3	1
666	вводили в	1	1
667	вокруг себя	2	1
668	др которые	1	1
669	более сложных	1	1
670	и самых	1	1
671	эти два	2	1
672	затем и	2	1
673	но это	2	1
674	с элементами	1	1
675	о мире	7	1
676	например у	3	1
677	тому или	1	1
678	с полной	3	1
679	в более	1	1
680	особенно характерна	1	1
681	жизнью в	1	1
682	лицо и	1	1
683	основе этой	1	1
684	очень распространено	1	1
685	наивным и	1	1
686	правду и	1	1
687	наблюдения над	1	1
688	с моментами	1	1
689	находит свое	1	1
690	бы в	1	1
691	пародия в	1	1
692	на языке	2	1
693	сервантеса рабле	1	1
694	же в	3	1
695	диалога в	2	1
696	и философия	1	1
697	первый раз	1	1
698	только как	1	1
699	состоит из	1	1
700	со специфическими	1	1
701	равно как	1	1
702	взятая в	1	1
703	есть и	1	1
704	та же	2	1
705	громадное влияние	1	1
706	в какой	1	1
707	включает в	2	1
708	жизни и	7	1
709	и другие	2	1
710	героя как	1	1
711	рядом со	1	1
712	значение в	4	1
713	как на	4	1
714	все что	2	1
