N	2gram	Losev_Prob_4	Literetu
466	на север	1	1
467	я люблю	1	1
468	где бы	1	1
469	ни с	4	1
470	себе в	3	1
471	сердце мое	1	1
472	руки и	1	1
473	мы находим	2	1
474	даже к	1	1
475	бы представить	1	1
476	сама в	1	1
477	как при	1	1
478	ее на	1	1
479	он один	1	1
480	рядом с	1	1
481	нет и	2	1
482	в моменты	1	1
483	или иной	13	1
484	не просто	16	1
485	именно в	7	1
486	писателя и	1	1
487	и прежде	2	1
488	как же	2	1
489	еще и	3	1
490	из таких	1	1
491	в романе	1	1
492	говорит о	2	1
493	только по	1	1
494	кто не	1	1
495	здесь дело	1	1
496	стремится к	1	1
497	субъекта но	1	1
498	однако и	1	1
499	именно так	1	1
500	все время	2	1
501	подобного рода	11	1
502	когда же	1	1
503	не всегда	1	1
504	что мы	3	1
505	так же	5	1
506	который бы	1	1
507	и потому	7	1
508	пространства и	1	1
509	требует от	1	1
510	самое можно	2	1
511	для искусства	3	1
512	что же	1	1
513	трактуется как	3	1
514	на челе	1	1
515	которой состоит	1	1
516	он мыслит	1	1
517	в своем	3	1
518	в это	2	1
519	в контексте	1	1
520	лет назад	2	1
521	для тех	1	1
522	его в	2	1
523	и от	6	1
524	образ этого	1	1
525	в смысле	5	1
526	как некий	1	1
527	пока еще	1	1
528	и где	2	1
529	всего в	1	1
530	тех или	4	1
531	за его	1	1
532	процесса в	1	1
533	в конкретных	1	1
534	этом же	1	1
535	войти в	1	1
536	на самом	5	1
537	всего мира	1	1
538	представляется что	2	1
539	подобные им	1	1
540	он по	1	1
541	роман или	1	1
542	мира и	1	1
543	об одном	1	1
544	и все	8	1
545	со второй	1	1
546	в подлинном	1	1
547	той или	14	1
548	еще более	2	1
549	не будучи	1	1
550	ни к	2	1
551	вот этот	1	1
552	исключительно в	1	1
553	отношении к	1	1
554	ее развития	1	1
555	нет ничего	3	1
556	такова что	1	1
557	о своем	1	1
558	в ночь	1	1
559	только и	5	1
560	имеет ничего	2	1
561	в свою	1	1
562	к его	3	1
563	этой позиции	1	1
564	именно к	1	1
565	из этого	3	1
566	который в	1	1
567	третьем лице	2	1
568	мышления не	1	1
569	также не	1	1
570	то оно	1	1
571	можно назвать	2	1
572	однако вся	1	1
573	гораздо более	1	1
