N	2gram	Vinokur_Ku_2	Problema
205	они не	1	3
206	смысле слова	2	2
207	можно говорить	2	2
208	он может	1	2
209	и есть	2	2
210	в котором	1	2
211	есть не	1	2
212	их значения	1	2
213	мы имеем	5	2
214	совпадает с	1	2
215	я не	5	2
216	и он	1	2
217	столь же	1	2
218	в чем	1	2
219	с его	1	2
220	но как	1	2
221	а только	3	2
222	не все	3	2
223	бы ничего	1	2
224	или иное	3	2
225	дает нам	2	2
226	показать что	1	2
227	как к	1	2
228	себе не	2	2
229	к чему	1	2
230	и у	2	2
231	что это	7	2
232	ни одна	1	2
233	нами в	1	2
234	на то	4	2
235	не следует	5	2
236	он должен	1	2
237	в корне	2	2
238	предложения и	1	2
239	на этом	3	2
240	в каждом	1	2
241	здесь мы	2	2
242	лишь в	5	2
243	языка для	1	2
244	о которых	3	2
245	место и	1	2
246	и при	1	2
247	и более	2	2
248	том же	1	2
249	и вообще	2	2
250	случае мы	1	2
251	и вся	1	2
252	этой области	4	2
253	в таких	3	2
254	что эта	2	2
255	она не	2	2
256	дело в	1	2
257	одна из	1	2
258	и именно	1	2
259	того чтобы	11	2
260	словом но	1	2
261	в самой	2	2
262	во всем	1	2
263	связи с	3	2
264	так называемый	1	2
265	следует что	3	2
266	этом отношении	3	2
267	можем говорить	1	2
268	у нас	12	2
269	не могут	5	2
270	отличается от	3	2
271	что оно	3	2
272	слова с	1	2
273	а ее	1	2
274	для того	9	2
275	должен быть	5	2
276	не слова	2	2
277	что все	5	2
278	в себя	1	2
279	он теряет	1	2
280	и которые	1	2
281	здесь нет	1	2
282	поэтому в	1	2
283	и здесь	5	2
284	становится только	1	2
285	в другом	2	2
286	и что	8	2
287	форма как	1	2
288	в значительной	1	2
289	от них	1	2
290	язык в	2	2
291	в лучшем	3	2
292	в него	1	2
293	в каких	1	2
294	того что	3	2
295	в современной	2	2
296	нуждается в	2	2
297	что он	5	2
298	в какой	1	2
299	не обходится	1	2
300	в нашей	4	2
301	языка как	2	2
302	в виде	1	2
303	языка но	3	2
304	что и	3	2
305	вовсе не	9	2
306	то или	3	2
307	тем что	3	2
308	в особенности	4	2
309	чем в	3	2
310	или иной	1	2
311	и пр	8	2
312	не было	4	2
313	но можно	2	2
314	в связи	4	2
315	человек в	1	2
316	в частности	2	2
317	как это	5	2
318	из которых	3	2
319	лингвистики и	1	2
320	по существу	5	2
321	можно сказать	4	2
322	лучшем случае	3	2
323	того или	2	2
324	или в	4	2
325	узком смысле	2	2
326	о котором	2	2
327	находит свое	1	2
328	не более	2	2
329	мы должны	2	2
330	ни к	15	2
331	но зато	2	2
332	области изучения	1	2
333	в этих	1	2
334	говорить и	2	2
335	слово в	1	2
336	в свою	2	2
337	лишь что	1	2
338	была бы	4	2
339	или иного	2	2
340	не нуждается	1	2
341	и другие	1	2
342	в своих	2	2
343	по поводу	2	2
344	к этому	4	2
345	только она	1	2
346	хуже всего	1	1
347	лежат в	1	1
348	в сфере	3	1
349	не вносят	1	1
350	дело обстоит	1	1
351	тех же	2	1
352	стали бы	1	1
353	это и	3	1
354	анализ можно	1	1
355	мере в	1	1
356	было то	1	1
357	имеют все	1	1
358	исходит из	1	1
359	все те	1	1
360	материала автор	1	1
361	из всех	1	1
362	бы уже	1	1
363	связан с	1	1
364	вопрос о	9	1
365	нам в	1	1
366	время как	1	1
367	что иное	1	1
368	с ее	1	1
369	здесь прежде	1	1
370	основании что	1	1
371	как впрочем	2	1
372	так называемые	2	1
373	о роли	2	1
374	подчеркнуть что	1	1
375	меньшей степени	3	1
376	лингвистического порядка	1	1
377	становится в	1	1
378	иное как	1	1
379	являются таким	1	1
380	время в	1	1
381	как таковая	1	1
382	по своему	1	1
383	а следовательно	2	1
384	словами как	1	1
385	слова как	3	1
386	отказ от	2	1
387	то он	1	1
388	одном и	1	1
389	к слову	2	1
390	в общем	1	1
391	для всякой	2	1
392	более как	1	1
393	можно например	1	1
394	себе и	1	1
395	несколько более	1	1
396	нам право	2	1
397	показать в	1	1
398	идет о	1	1
399	и выражения	2	1
400	более и	1	1
401	и этическую	1	1
402	и где	2	1
403	в понятиях	1	1
404	могли бы	2	1
405	целый ряд	5	1
406	выглядит в	1	1
407	что по	1	1
408	это определение	2	1
409	другом случае	1	1
410	то в	1	1
411	которых идет	1	1
412	от чего	1	1
413	помощью которого	1	1
414	не приходится	1	1
415	бы и	4	1
416	в литературном	1	1
417	и я	1	1
418	то время	1	1
419	которые в	1	1
420	что так	1	1
421	в этой	6	1
422	бы только	1	1
423	но он	1	1
424	от цели	1	1
425	но ведь	1	1
426	в наших	1	1
427	не могла	1	1
428	и если	2	1
429	как оно	1	1
430	должен обратиться	1	1
431	строится по	1	1
432	т д	14	1
433	они в	1	1
434	всех этих	3	1
435	так за	1	1
436	активного отношения	1	1
437	в узком	4	1
438	в принципе	1	1
439	этого вопроса	3	1
440	не как	2	1
441	и вот	5	1
442	широком смысле	4	1
443	ни были	3	1
444	свое время	2	1
445	уже за	2	1
446	его от	1	1
447	так например	1	1
448	именно это	1	1
449	этом последнем	1	1
450	в одну	2	1
451	день и	1	1
452	могла бы	2	1
453	смысл слова	1	1
454	в совершенно	1	1
455	мы уже	1	1
456	бы быть	1	1
457	от степени	1	1
458	она становится	1	1
459	нет в	1	1
460	это положение	2	1
461	точнее и	1	1
462	все равно	2	1
463	этого не	3	1
464	с тем	2	1
465	и уже	1	1
466	и несмотря	1	1
467	потому и	1	1
468	нисколько не	3	1
469	был бы	2	1
470	но я	1	1
471	из языка	1	1
472	что подобное	1	1
473	особенности же	2	1
474	к стилистике	1	1
475	можно найти	1	1
476	не становится	1	1
477	по сравнению	2	1
478	что вся	1	1
479	к одному	1	1
480	в положительном	1	1
481	том смысле	1	1
482	отмеченное явление	1	1
483	нашу работу	1	1
484	в которых	2	1
485	есть contradictio	1	1
486	смысле а	1	1
487	дело именно	1	1
488	имели бы	1	1
489	даже к	1	1
490	есть именно	1	1
491	том и	1	1
492	однако в	1	1
493	не должно	2	1
494	формы уже	1	1
495	формы как	1	1
496	по себе	10	1
497	так называемого	1	1
498	тому что	1	1
499	которой и	1	1
500	что есть	1	1
501	какие бы	1	1
502	каждого отдельного	1	1
503	можно ли	4	1
504	таких случаях	2	1
505	не раз	1	1
506	как можно	2	1
507	культурной жизни	1	1
508	виду что	1	1
509	но для	3	1
510	уже из	2	1
511	придавая ей	1	1
512	и два	1	1
513	иметь в	2	1
514	нам и	2	1
515	следовательно и	2	1
516	что язык	1	1
517	эта сторона	1	1
518	и без	1	1
519	под этим	2	1
520	именно с	3	1
521	вследствие того	1	1
522	явление в	1	1
523	не нужен	1	1
524	во избежание	1	1
525	в процессе	3	1
526	так то	1	1
527	ли это	2	1
528	именно то	1	1
529	очень часто	2	1
530	уже о	3	1
531	что можно	3	1
532	политической и	1	1
533	отношениях все	1	1
534	значительной степени	1	1
535	по возможности	1	1
536	даже и	2	1
537	в наши	1	1
538	поэзии как	1	1
539	языка что	2	1
540	творчества не	1	1
541	п и	2	1
542	музыкальной формы	1	1
543	некоторой степени	2	1
544	приходит к	1	1
545	к такому	1	1
546	как не	3	1
547	свою очередь	2	1
548	связи со	1	1
549	говоря уже	2	1
550	всего этого	1	1
551	без всякого	1	1
552	языка и	8	1
553	характер и	2	1
554	они ни	1	1
555	какое же	1	1
556	первого же	2	1
557	идет речь	1	1
558	и иные	1	1
559	выражения и	1	1
560	на том	2	1
561	что у	2	1
562	мог бы	1	1
563	которое нужно	1	1
564	в научном	1	1
565	в одном	1	1
566	это только	2	1
567	что дело	1	1
568	в синтаксисе	1	1
569	это как	1	1
570	и правильное	1	1
571	деятельности в	1	1
572	к языку	1	1
573	носит здесь	1	1
574	но может	1	1
575	образом в	2	1
576	отвлеченная от	1	1
577	этой проблемы	1	1
578	часто и	1	1
579	самом широком	1	1
580	настоящее время	1	1
581	для нас	4	1
582	а также	3	1
583	не выходит	1	1
584	вопросу о	3	1
585	на протяжении	1	1
586	базу для	1	1
587	и смысловой	1	1
588	тем или	1	1
589	которого оно	1	1
590	ее от	1	1
591	вся эта	2	1
592	говорить об	1	1
593	это имеет	1	1
594	в глазах	2	1
595	лингвистики в	1	1
596	лишь к	1	1
597	высокой степени	1	1
598	вообще и	2	1
599	ей характер	1	1
600	и следовательно	2	1
601	что здесь	1	1
602	быть и	1	1
603	задачу и	1	1
604	обе эти	1	1
605	этот вопрос	6	1
606	мышление в	1	1
607	или же	2	1
608	здесь с	1	1
609	же взгляда	1	1
610	определение в	1	1
611	нас здесь	1	1
612	именно на	1	1
613	характерной для	1	1
614	есть в	3	1
615	уже не	8	1
616	чем обычно	1	1
617	каким образом	1	1
618	речь в	5	1
619	или даже	1	1
620	право говорить	2	1
621	его и	1	1
622	этом в	1	1
623	для него	1	1
624	его форма	1	1
625	сами по	1	1
626	не для	1	1
627	ее не	1	1
628	к ним	1	1
629	может служить	2	1
630	если оно	1	1
631	но что	2	1
632	только с	1	1
633	ученый и	1	1
634	на некоторые	1	1
635	на их	1	1
636	не просто	2	1
637	для решения	1	1
638	полезное и	1	1
639	выходит за	2	1
640	до сих	1	1
641	или иначе	3	1
642	нас в	1	1
643	именно в	3	1
644	сказать несколько	1	1
645	несколько примеров	1	1
646	вплотную к	1	1
647	и между	1	1
648	или о	2	1
649	лингвистически и	1	1
650	только что	1	1
651	смысла и	2	1
652	а на	2	1
653	на этот	2	1
654	поскольку она	1	1
655	первая задача	1	1
656	пушкина как	1	1
657	до конца	3	1
658	с которым	1	1
659	решения вопроса	1	1
660	что мы	6	1
661	слова которое	1	1
662	творчество в	1	1
663	и вне	1	1
664	но оно	2	1
665	вместе с	5	1
666	так же	4	1
667	смысл который	1	1
668	мы говорим	2	1
669	теперь к	1	1
670	если так	1	1
671	для обозначения	2	1
672	сравнению с	1	1
673	который мы	2	1
674	она есть	1	1
675	лицом к	1	1
676	в той	2	1
677	смысле этого	2	1
678	вне этой	1	1
679	слов в	3	1
680	быть не	2	1
681	языка то	1	1
682	этого слова	5	1
683	чтобы вообще	1	1
684	как например	1	1
685	аналогии с	3	1
686	сих пор	1	1
687	словом в	1	1
688	которое было	2	1
689	вместо него	1	1
690	самое существенное	1	1
691	себе все	1	1
692	же значение	1	1
693	к вопросу	3	1
694	искусства это	1	1
695	вообще такова	1	1
696	и часто	1	1
697	живет и	3	1
698	к тому	4	1
699	его применения	1	1
700	в поэме	1	1
701	в результате	4	1
702	и слов	1	1
703	в настоящее	1	1
704	или иным	1	1
705	бы в	1	1
706	и смысл	1	1
707	теряет свою	2	1
708	я в	1	1
709	к вину	1	1
710	с формальной	1	1
711	особенно ясно	1	1
712	не говоря	2	1
713	отношением к	1	1
714	говорящего к	1	1
715	самого языка	2	1
716	не что	1	1
717	в свое	2	1
718	в которой	1	1
719	значение всего	1	1
720	в действительности	1	1
721	но эти	1	1
722	к этой	3	1
723	политики в	3	1
724	предполагает уже	1	1
725	с первого	2	1
726	это в	2	1
727	к подобным	1	1
728	смысле что	1	1
729	которая не	1	1
