N	2gram	Bakhtin_Pr_5	KulturaY
362	одно и	3	1
363	в последней	1	1
364	в письме	1	1
365	это все	1	1
366	из своего	4	1
367	настолько тесно	1	1
368	а ведь	1	1
369	на второй	1	1
370	говорить о	3	1
371	же это	1	1
372	тех же	1	1
373	вот он	1	1
374	но он	4	1
375	все так	1	1
376	стоит на	1	1
377	всем этим	2	1
378	достоевского в	3	1
379	только не	1	1
380	сущности уже	1	1
381	как справедливо	1	1
382	тех кто	1	1
383	в братьях	3	1
384	чтобы на	1	1
385	этого процесса	1	1
386	нет в	3	1
387	сам в	1	1
388	на которые	1	1
389	его но	1	1
390	для себя	7	1
391	в письмах	1	1
392	первом и	1	1
393	в критике	1	1
394	те синтаксические	1	1
395	я имею	1	1
396	со всем	1	1
397	действительно не	1	1
398	это потому	1	1
399	и ничего	1	1
400	себя то	2	1
401	это как	3	1
402	и тех	1	1
403	и со	3	1
404	в обычном	2	1
405	другой и	1	1
406	большинстве случаев	2	1
407	к лицу	1	1
408	после того	1	1
409	к другим	2	1
410	кроме того	1	1
411	но даже	1	1
412	но только	3	1
413	действительно только	1	1
414	так чтобы	4	1
415	и фактически	1	1
416	мы сказали	1	1
417	в устах	1	1
418	себя но	2	1
419	то он	1	1
420	в ответ	1	1
421	себя чем	1	1
422	или еще	1	1
423	и больше	1	1
424	в эти	2	1
425	в жизни	2	1
426	его внутреннему	2	1
427	всех этих	2	1
428	вернемся к	1	1
429	я и	2	1
430	развивается как	2	1
431	приводят к	1	1
432	конечно и	1	1
433	здесь можно	1	1
434	что у	6	1
435	это еще	1	1
436	и во	3	1
437	об этом	1	1
438	он если	1	1
439	не укладывается	1	1
440	где он	4	1
441	есть все	1	1
442	бы не	2	1
443	в конце	5	1
444	образом на	1	1
445	слово не	2	1
446	друг от	1	1
447	как увидим	1	1
448	из главных	1	1
449	уже совсем	1	1
450	и без	4	1
451	не найдем	1	1
452	та же	4	1
453	доминирующей тенденции	1	1
454	по сравнению	1	1
455	отношение к	6	1
456	первого сына	1	1
457	во всех	3	1
458	тому чтобы	2	1
459	на нем	1	1
460	что на	2	1
461	от друга	1	1
462	нет он	1	1
463	тенденцию к	1	1
464	из моментов	1	1
465	и так	4	1
466	отношении к	7	1
467	и существенное	1	1
468	среди других	2	1
469	значение в	1	1
470	как его	3	1
471	жизнь в	1	1
472	речи как	1	1
473	менее всего	1	1
474	которой в	1	1
475	всего ее	1	1
476	же явления	1	1
477	правда в	1	1
478	что только	1	1
479	эти слова	3	1
480	его в	4	1
481	но кроме	1	1
482	я хотел	2	1
483	правда как	1	1
484	за то	1	1
485	совсем не	3	1
486	именно как	1	1
487	он тоже	1	1
488	мы сразу	1	1
489	в противоречии	1	1
490	в строгом	1	1
491	его и	3	1
492	и самое	2	1
493	же не	4	1
494	и только	1	1
495	с совершенно	1	1
496	теперь в	4	1
497	речь как	1	1
498	не хочет	2	1
499	есть не	1	1
500	связан с	2	1
501	бы вполне	1	1
502	автор в	2	1
503	при всем	1	1
504	внутренняя речь	3	1
505	что теперь	1	1
506	в ее	3	1
507	отчетливо и	1	1
508	к такому	1	1
509	тогда в	2	1
510	здесь в	2	1
511	для него	14	1
512	из него	1	1
513	здесь это	1	1
514	а лишь	1	1
515	конечно в	2	1
516	в начале	3	1
517	как не	1	1
518	в себя	1	1
519	что слова	1	1
520	него не	1	1
521	что даже	2	1
522	или другого	1	1
523	в него	3	1
524	содержание его	1	1
525	но как	4	1
526	мы видели	2	1
527	но они	1	1
528	он возвращает	1	1
529	не имел	1	1
530	еще более	1	1
531	будь то	1	1
532	вот пример	2	1
533	с известными	1	1
534	ее но	1	1
535	без исключения	2	1
536	назад и	1	1
537	внимания на	1	1
538	и других	1	1
539	он говорит	1	1
540	из его	2	1
541	есть несколько	1	1
542	мысли в	2	1
543	мысли и	1	1
544	на все	1	1
545	вот что	1	1
546	я хочу	2	1
547	что этот	1	1
548	и сам	7	1
549	в бесах	1	1
550	в отличие	2	1
551	которые в	1	1
552	своему предмету	7	1
553	и дело	1	1
554	и после	1	1
555	переходит в	2	1
556	даже с	1	1
557	в других	1	1
558	в дальнейшем	2	1
559	не даром	1	1
560	они и	1	1
561	эту фразу	1	1
562	этих внутренних	1	1
563	вообще не	2	1
564	находится в	1	1
565	как мы	8	1
566	мы с	2	1
567	все время	4	1
568	отличие от	2	1
569	так уж	1	1
570	всюду где	1	1
571	но эти	2	1
572	для самого	1	1
573	них не	1	1
574	к его	1	1
575	отнюдь не	1	1
576	тому же	3	1
577	иной смысл	1	1
578	в идеологическом	1	1
579	с такими	1	1
580	то ни	3	1
581	пока еще	2	1
582	слов и	3	1
583	находятся в	1	1
584	как он	2	1
585	его все	1	1
586	в чем	4	1
587	своего рода	2	1
588	не то	1	1
589	во внутреннем	4	1
590	я в	4	1
591	дело в	1	1
592	и от	3	1
593	всего то	1	1
594	говорит о	2	1
595	переходит и	1	1
596	гл iv	1	1
597	с которыми	2	1
598	пример с	1	1
599	вы не	2	1
600	я понимаю	1	1
601	в двух	1	1
602	да и	5	1
603	бы сказать	1	1
604	когда она	2	1
605	пять лет	1	1
606	но на	4	1
607	слово без	4	1
608	них как	1	1
609	можно прямо	1	1
610	в одной	3	1
611	сказать что	3	1
612	тотчас же	4	1
613	боится чтобы	1	1
614	собою в	1	1
615	не заподозрили	1	1
616	братьях карамазовых	3	1
617	противоречии с	1	1
618	и принципы	1	1
619	только что	3	1
620	для оправдания	1	1
621	лишая его	1	1
622	о таком	1	1
623	сейчас еще	2	1
624	да рядом	1	1
625	но тем	1	1
626	то все	2	1
627	любви и	1	1
628	человек в	1	1
629	ту же	1	1
630	без всякого	2	1
631	ни один	1	1
632	и продолжал	1	1
633	чтобы все	2	1
634	эту сторону	1	1
635	до и	1	1
636	что еще	1	1
637	по своему	4	1
638	я очень	3	1
639	одна из	1	1
640	слова в	6	1
641	как она	1	1
642	с таким	2	1
643	живет такой	1	1
644	это всецело	1	1
645	строгом смысле	1	1
646	будто бы	2	1
647	сравнению со	1	1
648	совсем другое	2	1
649	а вовсе	1	1
650	с одной	1	1
651	показать что	2	1
652	случай если	1	1
653	которыми мы	1	1
654	он приходит	1	1
655	но именно	2	1
656	из достоевского	1	1
657	из истории	1	1
658	не для	1	1
659	а его	1	1
660	от другого	2	1
661	этого необходимо	2	1
662	но слово	1	1
663	точно и	1	1
664	слова мы	2	1
665	себя и	8	1
666	которым он	4	1
667	в процессе	1	1
668	у достоевского	12	1
669	это действительно	3	1
670	но вернемся	1	1
671	поэтому в	1	1
672	как к	5	1
673	все больше	1	1
674	сознания можно	1	1
675	все дело	1	1
676	есть уже	1	1
677	еще раз	1	1
678	на этом	2	1
679	далеко не	1	1
680	освободиться от	1	1
681	мне не	2	1
682	возможно лишь	1	1
683	нет ничего	1	1
684	в своих	1	1
685	чтобы сделать	1	1
686	может но	1	1
687	как средство	1	1
688	в каждой	2	1
689	собственно не	1	1
690	сразу же	1	1
691	найти себя	2	1
692	однако в	2	1
693	глаза на	1	1
694	которая в	1	1
695	во многом	1	1
696	форме и	1	1
697	для чего	1	1
698	столь же	2	1
699	так ли	1	1
700	которую мы	1	1
701	уж не	2	1
702	сплошь да	1	1
703	уже при	1	1
704	мы можем	2	1
705	в такой	4	1
706	создает в	1	1
707	но что	2	1
708	ведь и	4	1
709	только для	1	1
710	но у	1	1
711	есть нечто	1	1
712	которого мы	1	1
713	о слове	1	1
714	в основном	1	1
715	и у	4	1
716	о его	1	1
717	сейчас же	1	1
718	не следует	1	1
719	это когда	1	1
720	себя в	2	1
721	давно уже	1	1
722	его о	1	1
723	лицом к	1	1
724	же слово	1	1
725	перед ним	1	1
726	нас в	1	1
727	к запискам	2	1
728	он должен	1	1
729	в некоторых	1	1
730	зачем живет	1	1
731	к этому	1	1
732	все более	1	1
733	одно только	1	1
734	раз и	3	1
735	должно было	1	1
736	и их	1	1
737	может стать	1	1
738	с уже	2	1
739	теперь он	2	1
740	что здесь	1	1
741	есть только	2	1
742	на протяжении	5	1
743	говорит он	4	1
744	быть что	1	1
745	я уже	2	1
746	и свое	1	1
747	это уже	2	1
748	конца и	1	1
749	как будто	4	1
750	только на	4	1
751	или даже	1	1
752	так я	1	1
753	перед нами	1	1
754	укладывается в	1	1
755	слово в	2	1
756	есть это	1	1
757	тот случай	1	1
758	который на	1	1
759	и делает	4	1
760	и понять	1	1
761	этот вопрос	1	1
762	здесь действительно	1	1
763	без всякой	1	1
764	бы привести	1	1
765	словечек и	1	1
766	образом в	1	1
767	именно это	1	1
768	к одному	3	1
769	она была	1	1
770	связь между	1	1
771	на тот	1	1
772	и по	2	1
773	мог бы	2	1
774	друг другу	4	1
775	я вам	5	1
776	слова с	2	1
777	нас интересует	1	1
778	но это	6	1
779	но для	2	1
780	в такую	1	1
781	той или	4	1
