N	2gram	Vygotskiy__1	RusskieA
102	не можем	3	3
103	что это	6	3
104	думать что	1	3
105	и те	1	3
106	то же	5	3
107	но все	1	3
108	совпадают с	2	3
109	чаще всего	1	3
110	он же	2	3
111	далеко не	2	3
112	несмотря на	5	3
113	в этих	4	3
114	точки зрения	15	3
115	к тем	1	3
116	с точки	2	3
117	она в	2	3
118	народной поэзии	1	3
119	тем не	2	3
120	их в	2	3
121	не менее	2	3
122	ничего не	2	3
123	к таким	1	3
124	и другой	3	3
125	в поле	1	3
126	можно сделать	1	3
127	приводит к	2	3
128	к жизни	2	3
129	то есть	26	3
130	настоящее время	2	3
131	а также	1	3
132	связаны с	1	3
133	также в	1	3
134	как например	2	3
135	по этому	2	3
136	в качестве	2	3
137	только на	3	3
138	слова в	3	3
139	в одном	2	3
140	к ним	2	3
141	в области	11	3
142	и из	1	3
143	на этот	1	3
144	о чем	2	3
145	так же	12	3
146	в это	1	3
147	этого слова	4	3
148	в настоящее	2	3
149	на других	1	3
150	и к	3	3
151	в свою	1	3
152	но эти	1	3
153	например в	3	2
154	на тех	1	2
155	еще до	1	2
156	но она	1	2
157	что иное	1	2
158	их к	1	2
159	как не	1	2
160	это время	1	2
161	в ней	1	2
162	иное как	1	2
163	это имеет	2	2
164	друг к	1	2
165	на самом	2	2
166	но не	3	2
167	значение и	1	2
168	тогда как	1	2
169	отнюдь не	6	2
170	как по	1	2
171	независимо от	2	2
172	что именно	1	2
173	с этим	3	2
174	мы можем	4	2
175	хотя и	3	2
176	и как	2	2
177	его к	1	2
178	но в	3	2
179	та же	3	2
180	в целом	5	2
181	выводу что	1	2
182	как он	2	2
183	и всей	1	2
184	к выводу	1	2
185	что она	6	2
186	в нем	2	2
187	и лучше	1	2
188	в силу	3	2
189	в каждом	3	2
190	главным образом	2	2
191	и с	2	2
192	к другу	1	2
193	разница между	3	2
194	по материалам	1	2
195	в жизни	2	2
196	такой же	2	2
197	должны были	1	2
198	такое толкование	1	2
199	и более	1	2
200	том же	2	2
201	этой работы	1	2
202	нас к	1	2
203	как можно	1	2
204	она не	5	2
205	у него	4	2
206	но даже	2	2
207	и здесь	2	2
208	могут быть	11	2
209	сходство с	2	2
210	они и	1	2
211	имеет место	2	2
212	как они	2	2
213	свою очередь	1	2
214	в более	1	2
215	что у	3	2
216	и другими	3	2
217	подойти к	2	2
218	что от	1	2
219	составные части	1	2
220	с ним	2	2
221	означает что	2	2
222	в быт	1	2
223	находится в	1	2
224	на все	1	2
225	характер этого	1	2
226	и поэтому	2	2
227	в различных	1	2
228	этому поводу	2	2
229	в его	6	2
230	в свете	1	2
231	только у	1	2
232	в какой	5	2
233	в разные	2	2
234	приводит нас	1	2
235	какой степени	1	2
236	так что	5	2
237	сомнений в	1	2
238	за счет	1	2
239	этому вопросу	1	2
240	его и	3	2
241	не означает	2	2
242	но что	2	2
243	не было	3	2
244	в особенности	1	2
245	чем в	1	2
246	такое же	1	2
247	себя и	2	2
248	и пр	1	2
249	до конца	6	2
250	а не	13	2
251	его как	1	2
252	и многие	1	2
253	в изучении	2	2
254	стоит в	1	2
255	должна была	2	2
256	в частности	3	2
257	и потому	2	2
258	относятся к	1	2
259	многих случаях	1	2
260	там где	4	2
261	судить о	1	2
262	между собой	1	2
263	мы видим	5	2
264	и для	5	2
265	или в	1	2
266	когда он	2	2
267	мы должны	1	2
268	не что	1	2
269	в своих	4	2
270	нас не	1	2
271	который должен	1	1
272	границы между	1	1
273	ту же	2	1
274	говоря о	1	1
275	же как	4	1
276	этого животного	1	1
277	менее ясна	1	1
278	таком случае	2	1
279	рассматривается как	1	1
280	в объяснении	1	1
281	самом деле	9	1
282	тех же	2	1
283	зависимости от	6	1
284	непосредственно не	1	1
285	в первом	1	1
286	из самых	1	1
287	по преимуществу	1	1
288	что эти	3	1
289	и ее	1	1
290	оно было	2	1
291	должна быть	3	1
292	собственном смысле	3	1
293	с таким	11	1
294	чем именно	1	1
295	теория эта	1	1
296	и могут	1	1
297	приходит к	2	1
298	поэзии и	2	1
299	из всех	2	1
300	это объяснение	1	1
301	в несколько	1	1
302	и литературных	1	1
303	что изучение	1	1
304	указать что	1	1
305	что если	1	1
306	которую мы	1	1
307	вопрос о	3	1
308	на место	2	1
309	этом не	2	1
310	приводят к	1	1
311	тем из	1	1
312	ему в	1	1
313	которое в	1	1
314	того же	2	1
315	и был	1	1
316	настоящая работа	1	1
317	в отличие	3	1
318	именно эти	3	1
319	из белого	2	1
320	материалами и	1	1
321	в чем	2	1
322	с его	1	1
323	не без	1	1
324	а следовательно	1	1
325	на основе	2	1
326	а только	2	1
327	оно в	1	1
328	целом ряде	2	1
329	одном и	1	1
330	будто совершенно	1	1
331	ответ на	1	1
332	с совершенно	2	1
333	очевидно что	6	1
334	отличие от	4	1
335	относится к	1	1
336	в м	1	1
337	показать что	8	1
338	значение его	1	1
339	совершенно другой	2	1
340	она как	2	1
341	в различные	1	1
342	что земля	1	1
343	перед нами	1	1
344	целый ряд	6	1
345	с понятием	1	1
346	и наконец	1	1
347	тем же	3	1
348	что всякое	5	1
349	увидим что	2	1
350	он на	1	1
351	в которой	4	1
352	не оставляет	1	1
353	еще далеко	1	1
354	то и	2	1
355	в себе	4	1
356	тому же	3	1
357	думается что	3	1
358	на то	10	1
359	труда и	1	1
360	образ его	1	1
361	он не	3	1
362	он должен	1	1
363	не к	1	1
364	работ в	1	1
365	в немецкой	2	1
366	подобно тому	5	1
367	с первым	1	1
368	не бывает	1	1
369	русском языке	2	1
370	а затем	1	1
371	что все	3	1
372	и характер	2	1
373	в совершенно	4	1
374	те же	4	1
375	в черных	1	1
376	его в	2	1
377	xvii в	1	1
378	на почве	2	1
379	но их	1	1
380	и тем	2	1
381	народов как	1	1
382	сперва в	1	1
383	ни в	9	1
384	в этой	3	1
385	на основании	7	1
386	не всегда	2	1
387	мы видели	2	1
388	значение как	1	1
389	и того	1	1
390	одного и	2	1
391	другие с	1	1
392	но если	1	1
393	и при	1	1
394	никак не	4	1
395	взгляд на	1	1
396	и без	2	1
397	во времена	1	1
398	этого вопроса	2	1
399	что я	4	1
400	основании этих	1	1
401	одном из	2	1
402	ее на	1	1
403	точку зрения	3	1
404	такую же	1	1
405	теми же	2	1
406	при рассмотрении	1	1
407	не могли	1	1
408	с такими	1	1
409	и наоборот	1	1
410	они сами	2	1
411	полагают что	1	1
412	что есть	2	1
413	значение слова	1	1
414	при всех	1	1
415	иной раз	1	1
416	виду что	1	1
417	в то	5	1
418	для каждого	1	1
419	дело не	1	1
420	что наука	1	1
421	тогда когда	5	1
422	дело в	1	1
423	только из	4	1
424	выводы и	1	1
425	в основе	2	1
426	к изучению	1	1
427	но вместе	1	1
428	когда они	1	1
429	в самых	1	1
430	считает что	1	1
431	следовательно и	1	1
432	или как	2	1
433	явление в	1	1
434	видим что	2	1
435	имеет совершенно	1	1
436	и его	7	1
437	и теперь	2	1
438	этом отношении	2	1
439	не потому	1	1
440	в духе	1	1
441	должны быть	3	1
442	черных и	2	1
443	содержанием и	1	1
444	если же	2	1
445	для себя	1	1
446	и это	3	1
447	так называемым	1	1
448	и о	4	1
449	творчества а	1	1
450	по учению	1	1
451	в виду	4	1
452	на другой	1	1
453	только при	3	1
454	можно показать	1	1
455	большей частью	2	1
456	в собственном	3	1
457	тех случаях	1	1
458	идет не	1	1
459	то время	5	1
460	с те	1	1
461	было в	1	1
462	каждого из	3	1
463	и мы	1	1
464	связанных с	1	1
465	часто в	1	1
466	основана на	1	1
467	быть может	1	1
468	если бы	6	1
469	и вообще	1	1
470	тенденция в	1	1
471	при такой	1	1
472	двери и	3	1
473	мыслительные процессы	3	1
474	вот почему	1	1
475	который показывает	1	1
476	и та	1	1
477	но мы	3	1
478	в глаза	1	1
479	ли не	1	1
480	чтобы с	1	1
481	даже у	1	1
482	чтобы вызвать	3	1
483	можно сказать	1	1
484	нас в	2	1
485	не весь	1	1
486	к нему	2	1
487	вызывают к	1	1
488	чтобы получить	1	1
489	и во	2	1
490	говорить об	1	1
491	при исследовании	1	1
492	во втором	1	1
493	стоит и	1	1
494	исследования о	1	1
495	во всей	1	1
496	направлений в	2	1
497	наконец в	2	1
498	в настоящей	1	1
499	что бы	1	1
500	и следовательно	2	1
501	с а	1	1
502	было бы	6	1
503	не так	1	1
504	развития но	1	1
505	бросается в	1	1
506	что здесь	2	1
507	как из	1	1
508	слово с	1	1
509	д и	1	1
510	обе эти	1	1
511	эту точку	1	1
512	это вытекает	1	1
513	совсем не	3	1
514	тот же	2	1
515	или когда	1	1
516	что он	7	1
517	которых они	2	1
518	и действительно	1	1
519	очень много	1	1
520	и так	4	1
521	он уже	1	1
522	который в	3	1
523	это слово	1	1
524	в область	2	1
525	бы ни	2	1
526	или его	3	1
527	точка зрения	4	1
528	том чтобы	7	1
529	вот что	2	1
530	одни и	1	1
531	которой оно	2	1
532	есть в	7	1
533	рассматриваться как	3	1
534	какой-то особой	1	1
535	уже в	3	1
536	или не	2	1
537	в нашей	1	1
538	же в	1	1
539	же явления	1	1
540	только тогда	7	1
541	каким образом	1	1
542	не дает	2	1
543	но совершенно	2	1
544	разницы между	3	1
545	нас при	1	1
546	не составляет	2	1
547	заключить что	1	1
548	всяком случае	6	1
549	нуждается в	3	1
550	изображается в	1	1
551	т п	16	1
552	прибавить что	1	1
553	и должна	1	1
554	может служить	1	1
555	случае не	2	1
556	должны будем	2	1
557	процессы которые	1	1
558	заметить что	1	1
559	не могут	3	1
560	от того	3	1
561	не противоречит	1	1
562	не до	1	1
563	формах в	1	1
564	так не	1	1
565	как у	1	1
566	совершенно ином	1	1
567	еще и	1	1
568	тому как	7	1
569	мы еще	1	1
570	исторического развития	1	1
571	что для	2	1
572	обратиться к	2	1
573	говорит о	2	1
574	объясняется почему	1	1
575	по тем	1	1
576	церкви и	1	1
577	бывает и	1	1
578	которых мы	1	1
579	на которых	1	1
580	и самый	1	1
581	где эти	1	1
582	выступают в	1	1
583	точек зрения	3	1
584	совершенно очевидно	3	1
585	которой он	1	1
586	одна и	1	1
587	под влиянием	3	1
588	мы знаем	3	1
589	так называемых	1	1
590	эта теория	5	1
591	и пришли	1	1
592	представления о	1	1
593	в цель	1	1
594	представить себе	3	1
595	настоящей работы	2	1
596	из которых	3	1
597	в пределах	1	1
598	по своему	1	1
599	по поводу	2	1
600	оно сохраняет	1	1
601	в той	1	1
602	представление будто	1	1
603	вопроса в	1	1
604	может считаться	2	1
605	исходя из	3	1
606	и том	1	1
607	как только	1	1
608	композиции и	1	1
609	что мы	8	1
610	или совсем	1	1
611	но для	1	1
612	же значение	1	1
613	содержится в	1	1
614	не является	5	1
615	форм и	1	1
616	так поступали	1	1
617	при таком	1	1
618	производилось в	1	1
619	тот кто	2	1
620	а к	1	1
621	в двух	1	1
622	в ближайшем	1	1
623	совершенно ясна	1	1
624	от него	2	1
625	и все	5	1
626	только с	1	1
627	зрения в	1	1
628	что следовательно	2	1
629	на такой	1	1
630	где говорится	1	1
631	еще прибавить	1	1
632	это все	3	1
633	между ними	1	1
634	сказать что	7	1
635	только как	1	1
636	против изучения	1	1
637	те мыслительные	1	1
638	легко заметить	1	1
639	оно не	1	1
640	находящихся в	1	1
641	только о	2	1
642	этим объясняется	1	1
643	к числу	2	1
644	и состоит	2	1
645	всегда была	1	1
646	жизни и	3	1
647	в таком	3	1
648	а нечто	1	1
649	и вновь	1	1
650	как на	3	1
651	точно так	3	1
652	во всяком	8	1
653	все что	3	1
654	в роли	1	1
