N	2gram	Ircho_Kome_3	StatiiOP
411	им в	1	1
412	значение так	1	1
413	и до	1	1
414	как он	3	1
415	если он	2	1
416	так с	1	1
417	е из	1	1
418	собственному усмотрению	1	1
419	больше всего	1	1
420	от которого	1	1
421	не как	2	1
422	еще несколькими	1	1
423	нашего времени	1	1
424	чтобы в	2	1
425	том же	1	1
426	для всей	1	1
427	а по	5	1
428	дело но	1	1
429	это было	1	1
430	навлечь на	1	1
431	обоих случаях	1	1
432	текста это	1	1
433	в глазах	8	1
434	известно что	1	1
435	здесь нет	4	1
436	которым он	2	1
437	в ином	1	1
438	по всему	3	1
439	что лучше	1	1
440	для них	1	1
441	он является	1	1
442	в них	3	1
443	соответствии с	1	1
444	далеко не	3	1
445	показывает что	1	1
446	на основании	2	1
447	с тем	4	1
448	с дороги	1	1
449	положении в	1	1
450	в развитии	2	1
451	можно считать	1	1
452	очень важный	1	1
453	него достаточно	1	1
454	на себя	4	1
455	когда в	1	1
456	которую он	2	1
457	бы на	1	1
458	от своего	1	1
459	против его	1	1
460	в №	1	1
461	это только	1	1
462	место в	1	1
463	мы в	1	1
464	его современников	1	1
465	время своего	1	1
466	не столько	1	1
467	по душе	1	1
468	что я	1	1
469	и звучит	1	1
470	одном из	1	1
471	том чтобы	1	1
472	иным как	1	1
473	не его	1	1
474	том и	1	1
475	найти себе	1	1
476	чтобы она	1	1
477	однако в	4	1
478	с такими	1	1
479	быть не	1	1
480	так называемого	1	1
481	трудно было	2	1
482	iv и	2	1
483	вполне справедливо	1	1
484	в обоих	1	1
485	на котором	1	1
486	текста и	1	1
487	что их	2	1
488	и притом	1	1
489	к этим	1	1
490	вопросы является	1	1
491	он еще	1	1
492	не могло	1	1
493	из других	1	1
494	бы между	1	1
495	того как	1	1
496	и лишь	1	1
497	но очень	1	1
498	таким путем	1	1
499	по каким-то	1	1
500	того в	1	1
501	ему и	2	1
502	и после	2	1
503	бы по	2	1
504	больше того	2	1
505	ему не	3	1
506	ну а	1	1
507	мы встречаем	1	1
508	один раз	1	1
509	не давая	1	1
510	не могут	2	1
511	не считает	2	1
512	другой и	1	1
513	к тому	6	1
514	совсем иначе	1	1
515	слова с	1	1
516	обращение к	1	1
517	отказаться от	2	1
518	правда не	1	1
519	то ни	3	1
520	как мы	2	1
521	и о	2	1
522	в виду	2	1
523	но при	2	1
524	и говорить	1	1
525	ни одно	1	1
526	говоря уже	1	1
527	полное право	1	1
528	в крайней	1	1
529	было сделать	1	1
530	можно сделать	1	1
531	и этим	3	1
532	с самого	4	1
533	традиции не	1	1
534	и когда	1	1
535	он так	3	1
536	времени и	1	1
537	было в	1	1
538	мог бы	1	1
539	своего пребывания	1	1
540	во многом	1	1
541	на которую	1	1
542	она была	2	1
543	он к	1	1
544	несколько в	1	1
545	разумеется что	2	1
546	хотя это	2	1
547	быть ни	1	1
548	понять как	1	1
549	и та	1	1
550	язык и	1	1
551	настоящее время	1	1
552	в глаза	3	1
553	после того	1	1
554	что его	5	1
555	можно сказать	1	1
556	все его	1	1
557	там же	1	1
558	каждом из	1	1
559	двух сторон	1	1
560	и грубой	1	1
561	но нет	1	1
562	нуждается в	2	1
563	в другой	1	1
564	них в	1	1
565	но столь	1	1
566	о положении	1	1
567	в середине	1	1
568	его современники	1	1
569	совсем в	2	1
570	которой в	1	1
571	не зная	3	1
572	по собственному	3	1
573	чтобы выяснить	1	1
574	текстов в	1	1
575	сразу же	4	1
576	чем он	1	1
577	тот же	2	1
578	этого материала	1	1
579	всю свою	1	1
580	это тем	1	1
581	в угоду	1	1
582	пор не	2	1
583	ii в	2	1
584	который в	3	1
585	ссылкой на	1	1
586	в сохранившемся	1	1
587	не решится	1	1
588	об их	1	1
589	на мой	1	1
590	менее и	1	1
591	если мы	2	1
592	виноват в	1	1
593	каким образом	1	1
594	и других	1	1
595	его и	1	1
596	был бы	2	1
597	не так	3	1
598	себе в	3	1
599	но вот	1	1
600	в одном	2	1
601	в прошлом	1	1
602	с этими	1	1
603	к ним	3	1
604	не о	3	1
605	на долю	3	1
606	с подлинными	1	1
607	и никогда	1	1
608	помощь но	1	1
609	от того	2	1
610	именно об	1	1
611	само собой	4	1
612	где в	1	1
613	естественным для	1	1
614	с общим	1	1
615	без того	1	1
616	не были	1	1
617	на ее	3	1
618	с той	1	1
619	собой разумеется	2	1
620	такое же	2	1
621	не отдает	1	1
622	в некоторых	1	1
623	в соответствии	1	1
624	иначе в	1	1
625	до конца	4	1
626	не на	1	1
627	для начала	1	1
628	в руках	1	1
629	меньше всего	4	1
630	чем на	1	1
631	г где	1	1
632	о чем	7	1
633	еще до	1	1
634	поэта из	1	1
635	ближе к	2	1
636	и ему	1	1
637	не видит	1	1
638	именно поэтому	1	1
639	вместе с	9	1
640	в разной	1	1
641	из которых	2	1
642	к своему	2	1
643	обратил внимание	1	1
644	своим первым	1	1
645	вызвать у	1	1
646	в течение	3	1
647	не заслуживает	1	1
648	все таки	1	1
649	он заметил	1	1
650	и там	1	1
651	для понимания	2	1
652	сам не	1	1
653	сохранившемся тексте	2	1
654	этому требованию	1	1
655	в это	1	1
656	через сто	1	1
657	сказать не	1	1
658	остается один	1	1
659	каким он	2	1
660	в так	1	1
661	этом и	1	1
662	и новой	1	1
663	своих предшественников	1	1
664	к вопросу	1	1
665	писал в	1	1
666	пор еще	1	1
667	мой взгляд	1	1
668	и родственных	1	1
669	встречаем в	1	1
670	и от	1	1
671	котором он	1	1
672	или в	1	1
673	в настоящее	1	1
674	в голову	1	1
675	по инициативе	1	1
676	обращается к	3	1
677	себя самого	1	1
678	это может	1	1
679	у них	1	1
680	но еще	1	1
681	бы в	4	1
682	не должен	1	1
683	разве только	1	1
684	конце концов	2	1
685	знак в	1	1
686	от ответственности	1	1
687	можно спорить	1	1
688	уверен в	2	1
689	отношении к	1	1
690	одной из	3	1
691	принято в	1	1
692	с ней	1	1
693	не говоря	1	1
694	это делает	1	1
695	к его	1	1
696	его произведений	1	1
697	из этого	2	1
698	на ужасную	1	1
699	гораздо ближе	1	1
700	к этому	6	1
701	как на	1	1
702	они не	1	1
