N	2gram	Losev_Prob_2	Istorich
392	в глубине	1	1
393	бы быть	1	1
394	свойств и	1	1
395	на этой	2	1
396	входит в	2	1
397	заключается в	4	1
398	с другими	5	1
399	в и	2	1
400	предмета а	3	1
401	но их	1	1
402	и тем	4	1
403	не соответствует	1	1
404	одной из	1	1
405	этом мы	1	1
406	но уже	5	1
407	этого она	1	1
408	она и	2	1
409	которой он	4	1
410	для чего	1	1
411	оно имеет	1	1
412	чем в	1	1
413	очень важный	1	1
414	перед собой	1	1
415	но если	4	1
416	что такое	18	1
417	в следующем	1	1
418	в такой	2	1
419	о той	1	1
420	существует но	2	1
421	мы теперь	1	1
422	и той	4	1
423	для данного	1	1
424	идти в	1	1
425	которые в	2	1
426	через несколько	1	1
427	не могли	1	1
428	на всю	2	1
429	как можно	1	1
430	по себе	8	1
431	же мы	2	1
432	и очень	1	1
433	в таких	3	1
434	из нас	1	1
435	самого начала	2	1
436	например не	1	1
437	или другие	4	1
438	и остается	1	1
439	в плане	2	1
440	таких например	2	1
441	но вместе	1	1
442	и отдельных	1	1
443	о них	2	1
444	даже сами	1	1
445	одной и	2	1
446	совершенно правильно	2	1
447	казалось бы	7	1
448	правда в	2	1
449	это то	5	1
450	находятся в	1	1
451	можно усмотреть	1	1
452	на себе	1	1
453	не ставит	1	1
454	буквальном смысле	1	1
455	будет предполагать	1	1
456	этого предмета	2	1
457	только с	2	1
458	мы и	6	1
459	в каком	4	1
460	обстоятельство что	1	1
461	если его	1	1
462	нет ни	1	1
463	отношений это	2	1
464	и другой	1	1
465	лежит в	1	1
466	отличается от	2	1
467	здесь пока	1	1
468	указывает на	5	1
469	не есть	33	1
470	и тот	3	1
471	что при	4	1
472	тот и	1	1
473	в работах	1	1
474	если же	3	1
475	ничего общего	3	1
476	и поэтому	2	1
477	тем и	1	1
478	мы встретимся	1	1
479	не входили	1	1
480	вы не	1	1
481	с ее	1	1
482	от друга	2	1
483	как не	1	1
484	на нем	2	1
485	как один	1	1
486	их значение	1	1
487	но далеко	1	1
488	и пытается	1	1
489	к нам	1	1
490	будет сказать	4	1
491	совершенно ясно	1	1
492	потом стали	1	1
493	имеется у	1	1
494	только то	3	1
495	с самого	3	1
496	вопрос что	1	1
497	и сам	2	1
498	можно было	5	1
499	число этих	1	1
500	это вовсе	2	1
501	каждого из	1	1
502	столько же	2	1
503	была у	1	1
504	по тому	2	1
505	имеется в	3	1
506	смысле то	1	1
507	является в	2	1
508	и всякого	1	1
509	он сам	3	1
510	для этого	3	1
511	с ним	1	1
512	все те	1	1
513	смысле и	1	1
514	в порядке	1	1
515	и входит	1	1
516	и та	1	1
517	другими словами	6	1
518	к одной	1	1
519	никак не	11	1
520	с другим	1	1
521	что каждый	2	1
522	это должно	1	1
523	ли она	1	1
524	времени в	1	1
525	мы понимаем	1	1
526	и хочет	1	1
527	тем как	1	1
528	и только	4	1
529	вернее будет	1	1
530	что бы	1	1
531	здесь в	1	1
532	из моментов	2	1
533	несколько иначе	1	1
534	тех пор	4	1
535	всегда в	1	1
536	которых она	1	1
537	оно и	1	1
538	оказалось что	2	1
539	о двух	2	1
540	и дело	1	1
541	тот же	4	1
542	этого можно	1	1
543	отличаются друг	1	1
544	хотя бы	12	1
545	как нечто	2	1
546	будет для	2	1
547	имеются не	1	1
548	важный для	1	1
549	по этому	3	1
550	нам возможность	1	1
551	конечно не	2	1
552	не входит	1	1
553	с нею	2	1
554	своей целью	1	1
555	не можем	4	1
556	уже в	3	1
557	и необходима	1	1
558	чтобы он	1	1
559	не знать	1	1
560	тем чтобы	1	1
561	в нашей	3	1
562	ее из	1	1
563	или даже	3	1
564	не стал	1	1
565	вопрос может	1	1
566	для такой	1	1
567	получают от	1	1
568	и их	3	1
569	пока не	3	1
570	сами по	2	1
571	только одного	2	1
572	случае не	4	1
573	уже и	3	1
574	мы назвали	2	1
575	от того	1	1
576	на стене	1	1
577	что представление	1	1
578	были бы	2	1
579	же деле	1	1
580	мы это	2	1
581	или иначе	6	1
582	нас в	3	1
583	не один	1	1
584	нет данных	1	1
585	в каких	1	1
586	здесь это	1	1
587	и прежде	2	1
588	она является	1	1
589	или о	2	1
590	себя и	1	1
591	только к	1	1
592	предмет и	1	1
593	это человеческая	1	1
594	большую роль	2	1
595	говорит о	1	1
596	он отличается	1	1
597	самом же	1	1
598	а на	1	1
599	которые не	2	1
600	или другими	1	1
601	которых мы	1	1
602	ничем не	2	1
603	не означает	1	1
604	был свойствен	1	1
605	языка не	1	1
606	имеется еще	1	1
607	подобного рода	4	1
608	о чем	6	1
609	на эту	2	1
610	лет после	1	1
611	что мы	14	1
612	будет иметь	3	1
613	для этой	1	1
614	другу но	1	1
615	что такие	1	1
616	спросим себя	2	1
617	можно будет	1	1
618	д в	1	1
619	относящиеся сюда	1	1
620	это одно	1	1
621	и будут	1	1
622	а так	1	1
623	к своему	1	1
624	в область	4	1
625	так или	6	1
626	на тот	2	1
627	тому как	3	1
628	как бы	4	1
629	в отдельности	1	1
630	думать о	1	1
631	этим мы	2	1
632	это значит	4	1
633	слово со	1	1
634	что же	9	1
635	здесь очень	1	1
636	оба они	1	1
637	о его	1	1
638	все это	4	1
639	получает от	1	1
640	но для	1	1
641	думают что	1	1
642	она должна	2	1
643	можно составить	1	1
644	положение дела	2	1
645	уже на	1	1
646	при таком	2	1
647	не существует	6	1
648	отношений и	1	1
649	на небе	1	1
650	войти в	2	1
651	видно из	1	1
652	на большую	1	1
653	которая в	1	1
654	но когда	1	1
655	вот теперь	1	1
656	это может	1	1
657	разве только	1	1
658	они имеют	1	1
659	именно он	3	1
660	мы ничего	1	1
661	все они	1	1
662	обстоит дело	1	1
663	голову но	1	1
664	или при	1	1
665	не знает	3	1
666	состоит из	2	1
667	была бы	1	1
668	речи и	1	1
669	но можно	2	1
670	бы его	2	1
671	это и	3	1
672	из этого	2	1
673	здесь кроется	1	1
674	те члены	1	1
675	всякий предмет	1	1
676	направление в	1	1
677	и эта	1	1
678	это в	2	1
679	я могу	3	1
680	как на	2	1
681	в таком	11	1
682	том числе	2	1
