N	2gram	Bakhtin_Fr_6	Psycholo
125	должна быть	2	3
126	той же	5	3
127	эпохи в	1	3
128	в которых	1	3
129	но не	2	3
130	с этим	3	3
131	стороны и	2	3
132	в своем	5	3
133	хотя и	2	3
134	что по	1	3
135	и к	1	3
136	но в	8	3
137	та же	4	3
138	уже в	4	3
139	в этой	8	3
140	им в	1	3
141	и вот	1	3
142	и по	1	3
143	в каждом	1	3
144	с тем	1	3
145	в своей	2	3
146	представление о	2	3
147	точку зрения	1	3
148	во всем	5	3
149	у меня	1	3
150	все то	5	3
151	не могут	2	3
152	и другой	1	3
153	и это	1	3
154	но только	1	3
155	что все	2	3
156	нет никакой	1	3
157	роль в	4	3
158	и когда	2	3
159	так и	5	3
160	начинается там	1	3
161	он не	2	3
162	в частности	2	3
163	и других	1	3
164	а потому	1	3
165	в конце	2	3
166	до сих	3	3
167	не было	1	3
168	же точно	1	3
169	под влиянием	1	3
170	в одной	3	3
171	из его	1	3
172	исходя из	1	3
173	сих пор	3	3
174	но это	3	3
175	потому не	1	3
176	и другими	1	3
177	конце концов	1	3
178	это все	2	3
179	от всех	2	3
180	жизни и	3	3
181	все что	4	3
182	как на	1	3
183	в таком	1	3
184	ту же	1	2
185	что образ	5	2
186	того же	4	2
187	и то	2	2
188	на самом	1	2
189	тех же	2	2
190	оно было	1	2
191	из всех	1	2
192	то совершенно	1	2
193	как мы	12	2
194	человека и	2	2
195	почти все	1	2
196	есть нечто	2	2
197	большим и	2	2
198	в чем	3	2
199	только то	1	2
200	в голове	3	2
201	и всякий	1	2
202	отношение к	1	2
203	что они	2	2
204	стал бы	1	2
205	на искусство	1	2
206	как говорит	1	2
207	она как	1	2
208	более или	1	2
209	есть ли	1	2
210	в себя	1	2
211	действия и	1	2
212	и тот	2	2
213	как он	2	2
214	в нем	16	2
215	из виду	1	2
216	как они	2	2
217	и с	16	2
218	не дает	1	2
219	его в	1	2
220	форму и	1	2
221	и тем	1	2
222	в них	7	2
223	тенденция к	2	2
224	далеко не	1	2
225	и очень	2	2
226	очень легко	1	2
227	и тогда	1	2
228	или менее	1	2
229	и сейчас	2	2
230	с точки	2	2
231	мысли и	1	2
232	и другого	1	2
233	одном из	1	2
234	теми же	1	2
235	их в	2	2
236	даже в	4	2
237	этой области	1	2
238	не менее	1	2
239	в основе	4	2
240	мы все	1	2
241	это мы	1	2
242	казалось бы	1	2
243	ничего не	1	2
244	видим что	1	2
245	хотел сказать	1	2
246	этом отношении	3	2
247	в основу	1	2
248	есть только	3	2
249	на это	1	2
250	если же	1	2
251	и поэтому	1	2
252	приходит к	1	2
253	образы и	1	2
254	с ним	4	2
255	в настоящее	1	2
256	и здесь	1	2
257	зрения на	1	2
258	настоящее время	1	2
259	утверждает что	1	2
260	там же	1	2
261	но и	13	2
262	нас в	1	2
263	и во	2	2
264	что с	1	2
265	отметить что	2	2
266	в другой	1	2
267	который стал	1	2
268	как она	2	2
269	в него	3	2
270	к нему	3	2
271	что здесь	1	2
272	видели что	1	2
273	тот же	4	2
274	и потому	2	2
275	по этому	1	2
276	уже не	1	2
277	в жизни	1	2
278	из них	5	2
279	одно из	1	2
280	и их	3	2
281	в одном	5	2
282	к ним	1	2
283	как раз	2	2
284	себе представить	1	2
285	себя и	1	2
286	что для	1	2
287	говорит о	1	2
288	о чем	1	2
289	когда она	1	2
290	в связи	1	2
291	мы видели	2	2
292	него в	1	2
293	xviii в	1	2
294	целом ряде	1	2
295	смысле этого	1	2
296	что же	1	2
297	и там	1	2
298	образ и	1	2
299	в книге	3	2
300	одного и	2	2
301	не существует	1	2
302	и от	4	2
303	его не	1	2
304	тот кто	1	2
305	от него	2	2
306	бы в	2	2
307	к этой	1	2
308	и как	4	2
309	по самой	1	2
310	всех других	1	2
311	что даже	2	2
312	из этого	4	2
313	в трех	1	2
314	изобразительных искусств	2	2
315	только они	1	2
316	по поводу	1	2
317	это в	1	2
318	этом совершенно	1	1
319	от этой	1	1
320	он о	1	1
321	категорий и	1	1
322	связана с	2	1
323	он показывает	1	1
324	утверждение что	1	1
325	он хотел	1	1
326	и всем	1	1
327	в первом	3	1
328	ведь и	2	1
329	и больше	1	1
330	он уже	1	1
331	в несколько	1	1
332	по другой	1	1
333	что если	2	1
334	эпос и	1	1
335	другой линии	1	1
336	он как	1	1
337	и над	1	1
338	принадлежит к	1	1
339	на тему	1	1
340	ему в	1	1
341	то это	1	1
342	степени не	1	1
343	как ребенок	1	1
344	в ней	4	1
345	все остальное	1	1
346	литературы и	2	1
347	еще не	1	1
348	и на	9	1
349	всегда можно	1	1
350	и тонкий	2	1
351	это действительно	1	1
352	время в	1	1
353	на художественное	1	1
354	с его	5	1
355	во всех	17	1
356	тем как	1	1
357	там и	2	1
358	друг к	1	1
359	то он	2	1
360	о смерти	1	1
361	остаемся в	1	1
362	нет и	1	1
363	за пределы	2	1
364	один и	1	1
365	чем же	1	1
366	материалом для	1	1
367	с чисто	1	1
368	этих образах	2	1
369	за этим	1	1
370	только ее	1	1
371	искусстве и	2	1
372	и нет	1	1
373	перед нами	3	1
374	и наконец	4	1
375	удовольствия и	2	1
376	самую существенную	1	1
377	конечно не	3	1
378	и хотя	1	1
379	то в	1	1
380	из самых	2	1
381	случае они	1	1
382	всей системы	1	1
383	своем романе	1	1
384	точкой для	1	1
385	бы только	1	1
386	во многих	1	1
387	и те	2	1
388	широком смысле	1	1
389	на его	2	1
390	в первых	1	1
391	именно образы	1	1
392	именно то	1	1
393	момента в	1	1
394	он должен	1	1
395	падает в	1	1
396	в корне	2	1
397	вы в	1	1
398	проходят через	1	1
399	основе своей	1	1
400	является не	1	1
401	но все	1	1
402	такого же	1	1
403	человека в	1	1
404	а затем	4	1
405	есть все	1	1
406	конечно в	2	1
407	об этом	1	1
408	связанных с	3	1
409	на все	3	1
410	времени и	2	1
411	общества в	1	1
412	особенно в	1	1
413	это не	1	1
414	органы и	3	1
415	он есть	1	1
416	эти моменты	1	1
417	в большей	4	1
418	на этот	1	1
419	что сказать	1	1
420	эти годы	1	1
421	но лишь	1	1
422	которой он	1	1
423	совершенно особый	1	1
424	чем в	1	1
425	значение как	1	1
426	обратимся к	1	1
427	и того	1	1
428	роль играют	1	1
429	для него	1	1
430	но если	2	1
431	из общего	1	1
432	неверным в	1	1
433	нас не	3	1
434	наглядностью и	1	1
435	одним и	1	1
436	узким и	1	1
437	признать что	1	1
438	отдельных частных	1	1
439	мы полагаем	1	1
440	совершенно иначе	1	1
441	в другие	2	1
442	или что	1	1
443	не могли	1	1
444	с такими	1	1
445	ним в	1	1
446	мере и	1	1
447	указывали что	1	1
448	новое и	1	1
449	этой работы	1	1
450	он дает	1	1
451	же мы	1	1
452	при всех	1	1
453	в таких	2	1
454	более широким	1	1
455	как о	2	1
456	и сколько-нибудь	1	1
457	дело в	1	1
458	когда они	3	1
459	особый характер	1	1
460	та или	1	1
461	это совершенно	1	1
462	того как	1	1
463	всего и	1	1
464	здесь совершенно	1	1
465	одной плоскости	2	1
466	время к	1	1
467	почти во	2	1
468	плоскости и	1	1
469	людей и	3	1
470	вместо того	3	1
471	дело обстоит	2	1
472	связи с	2	1
473	здесь же	2	1
474	самых основных	1	1
475	и исторического	1	1
476	сцены не	1	1
477	во времена	1	1
478	только отдельные	1	1
479	факта что	1	1
480	эта дает	1	1
481	именно это	1	1
482	исходить из	1	1
483	в духе	3	1
484	во все	1	1
485	его за	1	1
486	понять что	1	1
487	для его	2	1
488	о происхождении	2	1
489	они и	3	1
490	подходят к	1	1
491	из ее	1	1
492	оно может	1	1
493	значительной мере	1	1
494	их значение	1	1
495	характер и	2	1
496	в пределах	1	1
497	и литературу	2	1
498	на нее	1	1
499	раз он	1	1
500	столько же	1	1
501	здесь нет	1	1
502	отдельные части	1	1
503	его она	1	1
504	том как	1	1
505	часто в	1	1
506	что от	1	1
507	понятно что	2	1
508	основана на	1	1
509	поэтому в	1	1
510	в эпоху	6	1
511	границу между	1	1
512	и вообще	4	1
513	эту сцену	1	1
514	живописи и	1	1
515	о нем	1	1
516	что самая	2	1
517	люди с	2	1
518	то они	1	1
519	характер этого	1	1
520	в глаза	1	1
521	одного из	1	1
522	можно сказать	1	1
523	знаменитое описание	1	1
524	в различных	1	1
525	а также	5	1
526	в значительной	2	1
527	как у	3	1
528	читателей так	1	1
529	части и	1	1
530	о влиянии	1	1
531	на составные	1	1
532	или иная	1	1
533	говорить об	1	1
534	во втором	3	1
535	сильнее и	2	1
536	внешним образом	1	1
537	исторического развития	1	1
538	и об	1	1
539	говоря на	1	1
540	в самый	1	1
541	говорит в	1	1
542	указывает что	1	1
543	в ту	1	1
544	но с	2	1
545	художественного восприятия	1	1
546	проявления и	1	1
547	одной из	3	1
548	сводить к	1	1
549	нем не	1	1
550	и между	1	1
551	как нечто	1	1
552	должен быть	2	1
553	же оно	1	1
554	здесь с	1	1
555	бы у	1	1
556	значение и	1	1
557	нужно еще	2	1
558	где образ	1	1
559	же явления	1	1
560	но самое	1	1
561	этому вопросу	1	1
562	и обратно	1	1
563	воображения и	1	1
564	изображается в	1	1
565	мы находим	2	1
566	и должна	1	1
567	является именно	1	1
568	характер лишь	1	1
569	этой системы	1	1
570	что та	1	1
571	они будут	1	1
572	ее на	1	1
573	в других	1	1
574	человеческое тело	2	1
575	в готовом	1	1
576	в особенности	7	1
577	чтобы убедиться	1	1
578	со всем	1	1
579	выходит за	3	1
580	и из	1	1
581	связаны с	7	1
582	что человек	2	1
583	леонардо да	1	1
584	именно в	4	1
585	здесь в	9	1
586	действующих лиц	1	1
587	на чем	1	1
588	еще и	1	1
589	такое же	1	1
590	а с	1	1
591	мы еще	2	1
592	в актах	1	1
593	и др	10	1
594	традиционное представление	1	1
595	полагаем что	1	1
596	существенную роль	3	1
597	которых мы	2	1
598	и самый	3	1
599	где эти	1	1
600	своего рода	1	1
601	его как	1	1
602	одну из	2	1
603	да винчи	1	1
604	остается и	1	1
605	воды и	1	1
606	необходимый для	1	1
607	для этой	1	1
608	один раз	2	1
609	между собою	5	1
610	о себе	1	1
611	в центре	2	1
612	они подвергаются	2	1
613	границы между	9	1
614	мы говорим	1	1
615	в разной	1	1
616	что именно	2	1
617	только с	3	1
618	и столь	1	1
619	эпох и	1	1
620	прошлого века	1	1
621	он говорит	1	1
622	несколько раз	1	1
623	в той	5	1
624	на эту	1	1
625	в литературе	5	1
626	есть как	1	1
627	первом случае	3	1
628	не за	1	1
629	хотя он	2	1
630	для понимания	1	1
631	поэтому когда	1	1
632	объективный анализ	2	1
633	слова и	1	1
634	туда и	1	1
635	в условиях	1	1
636	судить о	1	1
637	между собой	1	1
638	восприятия и	1	1
639	и само	2	1
640	или в	6	1
641	его с	1	1
642	он чувствовал	1	1
643	а к	1	1
644	этих трех	1	1
645	в ближайшем	1	1
646	почти вовсе	2	1
647	стороны в	1	1
648	даже при	1	1
649	так с	1	1
650	в широком	1	1
651	что форма	1	1
652	между ними	3	1
653	настаивает на	1	1
654	в системе	1	1
655	в их	1	1
656	роль играет	1	1
657	для нашего	1	1
658	с ними	1	1
659	к другу	1	1
660	бы его	1	1
661	в головах	1	1
662	все у	1	1
663	в действительности	1	1
664	никто не	2	1
665	но эти	1	1
666	образ в	2	1
667	очевидно в	1	1
668	думать что	1	1
669	от ее	1	1
