N	2gram	Vygotskiy__4	Literetu
123	и сам	1	2
124	подобно тому	1	2
125	на этом	3	2
126	не станем	1	2
127	в жизни	4	2
128	но уже	1	2
129	в них	2	2
130	творческий акт	2	2
131	с этой	4	2
132	с тем	4	2
133	и еще	1	2
134	как бы	25	2
135	в такой	2	2
136	и без	1	2
137	мысли и	1	2
138	случае это	1	2
139	одном из	1	2
140	то с	1	2
141	не раз	1	2
142	не по	2	2
143	в основе	3	2
144	но только	1	2
145	жизни на	1	2
146	перед ним	2	2
147	уже о	1	2
148	для того	23	2
149	в виду	2	2
150	не могу	1	2
151	в ее	2	2
152	это как	1	2
153	то как	2	2
154	за то	3	2
155	еще не	1	2
156	для этого	8	2
157	о том	20	2
158	и что	25	2
159	для нас	7	2
160	а также	1	2
161	и только	7	2
162	не надо	2	2
163	было бы	12	2
164	могло бы	3	2
165	тот же	3	2
166	одной из	1	2
167	в какой	5	2
168	потому что	24	2
169	уже в	2	2
170	с другим	1	2
171	ни было	1	2
172	из них	4	2
173	был бы	3	2
174	одно из	2	2
175	не так	1	2
176	в одном	3	2
177	т п	3	2
178	в конце	8	2
179	что и	3	2
180	вовсе не	5	2
181	у него	6	2
182	как раз	9	2
183	ведь мы	1	2
184	себя и	1	2
185	что не	4	2
186	не было	3	2
187	до конца	7	2
188	в руках	2	2
189	него не	1	2
190	как это	14	2
191	и каждый	1	2
192	из которых	3	2
193	над ним	2	2
194	тому как	2	2
195	это его	1	2
196	быть не	2	2
197	не является	2	2
198	в результате	2	2
199	хотя бы	2	2
200	с ним	5	2
201	же в	1	2
202	первый раз	4	2
203	из тех	1	2
204	в сравнении	1	2
205	к этой	3	2
206	в своих	3	2
207	с жизнью	1	1
208	начинается с	1	1
209	на поле	1	1
210	это и	5	1
211	не слышали	1	1
212	от самого	1	1
213	в первом	1	1
214	встает перед	1	1
215	по которым	2	1
216	легко переходит	1	1
217	нас на	1	1
218	его что	1	1
219	над ней	1	1
220	а под	1	1
221	значении есть	1	1
222	мы имеем	2	1
223	все той	1	1
224	он знает	2	1
225	это совершенно	3	1
226	как мы	4	1
227	таком взгляде	1	1
228	целым рядом	4	1
229	он как	1	1
230	исследования в	1	1
231	нас всех	1	1
232	но даже	1	1
233	нам о	3	1
234	оказывается что	2	1
235	не от	1	1
236	когда речь	2	1
237	ни единой	1	1
238	он сам	1	1
239	бы то	2	1
240	в чем	1	1
241	его так	1	1
242	самом деле	12	1
243	этой и	1	1
244	целом ряде	1	1
245	перед глазами	1	1
246	а он	1	1
247	органической связи	1	1
248	автора но	1	1
249	и будет	1	1
250	за пределы	1	1
251	как слова	1	1
252	относится к	1	1
253	которые не	1	1
254	и я	1	1
255	более чем	1	1
256	общего с	1	1
257	как в	3	1
258	стороны и	1	1
259	себе ни	1	1
260	о жизни	1	1
261	этой точки	1	1
262	есть в	1	1
263	однако не	2	1
264	в полном	1	1
265	когда он	7	1
266	в круг	2	1
267	и своего	1	1
268	в действительности	2	1
269	этой цели	2	1
270	от этого	3	1
271	и хотя	1	1
272	в этот	1	1
273	поэтому он	1	1
274	в самом	12	1
275	героя и	2	1
276	и конечно	2	1
277	к художественному	1	1
278	мы чувствуем	1	1
279	что это	13	1
280	линия и	1	1
281	все эти	6	1
282	не оставляет	1	1
283	рассказ о	1	1
284	но он	6	1
285	и те	1	1
286	двух других	1	1
287	на то	10	1
288	слово это	1	1
289	жизни ее	2	1
290	с чем	2	1
291	не следует	1	1
292	конце концов	3	1
293	слова а	1	1
294	всех этих	3	1
295	и вот	6	1
296	никак не	6	1
297	что ни	2	1
298	таким образом	13	1
299	мы обнаруживаем	1	1
300	здесь мы	3	1
301	то ни	1	1
302	что такой	2	1
303	и сделал	1	1
304	заботится о	1	1
305	только не	2	1
306	жизни для	2	1
307	его не	2	1
308	в глубине	1	1
309	на протяжении	1	1
310	искусства в	1	1
311	это не	6	1
312	должен был	3	1
313	например с	1	1
314	в исторических	1	1
315	она и	1	1
316	далеко не	3	1
317	поэтов и	1	1
318	всю жизнь	2	1
319	в не	1	1
320	и было	1	1
321	иначе говоря	2	1
322	со всей	2	1
323	которую он	2	1
324	в этих	1	1
325	в своей	4	1
326	как сама	1	1
327	он должен	1	1
328	где мы	1	1
329	которого является	1	1
330	место в	2	1
331	собой все	1	1
332	что до	1	1
333	жизненный путь	1	1
334	от его	1	1
335	является в	1	1
336	читатель как	1	1
337	их в	3	1
338	что этот	3	1
339	и вся	1	1
340	тому что	6	1
341	что есть	1	1
342	в отношении	1	1
343	но они	1	1
344	сущности говоря	2	1
345	что ему	2	1
346	все мы	1	1
347	не имеет	2	1
348	того как	1	1
349	и вместо	1	1
350	в дневнике	3	1
351	от жизни	1	1
352	и всегда	1	1
353	казалось бы	5	1
354	пути и	3	1
355	во всем	2	1
356	есть не	1	1
357	связи с	2	1
358	не нужен	1	1
359	и направляет	1	1
360	в сознании	1	1
361	так называемый	1	1
362	этот образ	1	1
363	мы и	1	1
364	что на	1	1
365	была с	1	1
366	на веру	1	1
367	однако это	1	1
368	не станет	1	1
369	которых он	1	1
370	все то	12	1
371	в любви	1	1
372	это конечно	1	1
373	же самое	6	1
374	к тому	12	1
375	с кем	1	1
376	ничего общего	1	1
377	расходится с	1	1
378	и о	4	1
379	но по	1	1
380	того чтобы	22	1
381	свою очередь	1	1
382	мысль о	1	1
383	в особенности	1	1
384	и говорит	3	1
385	государства в	1	1
386	только то	1	1
387	в пределах	3	1
388	читателя в	2	1
389	и когда	2	1
390	которого нет	1	1
391	что может	3	1
392	можно было	4	1
393	на нее	2	1
394	каждого из	1	1
395	это событие	1	1
396	что никакого	1	1
397	во второй	1	1
398	остается только	1	1
399	жизнь и	4	1
400	мы в	3	1
401	основана на	2	1
402	в словах	2	1
403	где каждый	1	1
404	в таком	4	1
405	движения и	1	1
406	сводится к	2	1
407	вот и	1	1
408	но мы	2	1
409	ничего такого	1	1
410	и сделать	1	1
411	и просто	1	1
412	можно сказать	2	1
413	пор пока	2	1
414	как форма	1	1
415	смерть как	1	1
416	должно было	2	1
417	те или	1	1
418	которая сама	1	1
419	к далекому	1	1
420	ним и	1	1
421	бы в	1	1
422	в ту	1	1
423	и мы	15	1
424	в жизнь	1	1
425	развивается в	1	1
426	тех пор	2	1
427	такая же	1	1
428	что только	1	1
429	к делу	3	1
430	дело с	3	1
431	которое мы	1	1
432	чтобы после	1	1
433	в обществе	1	1
434	это действительность	1	1
435	за ней	2	1
436	не можем	3	1
437	только на	1	1
438	творчества в	1	1
439	не все	2	1
440	пути по	1	1
441	от других	1	1
442	а то	1	1
443	чтобы извлечь	1	1
444	с какой	1	1
445	него нет	1	1
446	себе в	1	1
447	от читателя	1	1
448	личности и	1	1
449	слова в	1	1
450	не для	3	1
451	начала жизни	1	1
452	дело и	2	1
453	русский язык	1	1
454	в новый	1	1
455	во всей	3	1
456	до тех	2	1
457	например столь	1	1
458	ее на	2	1
459	он один	1	1
460	на деле	1	1
461	нас как	1	1
462	вздоха и	1	1
463	рядом с	1	1
464	границы и	1	1
465	в данный	1	1
466	и признания	1	1
467	живой и	1	1
468	этом как	1	1
469	не просто	4	1
470	именно в	2	1
471	к которому	1	1
472	когда по	1	1
473	а с	2	1
474	говорит о	4	1
475	здесь дело	1	1
476	однако и	1	1
477	все время	24	1
478	что мы	6	1
479	не об	1	1
480	этой же	1	1
481	него в	1	1
482	эти слова	3	1
483	с первого	1	1
484	так же	13	1
485	не зря	2	1
486	который бы	1	1
487	и потому	2	1
488	смысла по	1	1
489	за медленность	1	1
490	требует от	1	1
491	решение вопроса	1	1
492	характера и	8	1
493	быть это	2	1
494	он говорит	3	1
495	ни одно	2	1
496	это какая-то	1	1
497	в своем	7	1
498	в это	2	1
499	его в	3	1
500	и от	2	1
501	и некоторые	1	1
502	время не	1	1
503	силу и	1	1
504	в смысле	1	1
505	имел в	1	1
506	не принял	1	1
507	искусством и	1	1
508	за его	1	1
509	при таком	3	1
510	и другим	2	1
511	на самом	6	1
512	которая в	1	1
513	об одном	1	1
514	совершенно иной	1	1
515	ее и	2	1
516	всего что	1	1
517	от него	1	1
518	и все	12	1
519	что препятствует	1	1
520	он же	1	1
521	на нашем	1	1
522	необходимых для	1	1
523	когда наконец	1	1
524	извлечь из	1	1
525	к ее	1	1
526	нам не	1	1
527	нет ничего	1	1
528	свет и	1	1
529	и представляет	1	1
530	жизнь не	1	1
531	но разве	1	1
532	то здесь	1	1
533	начать с	1	1
534	в свою	1	1
535	к его	1	1
536	по которой	1	1
537	из этого	5	1
538	и состоит	1	1
539	в специальной	1	1
540	ее в	4	1
541	и эта	2	1
542	направляет на	1	1
543	который не	2	1
544	к этому	4	1
545	гораздо более	1	1
