N	2gram	Vygotskiy__5	Marksizm
262	жизни но	1	2
263	как вещь	2	2
264	должно быть	2	2
265	лучше всего	1	2
266	на первый	2	2
267	имеет место	3	2
268	необходимо прежде	1	2
269	мысль и	1	2
270	мы замечаем	1	2
271	это делает	2	2
272	психологии не	1	2
273	и той	2	2
274	точку зрения	1	2
275	эти области	1	2
276	тому что	8	2
277	в тесной	1	2
278	эта мысль	1	2
279	в русской	1	2
280	что такое	1	2
281	в основе	7	2
282	не могло	1	2
283	одна из	3	2
284	как она	4	2
285	связь и	1	2
286	и является	1	2
287	в сознании	1	2
288	у нас	4	2
289	ни о	1	2
290	нет ни	2	2
291	могут быть	8	2
292	во все	1	2
293	к тому	8	2
294	его значение	1	2
295	она не	1	2
296	с ее	1	2
297	в виду	4	2
298	и та	2	2
299	другими словами	1	2
300	язык и	1	2
301	дано в	1	2
302	никогда не	9	2
303	то как	1	2
304	с первым	1	2
305	мог бы	2	2
306	подойти к	1	2
307	между собой	2	2
308	если бы	11	2
309	и вообще	1	2
310	и даже	2	2
311	пор пока	2	2
312	и т.д	1	2
313	о том	10	2
314	за пределами	1	2
315	и во	1	2
316	что и	3	2
317	говорит он	2	2
318	и только	3	2
319	существует как	1	2
320	и другую	1	2
321	ни к	1	2
322	в двух	5	2
323	что он	17	2
324	целом ряде	1	2
325	организма с	1	2
326	между этими	1	2
327	именно на	5	2
328	в качестве	2	2
329	и др	1	2
330	глаза и	1	2
331	к каким	1	2
332	и их	1	2
333	так как	9	2
334	мы можем	7	2
335	как раз	13	2
336	тем что	6	2
337	связаны с	1	2
338	что не	1	2
339	противоречие между	1	2
340	деле если	2	2
341	есть лишь	1	2
342	увидим в	1	2
343	там где	4	2
344	его именно	1	2
345	и вне	1	2
346	в частности	4	2
347	из которых	4	2
348	справедливо и	1	2
349	в первой	1	2
350	тех пор	2	2
351	к проблеме	1	2
352	организма в	1	2
353	этого слова	1	2
354	с этой	2	2
355	благодаря этому	1	2
356	этом вопросе	1	2
357	но для	1	2
358	в эти	1	2
359	или в	6	2
360	нам придется	2	2
361	к внешнему	2	2
362	этого материала	1	2
363	в свою	3	2
364	в романе	2	2
365	является источником	1	2
366	не знает	2	2
367	они все	1	2
368	к его	1	2
369	отношению к	1	2
370	из этого	2	2
371	следовательно не	1	2
372	жизни и	6	2
373	в своих	5	2
374	именно здесь	1	2
375	в таком	3	2
376	от этой	2	1
377	например в	1	1
378	имеет целью	1	1
379	реплика и	1	1
380	должен быть	2	1
381	через которые	1	1
382	и то	9	1
383	проблемы в	1	1
384	не что	2	1
385	к полному	1	1
386	тем же	3	1
387	здесь и	1	1
388	тех форм	1	1
389	отношения между	2	1
390	и внешних	1	1
391	отношении и	1	1
392	и до	2	1
393	она все	2	1
394	психолог не	1	1
395	исходит из	4	1
396	в театре	1	1
397	то для	1	1
398	из всех	1	1
399	чего в	1	1
400	первой и	1	1
401	что вся	1	1
402	или наоборот	2	1
403	при анализе	1	1
404	что между	2	1
405	которую мы	2	1
406	бы что	1	1
407	почти все	1	1
408	в каждый	1	1
409	форму как	1	1
410	вместо того	1	1
411	в целом	5	1
412	и ни	2	1
413	для наших	1	1
414	может совершаться	1	1
415	в каждой	3	1
416	психику и	1	1
417	которые он	2	1
418	на них	1	1
419	здесь не	1	1
420	столь же	1	1
421	наоборот как	1	1
422	этим не	1	1
423	с его	2	1
424	чуть ли	1	1
425	соответствие и	1	1
426	различия между	2	1
427	совсем не	2	1
428	отказ от	1	1
429	но как	1	1
430	а только	1	1
431	было указано	1	1
432	ответ на	5	1
433	отношение к	1	1
434	то значение	1	1
435	вопроса сводится	1	1
436	значение имеет	1	1
437	форме и	1	1
438	относится к	1	1
439	как говорит	4	1
440	и вовсе	1	1
441	мы дадим	1	1
442	его на	2	1
443	каждой области	1	1
444	образом с	1	1
445	хотя и	1	1
446	могли бы	4	1
447	оказывается в	1	1
448	и наконец	3	1
449	более или	1	1
450	следующим образом	2	1
451	является выражением	1	1
452	этой цели	1	1
453	искусство и	1	1
454	тон и	1	1
455	именно эта	2	1
456	еще на	1	1
457	та же	1	1
458	что это	8	1
459	ни один	2	1
460	или во	1	1
461	к самому	2	1
462	в этой	5	1
463	в известном	1	1
464	в последнее	1	1
465	часто даже	1	1
466	нами в	1	1
467	во многих	1	1
468	должна идти	1	1
469	и если	6	1
470	мы совершенно	1	1
471	главным образом	1	1
472	сказать в	1	1
473	чтобы он	1	1
474	все факторы	1	1
475	происходит как	2	1
476	именно то	4	1
477	есть та	1	1
478	и вот	2	1
479	в россии	1	1
480	их в	1	1
481	у пушкина	1	1
482	дальше он	2	1
483	так например	3	1
484	но всегда	1	1
485	в нее	2	1
486	именно это	4	1
487	которое как	1	1
488	русском языке	1	1
489	подход к	1	1
490	мы его	1	1
491	как они	2	1
492	этого вопроса	1	1
493	же не	2	1
494	в совершенно	6	1
495	значение в	1	1
496	ведь сущность	1	1
497	и второй	1	1
498	из самой	1	1
499	для своей	1	1
500	потому как	1	1
501	мы на	1	1
502	это не	3	1
503	что один	1	1
504	и тем	6	1
505	эти же	1	1
506	останавливаться на	1	1
507	но уже	1	1
508	нет в	2	1
509	быть выражены	1	1
510	объективной психологии	2	1
511	с тем	8	1
512	и вся	3	1
513	мы видели	1	1
514	между собою	1	1
515	отказаться от	1	1
516	что содержание	1	1
517	еще в	2	1
518	как таковой	1	1
519	в один	1	1
520	в других	1	1
521	всякая эмоция	1	1
522	или менее	1	1
523	все более	1	1
524	во время	1	1
525	с областью	1	1
526	если и	1	1
527	этого необходимо	2	1
528	и помимо	1	1
529	представить себе	2	1
530	почти не	2	1
531	бы к	1	1
532	одним и	3	1
533	другой вопрос	1	1
534	вторая часть	1	1
535	на которое	1	1
536	или вернее	2	1
537	совершенно разные	1	1
538	образом и	2	1
539	которые в	1	1
540	и всякого	1	1
541	лежит не	1	1
542	бы быть	1	1
543	этого взаимодействия	2	1
544	и форма	1	1
545	и очень	1	1
546	что есть	2	1
547	с необычайной	1	1
548	с теми	3	1
549	тогда когда	1	1
550	того как	2	1
551	лежат на	1	1
552	на него	1	1
553	взглянуть на	1	1
554	во всякой	2	1
555	и пытается	2	1
556	его от	1	1
557	сознании и	1	1
558	в разных	1	1
559	этих двух	7	1
560	нее нет	1	1
561	жизни поэтому-то	1	1
562	что самое	2	1
563	явление в	1	1
564	даже прямо	2	1
565	в русском	1	1
566	к ней	1	1
567	чем является	1	1
568	потому что	23	1
569	бы по	2	1
570	ничто не	1	1
571	здесь же	1	1
572	то этот	1	1
573	тесной связи	1	1
574	с другом	3	1
575	перед ним	1	1
576	в прямо	1	1
577	взаимодействия с	1	1
578	стороны и	4	1
579	места для	1	1
580	и другой	1	1
581	и всех	1	1
582	как только	4	1
583	отличается от	2	1
584	нашей проблемы	1	1
585	всего в	1	1
586	достаточно точно	1	1
587	одну и	1	1
588	той или	2	1
589	это содержание	1	1
590	как человек	1	1
591	мы могли	4	1
592	если же	2	1
593	в применении	1	1
594	не делает	1	1
595	от друга	2	1
596	последнее время	1	1
597	еще почти	1	1
598	что всякая	4	1
599	лица или	1	1
600	только не	5	1
601	можно сделать	1	1
602	уже с	1	1
603	только то	1	1
604	действия и	4	1
605	что материалом	1	1
606	приводит к	2	1
607	прямо противоположных	1	1
608	все современные	1	1
609	и совершенно	4	1
610	котором мы	3	1
611	из двух	3	1
612	почти ничего	1	1
613	проблем и	1	1
614	времени и	3	1
615	здесь нет	1	1
616	осуществляется в	2	1
617	мы пытаемся	2	1
618	часто в	1	1
619	в которые	1	1
620	строго говоря	2	1
621	для этого	9	1
622	может в	1	1
623	о нем	1	1
624	влечет за	2	1
625	и что	23	1
626	находятся в	3	1
627	идет о	1	1
628	основе своей	1	1
629	в значительной	1	1
630	до известной	1	1
631	этой формулы	1	1
632	за собою	1	1
633	места и	2	1
634	к нему	1	1
635	всей нашей	1	1
636	двух сторон	1	1
637	то о	2	1
638	противоположных направлениях	3	1
639	в форме	2	1
640	в лучшем	3	1
641	линии ее	1	1
642	и борьбы	1	1
643	в каких	1	1
644	мы видим	8	1
645	к внутреннему	1	1
646	с ними	1	1
647	мы увидим	9	1
648	к чисто	1	1
649	пор не	1	1
650	поэтому и	1	1
651	во времени	1	1
652	или же	1	1
653	с одной	12	1
654	единства но	1	1
655	так что	3	1
656	от одной	1	1
657	людей все	1	1
658	не соответствует	1	1
659	можно выразить	1	1
660	уже не	1	1
661	психика человека	1	1
662	уже в	6	1
663	они всецело	1	1
664	мы получим	2	1
665	которую она	1	1
666	каким образом	2	1
667	или даже	1	1
668	при помощи	1	1
669	произведения не	1	1
670	нет места	1	1
671	слова в	1	1
672	содержания и	4	1
673	в одном	2	1
674	сами по	2	1
675	не о	1	1
676	может служить	1	1
677	важна та	1	1
678	но что	1	1
679	само по	2	1
680	мы возьмем	1	1
681	друг от	2	1
682	были бы	1	1
683	одной стороны	12	1
684	со стороны	3	1
685	имеет и	1	1
686	на ее	1	1
687	тем мы	2	1
688	эти две	3	1
689	все равно	2	1
690	в сознание	1	1
691	еще и	1	1
692	тому как	1	1
693	на которые	1	1
694	мы еще	1	1
695	романа в	1	1
696	себя и	2	1
697	что для	1	1
698	опереться на	1	1
699	этом слове	1	1
700	и самый	2	1
701	полагаем что	1	1
702	психологии на	1	1
703	превращается в	1	1
704	же обстоит	2	1
705	и управляется	1	1
706	основу и	1	1
707	как ни	4	1
708	о чем	4	1
709	же различие	1	1
710	что мы	11	1
711	формы которые	1	1
712	под влиянием	3	1
713	его как	1	1
714	которого она	1	1
715	уже давно	4	1
716	деятельности речь	1	1
717	ко всем	1	1
718	как это	7	1
719	чрезвычайно важно	1	1
720	результате мы	1	1
721	но не	7	1
722	требует от	1	1
723	положение не	1	1
724	в той	3	1
725	применении к	1	1
726	его жизни	1	1
727	и там	1	1
728	не оправдывается	1	1
729	эстетической деятельности	1	1
730	концов к	1	1
731	и всей	1	1
732	по существу	2	1
733	для понимания	1	1
734	друг с	3	1
735	это значит	2	1
736	чтобы сделать	1	1
737	лежит в	1	1
738	мы сказали	1	1
739	ли не	2	1
740	того существует	1	1
741	внешнего мира	1	1
742	эти два	3	1
743	вещь а	1	1
744	художественную завершенность	1	1
745	нужно принять	1	1
746	в следующей	1	1
747	только мы	1	1
748	известной степени	1	1
749	при таком	3	1
750	и может	1	1
751	дело и	3	1
752	организма но	1	1
753	задача которая	1	1
754	такое понимание	2	1
755	привело бы	1	1
756	чтобы понять	1	1
757	с двух	1	1
758	важно было	1	1
759	у них	1	1
760	находит свое	2	1
761	только с	1	1
762	в большей	2	1
763	же к	1	1
764	скажем что	1	1
765	наоборот мы	1	1
766	сплетены с	1	1
767	лежащая в	1	1
768	отношению ко	1	1
769	обстоит дело	3	1
770	бы на	2	1
771	и другие	3	1
772	в моем	1	1
773	противоречий и	2	1
774	состоит из	1	1
775	была бы	3	1
776	равно как	1	1
777	и так	2	1
778	для нашего	1	1
779	же мы	1	1
780	есть художественная	1	1
781	допустить что	1	1
782	однако мы	1	1
783	то оно	1	1
784	каждое слово	1	1
785	нас не	2	1
786	можно назвать	1	1
787	и законченной	1	1
788	этой точки	1	1
789	гораздо более	2	1
790	не имеющее	1	1
