N	2gram	Potebnia_M_2	Problema
288	друг друга	2	2
289	дело в	1	2
290	но только	2	2
291	того чтобы	2	2
292	смысле как	2	2
293	и по	2	2
294	и притом	3	2
295	к ней	2	2
296	во всем	2	2
297	до того	1	2
298	однако это	1	2
299	являются уже	1	2
300	есть только	6	2
301	во все	2	2
302	для себя	1	2
303	и это	2	2
304	мы его	1	2
305	это будет	3	2
306	одном случае	1	2
307	сравнении с	2	2
308	лучше сказать	1	2
309	и совершенно	1	2
310	и прочих	1	2
311	остановимся на	2	2
312	и что	4	2
313	себе отчет	1	2
314	это было	2	2
315	с его	2	2
316	теперь уже	2	2
317	мы ни	1	2
318	этот последний	1	2
319	но так	1	2
320	том как	3	2
321	тот же	5	2
322	с ними	3	2
323	дело с	1	2
324	ряд то	1	2
325	со всеми	1	2
326	только на	1	2
327	только очень	1	2
328	а то	2	2
329	заключается в	1	2
330	совсем другое	1	2
331	никто не	1	2
332	сами по	7	2
333	то время	4	2
334	в других	4	2
335	о которых	3	2
336	в самом	4	2
337	а именно	1	2
338	и прежде	1	2
339	и непосредственно	1	2
340	была бы	1	2
341	как именно	2	2
342	представить себе	1	2
343	или по	2	2
344	к другой	2	2
345	общего с	2	2
346	к своему	1	2
347	если оно	1	2
348	понятие о	1	2
349	находятся в	1	2
350	в человеческом	1	2
351	том смысле	4	2
352	в чистом	1	2
353	как предмет	1	2
354	от нас	1	2
355	себе все	1	2
356	мы только	1	2
357	том виде	1	2
358	из себя	2	2
359	только что	3	2
360	ни было	3	2
361	как показывает	1	2
362	в сравнении	2	2
363	можно назвать	2	2
364	скажет что	1	1
365	также что	2	1
366	говоря о	3	1
367	как говорят	1	1
368	одним из	1	1
369	только содержание	1	1
370	в простейшем	1	1
371	таком случае	2	1
372	человека и	3	1
373	но чтобы	1	1
374	есть мы	1	1
375	предмета которое	1	1
376	но тогда	1	1
377	нашему сознанию	1	1
378	этих примерах	1	1
379	тем же	3	1
380	к другому	4	1
381	сознании как	1	1
382	и до	1	1
383	и такое	1	1
384	чем именно	1	1
385	таком виде	1	1
386	каким мы	3	1
387	когда нам	1	1
388	когда уже	1	1
389	них это	1	1
390	гнева и	1	1
391	что между	1	1
392	что если	6	1
393	вопрос о	2	1
394	единство и	1	1
395	и совсем	1	1
396	д и	1	1
397	не была	1	1
398	новой и	1	1
399	мы и	1	1
400	себе что	1	1
401	собою и	2	1
402	нет то	1	1
403	и самого	1	1
404	более внутреннее	1	1
405	на них	1	1
406	он встречается	1	1
407	бы то	1	1
408	тем как	2	1
409	разницы между	2	1
410	друг к	1	1
411	совсем не	2	1
412	к нам	2	1
413	а тем	1	1
414	мы будем	1	1
415	характер они	1	1
416	только потому	2	1
417	нее совершенно	1	1
418	есть своя	1	1
419	значение и	2	1
420	не все	2	1
421	если в	3	1
422	должны были	1	1
423	можем не	1	1
424	образами которые	1	1
425	отношение к	1	1
426	в оценке	1	1
427	значение имеет	1	1
428	при первом	1	1
429	только путем	1	1
430	от одной	1	1
431	его на	2	1
432	чем мы	1	1
433	если на	2	1
434	как к	1	1
435	в мысли	5	1
436	могли бы	2	1
437	и понимания	1	1
438	духа и	1	1
439	имеет в	1	1
440	в действительности	2	1
441	вносит в	1	1
442	в противоположность	1	1
443	в чем-то	1	1
444	в этот	1	1
445	о самом	1	1
446	себе как	1	1
447	в целом	3	1
448	он в	1	1
449	бы не	5	1
450	из этих	4	1
451	думать что	3	1
452	с их	1	1
453	остановиться на	1	1
454	этого образа	1	1
455	пространстве но	1	1
456	как он	4	1
457	на то	5	1
458	но на	2	1
459	в наших	1	1
460	в единстве	1	1
461	сам предмет	1	1
462	такие которые	2	1
463	с чем	3	1
464	из указанных	1	1
465	она еще	1	1
466	или нескольких	1	1
467	раз навсегда	1	1
468	и общее	1	1
469	и еще	1	1
470	отношений между	3	1
471	а потом	1	1
472	его от	1	1
473	что может	2	1
474	имел бы	1	1
475	ее понимание	1	1
476	одно и	2	1
477	то ни	1	1
478	не скажет	1	1
479	тем в	1	1
480	связанные с	2	1
481	имеют в	1	1
482	для изображения	1	1
483	чем-то третьем	1	1
484	к другу	1	1
485	разница между	2	1
486	содержания но	1	1
487	солнца а	1	1
488	он есть	1	1
489	например с	2	1
490	есть движение	1	1
491	из нее	1	1
492	рядом с	3	1
493	в прямом	1	1
494	не всегда	1	1
495	во внимание	1	1
496	и уже	5	1
497	есть явление	3	1
498	только единство	1	1
499	жизни но	1	1
500	сильнее чем	1	1
501	чем в	1	1
502	должно быть	2	1
503	его состоянии	1	1
504	есть такая	1	1
505	или вообще	1	1
506	во время	4	1
507	и при	3	1
508	предполагает его	1	1
509	сознания но	1	1
510	когда-то было	1	1
511	в такой	1	1
512	в их	1	1
513	человеком и	1	1
514	нет возможности	2	1
515	чем более	3	1
516	мы называем	3	1
517	на каждом	1	1
518	то его	1	1
519	не как	3	1
520	в басне	1	1
521	что при	1	1
522	оно стало	1	1
523	поэтому в	1	1
524	выше мы	1	1
525	которые в	1	1
526	страха и	1	1
527	в своих	1	1
528	что то	1	1
529	том же	1	1
530	именно так	1	1
531	вместе со	2	1
532	этот мир	1	1
533	и вся	1	1
534	тому что	2	1
535	раз и	1	1
536	себе оно	1	1
537	чем-то наиболее	1	1
538	человек и	1	1
539	или что	2	1
540	с теми	2	1
541	самого начала	2	1
542	что ему	2	1
543	к этим	1	1
544	но что	2	1
545	или лучше	1	1
546	у него	2	1
547	даже больше	1	1
548	здесь может	1	1
549	никогда не	4	1
550	одном и	1	1
551	ничего не	1	1
552	есть разница	1	1
553	образы то	1	1
554	или как	1	1
555	с одним	1	1
556	же процесс	1	1
557	все стороны	1	1
558	по своей	1	1
559	но слово	1	1
560	живые существа	1	1
561	это слово	1	1
562	разнообразия в	1	1
563	тем легче	1	1
564	фантазия может	1	1
565	входят в	3	1
566	только с	1	1
567	бы несколько	2	1
568	от их	4	1
569	не могут	7	1
570	можно поставить	1	1
571	жизни всякого	1	1
572	могут быть	8	1
573	об одном	3	1
574	что оно	4	1
575	на известное	1	1
576	бы он	1	1
577	что уже	1	1
578	мысли о	4	1
579	в каждом	2	1
580	предмета к	1	1
581	из чего	1	1
582	существует только	2	1
583	замечаем что	1	1
584	сознании но	1	1
585	всех случаях	1	1
586	что все	2	1
587	свою очередь	6	1
588	и сами	4	1
589	на известной	1	1
590	уже потому	1	1
591	представим себе	1	1
592	только то	1	1
593	с самого	2	1
594	и исчезает	1	1
595	самое это	3	1
596	на том	1	1
597	и сам	1	1
598	весна и	1	1
599	начала и	1	1
600	сам он	1	1
601	это только	1	1
602	что дело	1	1
603	по сравнению	1	1
604	представлений и	3	1
605	мы в	3	1
606	связанных между	1	1
607	стремление к	2	1
608	в содержании	1	1
609	находится в	3	1
610	и здесь	2	1
611	начала ни	1	1
612	и поэтому	2	1
613	внимание на	2	1
614	одного из	1	1
615	мог бы	3	1
616	все его	1	1
617	то тем	1	1
618	нас в	2	1
619	этих двух	1	1
620	своему значению	1	1
621	кроме себя	1	1
622	которые мы	3	1
623	ни об	1	1
624	вообще и	2	1
625	по своим	1	1
626	и самые	1	1
627	того что	7	1
628	эти последние	2	1
629	предмета и	4	1
630	известно что	1	1
631	понятие символа	1	1
632	наконец в-третьих	1	1
633	оно и	1	1
634	мы видим	2	1
635	время когда	1	1
636	и быть	1	1
637	на другие	6	1
638	разнообразие и	2	1
639	и так	1	1
640	который в	1	1
641	по мнению	1	1
642	для нее	2	1
643	содержание его	2	1
644	с одной	4	1
645	указания на	4	1
646	и у	3	1
647	заметно в	1	1
648	в нашей	2	1
649	по законам	1	1
650	большинстве случаев	1	1
651	ни понимать	1	1
652	понятий в	1	1
653	превращаются в	1	1
654	здесь будет	1	1
655	не связанных	1	1
656	только их	1	1
657	к мысли	2	1
658	в известной	1	1
659	на одном	1	1
660	т п	3	1
661	с этими	1	1
662	для меня	4	1
663	не о	1	1
664	им самим	1	1
665	само по	2	1
666	как при	3	1
667	это общее	1	1
668	возможных для	1	1
669	заметить что	6	1
670	не говорит	1	1
671	и вместе	4	1
672	указание на	2	1
673	бы это	1	1
674	существуют только	1	1
675	себе представить	2	1
676	с другим	1	1
677	до сих	4	1
678	здесь к	1	1
679	имеют уже	1	1
680	нельзя сказать	1	1
681	от холода	1	1
682	ясностью но	1	1
683	такое же	2	1
684	смешиваются в	2	1
685	всякого человека	1	1
686	и др	1	1
687	разумеется мы	1	1
688	что для	3	1
689	предмет и	1	1
690	обратить внимание	1	1
691	только по	3	1
692	превращается в	2	1
693	мгновение в	1	1
694	стремится к	1	1
695	или представляем	1	1
696	в картине	1	1
697	не на	2	1
698	общее понятие	1	1
699	для сознания	2	1
700	явлений но	1	1
701	его как	1	1
702	нашего сознания	1	1
703	при более	1	1
704	без которых	1	1
705	когда же	1	1
706	для человека	1	1
707	для их	2	1
708	сказать потому	1	1
709	и том	1	1
710	ребенка и	1	1
711	под влиянием	8	1
712	наших представлений	1	1
713	нечто новое	2	1
714	слова того	1	1
715	удовольствие в	1	1
716	не имеем	3	1
717	человека к	1	1
718	для осуществления	1	1
719	при переходе	1	1
720	какого бы	1	1
721	остается и	1	1
722	дождь но	1	1
723	одной стороны	3	1
724	сравнению с	1	1
725	который мы	1	1
726	она есть	2	1
727	если они	1	1
728	связаны с	1	1
729	независимая от	1	1
730	что же	1	1
731	чувства и	4	1
732	человек вовсе	1	1
733	с этой	1	1
734	слова есть	5	1
735	слова и	3	1
736	выше что	1	1
737	которых ни	1	1
738	что есть	2	1
739	сих пор	4	1
740	но для	1	1
741	с бесконечно	1	1
742	отдать себе	1	1
743	этот образ	1	1
744	за его	1	1
745	отношениях к	1	1
746	не знаем	2	1
747	всякого другого	1	1
748	тот не	1	1
749	или только	1	1
750	о котором	2	1
751	чтобы понять	1	1
752	тот кто	1	1
753	а к	2	1
754	которые на	1	1
755	бы в	2	1
756	явления в	1	1
757	может в	2	1
758	бы если	1	1
759	предмета так	1	1
760	на более	2	1
761	есть уже	1	1
762	же касается	1	1
763	бы на	1	1
764	не дает	2	1
765	отношении к	2	1
766	за этим	1	1
767	помощи этого	1	1
768	менее в	1	1
769	к самому	1	1
770	вопрос как	1	1
771	только можно	1	1
772	и начинается	1	1
773	мы произносим	2	1
774	в переносном	1	1
775	между ними	2	1
776	наиболее общих	1	1
777	из тех	1	1
778	в свою	6	1
779	мы считаем	1	1
780	мере в	1	1
781	бы его	1	1
782	только о	1	1
783	всего его	1	1
784	и представления	1	1
785	и самих	1	1
786	в заключение	1	1
787	до степени	1	1
788	всем этом	2	1
789	к другим	3	1
790	указывают на	2	1
791	внутреннее состояние	1	1
792	то оно	1	1
793	по поводу	6	1
794	я могу	1	1
795	как на	3	1
796	этой точки	1	1
797	смысле что	1	1
