N	2gram	Bakhtin_Fr_7	Narrotol
122	и когда	1	3
123	мира и	4	3
124	о котором	2	3
125	о нем	3	3
126	внешняя сторона	1	3
127	существенную роль	1	3
128	это не	6	3
129	один из	1	3
130	с ними	3	3
131	между тем	1	3
132	или даже	1	3
133	для других	1	3
134	и даже	1	3
135	с этой	1	3
136	и для	5	3
137	сказать что	1	3
138	к его	1	3
139	в таком	1	3
140	он может	3	2
141	к другому	1	2
142	должна быть	1	2
143	по его	1	2
144	мы не	2	2
145	ему в	1	2
146	пространство и	1	2
147	подчеркнуть что	1	2
148	в каждой	2	2
149	в ней	5	2
150	еще не	2	2
151	он сам	1	2
152	в чем	2	2
153	на самом	2	2
154	себе и	1	2
155	в центре	1	2
156	как образ	1	2
157	однако не	1	2
158	не являются	1	2
159	в самом	1	2
160	в нашем	1	2
161	роль в	2	2
162	как он	2	2
163	вследствие этого	1	2
164	жизнью и	1	2
165	к миру	1	2
166	том свете	1	2
167	которая не	1	2
168	не будет	1	2
169	той же	3	2
170	было бы	4	2
171	со своими	1	2
172	несмотря на	3	2
173	с точки	3	2
174	и что	1	2
175	жизни с	1	2
176	стало быть	1	2
177	но он	4	2
178	с такою	1	2
179	человека есть	1	2
180	мира не	1	2
181	не имеет	3	2
182	в процессе	2	2
183	как о	3	2
184	картины мира	4	2
185	своей природе	1	2
186	присутствие в	1	2
187	потому что	5	2
188	со своим	1	2
189	с таким	1	2
190	в сознании	1	2
191	в области	2	2
192	у нас	1	2
193	и здесь	4	2
194	все то	3	2
195	но одновременно	1	2
196	оно не	2	2
197	здесь не	1	2
198	мысль о	1	2
199	второго лица	1	2
200	на свой	1	2
201	что у	3	2
202	можно было	3	2
203	начала и	2	2
204	во второй	2	2
205	том как	2	2
206	все те	2	2
207	что и	5	2
208	представления о	1	2
209	дело с	1	2
210	со всеми	2	2
211	себя в	1	2
212	в виде	1	2
213	в начале	1	2
214	у меня	1	2
215	участие в	1	2
216	обратиться к	1	2
217	одно из	1	2
218	на одном	5	2
219	по словам	1	2
220	вовсе не	7	2
221	в других	1	2
222	только на	2	2
223	именно в	2	2
224	в настоящем	1	2
225	мира это	1	2
226	нового времени	3	2
227	героя и	1	2
228	говорит о	1	2
229	превращается в	1	2
230	картину мира	1	2
231	когда же	1	2
232	на фоне	1	2
233	так же	5	2
234	я уже	1	2
235	в него	1	2
236	автора в	1	2
237	по своему	2	2
238	о чем	1	2
239	видит в	1	2
240	в течение	2	2
241	его жизни	1	2
242	но это	3	2
243	ни для	1	2
244	к которому	1	2
245	стать и	2	2
246	в результате	2	2
247	интерес к	2	2
248	бы в	2	2
249	тем более	1	2
250	не должен	1	2
251	от всего	1	2
252	во время	3	2
253	они все	1	2
254	в свою	3	2
255	в своих	1	2
256	как на	1	2
257	они не	1	2
258	этом свете	3	1
259	границы между	1	1
260	как все	1	1
261	отношения к	1	1
262	одним из	1	1
263	также и	2	1
264	например в	3	1
265	начинается с	2	1
266	не имел	1	1
267	это и	1	1
268	было как	2	1
269	между двумя	1	1
270	жизни есть	1	1
271	прошлое и	1	1
272	он уже	1	1
273	ведь и	1	1
274	некоторых общих	1	1
275	мир не	2	1
276	именно к	1	1
277	не была	1	1
278	оба эти	1	1
279	но она	1	1
280	и верха	2	1
281	а теперь	1	1
282	реальным и	1	1
283	счастья и	1	1
284	это время	1	1
285	проявляется в	3	1
286	что теперь	1	1
287	и самого	2	1
288	на другом	2	1
289	иное как	1	1
290	быть в	1	1
291	крайняя степень	1	1
292	во всех	3	1
293	свою жизнь	1	1
294	с совершенно	1	1
295	в новом	1	1
296	отношение к	2	1
297	не просто	2	1
298	его произведение	1	1
299	человеку и	1	1
300	за пределы	1	1
301	это мир	1	1
302	рассказ о	2	1
303	чем же	1	1
304	другой день	1	1
305	в одной	2	1
306	зрения вполне	1	1
307	низа и	1	1
308	и нет	1	1
309	им в	1	1
310	кто не	1	1
311	и как	2	1
312	и наконец	4	1
313	по пути	1	1
314	его к	3	1
315	в небе	1	1
316	более или	2	1
317	здесь и	2	1
318	вовлекается в	1	1
319	точкой зрения	1	1
320	в которой	2	1
321	в главе	3	1
322	с их	1	1
323	и будущее	1	1
324	не могла	1	1
325	после этого	1	1
326	силу своей	1	1
327	ведь ему	1	1
328	в формах	3	1
329	в плане	5	1
330	никому не	2	1
331	на этом	5	1
332	в нее	3	1
333	с собой	1	1
334	что является	1	1
335	его не	1	1
336	в будущее	2	1
337	есть не	2	1
338	на горизонте	1	1
339	этом смысле	1	1
340	отца и	1	1
341	новой жизни	2	1
342	не берется	1	1
343	здесь нет	2	1
344	в это	3	1
345	смерть и	1	1
346	ни в	6	1
347	но уже	1	1
348	не понимают	1	1
349	к которым	1	1
350	как об	1	1
351	и особенно	1	1
352	становится и	1	1
353	мировой истории	1	1
354	должно быть	4	1
355	при виде	4	1
356	автора и	1	1
357	обратимся к	1	1
358	еще раз	1	1
359	не мог	2	1
360	между ними	1	1
361	его иногда	1	1
362	на первый	1	1
363	или менее	2	1
364	есть в	6	1
365	никаких оснований	1	1
366	в следующем	2	1
367	в такой	1	1
368	и без	1	1
369	всяком случае	1	1
370	момент времени	1	1
371	знает и	1	1
372	вторая часть	1	1
373	в которых	2	1
374	мысли и	1	1
375	признать что	1	1
376	мир и	1	1
377	слишком рано	1	1
378	что было	1	1
379	их в	2	1
380	же может	1	1
381	теперь я	2	1
382	сердца и	2	1
383	новое и	1	1
384	связи с	1	1
385	совершенно новая	1	1
386	что есть	2	1
387	в отношении	3	1
388	при всех	1	1
389	но они	1	1
390	она не	1	1
391	иной раз	1	1
392	и время	1	1
393	дамы в	1	1
394	дело не	2	1
395	на котором	1	1
396	у кого	1	1
397	было не	1	1
398	в основе	1	1
399	время как	1	1
400	что иное	1	1
401	того и	1	1
402	кто видит	1	1
403	этом процессе	1	1
404	с нами	1	1
405	глядя на	2	1
406	более что	1	1
407	и после	1	1
408	сюжет в	1	1
409	моря и	2	1
410	не по	1	1
411	в каком	1	1
412	может показаться	1	1
413	к той	1	1
414	от их	1	1
415	обращенной к	1	1
416	и времени	2	1
417	принадлежит к	1	1
418	не могут	1	1
419	есть только	1	1
420	во все	2	1
421	как только	1	1
422	же самое	1	1
423	убеждения в	1	1
424	которым в	1	1
425	из монастыря	1	1
426	встречаются и	1	1
427	от которой	1	1
428	как мы	11	1
429	что человек	1	1
430	в едином	1	1
431	говорит сам	1	1
432	и о	1	1
433	это движение	2	1
434	но по	2	1
435	с ее	3	1
436	что все	2	1
437	в виду	4	1
438	и образ	2	1
439	на другой	2	1
440	и иных	1	1
441	и человеческого	1	1
442	по аналогии	1	1
443	эпизода из	1	1
444	не с	1	1
445	особенно в	2	1
446	нет места	1	1
447	к первому	1	1
448	по ее	1	1
449	жизнь и	2	1
450	благодаря этому	2	1
451	о своей	1	1
452	не на	3	1
453	иного порядка	1	1
454	и смерть	1	1
455	над смертью	1	1
456	тех кто	1	1
457	время в	2	1
458	другими словами	2	1
459	таким же	3	1
460	утверждает что	1	1
461	в которое	1	1
462	аналогии с	1	1
463	времени в	1	1
464	и многих	1	1
465	это была	3	1
466	это было	2	1
467	к нему	5	1
468	жизни для	1	1
469	свете в	1	1
470	том или	1	1
471	с одним	1	1
472	и во	2	1
473	этот момент	1	1
474	что были	1	1
475	во всей	2	1
476	я вижу	1	1
477	в другой	1	1
478	них в	1	1
479	человеческую жизнь	1	1
480	наконец в	1	1
481	также в	1	1
482	ее как	1	1
483	все время	2	1
484	и она	1	1
485	в лице	2	1
486	по содержанию	1	1
487	время здесь	2	1
488	оно и	2	1
489	в двух	1	1
490	что только	1	1
491	к различным	1	1
492	каждого человека	1	1
493	одной из	2	1
494	этот вопрос	1	1
495	которым он	3	1
496	вперед и	2	1
497	ли он	1	1
498	сына в	1	1
499	как нечто	2	1
500	к их	1	1
501	очень много	1	1
502	и так	2	1
503	так что	1	1
504	умирающего и	1	1
505	того же	3	1
506	в большинстве	2	1
507	обстоятельствам и	1	1
508	затем следует	1	1
509	лице своих	1	1
510	эпизодов в	1	1
511	вторая глава	1	1
512	него и	1	1
513	в ряд	1	1
514	большинстве случаев	2	1
515	ощущение его	1	1
516	и их	3	1
517	в одном	3	1
518	никто не	10	1
519	к человеку	2	1
520	и бесконечно	1	1
521	интриги и	1	1
522	в системе	1	1
523	и рождается	1	1
524	но затем	1	1
525	заметить что	1	1
526	не говорит	1	1
527	тем что	3	1
528	или ином	1	1
529	мне то	1	1
530	мире где	1	1
531	которого служит	1	1
532	сверху вниз	4	1
533	сохраняется здесь	1	1
534	в ряде	3	1
535	по всей	1	1
536	но о	1	1
537	или о	1	1
538	выступает в	1	1
539	связано с	2	1
540	похожие на	1	1
541	это прежде	2	1
542	на этот	1	1
543	их смыслу	1	1
544	ничем не	3	1
545	более того	1	1
546	что находится	2	1
547	однако его	1	1
548	однако и	1	1
549	его как	2	1
550	и с	4	1
551	в речи	1	1
552	с помощью	6	1
553	может иметь	2	1
554	нет никаких	1	1
555	вместе с	5	1
556	и потому	3	1
557	всей его	1	1
558	их за	1	1
559	что именно	1	1
560	в человеке	2	1
561	xix века	1	1
562	в столь	1	1
563	он говорит	1	1
564	к жизни	4	1
565	перехода от	1	1
566	в мир	1	1
567	в первой	2	1
568	многих других	1	1
569	слова и	1	1
570	о своих	1	1
571	и от	8	1
572	характера в	1	1
573	все это	10	1
574	около дома	1	1
575	в связи	2	1
576	не подлежит	3	1
577	речи как	1	1
578	котором он	1	1
579	или в	2	1
580	включают в	1	1
581	в другое	5	1
582	но эти	1	1
583	в этих	2	1
584	еще более	2	1
585	и смысл	2	1
586	было тогда	1	1
587	же к	1	1
588	мира поэтому	1	1
589	по ходу	1	1
590	в современных	1	1
591	определяется его	1	1
592	к ее	1	1
593	но оно	1	1
594	границу между	1	1
595	может и	1	1
596	в романе	7	1
597	не знает	3	1
598	было показано	1	1
599	в последнем	1	1
600	с такой	1	1
601	одновременно и	2	1
602	не что	1	1
603	бы его	1	1
604	из этого	1	1
605	перед нею	1	1
606	все подобные	1	1
607	имеет в	1	1
608	ее в	1	1
609	всем своим	1	1
610	к этому	5	1
611	тайны и	1	1
612	нашего восприятия	2	1
613	во всяком	2	1
