N	3gram	Tiupa_Narr_2	DiskursI
94	судьба выражает внеличную	1	1
95	объяснить производство и	1	1
96	продукт социального взаимодействия	1	1
97	ли не наиболее	1	1
98	свидетельствует о том	1	1
99	как раз и	1	1
100	наличие [...] компетенции	1	1
101	их личностные и	1	1
102	причастной вненаходимости бахтин	1	1
103	роль в организации	1	1
104	и пространства а	1	1
105	занимать или принимать	1	1
106	же самое следует	1	1
107	ван дейк четко	1	1
108	каждый в своем	1	1
109	только по отношению	1	1
110	себя не только	2	1
111	с точки зрения	2	1
112	в напряжении событийного	1	1
113	через сеть ограничений	1	1
114	которые субъект может	1	1
115	концом в этом	1	1
116	до сих пор	1	1
117	и не может	2	1
118	автора слушающего читателя	1	1
119	социальные характеристики другие	1	1
120	употребление языка и	1	1
121	отсылают к различным	1	1
122	и в то	1	1
123	и позициям которые	1	1
124	соединяющей апокалипсис с	1	1
125	мы и сами	1	1
126	предполагать наличие [...]	1	1
127	нашей способности прослеживать	1	1
128	которое ничем не	1	1
129	хотим объяснить производство	1	1
130	статусам местам и	1	1
131	местам и позициям	1	1
132	может и должен	1	1
133	принимать когда поддерживает	1	1
134	читателя и того	1	1
135	в строгом смысле	1	1
136	но одновременно и	1	1
137	языка и дискурс	1	1
138	понятая объективно чужое	1	1
139	субъект может занимать	1	1
140	дорогу через сеть	1	1
141	ограничений постольку дискурс	1	1
142	выражает внеличную сторону	1	1
143	мире напротив они	1	1
144	на протяжении единого	1	1
145	сапожника иначе говоря	1	1
146	истории а всякая	1	1
147	они сходятся в	1	1
148	характеристики другие аспекты	1	1
149	значении данного термина	1	1
150	в таком случае	1	1
151	и по длительности	1	1
152	внеличную сторону индивида	1	1
153	том или ином	1	1
154	с точкой зрения	1	1
155	а коммуникативных компетенций	1	1
156	автор облеченный в	1	1
157	черты характера среди	1	1
158	в противном случае	1	1
159	должны предполагать наличие	1	1
160	с повествовательной традицией	1	1
161	читателя или слушателя	1	1
162	производство и восприятие	1	1
163	трактует последний как	1	1
164	этом смысле библия	1	1
165	компетенции если хотим	1	1
166	например сапожника иначе	1	1
167	не могло быть	1	1
168	как уже говорилось	2	1
169	как непрерывный выбор	1	1
170	позициям которые субъект	1	1
171	различным статусам местам	1	1
172	состоит в напряжении	1	1
173	или о чем	1	1
174	своему искусно сохраните	1	1
175	к себе и	2	1
176	способности прослеживать историю	1	1
177	[...] компетенции если	1	1
178	не несет в	1	1
179	далеко не всегда	1	1
180	и тем же	1	1
181	ничем не уступает	1	1
182	умению например сапожника	1	1
183	несут в себе	1	1
184	если хотим объяснить	1	1
185	и восприятие конкретных	1	1
186	сеть ограничений постольку	1	1
187	личностные и социальные	1	1
188	того о ком	1	1
189	грандиозную интригу мировой	1	1
190	аспекты социальной ситуации	1	1
191	и описываемое как	1	1
192	выводит из организованности	1	1
193	не уступает умению	1	1
194	представляет собой некий	2	1
195	и слушающих их	1	1
196	в равной степени	2	1
197	дискурса проявляется как	1	1
198	новом третьем мире	1	1
199	в известном смысле	3	1
200	мире мире общения	1	1
201	интригу мировой истории	1	1
202	описываемое как вещь	1	1
203	коммуникативного события в	1	1
204	своего рода механизмом	1	1
205	в евгении онегине	1	1
206	имеем дело с	2	1
207	в качестве свидетеля	1	1
208	сами участвуем как	1	1
209	своей судьбы они	1	1
210	знакомством с повествовательной	1	1
211	другие аспекты социальной	1	1
212	которые отсылают к	1	1
213	в связи с	1	1
214	восприятие конкретных дискурсов	1	1
215	коммуникативного события рассказывания	5	1
216	и во второй	1	1
217	событием самого рассказывания	1	1
218	в этом направлении	1	1
219	дискурсивное умение которое	1	1
220	несет в себе	1	1
221	участвуем как слушатели-читатели	1	1
222	это система не	1	1
223	и социальные характеристики	1	1
224	хранения и передачи	1	1
225	дискурса как коммуникативного	1	1
226	или принимать когда	1	1
227	не отделен от	1	1
228	во всяком случае	1	1
229	организованности высказываний как	1	1
230	нарративной интриги не	1	1
231	ком или о	1	1
232	поступки только раскрывают	1	1
233	а порой и	1	1
234	остаются каждый в	1	1
235	среди любых событий	1	1
236	различных позиций субъективности	1	1
237	и его поступки	1	1
238	выбор возможностей пролагающий	1	1
239	сторону индивида и	1	1
240	из организованности высказываний	1	1
241	не остаются каждый	1	1
242	себе дорогу через	1	1
243	судьбы они едины	1	1
244	в рамках которого	1	1
245	о них в	1	1
246	может занимать или	1	1
247	высказываний как неизбежно	1	1
248	когда поддерживает дискурс	1	1
249	на дискурсивное умение	1	1
250	как коммуникативное событие	1	1
251	того или иного	3	1
252	в новом третьем	1	1
253	дискурсивных практик дискурсивная	1	1
254	в этом отношении	3	1
255	индивида и его	1	1
256	искусно сохраните черты	1	1
257	которое может быть	1	1
258	с той или	1	1
259	в рамках которой	1	1
260	это пока еще	1	1
261	наблюдаемое и описываемое	1	1
262	вместе со всеми	1	1
263	всякая литературная интрига	1	1
264	к тому или	1	1
265	к некоторой культурной	1	1
266	проявляется как непрерывный	1	1
267	то есть все	1	1
268	так и в	1	1
269	в новейшее время	2	1
270	апокалипсис с книгой	1	1
271	большой интриги соединяющей	1	1
272	характера среди любых	1	1
273	или иной области	1	1
274	прямым свидетелем событий	1	1
275	иной области дискурсивных	1	1
276	слушающих их личностные	1	1
277	напряжении событийного ряда	1	1
278	не семиотических конвенций	1	1
279	в.я проппа морфология	1	1
280	времени и пространства	2	1
281	от своей судьбы	1	1
282	упускать из виду	1	1
283	не может существовать	1	1
284	ни слушающий не	1	1
285	и того о	1	1
286	в конечном счете	3	1
287	не сводятся к	1	1
288	уступает умению например	1	1
289	неизбежно принадлежащих к	1	1
290	регулярности различных позиций	1	1
291	мы должны предполагать	1	1
292	мира в котором	1	1
293	интрига своего рода	1	1
294	производство дискурса проявляется	1	1
295	личность понятая объективно	1	1
296	сходятся в новом	1	1
297	своего рода миниатюра	1	1
298	тогда как наррация	1	1
299	и сами участвуем	1	1
300	непрерывный выбор возможностей	1	1
301	тому или иному	1	1
302	и вследствие этого	2	1
303	на себя самого	1	1
304	сохраните черты характера	1	1
305	по аналогии с	1	1
306	о чем говорят	1	1
307	третьем мире мире	1	1
308	чем говорят героя	1	1
309	миниатюра большой интриги	1	1
310	это коммуникативное событие	1	1
311	в полной мере	1	1
312	герою своему искусно	1	1
313	едины судьба выражает	1	1
314	дейк четко разграничивая	1	1
315	его поступки только	1	1
316	свидетеля и судии	2	1
317	интриги соединяющей апокалипсис	1	1
318	как коммуникативного события	1	1
319	последний как коммуникативное	1	1
320	возможна только в	1	1
321	в нарративном дискурсе	1	1
322	дискурсивная деятельность опирается	1	1
323	тем не менее	4	1
324	писал бахтин имеет	1	1
325	собой грандиозную интригу	1	1
326	греймас выводит из	1	1
327	как неизбежно принадлежащих	1	1
328	с книгой бытия	1	1
329	возможностей пролагающий себе	1	1
330	мировой истории а	1	1
331	в большинстве случаев	1	1
332	литературная интрига своего	1	1
333	а всякая литературная	1	1
334	в молчание бахтин	1	1
335	слушающего читателя и	1	1
336	опирается на дискурсивное	1	1
337	слушающий не остаются	1	1
338	в том или	1	1
339	они едины судьба	1	1
340	но и к	1	1
341	рода миниатюра большой	1	1
342	представляет собой грандиозную	1	1
343	практик дискурсивная деятельность	1	1
344	к различным статусам	1	1
345	иначе говоря мы	1	1
346	природе своей не	1	1
347	и в другом	1	1
