N	2gram	Bakhtin_Fr_3	StatiiOP
106	в особенности	5	4
107	связь с	6	4
108	xix века	4	4
109	он говорит	6	4
110	в течение	2	4
111	это есть	2	4
112	что здесь	1	4
113	в смысле	1	4
114	и для	5	4
115	но это	3	4
116	сказать что	3	4
117	в своей	6	4
118	из этого	2	4
119	это в	2	4
120	во всяком	1	4
121	подчеркнуть что	1	3
122	он был	3	3
123	с его	3	3
124	своего рода	2	3
125	в в	1	3
126	кроме того	3	3
127	в творчестве	1	3
128	и наконец	3	3
129	все эти	8	3
130	и если	2	3
131	всех этих	3	3
132	на этом	2	3
133	что этот	1	3
134	в другом	3	3
135	показывает что	1	3
136	несмотря на	1	3
137	в их	4	3
138	но он	2	3
139	и более	1	3
140	на эти	1	3
141	тому что	1	3
142	во время	8	3
143	на язык	1	3
144	на тему	2	3
145	же время	6	3
146	связи с	6	3
147	и далее	2	3
148	и здесь	4	3
149	нельзя не	1	3
150	и что	1	3
151	у которого	1	3
152	и его	17	3
153	вот что	1	3
154	уже в	2	3
155	не так	3	3
156	для него	5	3
157	так как	4	3
158	в системе	2	3
159	как раз	5	3
160	связан с	3	3
161	что для	2	3
162	до конца	6	3
163	бы совершенно	1	3
164	в связи	5	3
165	работа над	2	3
166	в мировой	4	3
167	все они	1	3
168	к этому	6	3
169	в виде	1	3
170	xvii века	3	2
171	самом деле	3	2
172	такое же	1	2
173	той же	8	2
174	в сущности	9	2
175	того же	2	2
176	не был	2	2
177	его отношение	2	2
178	во всех	6	2
179	тем как	1	2
180	то он	1	2
181	но как	2	2
182	к слову	1	2
183	нет и	1	2
184	что они	1	2
185	им в	1	2
186	его к	2	2
187	в самом	6	2
188	во многих	1	2
189	он делает	1	2
190	и тот	1	2
191	в следующих	2	2
192	имеем в	1	2
193	за рамки	1	2
194	так сказать	5	2
195	он считает	2	2
196	не как	1	2
197	том чтобы	1	2
198	в плане	2	2
199	и по	1	2
200	но все	3	2
201	то есть	18	2
202	заключается в	1	2
203	связанным с	1	2
204	ее в	1	2
205	он и	7	2
206	мы не	2	2
207	в развитии	1	2
208	такой же	1	2
209	нас не	1	2
210	можно найти	1	2
211	которые в	1	2
212	для этого	3	2
213	не была	1	2
214	это особенно	1	2
215	сам он	1	2
216	на историческую	1	2
217	в отношении	1	2
218	не менее	2	2
219	но они	1	2
220	что эта	1	2
221	самого начала	1	2
222	как о	2	2
223	считает что	2	2
224	дело не	3	2
225	и прочие	1	2
226	одна из	3	2
227	не имеет	1	2
228	никогда не	1	2
229	на себе	1	2
230	что русский	1	2
231	этот образ	7	2
232	начиная с	3	2
233	и такие	2	2
234	но также	1	2
235	для его	1	2
236	для того	3	2
237	как мы	10	2
238	не совсем	1	2
239	в виду	7	2
240	на основе	2	2
241	каждый раз	1	2
242	с самого	1	2
243	на нее	1	2
244	или в	1	2
245	времени и	2	2
246	здесь нет	2	2
247	во многом	1	2
248	до нас	7	2
249	произведения как	1	2
250	внимание на	1	2
251	одного из	2	2
252	с одной	1	2
253	на что	1	2
254	и во	4	2
255	от них	1	2
256	в форме	2	2
257	и только	1	2
258	и других	6	2
259	все время	1	2
260	еще не	3	2
261	и ее	2	2
262	и у	2	2
263	во втором	1	2
264	одно из	3	2
265	это место	1	2
266	мы находим	3	2
267	вовсе не	12	2
268	заметить что	1	2
269	или иной	2	2
270	до сих	4	2
271	слово в	3	2
272	что не	1	2
273	не на	1	2
274	эту эпоху	1	2
275	вместе с	3	2
276	в одной	1	2
277	но не	2	2
278	не сразу	1	2
279	в сборнике	1	2
280	в последнем	2	2
281	своего времени	1	2
282	в это	1	2
283	этого слова	2	2
284	он чувствует	1	2
285	несколько слов	1	2
286	сих пор	4	2
287	это выражение	1	2
288	здесь есть	1	2
289	один из	4	2
290	с элементами	1	2
291	в результате	1	2
292	работы над	1	2
293	в духе	7	2
294	же к	2	2
295	здесь только	2	2
296	одной из	2	2
297	в свою	1	2
298	были и	1	2
299	к этой	3	2
300	близок к	1	2
301	гораздо более	1	2
302	как известно	2	1
303	вряд ли	1	1
304	границы между	1	1
305	в обычном	2	1
306	одним из	2	1
307	также и	4	1
308	смысле слова	4	1
309	на самом	3	1
310	переход от	2	1
311	тем же	2	1
312	и так	2	1
313	в первом	1	1
314	не хочет	1	1
315	по преимуществу	2	1
316	и до	8	1
317	всей мировой	1	1
318	которые очень	1	1
319	собственном смысле	1	1
320	объясняется и	1	1
321	был и	1	1
322	но те	1	1
323	элементы в	1	1
324	из всех	4	1
325	отношения к	1	1
326	есть не	1	1
327	им самим	1	1
328	при анализе	2	1
329	дней еще	1	1
330	с западной	1	1
331	на такие	1	1
332	ни во	1	1
333	почти все	1	1
334	мальчика и	1	1
335	меры и	1	1
336	и он	1	1
337	во мне	1	1
338	между собой	1	1
339	быть в	2	1
340	но этого	1	1
341	всего этого	1	1
342	и другие	2	1
343	к жизни	2	1
344	со всеми	5	1
345	вещи были	1	1
346	речи всех	1	1
347	до наших	2	1
348	анализ этого	1	1
349	мы снова	1	1
350	и я	1	1
351	в истории	4	1
352	того специфического	1	1
353	в своем	7	1
354	и где	1	1
355	стихотворную форму	1	1
356	применении к	1	1
357	когда он	1	1
358	и как	3	1
359	не являются	1	1
360	но эта	1	1
361	он читал	1	1
362	от этого	1	1
363	поэтому и	3	1
364	отношения с	1	1
365	представляет собой	1	1
366	за это	1	1
367	приобретает характер	1	1
368	думать что	2	1
369	в известном	1	1
370	почти одновременно	1	1
371	в дальнейшем	2	1
372	всего необходимо	3	1
373	говорят о	2	1
374	как он	2	1
375	но на	1	1
376	есть ее	1	1
377	по словам	1	1
378	в нем	5	1
379	в свет	3	1
380	связанные с	3	1
381	и легко	1	1
382	и ликование	1	1
383	он должен	1	1
384	не к	2	1
385	свое время	1	1
386	которого и	1	1
387	какой бы	2	1
388	одной и	2	1
389	что ни	1	1
390	находит себе	1	1
391	него было	1	1
392	годом и	1	1
393	его произведения	2	1
394	а затем	1	1
395	указывали на	1	1
396	самого автора	1	1
397	была в	1	1
398	слов о	1	1
399	в послании	1	1
400	второй половины	1	1
401	ко второму	1	1
402	моменты в	1	1
403	центральный образ	1	1
404	с начала	4	1
405	в последующих	1	1
406	между отдельными	1	1
407	этим образом	1	1
408	рядом с	2	1
409	этого не	1	1
410	мы видели	3	1
411	мы знаем	2	1
412	чем в	1	1
413	здесь все	1	1
414	и прямо	1	1
415	представлением об	1	1
416	нисколько не	1	1
417	особенно для	2	1
418	не употребляет	1	1
419	этих произведений	1	1
420	поэтому он	3	1
421	как по	1	1
422	и при	1	1
423	не во	1	1
424	них все	1	1
425	интерес и	1	1
426	наших дней	2	1
427	рядом других	1	1
428	его современников	2	1
429	то его	1	1
430	даже меньше	1	1
431	одном из	2	1
432	и той	2	1
433	поэтому в	2	1
434	были свои	1	1
435	не понимает	3	1
436	друг другу	1	1
437	и эти	1	1
438	не могли	1	1
439	чтобы иметь	1	1
440	том же	2	1
441	следующих словах	1	1
442	важно лишь	1	1
443	по себе	1	1
444	даже в	4	1
445	и очень	2	1
446	не раз	2	1
447	вплоть до	3	1
448	о значении	1	1
449	дело в	2	1
450	можно судить	1	1
451	того чтобы	4	1
452	значение этого	2	1
453	он мог	1	1
454	для творчества	1	1
455	судя по	1	1
456	так много	3	1
457	в разных	2	1
458	выражения вроде	1	1
459	с одним	1	1
460	как она	1	1
461	на те	1	1
462	ее с	1	1
463	по своей	1	1
464	такая же	1	1
465	было обычным	1	1
466	углом зрения	1	1
467	своей статье	1	1
468	до того	2	1
469	было не	1	1
470	очень интересный	1	1
471	становится понятным	1	1
472	в стиле	1	1
473	мы встречаем	4	1
474	очень часто	2	1
475	все то	2	1
476	героев и	1	1
477	хвала и	5	1
478	в числе	1	1
479	бы он	1	1
480	той или	2	1
481	и свое	1	1
482	столь характерные	1	1
483	него как	1	1
484	всегда в	1	1
485	здесь еще	1	1
486	он ищет	1	1
487	вещей в	1	1
488	как они	1	1
489	и о	4	1
490	потому не	1	1
491	и образ	1	1
492	свою очередь	1	1
493	значительной мере	1	1
494	здесь не	3	1
495	в ее	3	1
496	с каким	1	1
497	очень существенный	1	1
498	в собственном	1	1
499	это была	1	1
500	он с	2	1
501	в произведении	1	1
502	в пределах	1	1
503	так в	4	1
504	смысле но	1	1
505	на том	1	1
506	и сам	2	1
507	в образе	1	1
508	можно было	3	1
509	в нескольких	1	1
510	здесь он	2	1
511	те же	5	1
512	здесь как	1	1
513	особенно в	4	1
514	она была	1	1
515	именно этот	1	1
516	том как	1	1
517	мы в	1	1
518	них есть	1	1
519	в эпоху	8	1
520	о котором	1	1
521	свободной и	1	1
522	и вообще	1	1
523	с ним	1	1
524	форме в	1	1
525	образом в	2	1
526	но здесь	2	1
527	все его	1	1
528	находит для	1	1
529	все дело	1	1
530	в применении	1	1
531	тех кто	1	1
532	себе печать	1	1
533	вот и	1	1
534	язык и	2	1
535	который говорил	1	1
536	влияние на	2	1
537	довольно долго	1	1
538	в значительной	3	1
539	не выходит	1	1
540	образ был	1	1
541	такими же	1	1
542	он берет	1	1
543	связь между	3	1
544	на отдельные	1	1
545	которых в	1	1
546	исторический анализ	1	1
547	это имеет	1	1
548	что и	3	1
549	есть с	1	1
550	язык в	1	1
551	вообще и	1	1
552	именно в	2	1
553	века и	4	1
554	в свете	3	1
555	внутренних качеств	1	1
556	и она	1	1
557	сказать несколько	1	1
558	находим и	2	1
559	судить по	1	1
560	по содержанию	1	1
561	в поздней	1	1
562	но так	1	1
563	его в	1	1
564	стиль в	1	1
565	этого материала	1	1
566	и две	1	1
567	как нечто	2	1
568	это очень	1	1
569	который в	2	1
570	несет на	1	1
571	во вкусе	1	1
572	между этими	1	1
573	теме и	1	1
574	это с	1	1
575	вопрос об	1	1
576	для всех	1	1
577	эпохи но	2	1
578	конечно не	2	1
579	с нею	2	1
580	литературы в	1	1
581	которому он	1	1
582	раз в	2	1
583	и они	2	1
584	вернуться к	1	1
585	в живом	1	1
586	языка но	1	1
587	из них	4	1
588	и их	1	1
589	слова в	2	1
590	в одном	7	1
591	как его	2	1
592	но что	1	1
593	услужение к	1	1
594	во всей	3	1
595	именно этой	1	1
596	характерны для	3	1
597	и историка	1	1
598	в других	3	1
599	смерти и	1	1
600	даже и	2	1
601	из приведенных	1	1
602	не укладывается	1	1
603	не были	2	1
604	и из	1	1
605	связаны с	5	1
606	а именно	1	1
607	характерно для	2	1
608	еще и	2	1
609	и образов	2	1
610	а они	1	1
611	говорит о	1	1
612	к более	1	1
613	с эпохой	1	1
614	здесь дело	1	1
615	перед которой	1	1
616	ней был	1	1
617	долгое время	1	1
618	о чем	2	1
619	литература в	1	1
620	он находит	1	1
621	там где	3	1
622	речи и	1	1
623	для этой	3	1
624	которого вообще	1	1
625	с помощью	2	1
626	и прямое	1	1
627	это словоупотребление	1	1
628	в частности	3	1
629	выдержан в	1	1
630	те специальные	1	1
631	произведение на	1	1
632	требует от	1	1
633	эпохи это	1	1
634	в данном	4	1
635	в той	6	1
636	и этот	2	1
637	смысле этого	1	1
638	тому как	1	1
639	в литературе	5	1
640	к образу	2	1
641	которые по	1	1
642	это его	1	1
643	даже с	1	1
644	в заключительной	1	1
645	из отдельных	1	1
646	в состоянии	2	1
647	должно быть	1	1
648	смысл в	2	1
649	в контексте	1	1
650	с года	4	1
651	от народа	1	1
652	в формах	1	1
653	ни для	4	1
654	характерные для	1	1
655	но для	1	1
656	в книге	2	1
657	это уже	1	1
658	однако и	1	1
659	чтобы создать	1	1
660	вероятно в	1	1
661	много но	1	1
662	это как	1	1
663	характеризуется в	1	1
664	и все	9	1
665	места в	1	1
666	вообще в	1	1
667	на языке	1	1
668	хотя бы	2	1
669	них и	1	1
670	силу в	1	1
671	на такой	2	1
672	как человек	1	1
673	с теми	1	1
674	гораздо больше	2	1
675	не знает	1	1
676	они как	1	1
677	совершенно сознательно	1	1
678	но этот	1	1
679	одновременно и	2	1
680	ко всему	2	1
681	и еще	2	1
682	есть и	2	1
683	нас дошел	2	1
684	в свое	1	1
685	занимает в	1	1
686	в трех	1	1
687	жизни и	4	1
688	этому месту	1	1
689	вполне понятно	1	1
690	также не	1	1
691	только не	1	1
692	свое особое	1	1
693	так же	1	1
694	все что	2	1
695	они не	3	1
