N	2gram	Vygotskiy__1	EvropaiE
184	и как	2	2
185	есть ли	2	2
186	что это	6	2
187	в этой	3	2
188	и если	4	2
189	как оно	1	2
190	главным образом	2	2
191	он не	3	2
192	и еще	1	2
193	в силу	3	2
194	таким образом	20	2
195	поскольку она	2	2
196	в мире	1	2
197	и с	2	2
198	выпадает на	1	2
199	заключается в	7	2
200	окажется что	1	2
201	сказывается в	1	2
202	известных пределах	1	2
203	и творчества	1	2
204	далеко не	2	2
205	дело идет	1	2
206	нас к	1	2
207	в своих	4	2
208	одна и	1	2
209	в не	1	2
210	иначе говоря	5	2
211	такой же	2	2
212	и того	1	2
213	в этих	4	2
214	и сейчас	2	2
215	в котором	4	2
216	представление о	3	2
217	не к	1	2
218	одном из	2	2
219	и более	1	2
220	только те	1	2
221	тому чтобы	3	2
222	при условии	1	2
223	она не	5	2
224	тогда когда	5	2
225	в масштабе	2	2
226	как будто	5	2
227	именно потому	1	2
228	что на	3	2
229	не могут	3	2
230	могут быть	11	2
231	одну и	1	2
232	имеет место	2	2
233	утверждать что	5	2
234	как не	1	2
235	свою очередь	1	2
236	на основе	2	2
237	и ту	2	2
238	на месте	1	2
239	по сравнению	1	2
240	если бы	6	2
241	в известных	2	2
242	и поэтому	2	2
243	и та	1	2
244	и что	8	2
245	в значительной	1	2
246	и во	2	2
247	к нему	2	2
248	ее от	3	2
249	во втором	1	2
250	в его	6	2
251	подходит к	1	2
252	во всей	1	2
253	также в	1	2
254	и существенно	1	2
255	мы должны	1	2
256	но с	1	2
257	в какой	5	2
258	и теперь	2	2
259	есть в	7	2
260	не можем	3	2
261	если в	1	2
262	при помощи	20	2
263	и других	3	2
264	в одном	2	2
265	меньше чем	1	2
266	заметить что	1	2
267	в других	1	2
268	на основании	7	2
269	на этот	1	2
270	а не	13	2
271	не означает	2	2
272	поскольку речь	1	2
273	с а	1	2
274	что все	3	2
275	вместе с	8	2
276	относятся к	1	2
277	сравнению с	1	2
278	что же	2	2
279	поскольку он	1	2
280	для понимания	1	2
281	или хотя	1	2
282	совершенно очевидно	3	2
283	и каждая	1	2
284	экономического развития	1	2
285	и таким	2	2
286	или в	1	2
287	то не	1	2
288	и все	5	2
289	бы в	2	2
290	стороны в	1	2
291	и наконец	1	2
292	же в	1	2
293	в другой	2	2
294	мы видим	5	2
295	а в	6	2
296	даже при	1	2
297	не есть	3	2
298	имеет в	2	2
299	между ними	1	2
300	другой стороны	5	2
301	приводит нас	1	2
302	жизни и	3	2
303	ту же	2	1
304	в силе	1	1
305	и т	26	1
306	например в	3	1
307	связана с	1	1
308	в тех	1	1
309	кто иной	1	1
310	и это	3	1
311	тех же	2	1
312	или к	1	1
313	речь идет	3	1
314	всем ее	1	1
315	с таким	11	1
316	той же	3	1
317	на тех	1	1
318	например то	1	1
319	не открывается	1	1
320	по самой	2	1
321	почти все	2	1
322	есть нечто	2	1
323	время как	5	1
324	мы получаем	2	1
325	с но	1	1
326	которое не	1	1
327	то это	1	1
328	когда мы	3	1
329	может дать	2	1
330	и русской	1	1
331	быть в	2	1
332	с его	1	1
333	тем как	1	1
334	то мы	1	1
335	недавно вышедшей	1	1
336	видели что	2	1
337	чем это	1	1
338	это вопрос	1	1
339	значение и	1	1
340	всему человечеству	1	1
341	с совершенно	2	1
342	для всякого	1	1
343	находящихся в	1	1
344	тогда как	1	1
345	нами при	1	1
346	отличие от	4	1
347	быть сведена	2	1
348	ее элементов	1	1
349	за пределы	1	1
350	относится к	1	1
351	каждое поколение	1	1
352	как по	1	1
353	в центре	1	1
354	в одной	3	1
355	для оценки	1	1
356	значение его	1	1
357	воды и	1	1
358	все же	5	1
359	тех случаях	1	1
360	в полном	2	1
361	смысле этого	2	1
362	к тем	1	1
363	могли бы	1	1
364	что по	3	1
365	не являются	1	1
366	мы различаем	4	1
367	его к	1	1
368	более или	2	1
369	увидим что	2	1
370	экономических отношений	1	1
371	психологии и	3	1
372	грубо говоря	2	1
373	та же	3	1
374	это есть	5	1
375	этот новый	1	1
376	ли установить	1	1
377	еще далеко	1	1
378	что автор	1	1
379	в последнее	4	1
380	разных точек	1	1
381	с их	1	1
382	один и	1	1
383	элементов в	1	1
384	и тот	2	1
385	бы только	1	1
386	тому же	3	1
387	и те	1	1
388	реальное значение	1	1
389	себе поэтому	1	1
390	все ее	1	1
391	на его	1	1
392	к выводу	1	1
393	при этом	19	1
394	и лучше	1	1
395	т д	8	1
396	скоро и	1	1
397	эта последняя	1	1
398	и когда	3	1
399	состоит в	3	1
400	в корне	1	1
401	то как	1	1
402	мы совершенно	2	1
403	ли не	1	1
404	имеют значение	1	1
405	что крайне	1	1
406	или иных	2	1
407	и наоборот	1	1
408	две области	1	1
409	но все	1	1
410	как они	2	1
411	а затем	1	1
412	которая выпадает	1	1
413	в нем	2	1
414	из рассматриваемых	1	1
415	в совершенно	4	1
416	различие между	4	1
417	том случае	2	1
418	поэзии и	2	1
419	полной мере	1	1
420	из русских	1	1
421	если при	2	1
422	свести к	1	1
423	с равным	1	1
424	в жизни	2	1
425	мысль можно	1	1
426	его частей	1	1
427	она и	1	1
428	соответствии с	1	1
429	во внимание	2	1
430	всегда и	1	1
431	мы хотели	1	1
432	значение как	1	1
433	как таковой	1	1
434	и всей	1	1
435	или менее	2	1
436	лучшим доказательством	1	1
437	есть такая	1	1
438	мы приходим	1	1
439	в изучении	2	1
440	оставаться в	1	1
441	именно и	2	1
442	в такой	2	1
443	в отличие	3	1
444	что при	3	1
445	от себя	4	1
446	признать что	1	1
447	такое толкование	1	1
448	сведена к	2	1
449	определяют собой	1	1
450	другую сторону	1	1
451	и останется	1	1
452	простое и	1	1
453	в другие	1	1
454	при рассмотрении	1	1
455	возникающих в	1	1
456	иметь возможность	2	1
457	с такими	1	1
458	том же	2	1
459	с так	2	1
460	тому что	4	1
461	в недавно	1	1
462	как нелепо	2	1
463	не менее	2	1
464	вплоть до	1	1
465	что эта	3	1
466	что с	2	1
467	имеет свое	1	1
468	с теми	2	1
469	для каждого	1	1
470	считает что	1	1
471	принадлежат к	2	1
472	одна из	4	1
473	применяются для	1	1
474	или это	1	1
475	мы все	2	1
476	подходят к	1	1
477	та или	1	1
478	это мы	2	1
479	казалось бы	2	1
480	только и	1	1
481	склонен думать	1	1
482	или иная	1	1
483	в русском	2	1
484	наряду со	1	1
485	такая же	1	1
486	во всем	3	1
487	вместо того	1	1
488	и его	7	1
489	каждой из	3	1
490	связи с	1	1
491	в сознании	2	1
492	следует что	1	1
493	так то	1	1
494	в основе	2	1
495	только отдельные	1	1
496	которые никак	3	1
497	у нас	4	1
498	есть к	2	1
499	которую не	1	1
500	определяющую роль	1	1
501	числе и	1	1
502	должны быть	3	1
503	область и	1	1
504	годов но	1	1
505	все еще	1	1
506	но из	1	1
507	отказаться от	2	1
508	всегда в	1	1
509	применить к	2	1
510	для себя	1	1
511	оно может	1	1
512	приходит к	2	1
513	и о	4	1
514	и науки	1	1
515	значительной мере	1	1
516	законы и	1	1
517	последнее время	2	1
518	то или	2	1
519	мысль о	1	1
520	то чтобы	2	1
521	что само	2	1
522	то время	5	1
523	мнение что	1	1
524	которые применяются	1	1
525	литературы и	1	1
526	что может	1	1
527	был бы	5	1
528	те же	4	1
529	и другими	3	1
530	одного из	1	1
531	каждого из	3	1
532	об этом	1	1
533	по ее	1	1
534	поэтому в	1	1
535	быть может	1	1
536	и вообще	1	1
537	к другу	1	1
538	с ним	2	1
539	мире в	1	1
540	означает что	2	1
541	это зависит	1	1
542	сводится к	1	1
543	при такой	1	1
544	в состав	1	1
545	и силу	1	1
546	на вопрос	2	1
547	его жизни	1	1
548	может не	1	1
549	нас в	2	1
550	не заключает	1	1
551	такими же	1	1
552	области которые	1	1
553	которые мы	1	1
554	и всякая	1	1
555	самом процессе	1	1
556	в ту	1	1
557	и следовательно	2	1
558	друг к	1	1
559	развития но	1	1
560	в каждую	1	1
561	но так	1	1
562	один из	4	1
563	в двух	1	1
564	тот же	2	1
565	с ними	1	1
566	дело с	3	1
567	будь то	2	1
568	именно о	1	1
569	есть будет	1	1
570	мы увидим	4	1
571	как нечто	1	1
572	для одних	1	1
573	которое мы	1	1
574	помощи которого	2	1
575	что как	1	1
576	который в	3	1
577	иной как	1	1
578	нужно и	1	1
579	никак нельзя	2	1
580	и ее	1	1
581	же при	1	1
582	по этому	2	1
583	внимание что	1	1
584	конечно не	1	1
585	уже не	2	1
586	уже в	3	1
587	на такой	1	1
588	если мы	12	1
589	то и	2	1
590	на нет	1	1
591	только тогда	7	1
592	к созданию	1	1
593	от других	2	1
594	в точном	1	1
595	но совершенно	2	1
596	именно та	1	1
597	к установлению	1	1
598	этот раз	1	1
599	условии если	1	1
600	это обстоятельство	3	1
601	одно из	2	1
602	для него	1	1
603	и их	2	1
604	бы тот	4	1
605	представить себе	3	1
606	психологии может	1	1
607	мы находим	1	1
608	и должна	1	1
609	случае когда	1	1
610	в последних	1	1
611	и искусства	1	1
612	бытия и	1	1
613	и эмпирической	1	1
614	от того	3	1
615	в более	1	1
616	интересующей нас	1	1
617	и научное	1	1
618	или иное	2	1
619	выходит за	1	1
620	она находится	1	1
621	на примере	3	1
622	сказал бы	1	1
623	оно будет	1	1
624	она является	1	1
625	что для	2	1
626	обратиться к	2	1
627	не было	3	1
628	которых мы	1	1
629	на которых	1	1
630	зависит от	1	1
631	если даже	1	1
632	не ставим	1	1
633	мы хотим	1	1
634	что мы	8	1
635	мы знаем	3	1
636	бы как	1	1
637	в связи	2	1
638	так называемых	1	1
639	многих случаях	1	1
640	их к	1	1
641	эпох и	1	1
642	если так	1	1
643	к жизни	2	1
644	для всех	4	1
645	а если	1	1
646	она есть	1	1
647	есть только	2	1
648	только ее	1	1
649	религии и	1	1
650	на пересечении	1	1
651	п с	1	1
652	эту мысль	1	1
653	в состоянии	3	1
654	и философии	1	1
655	должно быть	1	1
656	этого слова	4	1
657	слова и	1	1
658	аналогии с	1	1
659	и изучение	1	1
660	тех или	2	1
661	большее количество	1	1
662	одного и	2	1
663	являются не	2	1
664	они обнаруживают	1	1
665	при таком	1	1
666	различаем три	1	1
667	это можно	2	1
668	что оно	3	1
669	а к	1	1
670	в ближайшем	1	1
671	ее и	2	1
672	роль которая	1	1
673	в большей	1	1
674	всем другим	1	1
675	но это	3	1
676	в мировом	1	1
677	себе ничего	1	1
678	и другие	4	1
679	не быть	2	1
680	интересно отметить	2	1
681	сводить к	1	1
682	что такие	1	1
683	с такой	1	1
684	оно не	1	1
685	что даже	2	1
686	от природы	1	1
687	будет тем	1	1
688	к числу	2	1
689	включает в	1	1
690	иную идеологию	1	1
691	к этой	2	1
692	случае если	1	1
693	художественным произведениям	1	1
694	мы переводим	1	1
695	это в	2	1
696	он на	1	1
697	все что	3	1
698	том числе	1	1
699	гораздо более	2	1
