N	2gram	Propp_Isto_1	Myslijsy
237	как оно	2	2
238	представлений но	1	2
239	всех этих	2	2
240	невозможно и	1	2
241	ими в	1	2
242	и по	3	2
243	на этом	3	2
244	но все	4	2
245	связанные с	2	2
246	в другом	3	2
247	в жизни	1	2
248	этого не	1	2
249	ни с	1	2
250	мы знаем	4	2
251	должно быть	2	2
252	что такое	2	2
253	от себя	1	2
254	пить и	1	2
255	но он	1	2
256	их в	5	2
257	что например	3	2
258	тому что	1	2
259	и его	3	2
260	с теми	1	2
261	сказать что	5	2
262	самого начала	2	2
263	например что	1	2
264	были и	1	2
265	того чтобы	1	2
266	вытекает из	1	2
267	к ней	1	2
268	на природу	2	2
269	во всем	3	2
270	у нас	1	2
271	превращается в	4	2
272	когда мы	2	2
273	указывает на	2	2
274	и это	1	2
275	оно может	2	2
276	каждому из	1	2
277	в себя	1	2
278	с самого	2	2
279	на другом	1	2
280	что у	1	2
281	видно из	2	2
282	после того	1	2
283	стремление к	1	2
284	можно бы	1	2
285	и здесь	7	2
286	внимание на	1	2
287	близки к	1	2
288	нас в	2	2
289	образом мы	2	2
290	это было	2	2
291	связь между	3	2
292	которой мы	1	2
293	если это	1	2
294	этом смысле	1	2
295	в формах	1	2
296	один из	4	2
297	мы видим	11	2
298	в какой	3	2
299	случаи когда	3	2
300	и они	1	2
301	не дает	2	2
302	заключить что	2	2
303	заключение в	1	2
304	друг друга	1	2
305	нужно знать	1	2
306	но что	1	2
307	у него	1	2
308	само по	2	2
309	связано с	2	2
310	к которому	5	2
311	а с	2	2
312	и затем	1	2
313	между ними	2	2
314	точке зрения	1	2
315	быть названо	1	2
316	ничем не	1	2
317	не на	2	2
318	зависит от	2	2
319	и силы	1	2
320	в связи	4	2
321	так же	7	2
322	и потому	2	2
323	как это	3	2
324	бы несколько	1	2
325	не дают	1	2
326	некоторое время	2	2
327	быть только	1	2
328	все это	4	2
329	например мы	1	2
330	не знаем	2	2
331	в его	5	2
332	или в	5	2
333	бы в	2	2
334	мы должны	13	2
335	не непосредственно	3	2
336	хотя бы	4	2
337	на более	5	2
338	нами не	1	2
339	отсюда вытекает	2	2
340	но если	2	2
341	другой стороны	5	2
342	к этому	2	2
343	можно назвать	2	2
344	которых не	1	1
345	ту же	1	1
346	знает как	2	1
347	одним из	2	1
348	везде где	1	1
349	чтобы не	3	1
350	такая задача	1	1
351	по отдельным	3	1
352	он может	1	1
353	о различии	1	1
354	тех же	1	1
355	которой начинается	1	1
356	и так	1	1
357	имеем и	1	1
358	должна быть	5	1
359	уже по	1	1
360	в самое	1	1
361	мы уже	1	1
362	из всех	2	1
363	связаны между	2	1
364	себе как	1	1
365	которую мы	1	1
366	по частям	1	1
367	эта форма	1	1
368	в отличие	2	1
369	от представления	1	1
370	будет видно	1	1
371	бы то	2	1
372	дают нам	1	1
373	объяснить почему	1	1
374	ними в	1	1
375	предположим что	2	1
376	в ее	2	1
377	итак мы	1	1
378	видели что	3	1
379	всякий раз	1	1
380	которые связаны	1	1
381	мы будем	5	1
382	но как	1	1
383	это видно	1	1
384	с какими	1	1
385	друг на	1	1
386	в сторону	1	1
387	ответ на	2	1
388	должны были	2	1
389	он будет	1	1
390	отличие от	2	1
391	когда например	2	1
392	один и	2	1
393	в истории	1	1
394	если она	1	1
395	что именно	1	1
396	дает нам	1	1
397	для всех	2	1
398	стороны и	1	1
399	очень трудно	1	1
400	ней в	1	1
401	однако не	2	1
402	перед нами	3	1
403	это легко	1	1
404	имеет в	1	1
405	в противоположность	1	1
406	этой цели	1	1
407	от этого	2	1
408	в этот	1	1
409	то в	1	1
410	на руку	1	1
411	случае они	1	1
412	вопрос почему	2	1
413	мы получаем	1	1
414	и исчезает	1	1
415	он в	2	1
416	одном случае	1	1
417	за этим	1	1
418	рассказ о	1	1
419	только на	1	1
420	его и	2	1
421	и кто	1	1
422	нем но	1	1
423	тому же	1	1
424	в наших	1	1
425	дальше и	1	1
426	бы с	1	1
427	опять не	1	1
428	в обратном	1	1
429	а просто	1	1
430	он не	2	1
431	раз навсегда	1	1
432	и легко	1	1
433	от которого	1	1
434	на том	1	1
435	этого нельзя	1	1
436	он должен	2	1
437	переходит от	1	1
438	именно из	1	1
439	которому она	1	1
440	том чтобы	2	1
441	что одно	1	1
442	представлениями а	1	1
443	не пропустить	1	1
444	его от	1	1
445	что нельзя	2	1
446	нам известно	1	1
447	но должны	1	1
448	значительной степени	1	1
449	то ни	2	1
450	же не	3	1
451	же касается	1	1
452	том случае	1	1
453	об этом	4	1
454	связанных с	1	1
455	и с	4	1
456	люди стоящие	1	1
457	от степени	2	1
458	или наконец	1	1
459	понимания слова	1	1
460	известно что	1	1
461	но их	1	1
462	видит перед	1	1
463	нас есть	1	1
464	вопрос и	1	1
465	есть средство	1	1
466	жизни что	1	1
467	других явлений	1	1
468	не всегда	8	1
469	для чего	1	1
470	мы видели	2	1
471	легче всего	1	1
472	заставляют нас	1	1
473	когда ей	1	1
474	чем в	1	1
475	в чистом	2	1
476	достаточно самого	1	1
477	в царстве	1	1
478	лучше всего	2	1
479	таким же	1	1
480	а как	1	1
481	в такой	2	1
482	другу не	1	1
483	в их	3	1
484	на первых	2	1
485	что нужно	2	1
486	в которых	1	1
487	знаем что	1	1
488	не исчерпывается	1	1
489	что уже	1	1
490	для всякого	1	1
491	природы но	1	1
492	поэтому в	2	1
493	выше мы	3	1
494	не будем	5	1
495	которые в	2	1
496	друг другу	1	1
497	в прямом	1	1
498	доказывает что	1	1
499	и эти	3	1
500	более сложные	1	1
501	и более	1	1
502	на следующее	1	1
503	природу и	1	1
504	случае мы	1	1
505	такое знание	1	1
506	и вся	1	1
507	раз и	3	1
508	чтобы сказать	1	1
509	что происходит	1	1
510	таких случаях	2	1
511	эта мысль	3	1
512	в таких	2	1
513	с которой	1	1
514	на котором	3	1
515	дело в	3	1
516	тесная связь	1	1
517	на себе	1	1
518	большинство их	1	1
519	в самых	1	1
520	какой бы	1	1
521	иначе не	1	1
522	найти в	1	1
523	почему в	1	1
524	ничего не	2	1
525	с одним	1	1
526	по своей	2	1
527	этот способ	1	1
528	же было	1	1
529	однако это	3	1
530	известной степени	1	1
531	такие случаи	2	1
532	к тому	6	1
533	основаны на	1	1
534	бы он	1	1
535	можно сравнивать	1	1
536	он видит	1	1
537	день и	1	1
538	на это	2	1
539	где он	1	1
540	него как	1	1
541	открывает нам	1	1
542	должен быть	3	1
543	они стали	1	1
544	известных нам	1	1
545	всех случаях	2	1
546	и беглого	1	1
547	из всего	1	1
548	как мы	3	1
549	не делает	1	1
550	эти представления	1	1
551	здесь не	4	1
552	которые на	2	1
553	из приведенных	1	1
554	нет никакой	1	1
555	только то	1	1
556	это для	2	1
557	с течением	1	1
558	или нескольких	1	1
559	примеров можно	1	1
560	как с	1	1
561	если они	1	1
562	на нее	2	1
563	времени и	1	1
564	здесь как	1	1
565	которые с	1	1
566	других и	1	1
567	этим в	1	1
568	к тем	1	1
569	собою что	1	1
570	по сравнению	1	1
571	на них	2	1
572	чтобы вызвать	1	1
573	имеем их	1	1
574	другого и	1	1
575	так оно	1	1
576	пути от	2	1
577	именно с	1	1
578	и та	1	1
579	при котором	1	1
580	никак не	1	1
581	яснее когда	1	1
582	стоящие на	1	1
583	развития не	1	1
584	но столь	1	1
585	будем называть	2	1
586	для сравнительной	1	1
587	этих предметов	1	1
588	первых порах	2	1
589	не более	2	1
590	все в	1	1
591	слова оказывается	1	1
592	даже на	2	1
593	ее как	1	1
594	в ту	2	1
595	может иметь	1	1
596	как явление	1	1
597	и ночь	1	1
598	большей или	2	1
599	еще несколько	1	1
600	тех пор	1	1
601	действительности не	1	1
602	что здесь	5	1
603	но так	2	1
604	пространственных представлений	1	1
605	но с	1	1
606	оно совершенно	1	1
607	и вопрос	1	1
608	всякого рода	2	1
609	дело с	2	1
610	при каких	1	1
611	в стороне	3	1
612	бы его	1	1
613	однако хотя	1	1
614	не простое	1	1
615	наша цель	1	1
616	их не	2	1
617	который в	1	1
618	именно на	2	1
619	менее и	1	1
620	же и	1	1
621	конечно не	2	1
622	в большинстве	4	1
623	по таким	1	1
624	большинстве случаев	4	1
625	при помощи	2	1
626	здесь будет	3	1
627	никто не	2	1
628	пока не	2	1
629	нами как	1	1
630	с этими	1	1
631	к ним	4	1
632	только с	2	1
633	должны будем	4	1
634	каждый из	1	1
635	явлений в	2	1
636	такой видимой	1	1
637	друга и	1	1
638	этой задачи	1	1
639	были бы	2	1
640	в особенности	2	1
641	в другой	1	1
642	не раньше	1	1
643	значение которое	1	1
644	однако что	1	1
645	именно в	3	1
646	а именно	4	1
647	или меньшей	2	1
648	и др	7	1
649	на друга	1	1
650	его как	2	1
651	на известном	1	1
652	была бы	2	1
653	на основании	1	1
654	сразу это	1	1
655	в ущерб	1	1
656	могут служить	1	1
657	сомнения не	1	1
658	говоря что	1	1
659	что из	1	1
660	в психологическом	1	1
661	именно так	2	1
662	очень часто	3	1
663	уже давно	1	1
664	чаще других	1	1
665	эти слова	1	1
666	не удается	1	1
667	а при	1	1
668	многих случаях	1	1
669	например если	1	1
670	например когда	1	1
671	легко заметить	1	1
672	к своему	2	1
673	нами на	2	1
674	а если	1	1
675	что же	3	1
676	о человеке	1	1
677	как средство	1	1
678	ли эта	1	1
679	при ближайшем	1	1
680	что как	1	1
681	значит что	1	1
682	к чему	3	1
683	нам еще	1	1
684	иначе мы	1	1
685	этом случае	1	1
686	происходит с	1	1
687	за неимением	1	1
688	одну только	2	1
689	между собой	4	1
690	рассматривать как	2	1
691	вне его	1	1
692	никакого объяснения	1	1
693	в более	1	1
694	многие из	1	1
695	это правило	1	1
696	при таком	1	1
697	чтобы понять	1	1
698	тот кто	1	1
699	собственно говоря	1	1
700	которое можно	1	1
701	в большей	1	1
702	такое явление	1	1
703	до тех	1	1
704	считать не	1	1
705	здесь только	1	1
706	связь с	4	1
707	вопрос как	1	1
708	только можно	1	1
709	состоит из	1	1
710	на который	1	1
711	еще ясно	1	1
712	не сами	1	1
713	и еще	1	1
714	только о	1	1
715	об этих	1	1
716	это так	4	1
717	ее в	5	1
718	от которой	1	1
719	что внешнее	1	1
