N	2gram	Vinokur_Ku_2	Psycholo
229	в пределах	4	3
230	речь идет	2	3
231	о которых	3	2
232	фабула и	1	2
233	ни одного	1	2
234	вот например	1	2
235	будем иметь	1	2
236	и с	7	2
237	же время	3	2
238	все те	1	2
239	истинный смысл	1	2
240	из этих	1	2
241	по словам	2	2
242	можно сказать	4	2
243	место в	1	2
244	жизни для	1	2
245	что нет	1	2
246	бы то	1	2
247	до тех	1	2
248	прежде всего	8	2
249	действительно в	1	2
250	т д	14	2
251	время как	1	2
252	на тему	1	2
253	связи с	3	2
254	в виду	3	2
255	в каких	1	2
256	по которым	1	2
257	это просто	2	2
258	не надо	3	2
259	не в	8	2
260	даже в	1	2
261	его и	1	2
262	при этом	2	2
263	хотя бы	9	2
264	пор пока	1	2
265	не хотел	1	2
266	а на	2	2
267	в их	2	2
268	бы и	4	2
269	но может	1	2
270	в это	1	2
271	те же	3	2
272	одно из	1	2
273	вместо того	1	2
274	но все	4	2
275	в искусстве	1	2
276	сводится к	3	2
277	с той	2	2
278	и именно	1	2
279	знает что	3	2
280	в ее	1	2
281	почти всегда	2	2
282	она есть	1	2
283	быть не	2	2
284	что касается	2	2
285	сам автор	1	2
286	кажется что	1	2
287	к такому	1	2
288	не все	3	2
289	то как	1	2
290	вопрос о	9	2
291	уже с	1	2
292	мысли о	1	2
293	в нашей	4	2
294	сам по	1	2
295	то время	1	2
296	и той	1	2
297	на все	2	2
298	и к	1	2
299	не имеет	4	2
300	а как	1	2
301	он может	1	2
302	и точно	1	2
303	но в	11	2
304	которые с	1	2
305	этой цели	2	2
306	приходим к	1	2
307	и первый	1	2
308	не на	2	2
309	только с	1	2
310	и от	2	2
311	это время	1	2
312	во всем	1	2
313	бы сказать	2	2
314	можно найти	1	2
315	основана на	1	2
316	и потому	2	2
317	в руки	1	2
318	в каком-то	1	2
319	ничего не	4	2
320	как только	1	2
321	нам в	1	2
322	слово в	1	2
323	едва ли	1	2
324	все дело	2	2
325	мы имеем	5	2
326	со стороны	4	2
327	который не	1	2
328	в них	4	2
329	не понимает	1	2
330	другой стороны	7	2
331	внимание на	1	2
332	в котором	1	2
333	как нельзя	1	2
334	именно в	3	2
335	тем и	1	2
336	не потому	1	2
337	могли бы	2	2
338	такой же	1	2
339	нас совершенно	1	2
340	в круг	1	2
341	однако не	4	2
342	в результате	4	2
343	также и	5	2
344	заставляет нас	1	2
345	и дает	1	2
346	почему же	1	2
347	и когда	1	2
348	в действительности	1	2
349	слов в	3	2
350	мне не	2	2
351	взглянуть на	2	2
352	большей частью	1	2
353	те которые	1	2
354	с его	1	2
355	с другой	8	2
356	меньше всего	1	2
357	столь же	1	2
358	все они	2	2
359	быть это	1	2
360	один из	5	2
361	в такой	1	2
362	через несколько	1	2
363	не был	1	2
364	который делает	1	2
365	по существу	5	2
366	мы могли	2	2
367	была бы	4	2
368	под конец	1	2
369	и то	5	2
370	нами в	1	2
371	одной и	1	2
372	уже в	3	2
373	без всякого	1	2
374	себе и	1	2
375	однако мы	1	2
376	ни на	2	2
377	лежит в	1	2
378	и смысл	1	2
379	образом в	2	2
380	совершается в	1	2
381	тех пор	2	2
382	на примере	2	2
383	мы знаем	4	2
384	день и	1	1
385	и два	1	1
386	его от	1	1
387	то мы	1	1
388	бы нам	1	1
389	несоответствие между	1	1
390	главным образом	3	1
391	ничего более	1	1
392	с первого	2	1
393	и никак	1	1
394	к действию	2	1
395	что можно	3	1
396	бы быть	1	1
397	ссылками на	1	1
398	есть в	3	1
399	еще не	5	1
400	суть дела	1	1
401	в особенности	4	1
402	и такие	1	1
403	раз как	1	1
404	это все	1	1
405	в связи	4	1
406	это мы	1	1
407	однако он	1	1
408	вспомним как	1	1
409	а когда	1	1
410	не могла	1	1
411	ее от	1	1
412	мы и	1	1
413	нам и	2	1
414	на их	1	1
415	но что	2	1
416	или в	4	1
417	ни одна	1	1
418	того же	3	1
419	и вместо	1	1
420	или не	1	1
421	могло быть	1	1
422	функций которые	1	1
423	видеть что	1	1
424	отличается от	3	1
425	тех кто	1	1
426	не забудем	1	1
427	на это	3	1
428	только от	1	1
429	можно считать	1	1
430	слово это	6	1
431	разрешения этой	1	1
432	же в	3	1
433	в отношении	2	1
434	не нужен	1	1
435	следует понимать	1	1
436	в обычном	2	1
437	и их	1	1
438	которых они	1	1
439	может нас	1	1
440	нам пришлось	1	1
441	рядом с	2	1
442	борьбу против	1	1
443	это так	3	1
444	эту можно	1	1
445	забудем что	1	1
446	гораздо более	3	1
447	последние десятилетия	1	1
448	нам не	2	1
449	на русский	1	1
450	значение для	1	1
451	не до	1	1
452	но никто	1	1
453	к нему	2	1
454	то обстоятельство	7	1
455	нужно было	1	1
456	случаи когда	3	1
457	иначе как	1	1
458	те или	1	1
459	и вообще	2	1
460	другом случае	1	1
461	независимо от	1	1
462	что такое	3	1
463	не следует	5	1
464	иное как	1	1
465	там где	5	1
466	дает нам	2	1
467	не так	1	1
468	этой точки	2	1
469	уже из	2	1
470	и другие	1	1
471	но с	1	1
472	так называемые	2	1
473	будто бы	2	1
474	и без	1	1
475	необходимо показать	1	1
476	здесь эта	1	1
477	которое мы	1	1
478	только то	1	1
479	так в	3	1
480	показать в	1	1
481	это конечно	2	1
482	это если	1	1
483	на язык	1	1
484	который мы	2	1
485	легче всего	1	1
486	свой смысл	1	1
487	следует разуметь	1	1
488	ли в	1	1
489	в нашем	7	1
490	ход мысли	1	1
491	что только	1	1
492	бы в	1	1
493	и я	1	1
494	с а	1	1
495	некоторой степени	2	1
496	позволяет себе	1	1
497	а под	1	1
498	понятия и	1	1
499	все мы	1	1
500	том и	1	1
501	является ли	2	1
502	словом в	1	1
503	звуков в	1	1
504	средств которые	1	1
505	одной из	1	1
506	уяснить себе	1	1
507	что ничего	2	1
508	и самым	1	1
509	в высокой	1	1
510	например с	1	1
511	не хочет	2	1
512	есть не	1	1
513	но только	4	1
514	нем есть	1	1
515	всего что	2	1
516	этом смысле	5	1
517	виду не	1	1
518	превращается в	2	1
519	в день	2	1
520	указать что	1	1
521	мы имели	1	1
522	содержания и	1	1
523	и некоторые	1	1
524	для него	1	1
525	которого не	1	1
526	на деле	1	1
527	в корне	2	1
528	как не	3	1
529	каком отношении	1	1
530	что даже	1	1
531	один только	1	1
532	везде и	1	1
533	частности и	1	1
534	между тем	6	1
535	всякого затруднения	1	1
536	более чем	1	1
537	и даже	2	1
538	вот пример	1	1
539	что иное	1	1
540	в этих	1	1
541	в данный	1	1
542	от другого	1	1
543	по отношению	1	1
544	материалом для	2	1
545	следовательно в	1	1
546	слова а	1	1
547	высокой степени	1	1
548	это на	1	1
549	следует конечно	1	1
550	состоящий в	1	1
551	в совершенно	1	1
552	которых мы	2	1
553	должны признать	1	1
554	какие бы	1	1
555	в предисловии	1	1
556	начнем с	1	1
557	следовало бы	2	1
558	вообще нет	1	1
559	который лежит	1	1
560	именно на	1	1
561	с которым	1	1
562	пояснить несколько	1	1
563	тогда когда	1	1
564	но как	1	1
565	значения как	1	1
566	общего с	1	1
567	поскольку он	1	1
568	обстоятельство что	7	1
569	не решает	1	1
570	конечном счете	2	1
571	чтобы мы	1	1
572	мы получаем	1	1
573	с такими	1	1
574	что на	4	1
575	то ни	1	1
576	до некоторой	2	1
577	этой же	1	1
578	дают в	1	1
579	в чем	1	1
580	мысль и	2	1
581	предисловии к	1	1
582	свою очередь	2	1
583	дело в	1	1
584	и действия	1	1
585	как во	1	1
586	кажется мне	1	1
587	и свое	2	1
588	или иные	1	1
589	от обычного	1	1
590	так то	1	1
591	уже нам	1	1
592	два слова	1	1
593	что от	1	1
594	когда говорит	1	1
595	относится к	1	1
596	за тем	1	1
597	значение этого	1	1
598	и еще	2	1
599	тургенева и	1	1
600	как отца	1	1
601	такого рода	1	1
602	что вся	1	1
603	фактов которые	1	1
604	же и	2	1
605	так мы	2	1
606	русский язык	6	1
607	поводу этого	1	1
608	не трудно	1	1
609	как к	1	1
610	характер и	2	1
611	вся эта	2	1
612	ничего общего	1	1
613	но ведь	1	1
614	написать ничего	1	1
615	которого является	1	1
616	других писателей	1	1
617	ему хочется	1	1
618	нам это	1	1
619	формы как	1	1
620	очевидно что	2	1
621	однако и	2	1
622	существует между	1	1
623	они ни	1	1
624	чтобы понять	2	1
625	этот термин	2	1
626	в конечном	2	1
627	не должен	1	1
628	и др	1	1
629	для всякой	2	1
630	но так	2	1
631	психологический закон	1	1
632	если содержание	1	1
633	слова в	6	1
634	значение с	1	1
635	речи и	5	1
636	очень много	1	1
637	но даже	2	1
638	точку зрения	1	1
639	ни было	1	1
640	придется еще	1	1
641	это только	2	1
642	это однако	1	1
643	стороны эта	1	1
644	того как	2	1
645	составные части	1	1
646	в одну	2	1
647	легко видеть	1	1
648	вот это	1	1
649	автор ставит	1	1
650	и было	1	1
651	некоторое противоречие	1	1
652	не что	1	1
653	для всякого	1	1
654	что такая	1	1
655	всего тем	1	1
656	чем вы	1	1
657	и сводит	1	1
658	лучшим образом	1	1
659	что за	2	1
660	указывают на	1	1
661	образом для	1	1
662	именно этот	2	1
663	еще можно	1	1
664	нельзя было	2	1
665	целей и	1	1
666	то они	1	1
667	еще одно	3	1
668	но нам	1	1
669	существу она	1	1
670	несмотря на	5	1
671	не раз	1	1
672	если же	1	1
673	возникает целый	1	1
674	это напряжение	1	1
675	смысл который	1	1
676	и между	1	1
677	с какой	1	1
678	нет не	1	1
679	что есть	1	1
680	должен быть	5	1
681	словах а	1	1
682	имеем здесь	1	1
683	и никогда	1	1
684	в общем	1	1
685	превратилась в	1	1
686	он показал	1	1
687	признать что	1	1
688	только чтобы	1	1
689	уже о	3	1
690	так называемый	1	1
691	которые в	1	1
692	в другом	2	1
693	прямо сказать	1	1
694	но нет	1	1
695	ее не	1	1
696	но без	1	1
697	с несколько	1	1
698	здесь дело	1	1
699	это как	1	1
700	только для	2	1
701	автора но	1	1
702	а также	3	1
703	как слова	1	1
704	и вся	1	1
705	и у	2	1
706	всего этого	1	1
707	вообще не	1	1
708	что дело	1	1
709	уже совершенно	1	1
710	он должен	1	1
711	он пользуется	1	1
712	в связь	1	1
713	тем же	2	1
714	становится что	2	1
715	и понятно	1	1
716	так или	2	1
717	к другу	1	1
718	не принял	1	1
719	но уже	2	1
720	которое было	2	1
721	и более	2	1
722	на протяжении	1	1
723	я уже	1	1
724	мы как	1	1
725	самого по	1	1
726	себе что	1	1
727	показывают что	1	1
728	именно это	1	1
729	хочет и	1	1
730	или иначе	3	1
731	не сомневается	1	1
732	фраза могла	1	1
733	или ином	1	1
734	слов к	1	1
735	и просто	1	1
736	но еще	1	1
737	том или	1	1
738	но для	3	1
739	смешно и	1	1
740	автор что	1	1
741	к двум	1	1
742	это имело	1	1
743	именно то	1	1
744	самым мы	2	1
745	словам как	1	1
746	но это	3	1
747	мы приходим	1	1
748	в свою	2	1
749	не оставляет	1	1
