N	2gram	Propp_Isto_7	KulturaY
117	в частности	1	4
118	и потому	1	4
119	с этим	2	4
120	в тех	5	4
121	по существу	4	4
122	сих пор	3	4
123	один из	7	4
124	же в	1	4
125	в этих	13	4
126	так же	6	4
127	и то	1	3
128	в котором	2	3
129	на себя	2	3
130	то это	5	3
131	и он	3	3
132	с большим	1	3
133	только тогда	1	3
134	очевидно что	1	3
135	в связи	2	3
136	в своем	1	3
137	хотя и	3	3
138	когда он	3	3
139	более или	1	3
140	в этой	1	3
141	и если	3	3
142	на его	2	3
143	не имеют	2	3
144	должна быть	1	3
145	на том	2	3
146	состоит в	1	3
147	что она	5	3
148	и может	1	3
149	должно быть	1	3
150	или менее	1	3
151	в их	4	3
152	представление о	3	3
153	тому что	2	3
154	из одного	3	3
155	мере того	1	3
156	оно не	1	3
157	здесь не	2	3
158	сводится к	1	3
159	не с	1	3
160	ясно что	1	3
161	том как	1	3
162	для этого	1	3
163	по мере	1	3
164	и здесь	12	3
165	можно сказать	1	3
166	мы увидим	6	3
167	уже в	3	3
168	себе в	1	3
169	связано с	3	3
170	даже и	1	3
171	в особенности	2	3
172	и даже	3	3
173	а с	1	3
174	под влиянием	1	3
175	если не	4	3
176	как это	2	3
177	а если	2	3
178	нам не	1	3
179	как на	1	3
180	в таком	1	3
181	они не	2	3
182	одним из	1	2
183	эти случаи	7	2
184	и есть	1	2
185	очень много	2	2
186	что если	1	2
187	я не	1	2
188	один пример	1	2
189	что его	2	2
190	иных случаях	1	2
191	что этого	1	2
192	не все	3	2
193	если в	2	2
194	тогда как	3	2
195	себе и	3	2
196	тех случаях	4	2
197	и как	1	2
198	увидим что	2	2
199	но в	5	2
200	от этого	1	2
201	и говорит	4	2
202	еще один	2	2
203	во многих	2	2
204	он не	6	2
205	так например	2	2
206	но все	4	2
207	в каждом	1	2
208	как они	1	2
209	в состоянии	4	2
210	здесь только	1	2
211	связанная с	1	2
212	и тем	2	2
213	ни в	2	2
214	этого не	2	2
215	как и	6	2
216	и было	1	2
217	и становится	3	2
218	но если	1	2
219	и при	1	2
220	в своей	1	2
221	не столько	3	2
222	от себя	1	2
223	что я	1	2
224	вопрос о	3	2
225	и более	1	2
226	вместе со	2	2
227	по себе	1	2
228	можно ли	1	2
229	в то	2	2
230	не имеет	4	2
231	ничего не	5	2
232	что их	1	2
233	дело не	5	2
234	был в	2	2
235	никогда не	4	2
236	до того	1	2
237	доказать что	1	2
238	ли это	1	2
239	не могут	2	2
240	ли в	1	2
241	не мог	1	2
242	чтобы дать	1	2
243	подойти к	1	2
244	когда в	1	2
245	в разных	1	2
246	никак не	1	2
247	должны быть	3	2
248	а именно	6	2
249	не знаю	3	2
250	в современной	1	2
251	как например	1	2
252	но с	1	2
253	д и	1	2
254	тот же	2	2
255	как я	1	2
256	конечно не	2	2
257	доказывает что	5	2
258	в большинстве	1	2
259	то и	4	2
260	а то	1	2
261	на этот	2	2
262	которые можно	1	2
263	по своим	3	2
264	в ряде	1	2
265	превращается в	3	2
266	а на	1	2
267	ниже но	1	2
268	о чем	1	2
269	не всегда	4	2
270	именно так	1	2
271	в иных	1	2
272	к своему	1	2
273	с этой	6	2
274	этом случае	1	2
275	видно что	5	2
276	между прочим	3	2
277	не раз	1	2
278	этих случаях	16	2
279	случаях когда	4	2
280	ср также	1	2
281	или в	8	2
282	в силах	1	2
283	для нас	6	2
284	и все	6	2
285	тем более	2	2
286	бы на	1	2
287	но вот	2	2
288	е в	2	2
289	в свое	1	2
290	ее в	3	2
291	этой точки	3	2
292	уступить место	1	2
293	после чего	2	2
294	широкое распространение	1	1
295	он также	2	1
296	же как	4	1
297	связана с	1	1
298	увидим ниже	1	1
299	не имел	1	1
300	утверждение что	1	1
301	для себя	1	1
302	но тем	2	1
303	и должны	1	1
304	показать что	1	1
305	из самых	2	1
306	ту же	1	1
307	смысл этого	1	1
308	из его	1	1
309	почти всегда	2	1
310	она все	1	1
311	и больше	1	1
312	его не	2	1
313	есть не	1	1
314	можно и	1	1
315	не приходится	1	1
316	бы что	1	1
317	ответить на	1	1
318	приводят к	1	1
319	еще до	1	1
320	который был	1	1
321	в род	4	1
322	что иное	1	1
323	и другая	1	1
324	способности и	1	1
325	в некотором	1	1
326	мы и	1	1
327	частный случай	1	1
328	прямой связи	2	1
329	в прямой	2	1
330	а имеет	1	1
331	не хочет	1	1
332	есть акт	1	1
333	в различных	3	1
334	тем как	1	1
335	дело что	1	1
336	заключается не	1	1
337	есть случаи	1	1
338	то он	1	1
339	сказки и	1	1
340	к ним	2	1
341	его во	1	1
342	отношение к	5	1
343	которые не	2	1
344	имеют целью	2	1
345	в одной	2	1
346	или вообще	1	1
347	же с	1	1
348	на лбу	2	1
349	части в	1	1
350	перед нами	2	1
351	своему предмету	1	1
352	е с	1	1
353	в действительности	2	1
354	следующим образом	3	1
355	со своей	2	1
356	ни один	1	1
357	мне не	1	1
358	в чем	5	1
359	думать что	2	1
360	в известном	1	1
361	однако как	1	1
362	в дальнейшем	3	1
363	родился в	1	1
364	имеем в	5	1
365	этого перехода	1	1
366	как он	6	1
367	в наших	1	1
368	полный и	1	1
369	с громадным	1	1
370	его но	1	1
371	но именно	1	1
372	на новые	3	1
373	всех этих	6	1
374	он пользуется	1	1
375	не хотят	1	1
376	и вот	1	1
377	что цель	1	1
378	вообще не	2	1
379	социальной жизнью	1	1
380	так часто	1	1
381	из него	1	1
382	и по	3	1
383	то ни	1	1
384	же не	1	1
385	то чтобы	2	1
386	связанные с	2	1
387	в совершенно	1	1
388	об этом	6	1
389	них не	1	1
390	на ту	2	1
391	на все	1	1
392	на протяжении	1	1
393	и основные	1	1
394	существу однако	1	1
395	он приходит	1	1
396	чаще всего	3	1
397	стоит на	1	1
398	в жизни	1	1
399	лет в	1	1
400	и делает	1	1
401	она и	1	1
402	силы в	1	1
403	далеко не	1	1
404	с уже	1	1
405	показывает что	8	1
406	изучаемое нами	1	1
407	для своего	1	1
408	и уже	1	1
409	для чего	1	1
410	мы видели	7	1
411	здесь можно	2	1
412	можно считать	1	1
413	на первый	4	1
414	во второй	1	1
415	которую мы	1	1
416	взгляд на	1	1
417	наших дней	1	1
418	и без	1	1
419	необходимо указать	1	1
420	оказывается что	2	1
421	культ в	1	1
422	таких случаях	1	1
423	своего рода	4	1
424	всякий раз	1	1
425	должны были	3	1
426	когда она	2	1
427	русской сказки	1	1
428	но это	3	1
429	но он	2	1
430	друг другу	1	1
431	но они	3	1
432	чем собственно	1	1
433	что этот	2	1
434	сам он	2	1
435	должна в	1	1
436	и учит	1	1
437	важно что	1	1
438	вопросу о	1	1
439	не исчерпывают	1	1
440	и остается	1	1
441	дело в	1	1
442	одна из	7	1
443	находятся в	1	1
444	же задача	2	1
445	именно она	1	1
446	как она	1	1
447	предполагать что	1	1
448	за которой	1	1
449	и вышел	1	1
450	и после	2	1
451	как не	1	1
452	но дело	1	1
453	с достаточной	1	1
454	вот что	1	1
455	прямо в	1	1
456	нет ли	1	1
457	как будто	1	1
458	может и	1	1
459	однако это	1	1
460	мы встречаем	1	1
461	один раз	1	1
462	много для	1	1
463	здесь совершенно	1	1
464	ему все	2	1
465	как только	2	1
466	в наши	1	1
467	указывает на	1	1
468	они и	1	1
469	где он	1	1
470	вот и	1	1
471	вы не	1	1
472	как мы	3	1
473	основываясь на	1	1
474	более не	1	1
475	здесь необходимо	1	1
476	далеко еще	1	1
477	без всякого	2	1
478	в ее	2	1
479	на основе	1	1
480	изменения если	1	1
481	совершенно ясно	4	1
482	и от	2	1
483	в каких	2	1
484	на той	1	1
485	том-то и	2	1
486	этом на	1	1
487	и исторически	2	1
488	не содержит	2	1
489	собственно не	2	1
490	и когда	2	1
491	если они	1	1
492	и сам	1	1
493	что у	4	1
494	нельзя не	1	1
495	самый факт	1	1
496	раз он	2	1
497	идти дальше	2	1
498	мог бы	1	1
499	во многом	1	1
500	можно только	1	1
501	имеется в	2	1
502	с этого	1	1
503	это как	2	1
504	что отдельные	1	1
505	ли эти	2	1
506	находится в	1	1
507	все дело	2	1
508	во избежание	1	1
509	а его	3	1
510	и живой	1	1
511	это история	1	1
512	чтобы доказать	1	1
513	после того	4	1
514	или племени	1	1
515	а также	1	1
516	и во	1	1
517	во всех	7	1
518	в третью	1	1
519	здесь за	1	1
520	всех народов	1	1
521	должно было	2	1
522	этом и	2	1
523	как его	1	1
524	не видел	1	1
525	в форме	2	1
526	и только	1	1
527	еще более	1	1
528	кто в	1	1
529	у всех	1	1
530	ней все	1	1
531	если это	2	1
532	в том-то	2	1
533	связь между	1	1
534	его тем	1	1
535	в него	1	1
536	в лице	1	1
537	и вышла	1	1
538	в литературе	2	1
539	я пытался	1	1
540	за него	4	1
541	что здесь	7	1
542	и история	1	1
543	сразу же	1	1
544	которая однако	1	1
545	совсем не	1	1
546	и дело	2	1
547	этот вопрос	2	1
548	дело с	1	1
549	не сказано	1	1
550	к их	1	1
551	и так	2	1
552	пытался вывести	1	1
553	случаи когда	2	1
554	вопрос об	1	1
555	жены в	1	1
556	с одной	5	1
557	до наших	1	1
558	можно еще	1	1
559	и у	2	1
560	только на	2	1
561	здесь это	1	1
562	первые три	1	1
563	в сознании	1	1
564	сказать относительно	1	1
565	не дает	1	1
566	большинстве случаев	1	1
567	или даже	2	1
568	которые в	1	1
569	возможна и	1	1
570	не так	2	1
571	и их	1	1
572	в конце	3	1
573	не для	1	1
574	мы можем	4	1
575	но что	1	1
576	могут участвовать	1	1
577	норма которой	1	1
578	он является	1	1
579	при некоторых	1	1
580	к той	1	1
581	от того	1	1
582	мало для	1	1
583	в других	4	1
584	другой и	1	1
585	связан с	1	1
586	одной стороны	5	1
587	кажется мне	1	1
588	гл iv	1	1
589	особое внимание	1	1
590	отличаются от	1	1
591	сюда же	2	1
592	и тех	1	1
593	не требовала	1	1
594	здесь в	1	1
595	и конкретную	1	1
596	после смерти	3	1
597	случаев в	1	1
598	перед ним	1	1
599	несколько случаев	2	1
600	говорит о	2	1
601	но ему	1	1
602	ничем не	2	1
603	в некоторых	1	1
604	что им	1	1
605	весьма вероятно	1	1
606	говорит также	1	1
607	в любой	1	1
608	до нашего	1	1
609	его как	1	1
610	человек в	1	1
611	совершенно одинаково	1	1
612	него не	1	1
613	вероятно не	1	1
614	скажем несколько	1	1
615	на которые	1	1
616	почву для	1	1
617	где как	1	1
618	же относится	1	1
619	все более	1	1
620	в примечаниях	1	1
621	эти слова	1	1
622	сколько угодно	1	1
623	к другой	1	1
624	что именно	1	1
625	по своему	1	1
626	предположить что	3	1
627	он говорит	2	1
628	что за	3	1
629	нами явление	1	1
630	но тут	1	1
631	совершенно иными	1	1
632	в ответ	3	1
633	за рамки	1	1
634	к настоящему	1	1
635	образом на	1	1
636	где это	1	1
637	есть признак	1	1
638	действительно ли	1	1
639	многих других	1	1
640	это значит	2	1
641	дело совсем	1	1
642	среди этих	1	1
643	упомянуть еще	1	1
644	действительно не	1	1
645	здесь идет	1	1
646	и там	2	1
647	только о	2	1
648	выходят за	1	1
649	его в	3	1
650	что мы	3	1
651	в условиях	1	1
652	в основном	2	1
653	так хорошо	1	1
654	в начале	1	1
655	избавиться вот	1	1
656	но для	2	1
657	кроме того	3	1
658	же значение	1	1
659	ниже мы	1	1
660	практике она	1	1
661	при всем	1	1
662	одного лица	1	1
663	только одна	1	1
664	он за	1	1
665	он стал	2	1
666	только что	1	1
667	я в	1	1
668	здесь даже	1	1
669	является его	1	1
670	для разрешения	1	1
671	не знает	1	1
672	сказать что	2	1
673	только как	1	1
674	до посвящения	1	1
675	в точности	1	1
676	конфликт между	1	1
677	есть и	4	1
678	та же	2	1
679	который в	1	1
680	жизни и	1	1
681	но эти	1	1
682	также не	1	1
683	к этому	2	1
684	точно так	2	1
685	все что	1	1
