N	2gram	Potebnia_M_1	Istorich
101	та же	1	3
102	в себе	13	3
103	если он	1	3
104	что она	1	3
105	при этом	6	3
106	если бы	14	3
107	так например	3	3
108	в них	3	3
109	в своей	3	3
110	таким же	2	3
111	и ее	1	3
112	в одном	8	3
113	не в	15	3
114	их в	1	3
115	она не	3	3
116	того как	6	3
117	не потому	2	3
118	могут быть	9	3
119	как только	1	3
120	его с	2	3
121	и другие	1	3
122	то время	1	3
123	если они	1	3
124	показывает что	3	3
125	там в	1	3
126	от него	4	3
127	стороны он	1	3
128	но так	1	3
129	один из	1	3
130	том как	3	3
131	так что	16	3
132	при помощи	2	3
133	и других	4	3
134	ее не	1	3
135	от того	4	3
136	и только	2	3
137	со стороны	8	3
138	далеко не	1	3
139	но есть	1	3
140	от этого	1	3
141	не было	4	3
142	предположить что	1	3
143	в данном	1	3
144	в тех	1	3
145	как будто	2	3
146	и от	3	3
147	или в	2	3
148	вопрос о	4	3
149	а в	5	3
150	еще в	1	3
151	сказать что	3	3
152	из этого	2	3
153	как на	3	3
154	в своих	4	3
155	к этому	1	3
156	они не	1	3
157	того же	3	2
158	нам кажется	1	2
159	что когда	1	2
160	из его	1	2
161	что эти	1	2
162	что иное	2	2
163	но не	8	2
164	то он	2	2
165	по отношению	13	2
166	должны были	1	2
167	тогда как	2	2
168	на то	2	2
169	относится к	3	2
170	в одной	1	2
171	с этим	7	2
172	дает нам	1	2
173	в своем	3	2
174	что касается	1	2
175	перед нами	1	2
176	и как	6	2
177	увидим что	4	2
178	и хотя	1	2
179	что это	3	2
180	в этой	3	2
181	то и	7	2
182	но он	2	2
183	он не	3	2
184	с представлением	1	2
185	из него	2	2
186	с этой	2	2
187	можно было	1	2
188	но все	2	2
189	же не	1	2
190	его не	1	2
191	было бы	12	2
192	известно что	2	2
193	именно что	2	2
194	здесь нет	1	2
195	ни в	1	2
196	тех которые	1	2
197	вовсе не	5	2
198	в эту	1	2
199	человеком и	3	2
200	в которых	1	2
201	образом и	2	2
202	на другую	1	2
203	без всяких	1	2
204	есть еще	1	2
205	однако в	4	2
206	что этот	1	2
207	где нет	1	2
208	на эти	1	2
209	даже в	1	2
210	тем самым	4	2
211	и другое	3	2
212	не имеет	5	2
213	на него	3	2
214	не могло	3	2
215	не вполне	1	2
216	или как	1	2
217	тела и	1	2
218	ее на	1	2
219	зависимости от	1	2
220	должны быть	7	2
221	к тому	4	2
222	от нее	6	2
223	что при	5	2
224	где он	1	2
225	в греческом	1	2
226	но при	3	2
227	здесь не	1	2
228	только то	2	2
229	что у	1	2
230	когда в	3	2
231	о котором	3	2
232	ничего не	1	2
233	как существо	1	2
234	в которое	1	2
235	после того	1	2
236	говорит он	4	2
237	в лице	1	2
238	того что	8	2
239	случаев в	1	2
240	в народе	2	2
241	или же	3	2
242	самого себя	4	2
243	могли быть	1	2
244	не так	3	2
245	никто не	3	2
246	всяком случае	1	2
247	мы находим	1	2
248	в доказательство	1	2
249	что они	1	2
250	что не	10	2
251	а не	21	2
252	что из	1	2
253	в одно	2	2
254	так же	5	2
255	его пути	1	2
256	когда мы	2	2
257	что же	2	2
258	отношению к	13	2
259	быть только	5	2
260	стороны и	2	2
261	значит что	1	2
262	и формы	1	2
263	что мы	4	2
264	видно что	2	2
265	но для	1	2
266	еще яснее	1	2
267	не представляет	1	2
268	для нас	9	2
269	мы должны	3	2
270	только что	2	2
271	в этих	7	2
272	не есть	10	2
273	но эти	2	2
274	с ними	1	2
275	в последнем	1	2
276	жизни и	2	2
277	народов не	1	2
278	вся книга	1	2
279	я могу	1	2
280	точно так	11	2
281	во всяком	3	2
282	ли мы	1	1
283	вряд ли	1	1
284	отношения к	1	1
285	одним из	2	1
286	таком случае	2	1
287	переходит к	1	1
288	с предметами	1	1
289	в связи	1	1
290	только потому	3	1
291	силы и	1	1
292	руки в	1	1
293	и есть	2	1
294	и остальные	1	1
295	его связь	1	1
296	в зависимости	1	1
297	между человеком	2	1
298	и этот	1	1
299	а как	2	1
300	есть не	2	1
301	или наоборот	1	1
302	понятия но	1	1
303	что если	3	1
304	именно к	1	1
305	имеет свою	1	1
306	этом не	1	1
307	равно как	1	1
308	совпадает с	1	1
309	и разница	1	1
310	в полной	1	1
311	но то	1	1
312	что можно	3	1
313	есть вместе	3	1
314	бы с	1	1
315	а другие	1	1
316	по этому	2	1
317	на них	1	1
318	не имел	1	1
319	не создает	2	1
320	что его	1	1
321	во всех	5	1
322	общих чертах	1	1
323	основано на	1	1
324	природы и	1	1
325	то мы	2	1
326	такая замена	1	1
327	друг на	1	1
328	только тогда	5	1
329	не все	2	1
330	что формы	1	1
331	человек может	1	1
332	которые не	2	1
333	представляется в	1	1
334	лицом к	1	1
335	в истории	7	1
336	более чем	1	1
337	же с	7	1
338	что именно	2	1
339	некоторое время	1	1
340	этого развития	1	1
341	что как	3	1
342	можно предположить	1	1
343	и нет	1	1
344	этой стороны	1	1
345	помнить что	3	1
346	им в	1	1
347	в полном	2	1
348	хотя и	3	1
349	дала мне	1	1
350	его к	2	1
351	и всем	1	1
352	более или	1	1
353	он на	1	1
354	этой цели	2	1
355	ясно и	1	1
356	развития это	1	1
357	выше мы	1	1
358	а во-вторых	1	1
359	в целом	2	1
360	сказать о	1	1
361	формы в	1	1
362	связь ее	1	1
363	он в	1	1
364	может считаться	1	1
365	как свет	1	1
366	по форме	1	1
367	противоположность в	1	1
368	лица и	2	1
369	но на	2	1
370	одно и	1	1
371	этот процесс	1	1
372	и если	2	1
373	жизнью и	1	1
374	положение что	1	1
375	не имеют	5	1
376	задний план	1	1
377	тем не	6	1
378	сменяющие друг	1	1
379	ее и	1	1
380	оставляет только	1	1
381	никак не	2	1
382	на смерть	1	1
383	подобно тому	3	1
384	что ни	1	1
385	на этом	1	1
386	на задний	1	1
387	это значит	1	1
388	с формами	1	1
389	что все	3	1
390	связанные с	1	1
391	и может	2	1
392	все наше	1	1
393	в мире	3	1
394	на все	2	1
395	то есть	42	1
396	того или	1	1
397	при встрече	1	1
398	которого не	1	1
399	чтобы все	1	1
400	и должна	1	1
401	в свой	1	1
402	нам по	1	1
403	выходя из	1	1
404	в жизни	3	1
405	что изучение	1	1
406	же образом	1	1
407	о которых	2	1
408	не видно	5	1
409	одна и	1	1
410	есть явление	2	1
411	оно имеет	1	1
412	с такой	1	1
413	чем в	2	1
414	ключ к	2	1
415	язык из	1	1
416	обратимся к	1	1
417	из круга	1	1
418	в один	2	1
419	остается в	1	1
420	их на	1	1
421	же есть	1	1
422	одно из	3	1
423	или менее	1	1
424	к мысли	2	1
425	точки зрения	8	1
426	но если	2	1
427	от своего	1	1
428	и при	3	1
429	мысль и	1	1
430	в котором	1	1
431	не столько	1	1
432	на свою	1	1
433	или вернее	1	1
434	они уже	1	1
435	не представляется	2	1
436	что я	1	1
437	а есть	1	1
438	все это	1	1
439	и более	2	1
440	природу и	1	1
441	что сам	3	1
442	и наоборот	6	1
443	что например	3	1
444	что есть	1	1
445	если и	2	1
446	души как	1	1
447	не менее	6	1
448	в таких	2	1
449	что с	1	1
450	делится на	1	1
451	этими двумя	1	1
452	принадлежат к	1	1
453	ее с	2	1
454	к этим	1	1
455	но вместе	2	1
456	в уме	1	1
457	того чтобы	2	1
458	здесь может	1	1
459	нам могут	1	1
460	следовательно и	2	1
461	есть уже	3	1
462	в общих	1	1
463	так называемых	1	1
464	можно видеть	1	1
465	народа по	1	1
466	к ней	2	1
467	как она	3	1
468	по своей	1	1
469	этого предмета	1	1
470	представлений в	1	1
471	что на	6	1
472	над ним	1	1
473	в области	1	1
474	предположение о	1	1
475	и оно	1	1
476	начиная с	1	1
477	не могут	4	1
478	есть только	11	1
479	он бы	1	1
480	языке и	1	1
481	сравнении с	2	1
482	сравнительно с	2	1
483	мысли о	4	1
484	к пониманию	1	1
485	бы ни	4	1
486	должен быть	1	1
487	и о	2	1
488	тому что	3	1
489	с ее	2	1
490	в ее	1	1
491	только при	2	1
492	приводит в	1	1
493	языка так	1	1
494	приводит к	1	1
495	людей он	1	1
496	его самого	2	1
497	другое в	1	1
498	кажется было	1	1
499	те же	1	1
500	не с	1	1
501	что от	1	1
502	отчего происходит	1	1
503	этом месте	1	1
504	для этого	2	1
505	по мере	6	1
506	стремление к	2	1
507	образом в	1	1
508	можно бы	4	1
509	связанное с	2	1
510	них не	2	1
511	можно заметить	2	1
512	иное как	2	1
513	каждый раз	4	1
514	приближается к	1	1
515	и живой	1	1
516	в другом	1	1
517	на вопрос	1	1
518	язык и	5	1
519	одного из	2	1
520	и движения	1	1
521	аналогии с	1	1
522	к одному	2	1
523	все его	1	1
524	что посредством	1	1
525	это была	1	1
526	образом мы	1	1
527	должно было	1	1
528	самый процесс	2	1
529	к нему	1	1
530	между тем	5	1
531	видели выше	1	1
532	переходит в	1	1
533	но дело	2	1
534	находит свое	1	1
535	наконец в	1	1
536	сложное и	1	1
537	не должен	1	1
538	с божеством	1	1
539	как вообще	1	1
540	с которыми	1	1
541	это приводит	1	1
542	от которого	1	1
543	как объект	2	1
544	никакого другого	2	1
545	он есть	2	1
546	т с	25	1
547	но с	2	1
548	и вопрос	2	1
549	не как	1	1
550	выше и	1	1
551	разница в	1	1
552	вне себя	1	1
553	время когда	1	1
554	менее в	1	1
555	на другие	1	1
556	и представляет	1	1
557	этот вопрос	2	1
558	дело с	1	1
559	пришел к	1	1
560	что даже	2	1
561	или другого	1	1
562	друг друга	5	1
563	как нечто	1	1
564	связана со	1	1
565	уже и	1	1
566	что одно	2	1
567	которое мы	2	1
568	поэтому и	1	1
569	когда нам	1	1
570	между этими	1	1
571	их не	1	1
572	от них	1	1
573	согласно с	4	1
574	по всей	1	1
575	из которого	3	1
576	есть в	2	1
577	с двумя	1	1
578	уже в	1	1
579	если мы	3	1
580	отношений а	1	1
581	или даже	3	1
582	но совершенно	2	1
583	языка но	3	1
584	же объясняется	1	1
585	мир в	1	1
586	был бы	1	1
587	для него	4	1
588	заключить что	2	1
589	жил и	1	1
590	мы рассматривали	1	1
591	мы начнем	1	1
592	к ним	2	1
593	и язык	11	1
594	может служить	1	1
595	как его	1	1
596	но что	1	1
597	случае не	1	1
598	но уже	2	1
599	но человек	1	1
600	и вместе	2	1
601	для того	3	1
602	известных нам	2	1
603	были бы	3	1
604	именно как	1	1
605	и даже	4	1
606	а на	1	1
607	между которыми	1	1
608	объяснение в	1	1
609	человека что	1	1
610	уже при	1	1
611	и эту	1	1
612	именно в	1	1
613	заметить что	2	1
614	и оставляет	1	1
615	жизни народа	2	1
616	еще и	1	1
617	такое же	1	1
618	на ней	1	1
619	его как	1	1
620	на друга	1	1
621	под влиянием	2	1
622	несмотря на	5	1
623	только раз	1	1
624	к лицу	1	1
625	нее как	1	1
626	относятся к	1	1
627	как кажется	3	1
628	перейти в	1	1
629	их к	2	1
630	он говорит	1	1
631	видит в	1	1
632	но тогда	2	1
633	смысле этого	1	1
634	это так	1	1
635	опять сходятся	1	1
636	тому как	4	1
637	в мир	1	1
638	и вполне	1	1
639	в обратном	1	1
640	том смысле	4	1
641	народе не	1	1
642	этого слова	1	1
643	их было	1	1
644	единства в	1	1
645	несколько слов	1	1
646	своей жизни	1	1
647	о его	2	1
648	в так	1	1
649	между прочим	2	1
650	получает от	1	1
651	мере того	3	1
652	на одной	1	1
653	и для	5	1
654	нет письменности	1	1
655	письменности и	1	1
656	не существует	2	1
657	человека для	1	1
658	не объясняет	1	1
659	мы только	1	1
660	к одной	3	1
661	на которой	1	1
662	то не	3	1
663	черты общие	1	1
664	из себя	5	1
665	бы в	4	1
666	тем более	2	1
667	новые формы	1	1
668	будто бы	1	1
669	именно он	1	1
670	это служит	1	1
671	в сравнении	3	1
672	же в	2	1
673	имея в	1	1
674	и здоровье	1	1
675	давно уже	1	1
676	похожи на	1	1
677	свет и	1	1
678	в свою	4	1
679	между ними	1	1
680	положением в	1	1
681	они были	1	1
682	на этот	2	1
683	не что	2	1
684	оно не	3	1
685	д в	1	1
686	время не	1	1
687	развилось из	1	1
688	себе не	1	1
689	следующим образом	1	1
690	к этой	3	1
691	то оно	2	1
692	покажет нам	1	1
693	в противоположность	1	1
694	в таком	5	1
695	этой точки	1	1
696	смысле что	1	1
