N	2gram	Vygotskiy__1	EvropaiC
221	целом ряде	2	3
222	исключительно из	2	3
223	сейчас же	1	3
224	случаях когда	1	3
225	что только	1	3
226	не то	1	3
227	бы в	5	3
228	тем более	5	3
229	только что	4	3
230	а в	2	3
231	гораздо больше	1	3
232	что мы	5	3
233	в психологии	10	3
234	эти элементы	1	3
235	можно назвать	2	3
236	ту же	1	2
237	и развитие	1	2
238	тех же	2	2
239	этого последнего	1	2
240	в котором	4	2
241	и до	2	2
242	что эти	2	2
243	входящих в	1	2
244	по его	1	2
245	также и	1	2
246	время от	1	2
247	в сущности	6	2
248	а для	1	2
249	с ее	1	2
250	и ее	7	2
251	мы и	3	2
252	же что	1	2
253	в ней	1	2
254	свою очередь	3	2
255	что оба	1	2
256	во всяком	3	2
257	друг к	1	2
258	к такому	1	2
259	в сторону	1	2
260	только тогда	2	2
261	и будет	1	2
262	что они	3	2
263	части в	1	2
264	не очень	1	2
265	то в	1	2
266	и те	2	2
267	но на	1	2
268	что она	4	2
269	о которой	1	2
270	он должен	2	2
271	том чтобы	3	2
272	одной и	2	2
273	из него	1	2
274	а это	1	2
275	а затем	5	2
276	к другу	2	2
277	всех остальных	3	2
278	между отдельными	3	2
279	же образом	1	2
280	в них	2	2
281	мы видели	2	2
282	потому и	2	2
283	такой же	3	2
284	в один	2	2
285	сообразно с	2	2
286	на первый	2	2
287	в эту	1	2
288	которую он	1	2
289	но если	1	2
290	что развитие	1	2
291	представить себе	5	2
292	на каждом	1	2
293	от времени	1	2
294	что до	1	2
295	в которых	3	2
296	точку зрения	2	2
297	образом и	3	2
298	и более	5	2
299	тому что	5	2
300	она не	3	2
301	тем самым	5	2
302	этими двумя	2	2
303	тогда когда	3	2
304	на него	2	2
305	в процессе	8	2
306	в основе	8	2
307	говорить о	2	2
308	только не	1	2
309	в самой	1	2
310	этих двух	3	2
311	на этом	2	2
312	заключает в	1	2
313	всех прочих	2	2
314	должен быть	4	2
315	как мы	5	2
316	как не	1	2
317	рассматривать как	1	2
318	чтобы быть	1	2
319	что у	2	2
320	на нее	2	2
321	чем другие	1	2
322	все его	1	2
323	в виду	1	2
324	а к	1	2
325	дальнейшего развития	1	2
326	именно потому	1	2
327	в другом	7	2
328	и поэтому	2	2
329	же время	2	2
330	которой мы	1	2
331	двумя крайними	3	2
332	в ту	2	2
333	если это	2	2
334	было бы	4	2
335	лишь о	1	2
336	показывают что	3	2
337	образом как	1	2
338	но с	1	2
339	этот вопрос	3	2
340	в вопросе	1	2
341	между этими	6	2
342	жизни и	2	2
343	эти черты	2	2
344	то и	3	2
345	то которое	1	2
346	психологии в	2	2
347	отдельные элементы	3	2
348	одно из	2	2
349	для него	2	2
350	всяком случае	3	2
351	вовсе не	3	2
352	к ним	1	2
353	которые могут	1	2
354	как при	1	2
355	эволюции и	1	2
356	не было	1	2
357	и из	1	2
358	однако это	1	2
359	наконец не	1	2
360	что для	5	2
361	одной стороны	9	2
362	вытекают из	1	2
363	вопросе о	1	2
364	одну из	4	2
365	отнюдь не	1	2
366	ближе к	2	2
367	в одно	1	2
368	будет иметь	1	2
369	в частности	2	2
370	все то	1	2
371	независимо от	6	2
372	но не	4	2
373	что же	1	2
374	из этой	2	2
375	этого слова	4	2
376	только то	1	2
377	с этой	6	2
378	между прочим	1	2
379	ни для	1	2
380	но для	1	2
381	причин не	1	2
382	том виде	1	2
383	в отдельных	1	2
384	с уже	1	2
385	и говорить	1	2
386	между ними	2	2
387	работы и	2	2
388	в свою	4	2
389	развития все	1	2
390	всех тех	5	2
391	гораздо более	1	2
392	и наиболее	2	1
393	смысле слова	3	1
394	этого положения	2	1
395	в силе	1	1
396	например в	1	1
397	лишь после	2	1
398	этом пункте	1	1
399	он может	2	1
400	показаться что	1	1
401	и должны	2	1
402	к удовлетворению	1	1
403	в первом	2	1
404	по которым	1	1
405	сам автор	2	1
406	высшей степени	4	1
407	в зависимости	2	1
408	для этих	1	1
409	той же	2	1
410	отношения к	3	1
411	есть не	2	1
412	из всего	1	1
413	мы не	7	1
414	что между	2	1
415	которую мы	4	1
416	только благодаря	1	1
417	в учении	1	1
418	благодаря тому	2	1
419	время как	4	1
420	мы попытались	2	1
421	я не	3	1
422	вместо того	2	1
423	же положении	1	1
424	образом оказывается	1	1
425	зависимости от	2	1
426	с большим	1	1
427	большей частью	1	1
428	к своему	1	1
429	эти мысли	1	1
430	стороны его	1	1
431	на них	1	1
432	на их	2	1
433	в различных	1	1
434	если так	1	1
435	с его	4	1
436	играет роль	1	1
437	же самые	1	1
438	только после	1	1
439	такого что	1	1
440	а следовательно	1	1
441	и другие	1	1
442	перед глазами	1	1
443	можем не	1	1
444	с психологической	2	1
445	некоторые черты	1	1
446	себе и	2	1
447	этому выводу	1	1
448	со стороны	1	1
449	и нам	2	1
450	к сожалению	2	1
451	такой постановки	1	1
452	что во	1	1
453	если она	1	1
454	как в	4	1
455	что именно	3	1
456	сущность которого	1	1
457	что ее	1	1
458	перед нами	5	1
459	кроме того	1	1
460	тех случаях	2	1
461	достаточно ясно	1	1
462	и как	5	1
463	психологии но	1	1
464	и логически	1	1
465	его к	1	1
466	с затруднениями	1	1
467	психологии и	1	1
468	и кто	1	1
469	с на	1	1
470	себе как	1	1
471	представлению о	1	1
472	бы с	1	1
473	применительно к	1	1
474	он в	3	1
475	резко отличаются	1	1
476	у каждого	1	1
477	то обстоятельство	1	1
478	отчасти и	1	1
479	и заставить	1	1
480	нами в	2	1
481	не могла	1	1
482	его если	1	1
483	на его	1	1
484	как оно	1	1
485	главным образом	2	1
486	принять ее	1	1
487	если для	1	1
488	неизбежно должны	2	1
489	от которого	1	1
490	перестает быть	1	1
491	и еще	1	1
492	в узком	1	1
493	в принципе	1	1
494	к одному	1	1
495	и вот	2	1
496	своей эгоцентрической	1	1
497	кажется нам	1	1
498	наших глазах	1	1
499	еще одной	1	1
500	свою силу	1	1
501	но вместе	4	1
502	его можно	1	1
503	одно и	2	1
504	тут не	1	1
505	тем в	1	1
506	затем уже	1	1
507	единое целое	4	1
508	то станет	1	1
509	является конечно	2	1
510	все их	1	1
511	с другими	2	1
512	сейчас в	1	1
513	уже знаем	1	1
514	каждого из	2	1
515	надеяться на	1	1
516	группой с	1	1
517	и тем	6	1
518	делает его	1	1
519	прочим в	1	1
520	только лишь	1	1
521	элементы которые	1	1
522	этой цепи	1	1
523	которой он	1	1
524	эгоцентризма и	1	1
525	его теории	1	1
526	в чистом	1	1
527	в развитии	12	1
528	что восприятие	1	1
529	всего развития	1	1
530	в научной	2	1
531	остается в	1	1
532	не мог	1	1
533	искать в	1	1
534	что такая	1	1
535	в своей	4	1
536	с к	1	1
537	со взрослым	1	1
538	бы к	1	1
539	и общения	1	1
540	исходной точкой	1	1
541	зрения между	1	1
542	социальная среда	1	1
543	не к	2	1
544	иначе как	1	1
545	что я	1	1
546	строго говоря	2	1
547	является только	1	1
548	из области	1	1
549	и той	2	1
550	у многих	1	1
551	друг другу	3	1
552	состоит в	1	1
553	по крайней	1	1
554	и эти	2	1
555	надо сказать	1	1
556	борьбу с	1	1
557	истиной которую	1	1
558	их в	4	1
559	что этот	2	1
560	того кто	2	1
561	более широкую	1	1
562	что эгоцентризм	1	1
563	человека но	1	1
564	в отношении	10	1
565	чистом виде	1	1
566	стоит в	1	1
567	чем наша	1	1
568	черты которые	1	1
569	образом первое	1	1
570	психологии к	1	1
571	самого начала	8	1
572	как о	1	1
573	не имеет	2	1
574	на котором	1	1
575	степени их	1	1
576	наблюдать как	1	1
577	к этим	2	1
578	и сама	1	1
579	что каждое	1	1
580	с может	1	1
581	не вызывает	1	1
582	вперед в	2	1
583	следовательно и	1	1
584	этого явления	1	1
585	в общих	1	1
586	дело в	2	1
587	именно с	1	1
588	чисто индивидуальной	1	1
589	бы все	1	1
590	всех своих	1	1
591	более что	1	1
592	сущность его	1	1
593	за исключением	1	1
594	на природу	1	1
595	и его	6	1
596	разрешения задачи	1	1
597	со своим	1	1
598	мы бы	1	1
599	дело тут	1	1
600	только с	1	1
601	если только	1	1
602	может показаться	1	1
603	обстоятельство что	1	1
604	начиная с	2	1
605	похожих на	1	1
606	выход из	1	1
607	и заключается	1	1
608	всем их	1	1
609	собой или	1	1
610	числе и	1	1
611	живет и	1	1
612	бы он	2	1
613	целом в	2	1
614	к пониманию	2	1
615	т.е в	1	1
616	этот путь	1	1
617	другая часть	1	1
618	для себя	4	1
619	приходит к	3	1
620	психологическом отношении	1	1
621	вывод что	1	1
622	не могу	3	1
623	из главных	1	1
624	нами выше	1	1
625	а другая	2	1
626	который проделывает	1	1
627	об отношении	12	1
628	с самого	8	1
629	основанных на	1	1
630	то время	5	1
631	вопрос что	1	1
632	приводит к	4	1
633	как с	1	1
634	котором мы	1	1
635	невозможно и	1	1
636	поэтому мы	1	1
637	в борьбе	1	1
638	самого понятия	1	1
639	не были	1	1
640	что от	1	1
641	а эта	1	1
642	а эту	1	1
643	равной мере	2	1
644	и постоянно	2	1
645	своей собственной	1	1
646	ли эти	1	1
647	же эгоцентрическая	1	1
648	ничего не	3	1
649	или иной	1	1
650	находится в	1	1
651	говорят что	1	1
652	мы всегда	1	1
653	быть в	1	1
654	другом месте	6	1
655	в раннем	2	1
656	и та	1	1
657	но мы	1	1
658	никак не	1	1
659	социального общения	1	1
660	и просто	1	1
661	всмотреться в	1	1
662	в значительной	2	1
663	на точку	1	1
664	образом мы	1	1
665	они сейчас	1	1
666	смотрят на	1	1
667	которых они	1	1
668	являются в	1	1
669	от них	2	1
670	мы указывали	1	1
671	общих чертах	1	1
672	раньше чем	1	1
673	когда оно	1	1
674	ко всей	2	1
675	стоит и	1	1
676	на одном	1	1
677	во всей	4	1
678	крайней мере	1	1
679	которую в	1	1
680	и главное	1	1
681	и следовательно	3	1
682	затруднения в	1	1
683	связь между	6	1
684	в современной	2	1
685	к решению	2	1
686	основанное на	1	1
687	как из	1	1
688	на которой	2	1
689	один из	2	1
690	социальной среды	1	1
691	видели что	1	1
692	мы видим	4	1
693	каждом шагу	1	1
694	назад в	1	1
695	по мнению	1	1
696	нам удалось	1	1
697	что так	1	1
698	своей деятельности	1	1
699	по этому	1	1
700	с которыми	1	1
701	в качестве	9	1
702	для всех	4	1
703	объяснения его	1	1
704	на всем	2	1
705	уже не	2	1
706	возрасте в	1	1
707	уже в	3	1
708	вопроса о	2	1
709	целого ряда	1	1
710	а то	1	1
711	речь в	2	1
712	же никогда	1	1
713	центр тяжести	1	1
714	мы находим	3	1
715	и со	1	1
716	эти понятия	2	1
717	заметить что	2	1
718	тем что	6	1
719	ее на	4	1
720	в других	1	1
721	само собой	1	1
722	параллельно с	1	1
723	открытие в	1	1
724	может рассматриваться	1	1
725	как известная	1	1
726	и стремление	1	1
727	именно как	1	1
728	нас вопроса	1	1
729	к совершенно	1	1
730	ней и	1	1
731	и даже	2	1
732	ходе своего	1	1
733	развития в	2	1
734	в высшей	4	1
735	не раньше	1	1
736	от другой	1	1
737	которые неизбежно	1	1
738	связаны с	1	1
739	чтобы заметить	1	1
740	а именно	1	1
741	что тот	1	1
742	речь очень	1	1
743	более резкой	1	1
744	и между	1	1
745	и развития	1	1
746	эгоцентризма не	1	1
747	низкой ступени	1	1
748	к его	2	1
749	одинаковой мере	1	1
750	с ней	2	1
751	те кто	2	1
752	естественно что	1	1
753	и пр	2	1
754	на основании	5	1
755	тем чтобы	1	1
756	шаг за	2	1
757	до конца	1	1
758	а не	3	1
759	зависит от	1	1
760	оно представляет	1	1
761	и оно	1	1
762	или с	1	1
763	в психологическом	4	1
764	этой главы	2	1
765	интересующего нас	1	1
766	себя на	1	1
767	виде в	2	1
768	понятиями и	1	1
769	все более	3	1
770	развитии и	1	1
771	должна была	1	1
772	первое положение	1	1
773	но кто	1	1
774	поэтому если	1	1
775	направлении в	1	1
776	направление в	1	1
777	в область	1	1
778	к жизни	1	1
779	наряду с	1	1
780	многое из	3	1
781	смысле этого	3	1
782	могут быть	3	1
783	человек с	1	1
784	приспособления к	1	1
785	к моменту	1	1
786	частями этого	1	1
787	несколько дальше	1	1
788	только для	3	1
789	этой стороны	1	1
790	и таким	2	1
791	же самое	3	1
792	точно и	2	1
793	все остальные	4	1
794	же основание	1	1
795	понятий и	4	1
796	из трех	1	1
797	она должна	4	1
798	всего в	2	1
799	в более	1	1
800	вопрос в	1	1
801	исследователя к	1	1
802	гораздо сильнее	1	1
803	их общий	1	1
804	жизнью в	1	1
805	тот путь	1	1
806	с удивлением	1	1
807	мы только	2	1
808	ли они	1	1
809	его психики	1	1
810	как эта	1	1
811	с не	1	1
812	в большей	1	1
813	в одинаковой	2	1
814	господствовать в	1	1
815	в равной	2	1
816	психологической точки	1	1
817	этих элементов	1	1
818	своей части	1	1
819	сказать что	11	1
820	не быть	1	1
821	от всех	3	1
822	от элементов	1	1
823	и возникает	2	1
824	но этот	2	1
825	за шагом	2	1
826	состоящую исключительно	1	1
827	допустить что	2	1
828	ее в	2	1
829	в своих	5	1
830	с такой	2	1
831	точно так	1	1
832	том числе	1	1
