N	2gram	Bakhtin_Fr_5	Vladivir
102	не было	3	5
103	в данном	2	5
104	никакого отношения	1	5
105	в самом	4	4
106	то же	11	4
107	и о	4	4
108	еще не	1	4
109	но не	4	4
110	все же	2	4
111	но в	14	4
112	бы и	1	4
113	на то	1	4
114	было бы	2	4
115	такой же	4	4
116	в котором	1	4
117	даже в	2	4
118	тому что	1	4
119	не имеет	3	4
120	то время	3	4
121	в дальнейшем	1	4
122	она была	1	4
123	никак не	1	4
124	и можно	1	4
125	если мы	2	4
126	от того	3	4
127	здесь в	4	4
128	говорит о	1	4
129	до конца	1	4
130	и все	7	4
131	как это	4	4
132	в течение	3	4
133	по существу	3	4
134	есть и	5	4
135	же как	4	3
136	на самом	5	3
137	и тут	1	3
138	всего существующего	2	3
139	здесь не	6	3
140	в чем	2	3
141	не все	1	3
142	отличие от	2	3
143	за пределы	1	3
144	независимо от	2	3
145	перед нами	4	3
146	не удалось	1	3
147	и у	5	3
148	из этих	3	3
149	в нем	10	3
150	при этом	2	3
151	является не	1	3
152	но все	1	3
153	в качестве	2	3
154	это было	4	3
155	это не	3	3
156	далеко не	1	3
157	нисколько не	3	3
158	не столько	2	3
159	в отличие	2	3
160	не в	7	3
161	что этот	1	3
162	того чтобы	6	3
163	и притом	2	3
164	тех кто	1	3
165	всякого рода	2	3
166	все то	1	3
167	в духе	2	3
168	всегда есть	1	3
169	году в	1	3
170	то как	1	3
171	жизнь и	2	3
172	если бы	1	3
173	и вообще	2	3
174	находится в	1	3
175	к нему	2	3
176	по этому	1	3
177	мы знаем	1	3
178	конце жизни	2	3
179	церкви и	2	3
180	и только	2	3
181	именно в	3	3
182	процесс в	1	3
183	в связи	5	3
184	мы видели	7	3
185	как бы	12	3
186	же самое	2	3
187	и для	3	3
188	нельзя сказать	1	3
189	но вот	1	3
190	только о	1	3
191	вполне понятно	1	3
192	ее в	1	3
193	и эта	1	3
194	как на	4	3
195	в таком	1	3
196	во всяком	1	3
197	в этот	2	2
198	не хочет	2	2
199	не имеют	1	2
200	и этот	1	2
201	и за	2	2
202	по его	1	2
203	есть не	1	2
204	мы не	4	2
205	совершенно так	2	2
206	на эти	1	2
207	в сущности	4	2
208	это время	2	2
209	он был	7	2
210	истории в	1	2
211	в юности	1	2
212	данном случае	2	2
213	могло быть	1	2
214	но как	1	2
215	в сторону	2	2
216	и речи	1	2
217	общего с	1	2
218	с этим	4	2
219	и наконец	2	2
220	это тоже	1	2
221	и к	5	2
222	от этого	2	2
223	в целом	2	2
224	есть о	1	2
225	но на	3	2
226	его ранней	1	2
227	что она	3	2
228	он ни	1	2
229	а скорее	1	2
230	творца и	1	2
231	и еще	1	2
232	же это	1	2
233	не как	1	2
234	и по	1	2
235	в другом	3	2
236	об этой	3	2
237	ко второму	1	2
238	должен был	1	2
239	в жизни	1	2
240	в это	1	2
241	но уже	1	2
242	о которых	1	2
243	период его	1	2
244	были в	1	2
245	правде и	1	2
246	и сейчас	1	2
247	в их	4	2
248	дается в	4	2
249	и более	1	2
250	что эта	2	2
251	на него	2	2
252	которые были	1	2
253	и всегда	1	2
254	же время	9	2
255	при всем	1	2
256	ровно ничего	1	2
257	связи с	6	2
258	здесь же	3	2
259	что на	3	2
260	может показаться	1	2
261	нет ни	2	2
262	не могут	2	2
263	той или	1	2
264	не существует	1	2
265	всей своей	1	2
266	роль в	2	2
267	в мире	1	2
268	здесь нет	3	2
269	к первому	1	2
270	которая в	1	2
271	больше чем	2	2
272	и вся	1	2
273	но мы	2	2
274	что каждый	1	2
275	его в	5	2
276	и всю	1	2
277	бы в	4	2
278	я вижу	1	2
279	быть и	1	2
280	но с	1	2
281	называет еще	1	2
282	одной из	5	2
283	здесь о	1	2
284	ясной и	1	2
285	не можем	1	2
286	в начале	2	2
287	свидетельствует о	1	2
288	из них	1	2
289	себе в	1	2
290	мы находим	4	2
291	здесь и	5	2
292	не о	1	2
293	друг друга	1	2
294	потому и	1	2
295	заметить что	2	2
296	для того	6	2
297	правды и	1	2
298	же деле	1	2
299	никогда и	1	2
300	без всякой	1	2
301	который был	1	2
302	самом же	1	2
303	но оно	1	2
304	к своему	1	2
305	понимает как	1	2
306	для понимания	1	2
307	если эти	1	2
308	в церкви	2	2
309	еще раз	1	2
310	на одной	1	2
311	в книге	1	2
312	в одно	2	2
313	то не	1	2
314	и ни	3	2
315	этом отношении	5	2
316	все они	4	2
317	ранней юности	2	2
318	того же	3	2
319	жизни а	1	2
320	из этого	1	2
321	с его	7	2
322	но еще	1	2
323	ни на	1	2
324	к этому	2	2
325	пор не	1	1
326	можно говорить	2	1
327	также что	1	1
328	например в	5	1
329	чтобы не	2	1
330	мы здесь	1	1
331	необходимо отметить	1	1
332	это и	5	1
333	и есть	2	1
334	из самых	1	1
335	из его	2	1
336	а об	1	1
337	все те	1	1
338	и больше	2	1
339	которыми он	1	1
340	и была	1	1
341	он знает	2	1
342	которую мы	1	1
343	та же	1	1
344	что многие	1	1
345	он как	1	1
346	в возможности	1	1
347	представлением о	2	1
348	но она	3	1
349	что иное	1	1
350	принадлежит к	1	1
351	конечно и	2	1
352	за своим	1	1
353	жизни это	1	1
354	магии и	1	1
355	к году	1	1
356	иное как	1	1
357	и нигде	1	1
358	и мира	1	1
359	во всех	13	1
360	то мы	1	1
361	свою жизнь	1	1
362	если в	2	1
363	в общем	4	1
364	несколько более	1	1
365	и будет	1	1
366	нет и	2	1
367	и чем	1	1
368	что они	1	1
369	и свободное	1	1
370	после всего	2	1
371	относится к	2	1
372	дать только	1	1
373	под руководством	1	1
374	всей истории	1	1
375	течение всего	1	1
376	как в	3	1
377	первых двух	1	1
378	и где	1	1
379	кто не	2	1
380	понять и	1	1
381	когда он	2	1
382	сознания в	1	1
383	что по	1	1
384	и словом	1	1
385	связанный с	1	1
386	и свою	1	1
387	и невозможно	1	1
388	точку зрения	2	1
389	как некий	1	1
390	он в	2	1
391	бы не	1	1
392	которые в	1	1
393	им в	2	1
394	нет почти	2	1
395	и значительно	1	1
396	но его	3	1
397	как он	3	1
398	человек не	1	1
399	так сказать	1	1
400	она все	1	1
401	больше всего	1	1
402	находится во	1	1
403	о которой	1	1
404	перестает быть	2	1
405	ощущается в	1	1
406	он пользуется	1	1
407	были осуждены	1	1
408	была не	1	1
409	и вот	3	1
410	их в	1	1
411	на земле	1	1
412	которые только	1	1
413	смысле как	1	1
414	находим у	1	1
415	для всей	1	1
416	распространяется на	2	1
417	конечно в	2	1
418	с позиций	1	1
419	распадается на	1	1
420	его не	4	1
421	на все	2	1
422	на этой	1	1
423	лишь в	2	1
424	второй половины	2	1
425	но их	2	1
426	и правды	1	1
427	с начала	1	1
428	мира с	1	1
429	из первых	1	1
430	даже по	1	1
431	поэтому можно	1	1
432	в них	6	1
433	рядом с	2	1
434	нами пока	1	1
435	эту тему	1	1
436	и вопреки	1	1
437	нигде не	1	1
438	жизни но	1	1
439	одна с	1	1
440	обратимся к	1	1
441	смысл и	1	1
442	со всей	1	1
443	тут нет	1	1
444	в западной	1	1
445	которая становится	1	1
446	во время	12	1
447	и при	1	1
448	она сама	1	1
449	и их	5	1
450	мысль и	2	1
451	и без	2	1
452	никакому сомнению	1	1
453	мы говорили	2	1
454	в которых	3	1
455	признать что	1	1
456	должны были	1	1
457	эта не	1	1
458	мир и	3	1
459	но эта	2	1
460	последних лет	1	1
461	не будем	2	1
462	но он	3	1
463	его время	1	1
464	том же	2	1
465	свобода и	3	1
466	на всю	1	1
467	здесь об	1	1
468	человечество не	1	1
469	сам он	1	1
470	почти все	3	1
471	любви и	1	1
472	в атмосфере	6	1
473	и науки	1	1
474	возможным и	1	1
475	с которой	2	1
476	что с	1	1
477	одна из	1	1
478	чтобы в	1	1
479	к этим	1	1
480	в основе	4	1
481	но вместе	1	1
482	он еще	1	1
483	для всего	1	1
484	следовательно и	1	1
485	того как	1	1
486	это то	1	1
487	у этого	2	1
488	очень мало	1	1
489	правда это	1	1
490	и является	1	1
491	это слово	1	1
492	свидетельствуют о	1	1
493	в процессе	1	1
494	платона и	1	1
495	как будто	1	1
496	бытия как	1	1
497	очень часто	4	1
498	ему удалось	1	1
499	в специальном	1	1
500	начиная с	2	1
501	тогда и	1	1
502	взятое в	1	1
503	определяет ее	1	1
504	и такие	1	1
505	свидетельствующие о	1	1
506	имеют здесь	1	1
507	и другим	1	1
508	бы он	1	1
509	для его	1	1
510	указывает на	1	1
511	здесь под	1	1
512	отношении он	1	1
513	подход к	1	1
514	что при	1	1
515	время он	1	1
516	и он	3	1
517	в последующие	1	1
518	история есть	1	1
519	этот путь	2	1
520	с ее	5	1
521	всего этого	3	1
522	без всякого	1	1
523	в себя	5	1
524	такой взгляд	1	1
525	так в	2	1
526	имеет никакого	1	1
527	превратить в	1	1
528	свободу и	5	1
529	материи и	2	1
530	и сам	1	1
531	говорит на	1	1
532	здесь он	1	1
533	те же	1	1
534	притом в	1	1
535	это вовсе	1	1
536	когда в	2	1
537	том как	2	1
538	высокой ступени	1	1
539	собой и	1	1
540	стремление к	1	1
541	значительно позже	1	1
542	в самой	8	1
543	на вопрос	1	1
544	и поэтому	1	1
545	нашей работы	1	1
546	другими словами	1	1
547	очень четко	1	1
548	или на	1	1
549	мира а	2	1
550	можно сказать	2	1
551	основе своей	1	1
552	не позволяет	1	1
553	значение имеют	1	1
554	самому себе	1	1
555	с известной	1	1
556	на всех	2	1
557	и были	1	1
558	и обнаруживает	1	1
559	не могло	3	1
560	здесь более	1	1
561	которой мы	1	1
562	добра и	1	1
563	же самые	1	1
564	идет к	1	1
565	вся эта	1	1
566	и во	4	1
567	я думаю	1	1
568	а потому	1	1
569	нуждается в	3	1
570	у другого	1	1
571	во всей	1	1
572	котором он	1	1
573	вслед за	1	1
574	века и	1	1
575	в свете	2	1
576	и всякое	1	1
577	и она	2	1
578	и мы	1	1
579	видим что	2	1
580	здесь от	1	1
581	один из	2	1
582	в новой	1	1
583	мы видим	5	1
584	смысле и	1	1
585	и влияние	1	1
586	года то	1	1
587	словом и	3	1
588	течение всей	1	1
589	это очень	2	1
590	для нее	1	1
591	же при	1	1
592	здесь с	2	1
593	в эти	2	1
594	же он	1	1
595	как божественный	1	1
596	самом деле	5	1
597	этому поводу	1	1
598	времени когда	1	1
599	конечно не	2	1
600	литературы в	1	1
601	эти черты	1	1
602	на этих	1	1
603	в третьей	2	1
604	не дает	1	1
605	в душе	1	1
606	мышления и	1	1
607	написал в	1	1
608	в прославлении	2	1
609	земли и	1	1
610	здесь перед	2	1
611	при всей	1	1
612	этого он	1	1
613	это единство	1	1
614	он один	1	1
615	нужно было	1	1
616	и др	8	1
617	или иной	1	1
618	и правде	1	1
619	и из	1	1
620	до сих	3	1
621	к которому	1	1
622	являются только	1	1
623	и прежде	3	1
624	он это	1	1
625	бы эти	1	1
626	во второй	2	1
627	души и	1	1
628	которое хотя	1	1
629	себя и	2	1
630	на которых	1	1
631	что для	1	1
632	менее он	1	1
633	нужно сказать	2	1
634	а исключительно	1	1
635	был в	1	1
636	на этот	3	1
637	что исторический	1	1
638	а сам	1	1
639	о чем	3	1
640	человеческой жизни	1	1
641	это самое	1	1
642	него не	2	1
643	дается как	1	1
644	января г	1	1
645	которого она	1	1
646	время весьма	1	1
647	было в	1	1
648	в частности	1	1
649	для них	2	1
650	не останавливается	1	1
651	мы говорим	1	1
652	в строгом	1	1
653	его на	1	1
654	и глубоко	1	1
655	по своему	4	1
656	строгом смысле	1	1
657	к жизни	1	1
658	но сам	1	1
659	на эту	2	1
660	но этот	3	1
661	очень важно	2	1
662	для человека	1	1
663	в первой	4	1
664	мы сказали	1	1
665	этого слова	1	1
666	было ни	1	1
667	слова и	2	1
668	ее также	2	1
669	сих пор	3	1
670	своей жизни	2	1
671	только для	2	1
672	все это	7	1
673	видно что	1	1
674	и таким	1	1
675	в более	1	1
676	и позволяет	1	1
677	на небе	3	1
678	не подлежит	2	1
679	что кроме	1	1
680	мира и	8	1
681	между ними	1	1
682	развития и	1	1
683	еще более	1	1
684	они имеют	1	1
685	для платона	1	1
686	но зато	1	1
687	выходила за	1	1
688	которым мы	1	1
689	жизнь это	1	1
690	нами не	1	1
691	и начинается	1	1
692	мог не	1	1
693	в свою	1	1
694	всего мира	1	1
695	в системе	2	1
696	все люди	1	1
697	не что	1	1
698	ко всему	2	1
699	в заключение	3	1
700	будучи в	1	1
701	если она	1	1
702	включает в	1	1
703	здесь прямо	1	1
704	материальное начало	1	1
705	жизни и	8	1
706	но эти	1	1
707	и другие	3	1
708	том числе	4	1
709	по поводу	4	1
710	он пишет	1	1
711	они не	1	1
