N	2gram	Bakhtin_Pr_1	Problema
309	в отличие	5	2
310	бы мы	1	2
311	образом и	1	2
312	что никакой	1	2
313	и более	2	2
314	произведения в	5	2
315	однако в	1	2
316	для нее	8	2
317	таких случаях	1	2
318	если угодно	1	2
319	в процессе	1	2
320	в основе	5	2
321	но что	1	2
322	и именно	2	2
323	и всегда	1	2
324	не имели	1	2
325	действительности но	2	2
326	в самой	2	2
327	слова как	1	2
328	что их	1	2
329	со своим	1	2
330	ничто не	1	2
331	и искусства	2	2
332	однако это	1	2
333	могут быть	5	2
334	что оно	2	2
335	и за	1	2
336	можем назвать	1	2
337	с ее	1	2
338	настоящее время	1	2
339	она может	3	2
340	это можно	1	2
341	ее предмет	1	2
342	том как	2	2
343	что дело	1	2
344	в настоящее	1	2
345	о ней	1	2
346	искусства и	3	2
347	себя не	1	2
348	это было	1	2
349	на отдельные	1	2
350	своим предметом	4	2
351	и во	2	2
352	природы и	3	2
353	очень мало	1	2
354	на действительность	1	2
355	и следовательно	1	2
356	но с	3	2
357	который в	1	2
358	с одной	3	2
359	себя в	2	2
360	и у	2	2
361	своим собственным	1	2
362	в нашей	2	2
363	в начале	2	2
364	из них	1	2
365	в известной	3	2
366	произведения и	2	2
367	друг друга	1	2
368	это суждение	1	2
369	до сих	1	2
370	на ее	3	2
371	именно в	1	2
372	этим не	1	2
373	человеческой жизни	1	2
374	о чем	1	2
375	произведение в	6	2
376	с людьми	1	2
377	в частности	2	2
378	вместе с	1	2
379	и особенно	1	2
380	происходит в	1	2
381	как это	2	2
382	из которых	2	2
383	по своему	1	2
384	и всей	1	2
385	по существу	2	2
386	в контексте	1	2
387	сих пор	1	2
388	и для	11	2
389	в результате	1	2
390	а к	2	2
391	ее и	1	2
392	от него	3	2
393	бы в	1	2
394	только что	1	2
395	все они	5	2
396	или другими	1	2
397	есть и	1	2
398	по поводу	2	2
399	это в	1	2
400	это понятие	1	2
401	необходимо подчеркнуть	1	2
402	слова это	1	2
403	ни своей	1	1
404	произведения но	2	1
405	научное значение	2	1
406	отмеченные нами	1	1
407	не остается	2	1
408	в эстетике	2	1
409	формулируем так	1	1
410	он может	2	1
411	или жизни	1	1
412	идет о	1	1
413	чего не	1	1
414	об искусстве	3	1
415	от самого	1	1
416	в первом	1	1
417	оно было	2	1
418	от которых	1	1
419	должна быть	4	1
420	действительности и	3	1
421	которых идет	1	1
422	созерцании художественного	1	1
423	то самое	1	1
424	целому ряду	1	1
425	из всех	1	1
426	например в	3	1
427	предмета в	1	1
428	и ничего	1	1
429	искусстве все	1	1
430	вопрос о	1	1
431	этот смысл	1	1
432	нам в	1	1
433	почти все	1	1
434	который был	1	1
435	не вполне	2	1
436	план в	1	1
437	конечно и	4	1
438	как впрочем	1	1
439	мы ее	1	1
440	подчеркнуть что	1	1
441	и он	2	1
442	звучания и	1	1
443	самого но	1	1
444	произведение и	3	1
445	выходит и	1	1
446	не нужно	5	1
447	и на	3	1
448	это возможно	1	1
449	ней как	1	1
450	без которой	1	1
451	мысли и	1	1
452	к целому	1	1
453	со словами	2	1
454	является таким	1	1
455	ли кто-нибудь	1	1
456	бы не	2	1
457	сказать и	3	1
458	из художественного	1	1
459	ее самой	1	1
460	не все	2	1
461	таком положении	2	1
462	себе и	1	1
463	произведение не	3	1
464	мы сделали	1	1
465	относится к	4	1
466	которые не	1	1
467	во что	1	1
468	определения и	1	1
469	в истории	2	1
470	они ни	1	1
471	независимо от	13	1
472	природы как	1	1
473	она как	1	1
474	но несмотря	1	1
475	и закон	1	1
476	и художественного	3	1
477	имеет в	1	1
478	эту проблему	1	1
479	как таковое	1	1
480	и материальными	1	1
481	именно эта	1	1
482	поскольку мы	1	1
483	в литературном	1	1
484	данной художественной	1	1
485	говорить об	1	1
486	такое значение	1	1
487	узкое понимание	1	1
488	но ведь	1	1
489	имеет для	1	1
490	как он	1	1
491	андрея болконского	2	1
492	вообще не	7	1
493	они слишком	1	1
494	к выводу	1	1
495	стало возможным	1	1
496	все те	1	1
497	перестает быть	4	1
498	произведении как	3	1
499	момента в	2	1
500	в понимании	1	1
501	не связан	1	1
502	этого вопроса	1	1
503	не к	6	1
504	момент художественного	3	1
505	целом а	1	1
506	можно даже	1	1
507	его от	1	1
508	так например	1	1
509	именно это	1	1
510	не должно	1	1
511	своей чистой	1	1
512	от нее	1	1
513	бы они	1	1
514	здесь мы	2	1
515	произведения с	1	1
516	лишь в	2	1
517	определенное и	1	1
518	к художественной	1	1
519	входит в	8	1
520	или просто	1	1
521	в него	2	1
522	может стать	3	1
523	быть не	1	1
524	мы сказали	1	1
525	в предмете	4	1
526	произведение как	4	1
527	в них	5	1
528	же рассуждение	1	1
529	далеко не	5	1
530	отражается в	1	1
531	не всегда	6	1
532	в своих	2	1
533	при созерцании	2	1
534	образ действительности	1	1
535	строгом смысле	2	1
536	как целое	1	1
537	потому и	1	1
538	автора и	1	1
539	в один	1	1
540	есть таким	2	1
541	что далеко	1	1
542	только тем	1	1
543	которую он	1	1
544	направленность жизни	1	1
545	мы конечно	1	1
546	о той	1	1
547	самим и	1	1
548	в узком	1	1
549	самодовлеющей и	1	1
550	никакому сомнению	1	1
551	мы называем	1	1
552	всех моментов	1	1
553	не как	1	1
554	слова мы	1	1
555	обходится без	1	1
556	слова в	7	1
557	предметом а	1	1
558	но он	1	1
559	иным как	1	1
560	но они	4	1
561	и эти	1	1
562	том и	1	1
563	же мы	1	1
564	случае мы	2	1
565	и вся	2	1
566	что с	1	1
567	каждого отдельного	1	1
568	вплоть до	1	1
569	и начинает	1	1
570	правда в	1	1
571	слова но	3	1
572	мы все	1	1
573	впервые делает	2	1
574	опираться на	1	1
575	иметь в	1	1
576	к такому	1	1
577	того чтобы	2	1
578	того и	1	1
579	подобно тому	1	1
580	к вопросу	1	1
581	действительностью она	1	1
582	не разделяет	1	1
583	положение вещей	2	1
584	целое в	1	1
585	правда это	1	1
586	не ставит	1	1
587	во всем	2	1
588	есть являются	1	1
589	во избежание	1	1
590	на него	3	1
591	до того	1	1
592	целом и	1	1
593	исторического процесса	1	1
594	не столь	1	1
595	так то	1	1
596	не нуждается	2	1
597	необходимо отвлечься	1	1
598	моментов это	1	1
599	представлять себе	4	1
600	в нее	1	1
601	действительности то	1	1
602	от их	1	1
603	и нисколько	1	1
604	представляется нам	2	1
605	данности и	1	1
606	данного произведения	1	1
607	политической и	1	1
608	не могут	2	1
609	и часто	1	1
610	хотя конечно	1	1
611	стихотворения пушкина	1	1
612	этого и	1	1
613	закон их	1	1
614	она же	1	1
615	его значение	1	1
616	анализа в	1	1
617	как некое	1	1
618	в одну	1	1
619	языка что	1	1
620	оно не	3	1
621	приходится сказать	1	1
622	некоторой степени	1	1
623	слов но	1	1
624	из всего	1	1
625	на нем	1	1
626	всего этого	1	1
627	самим собою	2	1
628	ни стало	1	1
629	отвлечься от	1	1
630	и самого	1	1
631	она только	2	1
632	в пределах	6	1
633	в дальнейшем	3	1
634	или нечто	1	1
635	с самими	1	1
636	на том	1	1
637	целое как	1	1
638	на нее	1	1
639	особенно в	2	1
640	произведения являются	1	1
641	делает возможным	2	1
642	мог бы	1	1
643	это событие	1	1
644	глубоко и	1	1
645	как таковую	1	1
646	можно только	6	1
647	движения или	1	1
648	строго говоря	1	1
649	поэтому в	2	1
650	что под	1	1
651	где каждый	1	1
652	в содержании	1	1
653	выводу что	1	1
654	но может	1	1
655	образом в	1	1
656	или это	1	1
657	часто и	1	1
658	произведения как	8	1
659	чтобы его	2	1
660	совершенно случайна	1	1
661	к одному	1	1
662	мы понимаем	1	1
663	вопросу о	1	1
664	будем называть	2	1
665	нем не	1	1
666	которого оно	1	1
667	возникает и	1	1
668	тоже только	1	1
669	во втором	1	1
670	нуждается в	2	1
671	и которое	1	1
672	ее художественного	1	1
673	и содержания	3	1
674	не входя	2	1
675	бы и	1	1
676	резко отличается	1	1
677	что бы	1	1
678	все время	1	1
679	как самостоятельную	1	1
680	довлеет себе	2	1
681	другой более	1	1
682	вне себя	4	1
683	дело с	6	1
684	как вещи	3	1
685	и действительно	1	1
686	о художественном	2	1
687	не имеющих	1	1
688	содержание может	1	1
689	всех его	4	1
690	бы ни	1	1
691	от них	2	1
692	точка зрения	3	1
693	действительность но	1	1
694	со всеми	3	1
695	для всех	1	1
696	есть чисто	6	1
697	не можем	2	1
698	не обходится	2	1
699	только чисто	1	1
700	языка как	2	1
701	в душе	1	1
702	и других	2	1
703	понятий в	1	1
704	и понимание	1	1
705	глаза и	1	1
706	что содержание	2	1
707	этом в	1	1
708	не чем	1	1
709	был бы	1	1
710	и художественно	2	1
711	цели и	2	1
712	в одном	1	1
713	как его	3	1
714	которые могут	2	1
715	отметить что	7	1
716	только по	4	1
717	как такового	3	1
718	образом не	1	1
719	деле и	1	1
720	смысла и	1	1
721	подходом к	1	1
722	для того	2	1
723	нас как	1	1
724	момент в	1	1
725	понимая под	1	1
726	того эти	1	1
727	имели бы	1	1
728	связан с	1	1
729	искусство но	1	1
730	мы это	1	1
731	или иначе	1	1
732	случае оно	1	1
733	и между	1	1
734	такое же	1	1
735	мы еще	1	1
736	души и	2	1
737	или о	1	1
738	себя и	3	1
739	что не	4	1
740	предмет и	1	1
741	нужно сказать	1	1
742	поскольку она	1	1
743	которых мы	4	1
744	а наоборот	1	1
745	она является	1	1
746	до конца	1	1
747	как идею	1	1
748	не на	5	1
749	смысловой ряд	1	1
750	с которым	1	1
751	этой главы	1	1
752	таким например	1	1
753	и образами	1	1
754	была бы	2	1
755	и исторической	1	1
756	там где	6	1
757	его предмета	1	1
758	тем чисто	1	1
759	нет в	1	1
760	которое в	1	1
761	без всякой	2	1
762	со словом	5	1
763	к своему	2	1
764	одной стороны	3	1
765	для обозначения	1	1
766	который мы	1	1
767	другой же	2	1
768	смысле этого	1	1
769	быть только	5	1
770	слов в	1	1
771	ли эта	1	1
772	какие угодно	1	1
773	в художественную	1	1
774	благодаря этому	1	1
775	имеют дело	3	1
776	действительность в	1	1
777	и движется	1	1
778	в смысловом	1	1
779	но для	1	1
780	вместо него	1	1
781	и собственно	1	1
782	является как	2	1
783	в более	4	1
784	искусства это	1	1
785	не существует	1	1
786	созерцания и	1	1
787	имеет дело	9	1
788	о котором	2	1
789	это как	1	1
790	но отнюдь	7	1
791	не с	4	1
792	себя самого	4	1
793	но эти	1	1
794	этой действительности	1	1
795	это содержание	1	1
796	ведь есть	1	1
797	его уже	1	1
798	стороны в	1	1
799	было только	1	1
800	произведения можно	1	1
801	несмотря на	3	1
802	хотя в	1	1
803	узком смысле	2	1
804	но чисто	1	1
805	кроме самого	1	1
806	произведение это	1	1
807	только как	6	1
808	равно как	1	1
809	понимается как	1	1
810	мере в	1	1
811	первом случае	1	1
812	чем иным	1	1
813	природы или	1	1
814	языка то	1	1
815	значения для	1	1
816	и слов	1	1
817	к этой	1	1
818	к этому	2	1
819	они не	3	1
820	с произведением	1	1
