N	2gram	Bakhtin_Fr_2	Psycholo
395	могла бы	1	1
396	а затем	3	1
397	как какой-то	1	1
398	этом суждении	3	1
399	в мире	2	1
400	об этом	1	1
401	которое нужно	1	1
402	связанных с	3	1
403	на все	3	1
404	времени и	6	1
405	знает что	1	1
406	особенно в	2	1
407	и кажется	1	1
408	это не	1	1
409	этого целого	1	1
410	он есть	1	1
411	эти моменты	1	1
412	в большей	3	1
413	метод на	1	1
414	на этот	1	1
415	в стихах	1	1
416	на материале	2	1
417	она и	1	1
418	связь образов	1	1
419	но лишь	1	1
420	всегда и	1	1
421	как сказано	1	1
422	для себя	1	1
423	чем в	1	1
424	значения этого	1	1
425	автора и	2	1
426	еще раз	2	1
427	со всей	1	1
428	лучше всего	1	1
429	и становится	2	1
430	места в	1	1
431	для него	9	1
432	метода в	2	1
433	но если	1	1
434	связь со	1	1
435	можно найти	2	1
436	что вся	1	1
437	узким и	1	1
438	стоит в	1	1
439	свой смысл	1	1
440	знаем что	1	1
441	не избегли	1	1
442	должны были	1	1
443	природы но	1	1
444	совершенно иначе	1	1
445	образом и	1	1
446	и более	4	1
447	что этот	1	1
448	новое и	1	1
449	он дает	2	1
450	же мы	1	1
451	вплоть до	2	1
452	как можно	1	1
453	лиц и	3	1
454	иной раз	1	1
455	как о	1	1
456	считает что	1	1
457	то чего	1	1
458	дело в	1	1
459	творчества для	1	1
460	идее и	1	1
461	бытия и	1	1
462	когда они	1	1
463	все вопросы	1	1
464	особый характер	1	1
465	это совершенно	1	1
466	того как	2	1
467	свою природу	2	1
468	явление в	1	1
469	сущность его	1	1
470	людей и	1	1
471	прибегать к	1	1
472	с новой	1	1
473	связи с	2	1
474	здесь же	2	1
475	своего творчества	1	1
476	во времена	1	1
477	точке зрения	1	1
478	есть совершенно	1	1
479	в духе	4	1
480	к объяснению	1	1
481	во все	2	1
482	его за	1	1
483	как своего	1	1
484	понять что	1	1
485	этих областей	1	1
486	она же	1	1
487	они и	1	1
488	оно не	1	1
489	нам то	1	1
490	как не	1	1
491	значительной мере	1	1
492	лежит вне	1	1
493	в буквальном	1	1
494	языка и	1	1
495	характер и	4	1
496	бы однако	1	1
497	с самого	1	1
498	духа и	3	1
499	роман для	1	1
500	в пределах	2	1
501	века но	2	1
502	в произведение	1	1
503	с общим	1	1
504	наукой и	1	1
505	что может	1	1
506	понимание и	1	1
507	а небо	1	1
508	она была	4	1
509	можно только	1	1
510	его она	1	1
511	по сравнению	2	1
512	понятно что	2	1
513	поэтому в	1	1
514	с этого	1	1
515	в эпоху	13	1
516	и вообще	3	1
517	громадное значение	2	1
518	в коем	1	1
519	мире в	2	1
520	о нем	1	1
521	что самая	1	1
522	люди с	1	1
523	и та	1	1
524	как ее	1	1
525	одного из	2	1
526	с личной	1	1
527	еще дальше	1	1
528	можно сказать	2	1
529	в различных	1	1
530	в значительной	3	1
531	на точку	1	1
532	мы вовсе	1	1
533	о влиянии	1	1
534	во всей	1	1
535	слов и	1	1
536	в свете	1	1
537	ее можно	1	1
538	формы чисто	1	1
539	этих вопросов	1	1
540	в ту	2	1
541	новой точки	1	1
542	одной из	2	1
543	сводить к	1	1
544	и действительно	1	1
545	должен быть	1	1
546	очень много	2	1
547	этой идее	2	1
548	здесь с	2	1
549	одна и	1	1
550	какой степени	1	1
551	и всякая	1	1
552	значение и	1	1
553	нужно еще	1	1
554	все формы	1	1
555	но самое	1	1
556	а это	1	1
557	за счет	2	1
558	этого процесса	3	1
559	в данной	1	1
560	за ним	1	1
561	совершенно новую	1	1
562	который как	1	1
563	центр тяжести	1	1
564	мы находим	4	1
565	самом процессе	1	1
566	одну лишь	1	1
567	и оценки	1	1
568	но из	1	1
569	в особенности	5	1
570	гораздо больше	1	1
571	но вся	1	1
572	жизни в	3	1
573	ссылается на	2	1
574	со всем	1	1
575	выходит за	1	1
576	имеет и	1	1
577	значение которое	1	1
578	связаны с	2	1
579	что человек	1	1
580	именно в	6	1
581	здесь в	6	1
582	в свою	1	1
583	еще и	1	1
584	была и	1	1
585	мы еще	2	1
586	и др	9	1
587	существенную роль	1	1
588	он описывает	1	1
589	моментов и	1	1
590	целым рядом	1	1
591	да не	1	1
592	своего рода	1	1
593	с конца	1	1
594	одну из	2	1
595	и техники	1	1
596	в те	1	1
597	как ни	1	1
598	если это	1	1
599	в творчестве	6	1
600	в центре	1	1
601	относятся к	1	1
602	это сознание	1	1
603	только с	3	1
604	смеяться не	1	1
605	представления о	1	1
606	это произведение	2	1
607	сравнению с	2	1
608	выйти из	1	1
609	на эту	2	1
610	в литературе	6	1
611	есть как	1	1
612	и всей	1	1
613	быть только	1	1
614	ему при	1	1
615	он получил	1	1
616	для понимания	2	1
617	всем что	2	1
618	его творчество	1	1
619	в условиях	2	1
620	судить о	1	1
621	о его	1	1
622	этого метода	1	1
623	природу и	2	1
624	общественной жизни	1	1
625	под знаком	1	1
626	нашего автора	1	1
627	в более	1	1
628	утратила для	1	1
629	судьбы и	1	1
630	форм и	2	1
631	в самые	2	1
632	стихотворении посвященном	1	1
633	была связана	2	1
634	вот его	2	1
635	и новое	1	1
636	и разные	1	1
637	почти вовсе	1	1
638	на других	1	1
639	и смысл	2	1
640	мы должны	2	1
641	хотя бы	1	1
642	же в	3	1
643	же предмет	1	1
644	но вот	1	1
645	его утверждение	1	1
646	функций и	1	1
647	только как	1	1
648	в их	2	1
649	разных странах	1	1
650	что такие	1	1
651	с ними	1	1
652	одновременно и	1	1
653	отличает ее	1	1
654	можно привести	1	1
655	никто не	2	1
656	включает в	2	1
657	но эти	3	1
658	образ в	1	1
659	тенденции к	1	1
660	думать что	2	1
