N	2gram	Propp_Isto_5	FransuaR
154	и наконец	1	2
155	его к	3	2
156	во многих	1	2
157	он не	4	2
158	они в	1	2
159	и вот	1	2
160	и по	2	2
161	так например	2	2
162	а затем	7	2
163	культуры но	1	2
164	это было	2	2
165	были в	1	2
166	в этих	6	2
167	их в	3	2
168	в таких	3	2
169	а иногда	1	2
170	на него	8	2
171	в процессе	1	2
172	образом в	2	2
173	в стадии	1	2
174	нем в	1	2
175	этих двух	1	2
176	во всем	2	2
177	же он	1	2
178	уже очень	1	2
179	к себе	1	2
180	могут быть	6	2
181	к тому	1	2
182	здесь еще	3	2
183	и это	4	2
184	и многие	1	2
185	друг в	1	2
186	и этим	2	2
187	приводит к	1	2
188	роль в	2	2
189	особенно в	2	2
190	во многом	1	2
191	и начало	1	2
192	о том	7	2
193	в риме	1	2
194	можно сказать	2	2
195	ни на	1	2
196	из древнейших	1	2
197	представления о	3	2
198	в свете	3	2
199	но с	1	2
200	мы видим	8	2
201	с одной	7	2
202	только на	1	2
203	или даже	1	2
204	смерти и	1	2
205	в особенности	3	2
206	что не	1	2
207	всего мира	1	2
208	в некоторых	4	2
209	одной стороны	7	2
210	в друга	1	2
211	приобщение к	1	2
212	несмотря на	2	2
213	и так	1	2
214	книге о	1	2
215	его на	4	2
216	в изображении	1	2
217	наряду с	4	2
218	в это	2	2
219	того что	2	2
220	что мы	2	2
221	в основном	4	2
222	в целом	3	2
223	в книге	3	2
224	и для	2	2
225	и часто	1	2
226	и от	1	2
227	это можно	1	2
228	или в	6	2
229	нам придется	1	2
230	от него	1	2
231	же в	2	2
232	он понимает	1	2
233	в свое	2	2
234	в противоположность	1	2
235	в таком	1	2
236	то на	1	1
237	находятся на	1	1
238	еще можно	1	1
239	человека и	2	1
240	функции в	1	1
241	вне связи	1	1
242	тех же	2	1
243	многих отношениях	1	1
244	нужно подчеркнуть	1	1
245	так у	1	1
246	и должны	1	1
247	все его	2	1
248	выражения как	2	1
249	между двумя	1	1
250	по которым	2	1
251	на две	1	1
252	проникает в	1	1
253	что мотив	8	1
254	то же	4	1
255	а как	2	1
256	становится не	1	1
257	в особой	1	1
258	мифа о	2	1
259	мы не	5	1
260	на первом	1	1
261	и раньше	1	1
262	этого нет	1	1
263	общества и	1	1
264	большую роль	1	1
265	поглощения и	5	1
266	именно к	1	1
267	первобытных народов	2	1
268	и другая	1	1
269	и заставляет	1	1
270	были живы	1	1
271	черта его	2	1
272	который тогда	1	1
273	процесс этот	1	1
274	с солнцем	3	1
275	от них	2	1
276	этого мотива	8	1
277	по отношению	2	1
278	остаются в	1	1
279	а и	1	1
280	уже как	1	1
281	всегда выступает	1	1
282	или у	1	1
283	чем же	1	1
284	в животном	2	1
285	с этим	5	1
286	если на	1	1
287	как к	1	1
288	не хватает	1	1
289	и обряда	1	1
290	переходят друг	1	1
291	все остальные	1	1
292	не два	1	1
293	как уже	1	1
294	они открыли	1	1
295	и как	3	1
296	говорит что	1	1
297	как таковое	2	1
298	есть ли	1	1
299	от этого	4	1
300	смерти с	1	1
301	в которой	4	1
302	и животных	1	1
303	черта в	1	1
304	он в	1	1
305	частности с	1	1
306	остановиться на	1	1
307	европы в	1	1
308	основных момента	1	1
309	на то	2	1
310	и если	1	1
311	всеми людьми	1	1
312	чтобы они	1	1
313	для того	3	1
314	этой стадии	3	1
315	и более	1	1
316	и сам	2	1
317	огромная литература	1	1
318	из него	2	1
319	на этом	3	1
320	но дело	1	1
321	они на	1	1
322	здесь мы	5	1
323	смерти такое	1	1
324	связанные с	2	1
325	они должны	1	1
326	об этом	2	1
327	связанных с	1	1
328	особенности в	2	1
329	от земли	1	1
330	было бы	1	1
331	его душу	2	1
332	стоит на	1	1
333	животных в	2	1
334	этом мы	1	1
335	мир представляется	1	1
336	но уже	3	1
337	он является	1	1
338	нет в	1	1
339	о которых	2	1
340	мы имеем	14	1
341	новые формы	1	1
342	и уже	1	1
343	он знает	1	1
344	при которых	1	1
345	в развитии	1	1
346	многие другие	1	1
347	самых ранних	1	1
348	посвящения в	1	1
349	нет тех	1	1
350	которую он	1	1
351	место в	1	1
352	места в	1	1
353	и при	2	1
354	работы в	1	1
355	быть отнесена	1	1
356	что такое	1	1
357	можно найти	2	1
358	представление о	17	1
359	в которых	3	1
360	как это	1	1
361	только для	1	1
362	его мы	1	1
363	но он	2	1
364	без всяких	2	1
365	в современном	1	1
366	формы как	1	1
367	что такие	1	1
368	в тело	1	1
369	на три	1	1
370	не менее	4	1
371	но они	1	1
372	тем самым	1	1
373	с которой	1	1
374	она не	2	1
375	что с	1	1
376	смерти это	1	1
377	в то	3	1
378	в науке	1	1
379	в самых	1	1
380	считает что	1	1
381	пока еще	1	1
382	не могло	1	1
383	представления и	1	1
384	близки к	1	1
385	же время	1	1
386	его довольно	1	1
387	явление в	1	1
388	характера они	1	1
389	на те	1	1
390	видим что	5	1
391	другой стороны	8	1
392	со своим	1	1
393	мотив очень	1	1
394	здесь же	1	1
395	им и	2	1
396	с участием	1	1
397	что на	1	1
398	их от	1	1
399	не потому	2	1
400	с другом	2	1
401	такие выражения	2	1
402	он еще	1	1
403	культе в	1	1
404	иногда даже	2	1
405	вошли в	1	1
406	человека в	3	1
407	о происхождении	1	1
408	они и	1	1
409	он видит	4	1
410	оно не	1	1
411	что при	3	1
412	на это	1	1
413	время он	1	1
414	где он	1	1
415	на античном	1	1
416	они стали	3	1
417	того чтобы	3	1
418	при смерти	4	1
419	что все	4	1
420	здесь не	1	1
421	без всякого	1	1
422	смерти в	1	1
423	и говорит	1	1
424	и немецкая	1	1
425	в пределах	4	1
426	так в	2	1
427	некоторых других	1	1
428	людей он	1	1
429	с собой	1	1
430	мотив этот	1	1
431	здесь как	2	1
432	здесь нет	1	1
433	к совершенно	1	1
434	обрядов и	2	1
435	иногда в	1	1
436	еще в	2	1
437	это только	1	1
438	мы в	1	1
439	в обряде	5	1
440	других местах	1	1
441	мы рассмотрим	1	1
442	с человеком	1	1
443	находится в	2	1
444	единства и	1	1
445	сводится к	1	1
446	приближается к	2	1
447	по себе	2	1
448	в состав	1	1
449	характер этого	1	1
450	того он	1	1
451	говорит об	1	1
452	вместе со	1	1
453	все вещи	1	1
454	за пределами	1	1
455	утверждает что	1	1
456	затем в	3	1
457	должно было	2	1
458	в которую	2	1
459	риме при	1	1
460	но нет	1	1
461	бы в	1	1
462	и только	1	1
463	выступает как	1	1
464	наконец в	1	1
465	когда человек	2	1
466	и она	3	1
467	в формах	2	1
468	один из	2	1
469	ни времени	1	1
470	одной из	1	1
471	два основных	1	1
472	которых они	1	1
473	ли он	2	1
474	проникнуть в	1	1
475	и действительно	5	1
476	характер смеха	1	1
477	в изобразительном	1	1
478	смерти как	1	1
479	очень многих	1	1
480	всяком случае	1	1
481	др все	1	1
482	и ее	1	1
483	не было	1	1
484	же и	1	1
485	носит в	1	1
486	уже в	2	1
487	и они	2	1
488	то и	1	1
489	неоднократно говорит	1	1
490	времени ни	1	1
491	его и	2	1
492	за ним	4	1
493	превращаются в	2	1
494	понимает что	1	1
495	на двух	1	1
496	представлений о	7	1
497	в конце	1	1
498	что и	6	1
499	с этими	1	1
500	у него	2	1
501	и никакой	1	1
502	только по	1	1
503	тем что	10	1
504	ее на	1	1
505	это положение	1	1
506	в очень	1	1
507	без всякой	1	1
508	ней и	1	1
509	со стороны	2	1
510	он связан	1	1
511	также на	1	1
512	уходит в	1	1
513	она и	1	1
514	жизни народа	1	1
515	говорит о	2	1
516	явление как	2	1
517	этот вид	1	1
518	и стал	2	1
519	а на	2	1
520	они входят	1	1
521	а за	1	1
522	а не	2	1
523	над другим	1	1
524	от мира	1	1
525	подобного рода	1	1
526	эта стихия	1	1
527	о чем	2	1
528	одна из	2	1
529	и мотив	1	1
530	под влиянием	2	1
531	уже давно	1	1
532	но оно	3	1
533	здесь уже	1	1
534	классового общества	1	1
535	этот мотив	6	1
536	народов его	1	1
537	из которых	2	1
538	себя из	1	1
539	конечно не	1	1
540	не видели	1	1
541	в течение	2	1
542	есть на	2	1
543	спустился в	1	1
544	в тот	1	1
545	там где	6	1
546	друг с	2	1
547	что как	1	1
548	ее мы	1	1
549	на свете	1	1
550	сохраняется в	1	1
551	с животными	1	1
552	бросается в	2	1
553	есть и	1	1
554	не касается	1	1
555	что касается	1	1
556	есть она	1	1
557	более поздние	1	1
558	в связи	4	1
559	гораздо шире	1	1
560	особого рода	1	1
561	души в	1	1
562	хотя бы	1	1
563	все они	1	1
564	и искусств	1	1
565	душу мы	1	1
566	характерна для	1	1
567	на другие	1	1
568	с ней	2	1
569	другое все	1	1
570	обычно не	1	1
571	к формам	2	1
572	отношению к	2	1
573	в мифологии	1	1
574	можно наблюдать	3	1
575	типична для	1	1
576	также не	2	1
577	это тем	1	1
578	в загробном	1	1
579	к этому	2	1
580	как на	1	1
581	во всяком	1	1
582	все что	1	1
583	такой же	2	1
584	они не	3	1
