N	3gram	Tiupa_Hudo_2	Narrotol
90	сказать что повествователь	1	1
91	будущее какая была	1	1
92	в душе героя	1	1
93	дьяконицей чем матерью	2	1
94	строгом значении этого	1	1
95	а п чудаков	1	1
96	сисой всю свою	1	1
97	в речи повествователя	1	1
98	в рассказе душечка	1	1
99	другой день была	1	1
100	себя всякими рассуждениями	1	1
101	волнует все та	1	1
102	хоть одно слово	1	1
103	дядю преосвященного как	1	1
104	он уже простой	1	1
105	мягким взглядом очень	1	1
106	выросла перед глазами	1	1
107	серым точно больничным	1	1
108	в том числе	1	1
109	сердцем и головой	1	1
110	в ответ на	1	1
111	пыли чернильница символически	1	1
112	дело не только	2	1
113	у нее тревожно	1	1
114	накануне поразившую гурова	1	1
115	гребенки как сияние	1	1
116	идти куда угодно	1	1
117	же как и	1	1
118	которому казалось бы	1	1
119	при архиереях и	1	1
120	то что хотела	1	1
121	мягкую белую шею	1	1
122	это за человек	1	1
123	искренне попросту по-человечески	1	1
124	целый день душа	1	1
125	с другой стороны	1	1
126	бы желая разгадать	1	1
127	розовые щеки на	1	1
128	сострадание хотелось быть	1	1
129	гвоздями абсурдная серая	1	1
130	цензура зачеркнет хоть	1	1
131	с точки зрения	2	1
132	бог знает куда	1	1
133	одеялом с забором	1	1
134	что он уже	1	1
135	чем матерью а	1	1
136	добродушная жалостливая барышня	1	1
137	и его и	1	1
138	широкое небо залитое	1	1
139	было что-нибудь красивое	1	1
140	поговорить отвести душу	1	1
141	слова ничего не	1	1
142	том случае если	1	1
143	в городе с	1	1
144	и в то	2	1
145	окружают гурова в	1	1
146	как бы желая	1	1
147	принимает на себя	1	1
148	зачеркнет хоть одно	1	1
149	взглядом очень здоровая	1	1
150	небо залитое солнцем	1	1
151	а о чем	1	1
152	серых предметов которые	1	1
153	то не печатайте	1	1
154	сне или в	1	1
155	жизни и смерти	1	1
156	при этом что	1	1
157	ни один человек	1	1
158	бы то ни	1	1
159	так она подхваченная	1	1
160	серым длинным с	1	1
161	это была тихая	1	1
162	выговорить ни слова	2	1
163	рода ключом к	1	1
164	что не только	1	1
165	и то что	1	1
166	необходимым и значимым	1	1
167	глядя на ее	1	1
168	все об одном	1	1
169	жизни в данном	1	1
170	же надежда на	1	1
171	день душа дрожит	1	1
172	с этого момента	1	1
173	если бы она	1	1
174	разве было что-нибудь	1	1
175	была тихая добродушная	1	1
176	помнила что он	1	1
177	но и самого	1	1
178	точно так же	1	1
179	отмечалось интерпретаторами вместе	1	1
180	как будто он	1	1
181	жизнь находился при	1	1
182	бы постепенно снята	1	1
183	при всей его	1	1
184	и пережил их	1	1
185	он чувствовал глубокое	1	1
186	прежде всего тем	1	1
187	была бы постепенно	1	1
188	как он сам	2	1
189	не поговорил с	1	1
190	пережил их одиннадцать	1	1
191	самоактуализации личности героя	1	1
192	происходит и с	1	1
193	тем как это	1	1
194	к жизни и	1	1
195	не то что	1	1
196	в том случае	1	1
197	уже простой обыкновенный	1	1
198	темной родинкой и	1	1
199	и в двух	2	1
200	перед глазами белая	1	1
201	один человек не	1	1
202	говорила редко и	1	1
203	глазами белая зубчатая	1	1
204	щеки на мягкую	1	1
205	длинным с гвоздями	1	1
206	и он свободен	1	1
207	с серым точно	1	1
208	назад она возила	1	1
209	не могло быть	1	1
210	свою жизнь находился	1	1
211	жениха и про	1	1
212	в этой связи	2	1
213	полные розовые щеки	1	1
214	будто он прямо	1	1
215	робела говорила редко	1	1
216	две богатые дамы	1	1
217	едва ли не	1	1
218	что это за	1	1
219	человеке в футляре	1	1
220	тихая добродушная жалостливая	1	1
221	нечего там чего	1	1
222	в самом начале	1	1
223	вихрем носилась пыль	1	1
224	белая зубчатая стена	1	1
225	как и в	3	1
226	ним искренне попросту	1	1
227	что душевная характеристика	1	1
228	в своей человечности	1	1
229	как бы удостоверяя	1	1
230	глубокое сострадание хотелось	1	1
231	все та же	1	1
232	с одной стороны	3	1
233	барышня с кротким	1	1
234	на ее полные	1	1
235	говорит о своей	1	1
236	но при этом	3	1
237	грустные минуты он	1	1
238	может идти куда	1	1
239	в значительной степени	1	1
240	его и братьев	1	1
241	всего тем что	1	1
242	в конечном итоге	1	1
243	во сне или	1	1
244	горькую мысль накануне	1	1
245	успокаивал себя всякими	1	1
246	с ним искренне	1	1
247	обыкновению поднимались из-за	1	1
248	случайное и бессмысленное	1	1
249	концентрирует в себе	1	1
250	разгадать что это	1	1
251	в грустные минуты	1	1
252	и головой запылившаяся	1	1
253	а с другой	1	1
254	по обыкновению поднимались	1	1
255	всю свою жизнь	1	1
256	бодрого здорового настроения	1	1
257	гурова в городе	1	1
258	много-много лет назад	1	1
259	он уже не	1	1
260	а по причине	1	1
261	обыкновенный человек идет	1	1
262	на фоне его	1	1
263	с забором серым	1	1
264	он прямо родился	1	1
265	чувствовал глубокое сострадание	1	1
266	один из серых	1	1
267	номера вместе с	1	1
268	не мог выговорить	1	1
269	живешь точно сидишь	1	1
270	места времени и	1	1
271	поговорил с ним	1	1
272	их одиннадцать душ	1	1
273	глядела на своего	1	1
274	за все время	1	1
275	лишь в том	1	1
276	к анне сергеевне?	1	1
277	героя сердцем и	1	1
278	а не в	2	1
279	известном смысле можно	1	1
280	рассказываемой жизни и	1	1
281	о приезде матери	1	1
282	каждого из нас	1	1
283	как птица может	1	1
284	об этом и	1	1
285	бы не было	1	1
286	предметов которые окружают	1	1
287	чернильница символически аргументирует	1	1
288	было как будто	1	1
289	казалось бы место	1	1
290	мысль накануне поразившую	1	1
291	в чеховском тексте	1	1
292	первой половины рассказа	2	1
293	содержит в себе	1	1
294	и переклички все	1	1
295	рассказа тем самым	1	1
296	желая разгадать что	1	1
297	больничным одеялом с	1	1
298	к страстям господним	1	1
299	возила и его	1	1
300	поразившую гурова живешь	1	1
301	в финале рассказа	2	1
302	человек идет по	1	1
303	определений таков что	1	1
304	поднимались из-за гребенки	2	1
305	с гвоздями абсурдная	1	1
306	когда-то много-много лет	1	1
307	прежде в грустные	1	1
308	мог выговорить ни	1	1
309	к такого рода	1	1
310	постепенно снята а	1	1
311	что в принципе	1	1
312	она возила и	1	1
313	покрывающим пол гостиничного	1	1
314	похоже было как	1	1
315	вдруг выросла перед	1	1
316	чернильница при этом	1	1
317	серым солдатским сукном	1	1
318	преосвященного как бы	1	1
319	переклички все случайное	1	1
320	зрелого чеховского творчества	1	1
321	и т.п в	1	1
322	простой обыкновенный человек	1	1
323	человек не поговорил	1	1
324	таков в частности	1	1
325	пол гостиничного номера	1	1
326	таковы у чехова	1	1
327	с темной родинкой	1	1
328	запылившаяся чернильница при	1	1
329	епархиального архиерея который	1	1
330	птица может идти	1	1
331	и в самом	1	1
332	приказал долго жить	1	1
333	в конечном счете	3	1
334	там чего уж	1	1
335	кротким мягким взглядом	1	1
336	мигая глядела на	1	1
337	повторы и переклички	1	1
338	себя больше дьяконицей	2	1
339	которые окружают гурова	1	1
340	что он архиерей	1	1
341	и представлялось ему	1	1
342	не мигая глядела	1	1
343	жалостливая барышня с	1	1
344	все случайное и	1	1
345	смысле можно сказать	1	1
346	с серым солдатским	1	1
347	равнодушии к жизни	1	1
348	и не то	1	1
349	ненавязчивые повторы и	1	1
350	том числе и	1	1
351	белую шею с	1	1
352	но все же	1	1
353	от пыли чернильница	1	1
354	он успокаивал себя	1	1
355	про жениха и	1	1
356	повествователь наделяет обновленного	1	1
357	в следующем эпизоде	1	1
358	отношениях к анне	1	1
359	с кротким мягким	1	1
360	на мягкую белую	1	1
361	ничего не понимал	1	1
362	точно больничным одеялом	1	1
363	из серых предметов	1	1
364	шею с темной	1	1
365	друг от друга	1	1
366	не помнила что	1	1
367	абсурдная серая от	1	1
368	если бы не	1	1
369	и братьев и	1	1
370	прямо родился монахом	1	1
371	аргументирует горькую мысль	1	1
372	в смерти чиновника	1	1
373	находился при архиереях	1	1
374	на своего дядю	1	1
375	при этом один	1	1
376	чувствовала себя больше	2	1
377	к тому что	4	1
378	снята а так	1	1
379	головой запылившаяся чернильница	1	1
380	в его жизни	1	1
381	жизнь бы отдал	1	1
382	сукном покрывающим пол	1	1
383	солдатским сукном покрывающим	1	1
384	и в конечном	1	1
385	гостиничного номера вместе	1	1
386	этом один из	1	1
387	в его отношениях	1	1
388	любил бывать дома	1	1
389	минуты он успокаивал	1	1
390	уже не помнила	1	1
391	внешнего и внутреннего	1	1
392	мы тем не	1	1
393	интерпретаторами вместе с	1	1
394	в своем воображении	1	1
395	что повествователь наделяет	1	1
396	редко и не	1	1
397	не любил бывать	1	1
398	его отношениях к	1	1
399	а так она	1	1
400	что-нибудь красивое поэтическое	1	1
401	катя не мигая	1	1
402	вновь как и	1	1
403	смерти каждого из	1	1
404	день была пасха	1	1
405	больше дьяконицей чем	2	1
406	дама с собачкой	2	1
407	обратим внимание на	1	1
408	значении этого термина	1	1
409	а он уже	1	1
410	своего рода ключом	1	1
411	и т д	2	1
412	надежда на будущее	1	1
413	наделяет обновленного преобразившегося	1	1
