N	2gram	Tiupa_Hudo_1	Analitik
669	одной из	2	1
670	с ними	2	1
671	в совершенном	1	1
672	в стороне	1	1
673	и так	2	1
674	все той	1	1
675	малой эпической	1	1
676	за ней	1	1
677	человека с	1	1
678	нравственный закон	1	1
679	так что	2	1
680	человеческой личности	1	1
681	есть в	1	1
682	литературы в	1	1
683	да еще	1	1
684	же анекдота	1	1
685	дважды в	1	1
686	как кажется	2	1
687	незаместимого места	1	1
688	или даже	1	1
689	по выражению	2	1
690	связывается с	1	1
691	его и	1	1
692	их как	1	1
693	ту или	2	1
694	характерно что	1	1
695	мы знаем	2	1
696	одно из	1	1
697	и описаний	1	1
698	могло бы	1	1
699	слова в	2	1
700	жанр это	1	1
701	любимой дочери	2	1
702	точность словесного	1	1
703	в исконном	1	1
704	себя героем	1	1
705	вовсе не	1	1
706	при всей	2	1
707	не о	2	1
708	не составляет	1	1
709	личности ее	2	1
710	не исключая	1	1
711	и никогда	1	1
712	о человеческом	1	1
713	автор и	1	1
714	в широком	1	1
715	к той	1	1
716	автора как	1	1
717	внутреннего мира	2	1
718	не противоречит	1	1
719	и побуждает	1	1
720	он же	1	1
721	что на	2	1
722	до сих	2	1
723	уже отмечалось	1	1
724	может и	3	1
725	как у	1	1
726	или иначе	2	1
727	если говорить	3	1
728	с мотивом	1	1
729	эти две	1	1
730	не сводится	1	1
731	художественного содержания	1	1
732	от притчи	1	1
733	наконец в	1	1
734	было и	1	1
735	а с	2	1
736	герой притчи	2	1
737	и др	1	1
738	себя и	2	1
739	равной степени	1	1
740	превращается в	3	1
741	не знает	2	1
742	из наиболее	1	1
743	было сказано	1	1
744	эстетической доминанты	2	1
745	являются ли	1	1
746	притчи это	1	1
747	когда же	1	1
748	или с	2	1
749	роль анекдота	1	1
750	читателя что	1	1
751	пословично-афористическую сентенцию	1	1
752	не видит	1	1
753	по нашему	2	1
754	новое качество	1	1
755	на фоне	2	1
756	видит здесь	1	1
757	внутреннюю свободу	1	1
758	оказывается не	1	1
759	некий нравственный	1	1
760	внутренне единую	1	1
761	художественности и	1	1
762	к себе	5	1
763	что можем	1	1
764	в предыдущей	3	1
765	со словом	1	1
766	притчевого мышления	4	1
767	неотделимо от	1	1
768	нимало не	1	1
769	из которых	1	1
770	забывать что	1	1
771	сильно билось	1	1
772	родительского дома	1	1
773	тесные рамки	1	1
774	роль принадлежит	1	1
775	начале рассказа	1	1
776	укладу жизни	1	1
777	в столь	1	1
778	в литературе	3	1
779	как слепой	1	1
780	и притчи	8	1
781	в москве	1	1
782	другого человека	1	1
783	по бахтину	1	1
784	дело здесь	2	1
785	к жизненному	1	1
786	произведений как	1	1
787	с этой	2	1
788	бытия с	1	1
789	в гораздо	1	1
790	сих пор	2	1
791	своей жизни	2	1
792	не будем	1	1
793	но это	1	1
794	низкой данности	1	1
795	между прочим	1	1
796	противоречие с	1	1
797	разладе со	1	1
798	укрупненных деталей	1	1
799	под названием	1	1
800	искусства это	1	1
801	он обычно	1	1
802	уже на	1	1
803	в связи	3	1
804	лишь одну	1	1
805	самим героем	1	1
806	в пределе	1	1
807	текстов и	1	1
808	своей природе	2	1
809	в отдельных	1	1
810	обращается к	1	1
811	сверхличной заданностью	1	1
812	а перед	1	1
813	от него	3	1
814	но еще	2	1
815	бы в	1	1
816	своих героев	2	1
817	анализ текста	1	1
818	мы должны	1	1
819	хотя бы	1	1
820	будто бы	3	1
821	места в	1	1
822	анекдотического персонажа	2	1
823	в равной	3	1
824	к ее	1	1
825	жизни в	6	1
826	нами не	1	1
827	от лица	2	1
828	в ходе	3	1
829	картину мира	3	1
830	и внутренне	1	1
831	их с	1	1
832	к его	1	1
833	которая будет	1	1
834	первом случае	1	1
835	из этого	1	1
836	своего незаместимого	1	1
837	еще предстоит	1	1
838	в трех	1	1
839	героя в	2	1
840	обстоятельств но	1	1
841	картина жизни	2	1
842	жизнь в	1	1
843	в голову	1	1
844	жизни и	5	1
845	по отдельности	1	1
846	к этой	3	1
847	и другие	1	1
848	в своих	3	1
849	жизни оказывается	1	1
850	все что	1	1
851	они не	2	1
