N	2gram	Vygotskiy__1	Komedia
109	казалось бы	2	3
110	ничего не	2	3
111	в сознании	2	3
112	этом отношении	2	3
113	у нас	4	3
114	могут быть	11	3
115	там же	2	3
116	в частности	3	3
117	как из	1	3
118	тот же	2	3
119	одной из	1	3
120	только в	14	3
121	и у	4	3
122	за счет	1	3
123	отношение к	2	3
124	у него	4	3
125	как раз	2	3
126	так же	12	3
127	как это	4	3
128	их к	1	3
129	по своему	1	3
130	одной стороны	6	3
131	в любом	1	3
132	здесь в	1	3
133	в более	1	3
134	и все	5	3
135	того же	2	2
136	первые шаги	1	2
137	тех же	2	2
138	ту же	2	2
139	почти всегда	3	2
140	из всех	2	2
141	в сущности	10	2
142	принадлежит к	1	2
143	это время	1	2
144	большей частью	2	2
145	столь же	4	2
146	бы то	1	2
147	тем как	1	2
148	совсем не	3	2
149	в стихе	2	2
150	отличие от	4	2
151	за пределы	1	2
152	относится к	1	2
153	чем же	1	2
154	несколько раз	1	2
155	независимо от	2	2
156	что по	3	2
157	к числу	2	2
158	полагают что	1	2
159	и хотя	1	2
160	в самом	11	2
161	из нескольких	1	2
162	в известном	2	2
163	в себе	4	2
164	только один	1	2
165	не следует	1	2
166	время и	1	2
167	не к	1	2
168	в силу	3	2
169	на все	1	2
170	было бы	6	2
171	и тем	2	2
172	ни одной	1	2
173	эти годы	1	2
174	этим и	1	2
175	мы видели	2	2
176	такой же	2	2
177	или менее	2	2
178	эту часть	1	2
179	и без	2	2
180	всяком случае	6	2
181	тем не	2	2
182	одна из	4	2
183	с достаточной	2	2
184	и теперь	2	2
185	как будто	5	2
186	в области	11	2
187	ли это	2	2
188	же самое	2	2
189	указывает на	4	2
190	для себя	1	2
191	на нем	1	2
192	только при	3	2
193	как по	1	2
194	в себя	2	2
195	что у	3	2
196	времени и	1	2
197	находится в	1	2
198	именно потому	1	2
199	и здесь	2	2
200	аналогии с	1	2
201	нас в	2	2
202	и во	2	2
203	также в	1	2
204	и мир	1	2
205	указывает что	1	2
206	еще не	1	2
207	который в	3	2
208	для всех	4	2
209	из которых	3	2
210	мы знаем	3	2
211	вовсе не	6	2
212	в других	1	2
213	со стороны	4	2
214	точек зрения	3	2
215	и из	1	2
216	до сих	3	2
217	вслед за	6	2
218	еще и	1	2
219	то и	2	2
220	которых мы	1	2
221	до конца	6	2
222	одну из	1	2
223	должна была	2	2
224	не может	17	2
225	вместе с	8	2
226	но не	3	2
227	в состоянии	3	2
228	его творчество	1	2
229	к нему	2	2
230	сих пор	3	2
231	но это	3	2
232	и таким	2	2
233	не избегает	1	2
234	мы найдем	2	2
235	об отношении	1	2
236	или в	1	2
237	а к	1	2
238	будто бы	2	2
239	только что	2	2
240	ни было	1	2
241	то что	32	2
242	в свою	1	2
243	в действительности	1	2
244	в своих	4	2
245	во всяком	8	2
246	все что	3	2
247	и наиболее	1	1
248	в применении	2	1
249	зависимость от	2	1
250	все остальное	1	1
251	на самом	2	1
252	не что	1	1
253	или к	1	1
254	такое же	1	1
255	д только	1	1
256	тем же	3	1
257	и всем	1	1
258	из самых	1	1
259	в нашу	1	1
260	и больше	1	1
261	в зависимости	5	1
262	намек на	2	1
263	той же	3	1
264	и была	1	1
265	по мнению	2	1
266	темы в	1	1
267	который был	1	1
268	совпадает с	4	1
269	эстетики и	2	1
270	что иное	1	1
271	это отношение	2	1
272	хотел сказать	2	1
273	ему в	1	1
274	то это	1	1
275	зависимости от	6	1
276	в мире	1	1
277	в ней	1	1
278	материальной жизни	1	1
279	чтобы проверить	1	1
280	собой в	1	1
281	иное как	1	1
282	не найдем	1	1
283	быть в	2	1
284	остались бы	1	1
285	а только	2	1
286	служит для	1	1
287	во всех	1	1
288	как у	1	1
289	коем случае	1	1
290	общественной жизни	1	1
291	драматическом искусстве	1	1
292	ответ на	1	1
293	есть по	1	1
294	очевидно что	6	1
295	судить об	1	1
296	отнюдь не	6	1
297	на искусство	2	1
298	вопросов которые	1	1
299	в м	1	1
300	с этим	3	1
301	искусстве и	1	1
302	в своем	3	1
303	всей этой	1	1
304	тех случаях	1	1
305	в полном	2	1
306	смысле этого	2	1
307	когда он	2	1
308	целый ряд	6	1
309	говорит что	5	1
310	не являются	1	1
311	его к	1	1
312	и к	3	1
313	более или	2	1
314	его значении	1	1
315	то в	1	1
316	за собой	1	1
317	тенденции к	1	1
318	через всю	1	1
319	что это	6	1
320	мы получаем	2	1
321	представляет собой	2	1
322	что же	2	1
323	из этих	6	1
324	приводит к	2	1
325	только на	3	1
326	остановиться на	2	1
327	и тот	2	1
328	бы только	1	1
329	производительных сил	2	1
330	роль в	3	1
331	и те	1	1
332	как он	2	1
333	что эти	3	1
334	но прежде	1	1
335	к выводу	1	1
336	идей и	1	1
337	для прежней	1	1
338	оно в	1	1
339	и почему	1	1
340	состоит в	3	1
341	к одному	1	1
342	понятий и	2	1
343	по существу	4	1
344	сказал что	1	1
345	не могли	1	1
346	д все	1	1
347	прошлого века	1	1
348	подобно тому	5	1
349	людей и	1	1
350	одному и	1	1
351	что она	6	1
352	но все	1	1
353	такого же	1	1
354	человека в	1	1
355	что все	3	1
356	то чтобы	2	1
357	в совершенно	4	1
358	учением о	1	1
359	конечно в	1	1
360	об этом	1	1
361	то есть	26	1
362	зрения на	2	1
363	обстоятельство в	1	1
364	перед нами	1	1
365	в жизни	2	1
366	а с	1	1
367	все равно	1	1
368	соответствии с	1	1
369	к которым	3	1
370	с тем	3	1
371	и уже	1	1
372	которой он	1	1
373	всегда и	1	1
374	с такой	1	1
375	представление как	1	1
376	слова и	1	1
377	решения самых	1	1
378	лучше всего	1	1
379	путем и	1	1
380	в этих	4	1
381	можно только	1	1
382	не так	1	1
383	но если	1	1
384	именно та	1	1
385	различных точек	1	1
386	женщин и	1	1
387	нас не	1	1
388	можно найти	1	1
389	а как	1	1
390	никто не	1	1
391	попасть в	1	1
392	во времена	1	1
393	из которой	1	1
394	однако этот	1	1
395	он дает	1	1
396	в отличие	3	1
397	в которых	3	1
398	стало быть	2	1
399	реки в	1	1
400	теми же	2	1
401	надо сказать	3	1
402	и более	1	1
403	с такими	1	1
404	том же	2	1
405	с так	2	1
406	по себе	9	1
407	не была	1	1
408	части и	1	1
409	при чтении	1	1
410	тому что	4	1
411	и очень	2	1
412	этой области	2	1
413	между людьми	1	1
414	при всех	1	1
415	вплоть до	1	1
416	самого начала	1	1
417	для каждого	1	1
418	если в	1	1
419	к новым	1	1
420	и социальная	1	1
421	с и	5	1
422	а может	1	1
423	в самых	1	1
424	того чтобы	7	1
425	следовательно и	1	1
426	в коем	1	1
427	что только	2	1
428	в науке	2	1
429	наряду со	1	1
430	п в	1	1
431	во всем	3	1
432	убедиться в	1	1
433	с новой	1	1
434	следует что	1	1
435	своим собственным	1	1
436	представлений в	2	1
437	что на	3	1
438	может показаться	2	1
439	конца и	1	1
440	и отличие	1	1
441	и для	5	1
442	один раз	1	1
443	не могут	3	1
444	основная цель	1	1
445	становится возможным	1	1
446	наоборот в	1	1
447	его с	1	1
448	в поле	1	1
449	наконец что	1	1
450	в каждом	3	1
451	отказаться от	2	1
452	и это	3	1
453	следует отнести	1	1
454	которые шли	1	1
455	назвал его	1	1
456	но при	1	1
457	однако ни	1	1
458	это только	2	1
459	особенно в	1	1
460	бы однако	1	1
461	действия и	2	1
462	с самого	1	1
463	идет речь	1	1
464	что могло	1	1
465	и когда	3	1
466	ясна в	1	1
467	в нескольких	1	1
468	те же	4	1
469	каждого из	3	1
470	подойти к	2	1
471	по ее	1	1
472	всех возможных	1	1
473	заключение что	1	1
474	теориями которые	1	1
475	с ним	2	1
476	означает что	2	1
477	о нем	1	1
478	охватывают почти	1	1
479	на вопрос	2	1
480	не означает	2	1
481	в драматическом	1	1
482	и что	8	1
483	вразрез с	1	1
484	в глаза	1	1
485	объяснение в	1	1
486	почему же	1	1
487	чтобы с	1	1
488	совершенно явная	1	1
489	утверждает что	2	1
490	эти чувства	1	1
491	в значительной	1	1
492	которые могут	1	1
493	ее от	3	1
494	поводу того	1	1
495	я думаю	2	1
496	внешней формы	1	1
497	отметить что	2	1
498	и только	3	1
499	в пародийном	1	1
500	как художественное	1	1
501	наконец в	2	1
502	и следовательно	2	1
503	если это	1	1
504	разницы между	3	1
505	в литературе	1	1
506	того что	10	1
507	тех пор	1	1
508	почти все	2	1
509	в двух	1	1
510	дело с	3	1
511	нуждается в	3	1
512	хотя бы	1	1
513	в стороне	1	1
514	которое мы	1	1
515	этот факт	1	1
516	бы ни	2	1
517	не упуская	1	1
518	за ней	1	1
519	всегда с	1	1
520	так что	5	1
521	в т	1	1
522	можно выразить	1	1
523	а напротив	1	1
524	себя самые	1	1
525	отнести к	1	1
526	это обстоятельство	3	1
527	каким образом	1	1
528	речь в	1	1
529	не дает	2	1
530	в данной	1	1
531	на эту	1	1
532	основных принципов	1	1
533	за ним	1	1
534	этот раз	1	1
535	выражает свою	1	1
536	представить себе	3	1
537	числу таких	1	1
538	содержания и	1	1
539	может служить	1	1
540	читателя с	1	1
541	заметить что	1	1
542	которым они	1	1
543	от того	3	1
544	для решения	1	1
545	ее на	1	1
546	не противоречит	1	1
547	для того	6	1
548	в особенности	1	1
549	из двух	1	1
550	представление о	3	1
551	границу между	1	1
552	на этот	1	1
553	который считает	1	1
554	один шаг	1	1
555	далеко не	2	1
556	на чем	1	1
557	и др	1	1
558	на которых	1	1
559	элементов и	1	1
560	к более	1	1
561	к науке	1	1
562	чтобы убедиться	1	1
563	его как	1	1
564	к уже	1	1
565	по тем	1	1
566	человек есть	1	1
567	следует только	1	1
568	о чем	2	1
569	если даже	1	1
570	общества в	1	1
571	совершенно очевидно	3	1
572	для этой	1	1
573	так называемых	1	1
574	материалом для	1	1
575	стороны в	1	1
576	знаем и	2	1
577	наталкивается на	1	1
578	лиц и	1	1
579	и потому	2	1
580	всем что	1	1
581	знаем о	1	1
582	в разной	1	1
583	что именно	1	1
584	так мы	1	1
585	и столь	1	1
586	для оценки	1	1
587	в самый	1	1
588	к жизни	2	1
589	в той	1	1
590	применении к	2	1
591	тому как	7	1
592	мало или	1	1
593	как бы	5	1
594	а потом	1	1
595	думается что	3	1
596	критики и	2	1
597	из отдельных	2	1
598	других авторов	1	1
599	бросается в	1	1
600	в это	1	1
601	или хотя	1	1
602	этого слова	4	1
603	с этой	4	1
604	и тому	1	1
605	в условиях	1	1
606	мере не	1	1
607	или совсем	1	1
608	искусства на	3	1
609	о его	1	1
610	в теорию	1	1
611	не знаем	2	1
612	которые были	1	1
613	спор о	1	1
614	со всей	1	1
615	в книге	2	1
616	сравнить с	1	1
617	комедия в	1	1
618	от искусства	1	1
619	формы и	5	1
620	понять что	1	1
621	чтобы понять	4	1
622	обращается к	1	1
623	совершенно ясна	1	1
624	от него	2	1
625	на такой	1	1
626	в духе	1	1
627	места в	1	1
628	бы в	2	1
629	с понятием	1	1
630	зрения в	1	1
631	сказать что	7	1
632	последний вопрос	1	1
633	совершенно не	5	1
634	и художественного	2	1
635	было показано	1	1
636	именно к	1	1
637	в трех	2	1
638	этим объясняется	1	1
639	на это	2	1
640	в шесть	1	1
641	в каком	2	1
642	жизни и	3	1
643	к этой	2	1
644	и другие	4	1
645	это в	2	1
646	гораздо более	2	1
647	как на	3	1
648	в таком	3	1
649	в роли	1	1
650	этой точки	5	1
651	том числе	1	1
652	событий в	1	1
