N	2gram	Losev_Dial_1	Literetu
573	лишь как	2	1
574	у них	3	1
575	в этих	5	1
576	еще более	3	1
577	не будучи	2	1
578	не должен	1	1
579	субъектом и	1	1
580	я должен	1	1
581	хотя бы	6	1
582	и земли	1	1
583	тут мы	1	1
584	до ее	1	1
585	но вот	3	1
586	отношении к	3	1
587	не есть	40	1
588	нисколько не	4	1
589	себе и	2	1
590	к ее	1	1
591	может и	4	1
592	всегда так	2	1
593	от своего	1	1
594	сказать что	10	1
595	к его	1	1
596	не что	1	1
597	из этого	1	1
598	и жизнь	1	1
599	есть и	5	1
600	вещи есть	2	1
601	себе но	2	1
602	и состоит	2	1
603	самое существо	1	1
604	в таком	1	1
605	к этой	1	1
606	и идеи	1	1
607	небо и	1	1
608	невозможна без	2	1
609	который не	1	1
610	равно и	1	1
611	этой точки	2	1
612	они не	1	1
613	которая не	2	1
