N	2gram	Vygotskiy__5	Russkaja
121	главным образом	1	3
122	на том	2	3
123	в другом	3	3
124	о которых	2	3
125	несмотря на	5	3
126	должно быть	2	3
127	и сейчас	3	3
128	мы говорили	4	3
129	знаем что	2	3
130	том чтобы	2	3
131	одна из	3	3
132	связи с	2	3
133	в сознании	1	3
134	то это	4	3
135	что оно	6	3
136	той или	2	3
137	что все	6	3
138	данном случае	3	3
139	для этого	9	3
140	сводится к	5	3
141	но мы	2	3
142	в значительной	1	3
143	и во	1	3
144	что и	3	3
145	в лучшем	3	3
146	того что	8	3
147	одной из	1	3
148	в качестве	2	3
149	в виде	1	3
150	из них	2	3
151	в конце	4	3
152	тем что	6	3
153	именно в	6	3
154	что для	1	3
155	не было	1	3
156	ко всем	1	3
157	и потому	5	3
158	в положении	2	3
159	да и	1	3
160	этом случае	2	3
161	лучшем случае	3	3
162	она может	1	3
163	или в	6	3
164	о котором	6	3
165	конце концов	2	3
166	и как	7	3
167	все они	1	3
168	не есть	4	3
169	из этого	2	3
170	от этой	2	2
171	речь идет	1	2
172	бы для	2	2
173	и есть	5	2
174	должна быть	2	2
175	вся она	1	2
176	из всех	1	2
177	эти самые	1	2
178	приводят к	1	2
179	но она	2	2
180	в ней	4	2
181	в таком	3	2
182	или от	1	2
183	взгляде на	1	2
184	именно на	5	2
185	по отношению	2	2
186	не просто	1	2
187	друг от	2	2
188	с этим	2	2
189	последнее время	1	2
190	целый ряд	3	2
191	и наконец	3	2
192	но в	5	2
193	не можем	4	2
194	это есть	3	2
195	все эти	2	2
196	и тот	1	2
197	во многих	1	2
198	по самому	2	2
199	состоит в	3	2
200	не к	1	2
201	и вот	2	2
202	на совершенно	1	2
203	так часто	1	2
204	факт что	6	2
205	мы уже	6	2
206	на этой	1	2
207	того или	1	2
208	в глазах	2	2
209	по себе	7	2
210	и тем	6	2
211	и материальных	1	2
212	в этих	3	2
213	во время	1	2
214	будет в	1	2
215	что такое	1	2
216	в котором	2	2
217	в силу	3	2
218	лежит не	1	2
219	их в	1	2
220	том и	2	2
221	любовь к	1	2
222	бы нас	1	2
223	тому что	8	2
224	она не	1	2
225	только для	1	2
226	что с	6	2
227	принадлежат к	1	2
228	для нас	3	2
229	у него	3	2
230	к такому	1	2
231	больше чем	1	2
232	в противоречие	1	2
233	и является	1	2
234	на которой	1	2
235	как будто	6	2
236	в области	1	2
237	если только	1	2
238	к себе	1	2
239	отличается от	2	2
240	указывает на	4	2
241	которых каждый	1	2
242	если же	2	2
243	и о	3	2
244	от друга	2	2
245	значительной мере	1	2
246	если они	1	2
247	ясно что	6	2
248	это только	3	2
249	и что	23	2
250	были бы	1	2
251	от него	4	2
252	к нему	1	2
253	это в	3	2
254	быть и	2	2
255	сделать это	1	2
256	что только	1	2
257	этот вопрос	4	2
258	совершенно не	6	2
259	проявляется в	1	2
260	их не	2	2
261	по этому	5	2
262	так что	3	2
263	уже не	1	2
264	только на	4	2
265	в начале	1	2
266	но совершенно	1	2
267	его и	1	2
268	не так	1	2
269	представить себе	2	2
270	ни в	3	2
271	не о	1	2
272	мы можем	7	2
273	только с	1	2
274	к той	1	2
275	в других	1	2
276	даже и	2	2
277	и даже	2	2
278	а с	5	2
279	естественно что	2	2
280	в некоторых	1	2
281	а не	8	2
282	совершенно очевидно	5	2
283	в частности	4	2
284	так же	13	2
285	противоречие с	2	2
286	тот факт	4	2
287	в течение	2	2
288	или иного	1	2
289	уже указали	1	2
290	отношения к	2	2
291	благодаря этому	1	2
292	но это	1	2
293	общественной жизни	1	2
294	стоит только	5	2
295	от нас	2	2
296	но для	1	2
297	если не	1	2
298	и от	1	2
299	в результате	4	2
300	чтобы понять	1	2
301	бы его	2	2
302	на это	1	2
303	в сфере	1	1
304	и действительно	1	1
305	должен быть	2	1
306	того же	2	1
307	согласно этому	1	1
308	он может	1	1
309	силы и	1	1
310	часто совершенно	1	1
311	это и	2	1
312	идет о	1	1
313	на деле	8	1
314	показать что	12	1
315	ему что	1	1
316	ту же	2	1
317	что эти	2	1
318	исходит из	4	1
319	с таким	2	1
320	в зависимости	6	1
321	то самое	1	1
322	и за	1	1
323	есть не	4	1
324	заботясь о	1	1
325	мы не	3	1
326	же как	2	1
327	нас важно	1	1
328	на место	1	1
329	in adjecto	1	1
330	он как	2	1
331	в каждый	1	1
332	в сущности	12	1
333	доказательством этому	1	1
334	в полной	2	1
335	сил если	1	1
336	событий и	2	1
337	быть уверен	1	1
338	образом оказывается	1	1
339	себе что	1	1
340	с большим	1	1
341	без всякого	1	1
342	исключительно к	1	1
343	что оба	1	1
344	чем больше	3	1
345	заключающим в	1	1
346	своем целом	1	1
347	он был	2	1
348	на них	1	1
349	столь же	1	1
350	основанного на	1	1
351	друг к	4	1
352	к этому	3	1
353	отказ от	1	1
354	но как	1	1
355	а только	1	1
356	точка зрения	1	1
357	которых как	1	1
358	очевидно что	2	1
359	судьбу в	1	1
360	которые не	1	1
361	что хотя	1	1
362	уверенность в	1	1
363	в одной	2	1
364	ассоциировались с	1	1
365	чтобы мы	1	1
366	данный момент	1	1
367	в постоянном	1	1
368	то чем	1	1
369	что ее	1	1
370	что касается	2	1
371	перед нами	2	1
372	кто не	1	1
373	когда он	5	1
374	что по	2	1
375	не являются	1	1
376	коренным образом	1	1
377	имеет в	1	1
378	этой цели	1	1
379	от этого	1	1
380	искусство и	1	1
381	тон и	1	1
382	котором она	1	1
383	за границей	1	1
384	еще на	1	1
385	в которой	3	1
386	ни один	2	1
387	что так	1	1
388	тому же	1	1
389	то этим	1	1
390	на его	3	1
391	что когда	2	1
392	выражается в	1	1
393	время и	1	1
394	всех остальных	1	1
395	человек о	1	1
396	о которой	1	1
397	есть та	1	1
398	этого вопроса	1	1
399	именно из	2	1
400	разумеется на	1	1
401	к переходу	1	1
402	ни другого	1	1
403	мало того	1	1
404	ко всякой	1	1
405	языком и	1	1
406	же за	1	1
407	так например	3	1
408	находит себе	3	1
409	заключает в	4	1
410	и заключается	4	1
411	поскольку она	1	1
412	но все	2	1
413	такого же	1	1
414	в одну	1	1
415	подход к	1	1
416	этим самым	1	1
417	могла бы	1	1
418	тем же	3	1
419	борьбы и	1	1
420	единственное что	1	1
421	об этом	3	1
422	и второй	1	1
423	к другу	4	1
424	не трудно	1	1
425	момент и	1	1
426	полной мере	1	1
427	то есть	13	1
428	говорить не	1	1
429	или даже	1	1
430	ясно указывает	1	1
431	заключается в	8	1
432	те или	1	1
433	чтобы он	1	1
434	это не	3	1
435	сейчас в	1	1
436	и мы	16	1
437	это противоречие	4	1
438	остановиться на	1	1
439	в жизни	1	1
440	вызывать в	1	1
441	все черты	1	1
442	внимательном рассмотрении	1	1
443	этого слова	1	1
444	это положение	1	1
445	все равно	2	1
446	для чего	2	1
447	жизни но	1	1
448	нет и	1	1
449	иначе говоря	1	1
450	в один	1	1
451	не сам	1	1
452	и того	2	1
453	одного и	2	1
454	мысли что	1	1
455	на первый	2	1
456	что значит	1	1
457	бы на	2	1
458	привело к	1	1
459	нас не	2	1
460	в такой	1	1
461	где мы	3	1
462	бы к	1	1
463	из которой	1	1
464	что вся	1	1
465	представление о	1	1
466	оказывается что	1	1
467	должны мы	1	1
468	в которых	2	1
469	мы теперь	1	1
470	стало быть	1	1
471	с какими-нибудь	1	1
472	ко всему	1	1
473	по крайней	1	1
474	и эти	1	1
475	на другую	1	1
476	и начало	1	1
477	частном вопросе	1	1
478	необходимо чтобы	1	1
479	смысл ее	1	1
480	вовсе не	3	1
481	даже в	1	1
482	все три	1	1
483	же мы	1	1
484	и вся	3	1
485	если и	1	1
486	с необычайной	1	1
487	не менее	1	1
488	до известной	1	1
489	что эта	4	1
490	из нас	1	1
491	которой идет	1	1
492	и другое	2	1
493	самого начала	3	1
494	хотелось бы	1	1
495	для каждого	1	1
496	дело в	2	1
497	ее с	1	1
498	усиливает а	1	1
499	на него	1	1
500	в основе	7	1
501	станем рассматривать	1	1
502	иметь в	3	1
503	но только	3	1
504	это же	2	1
505	только не	5	1
506	того и	1	1
507	казалось бы	4	1
508	преимущественно в	2	1
509	в разных	1	1
510	всего на	1	1
511	явление в	1	1
512	к ней	1	1
513	страх а	1	1
514	связь и	1	1
515	и теперь	1	1
516	исходный пункт	1	1
517	доказать что	1	1
518	этом отношении	3	1
519	две совершенно	1	1
520	что на	3	1
521	стороны и	4	1
522	на целый	1	1
523	зрения которая	1	1
524	нет ни	2	1
525	есть только	2	1
526	могут быть	8	1
527	чтобы сделать	1	1
528	указали выше	1	1
529	человека в	3	1
530	как только	4	1
531	бы показать	3	1
532	же самое	5	1
533	должны быть	1	1
534	всего в	1	1
535	виде как	1	1
536	одну и	1	1
537	что при	3	1
538	и материал	1	1
539	в применении	1	1
540	и это	8	1
541	оно может	1	1
542	как мы	5	1
543	нас от	1	1
544	но по	1	1
545	с ее	1	1
546	как не	1	1
547	свою очередь	1	1
548	и говорить	1	1
549	в ее	3	1
550	только при	1	1
551	не могло	1	1
552	совершенно ясно	7	1
553	внутренние противоречия	1	1
554	в собственном	1	1
555	мысль о	4	1
556	только то	1	1
557	в себя	2	1
558	с самого	3	1
559	и когда	9	1
560	котором мы	3	1
561	о самой	1	1
562	что у	3	1
563	и себе	1	1
564	ином виде	2	1
565	так и	3	1
566	его жизни	1	1
567	собой в	2	1
568	том виде	1	1
569	мог бы	2	1
570	сказано выше	1	1
571	все до	1	1
572	по сравнению	4	1
573	мы в	1	1
574	точно также	1	1
575	быть может	1	1
576	нас и	2	1
577	вот это	1	1
578	может в	1	1
579	иное как	2	1
580	в состав	3	1
581	другом месте	1	1
582	эта точка	1	1
583	которых нет	1	1
584	язык и	1	1
585	никак не	6	1
586	и просто	1	1
587	можно сказать	2	1
588	с другой	9	1
589	под именем	1	1
590	гармонии всех	1	1
591	каждого элемента	1	1
592	которые и	1	1
593	переходит в	1	1
594	которые для	1	1
595	убедимся что	1	1
596	крайней мере	1	1
597	в русском	1	1
598	мы хотим	2	1
599	является результатом	1	1
600	совершенно ином	1	1
601	и следует	1	1
602	эти последние	1	1
603	он есть	1	1
604	один из	5	1
605	поэтому для	1	1
606	обе эти	2	1
607	внутреннее противоречие	2	1
608	опереться на	1	1
609	с ними	1	1
610	к чисто	1	1
611	при внимательном	1	1
612	вытекающие из	1	1
613	если мы	16	1
614	вопроса о	2	1
615	основе его	1	1
616	здесь же	1	1
617	этой новой	1	1
618	дает ему	2	1
619	за ним	1	1
620	внутренних противоречий	1	1
621	он имеет	1	1
622	которые служат	1	1
623	мы знаем	2	1
624	к каким	1	1
625	и их	1	1
626	могло бы	1	1
627	двух противоположных	6	1
628	подходим к	1	1
629	связано с	1	1
630	потому нас	1	1
631	превращается в	1	1
632	в очень	1	1
633	где есть	1	1
634	это будет	2	1
635	которые как	1	1
636	из двух	3	1
637	насколько это	1	1
638	тем у	1	1
639	тогда это	1	1
640	жизни при	1	1
641	на ее	1	1
642	связаны с	1	1
643	этом есть	1	1
644	как же	1	1
645	на чем	1	1
646	еще и	1	1
647	уверены в	1	1
648	души и	1	1
649	возможно большее	2	1
650	что не	1	1
651	противоречие между	1	1
652	представляется в	1	1
653	на этот	3	1
654	которых мы	4	1
655	на которых	2	1
656	до конца	2	1
657	с которым	3	1
658	те элементы	1	1
659	характеров и	2	1
660	понятие о	1	1
661	это до	1	1
662	этот принцип	1	1
663	из области	1	1
664	ближе к	1	1
665	в одно	1	1
666	свою судьбу	1	1
667	разные виды	1	1
668	всех элементов	1	1
669	как это	7	1
670	этому служит	1	1
671	гармонии и	1	1
672	многих случаях	1	1
673	по своему	1	1
674	этим взглядом	1	1
675	смысле этого	1	1
676	применении к	1	1
677	эту мысль	2	1
678	из отдельных	1	1
679	в состоянии	3	1
680	материал для	2	1
681	бы такой	1	1
682	каждый данный	1	1
683	с этой	2	1
684	сейчас же	8	1
685	этом вопросе	1	1
686	и таким	2	1
687	самое большее	1	1
688	сознании и	1	1
689	не является	2	1
690	известной степени	1	1
691	которых он	2	1
692	являются не	1	1
693	решить вопрос	1	1
694	при таком	3	1
695	и постоянно	1	1
696	привело бы	1	1
697	которая в	1	1
698	любви и	2	1
699	которые на	1	1
700	но когда	1	1
701	бы в	5	1
702	тем более	1	1
703	его жизнь	1	1
704	и все	4	1
705	отношению ко	1	1
706	к ее	1	1
707	к самому	2	1
708	может и	1	1
709	в свою	3	1
710	была бы	3	1
711	виде и	1	1
712	душевная жизнь	1	1
713	к его	1	1
714	говорили выше	2	1
715	отношению к	1	1
716	что ни	3	1
717	у которых	1	1
718	есть то	2	1
719	элементов из	1	1
720	этим принципом	1	1
721	ни на	1	1
722	этого и	1	1
723	можно назвать	1	1
