N	2gram	Losev_Dial_4	Problemy
465	имеет с	1	1
466	говорить не	1	1
467	в строго	1	1
468	с целью	1	1
469	кто его	1	1
470	и лучше	1	1
471	с другими	1	1
472	друг другу	1	1
473	видит в	1	1
474	как к	1	1
475	по природе	1	1
476	все может	1	1
477	и мы	7	1
478	д как	1	1
479	и пожалуй	1	1
480	его цель	1	1
481	все равно	2	1
482	их как	1	1
483	их взаимоотношения	1	1
484	в ее	2	1
485	не всегда	3	1
486	и уже	4	1
487	значит не	1	1
488	быть также	1	1
489	и тогда	2	1
490	победы и	1	1
491	не мог	2	1
492	и знает	1	1
493	же я	1	1
494	нет ибо	2	1
495	взаимоотношение двух	1	1
496	как все	1	1
497	именно и	1	1
498	и третий	1	1
499	это только	1	1
500	еще нет	1	1
501	она в	3	1
502	после этого?	1	1
503	в последней	1	1
504	стало быть	15	1
505	его уже	1	1
506	при условии	2	1
507	по крайней	7	1
508	вещей и	1	1
509	общего не	2	1
510	же может	1	1
511	всего его	1	1
512	можем сказать	2	1
513	что есть	2	1
514	при всех	1	1
515	не раз	2	1
516	но они	2	1
517	или что	2	1
518	что с	2	1
519	эти две	3	1
520	виду что	1	1
521	есть прежде	3	1
522	тогда когда	5	1
523	ее с	1	1
524	в основе	10	1
525	и имеет	1	1
526	само по	4	1
527	иметь в	2	1
528	во всякой	1	1
529	того чтобы	5	1
530	не могло	1	1
531	только не	3	1
532	не имеет	14	1
533	следовательно и	1	1
534	как два	1	1
535	разные степени	1	1
536	только его	2	1
537	находятся в	1	1
538	и лишь	1	1
539	с своей	1	1
540	степени с	1	1
541	связи с	1	1
542	ибо все	1	1
543	благоприятные условия	1	1
544	ему не	1	1
545	ну а	1	1
546	раз все	1	1
547	не от	1	1
548	такие же	1	1
549	очень часто	1	1
550	его за	1	1
551	всего в	1	1
552	некоторой степени	1	1
553	достоевского где	1	1
554	жизни очень	1	1
555	из их	1	1
556	но только	5	1
557	с ее	10	1
558	вообще во	1	1
559	как не	2	1
560	идет речь	4	1
561	он мне	1	1
562	и себе	1	1
563	те же	1	1
564	очень долго	1	1
565	здесь как	1	1
566	мог бы	2	1
567	ничего я	1	1
568	жизнь и	2	1
569	я знаю	1	1
570	понятно что	1	1
571	его непосредственное	1	1
572	наконец третья	1	1
573	совершенно невозможно	2	1
574	которая в	1	1
575	и вообще	7	1
576	в смысле	5	1
577	часто и	2	1
578	определенным образом	1	1
579	но мы	2	1
580	на что	2	1
581	после того	1	1
582	и берет	1	1
583	можно сказать	5	1
584	может не	1	1
585	д но	1	1
586	от него	3	1
587	и всю	1	1
588	нем не	1	1
589	смысле не	1	1
590	и во	2	1
591	и всякая	1	1
592	во втором	1	1
593	в языке	1	1
594	крайней мере	7	1
595	человека как	1	1
596	все существенные	1	1
597	поэтому все	1	1
598	и самые	1	1
599	она может	1	1
600	что здесь	3	1
601	обязательно с	1	1
602	один из	4	1
603	оно и	3	1
604	нельзя вполне	1	1
605	мы видим	4	1
606	одной из	2	1
607	не знаете	1	1
608	явления в	1	1
609	то в	5	1
610	очень много	2	1
611	еще раньше	1	1
612	кроме этого	1	1
613	именно на	1	1
614	в качестве	2	1
615	без этого	1	1
616	с нею	1	1
617	своим собственным	2	1
618	возникает вопрос	1	1
619	к слову	1	1
620	другу как	1	1
621	и знать	1	1
622	здесь же	1	1
623	рано или	1	1
624	за ним	1	1
625	признать его	1	1
626	ни с	4	1
627	эти три	1	1
628	совершенно особая	1	1
629	события которое	1	1
630	мы находим	2	1
631	человек так	1	1
632	не о	4	1
633	но что	5	1
634	жить как	1	1
635	из системы	1	1
636	явлениями и	1	1
637	которые могут	1	1
638	человек как	1	1
639	она имеет	1	1
640	не говорит	5	1
641	и сама	1	1
642	во всей	2	1
643	как будто	2	1
644	гораздо сложнее	1	1
645	о которых	1	1
646	не было	2	1
647	были бы	1	1
648	или поздно	1	1
649	направление и	1	1
650	мне и	1	1
651	мы это	1	1
652	и из	2	1
653	которые именно	1	1
654	или иначе	2	1
655	и тех	2	1
656	а именно	6	1
657	том как	2	1
658	только один	1	1
659	и между	1	1
660	такое же	1	1
661	на которые	1	1
662	своего собственного	1	1
663	но о	2	1
664	на ней	1	1
665	что для	1	1
666	предмет и	1	1
667	говорит о	3	1
668	смысла и	3	1
669	от этого	3	1
670	идеи в	2	1
671	однако и	1	1
672	жизнь в	1	1
673	его как	2	1
674	как ни	1	1
675	все время	1	1
676	самый факт	1	1
677	не то	1	1
678	его именно	1	1
679	совершенно очевидно	1	1
680	но есть	1	1
681	врывается в	1	1
682	и слово	2	1
683	в абстракции	1	1
684	в связи	1	1
685	идею и	3	1
686	входить в	1	1
687	человек в	1	1
688	нами как	1	1
689	вместе с	2	1
690	но почти	1	1
691	но кто	1	1
692	зачем же	1	1
693	и потому	3	1
694	как это	2	1
695	в духе	1	1
696	из которых	3	1
697	же самый	1	1
698	к своему	2	1
699	если так	2	1
700	где же	1	1
701	собой в	1	1
702	это есть	13	1
703	вокруг себя	1	1
704	действительно не	1	1
705	в это	1	1
706	ли не	1	1
707	на другое	3	1
708	как тут	2	1
709	человека который	1	1
710	вы говорите	1	1
711	нисколько не	2	1
712	при всем	1	1
713	но с	1	1
714	мы совершенно	1	1
715	не знаем	1	1
716	не имея	1	1
717	речь именно	2	1
718	исключительно как	1	1
719	и от	1	1
720	в точном	1	1
721	место для	1	1
722	что кроме	2	1
723	тем более	6	1
724	как изображение	1	1
725	в другой	1	1
726	о котором	1	1
727	это как	2	1
728	в другое	1	1
729	говорят не	1	1
730	себя самого	1	1
731	и ни	2	1
732	ибо в	1	1
733	ничего общего	4	1
734	что другое	1	1
735	или несколько	1	1
736	есть уже	1	1
737	я же	1	1
738	но вот	1	1
739	е в	2	1
740	оно это	1	1
741	лишь те	1	1
742	как ряд	1	1
743	на их	1	1
744	для рассмотрения	1	1
745	но можно	1	1
746	жизни а	1	1
747	из этого	1	1
748	но оно	1	1
749	направлении своего	1	1
750	время не	1	1
751	как один	1	1
752	можно назвать	3	1
753	сущности в	1	1
754	жизни и	4	1
755	вполне понятно	1	1
756	а я	1	1
757	на ту	1	1
758	все что	2	1
759	не говорят	3	1
760	этой точки	2	1
761	до некоторой	1	1
762	к этому	3	1
763	как на	1	1
