N	2gram	Tiupa_Narr_1	Problema
426	данном контексте	1	1
427	имеет для	1	1
428	не могла	1	1
429	за рамки	2	1
430	так сказать	1	1
431	в значении	1	1
432	с чем	2	1
433	только потому	1	1
434	что было	1	1
435	в нем	4	1
436	широкое и	1	1
437	все те	4	1
438	же здесь	1	1
439	отношений между	1	1
440	в силу	4	1
441	на земле	1	1
442	свое время	1	1
443	что ни	1	1
444	может существовать	1	1
445	на этом	1	1
446	подход к	2	1
447	же не	4	1
448	для характеристики	1	1
449	в другом	1	1
450	времени и	7	1
451	входя в	1	1
452	структуры но	1	1
453	который и	1	1
454	в глазах	1	1
455	это не	2	1
456	должен был	1	1
457	отказываться от	1	1
458	осуществляется в	1	1
459	ту или	2	1
460	дела и	1	1
461	или попросту	1	1
462	оно имеет	1	1
463	с такой	1	1
464	зато в	1	1
465	и тогда	1	1
466	не мог	4	1
467	начала х	1	1
468	в следующем	1	1
469	роль этой	1	1
470	часто не	1	1
471	место в	1	1
472	все и	1	1
473	очевидным и	1	1
474	в которых	1	1
475	до последнего	1	1
476	образом и	1	1
477	ни было	3	1
478	не могли	1	1
479	как от	1	1
480	тому чтобы	1	1
481	описания в	1	1
482	бы быть	3	1
483	деле когда	1	1
484	только здесь	1	1
485	если в	3	1
486	может содержать	1	1
487	какой бы	1	1
488	иметь в	1	1
489	никогда не	3	1
490	в другое	1	1
491	не всякий	1	1
492	жизни не	1	1
493	настаивать на	1	1
494	обратим внимание	1	1
495	мира и	2	1
496	этих двух	1	1
497	а во	3	1
498	во всей	2	1
499	и многообразных	1	1
500	по своей	3	1
501	как не	1	1
502	и его	5	1
503	составляющих ее	2	1
504	этом отношении	3	1
505	человека с	1	1
506	в общую	1	1
507	здесь пока	1	1
508	бы он	1	1
509	далекое прошлое	1	1
510	в работах	1	1
511	всегда в	1	1
512	опираясь на	1	1
513	но по	1	1
514	то она	2	1
515	с ее	3	1
516	но далеко	1	1
517	в собственном	2	1
518	в далекое	1	1
519	человеческого сознания	1	1
520	однако эта	1	1
521	от того	1	1
522	и когда	2	1
523	что у	2	1
524	особенно в	3	1
525	содержать в	1	1
526	целое и	1	1
527	общую теорию	1	1
528	на что	1	1
529	к языку	1	1
530	с ним	1	1
531	не отвечает	1	1
532	это существенно	1	1
533	в состав	1	1
534	одного из	4	1
535	и который	1	1
536	может не	3	1
537	времени в	2	1
538	и во	1	1
539	и всю	1	1
540	между тем	3	1
541	однако с	1	1
542	складывается из	2	1
543	этот момент	1	1
544	чем и	1	1
545	еще нельзя	1	1
546	какой-то мере	1	1
547	еще только	1	1
548	не знаю	1	1
549	оно и	1	1
550	и одновременно	2	1
551	классификации в	1	1
552	одной из	4	1
553	и представляет	2	1
554	дело с	2	1
555	в какой	2	1
556	то в	6	1
557	которое мы	1	1
558	не мешает	1	1
559	это же	1	1
560	даже вовсе	2	1
561	но во	1	1
562	от других	1	1
563	а то	1	1
564	то чему	1	1
565	но от	2	1
566	это требует	1	1
567	и небо	1	1
568	слова в	1	1
569	в пространстве	4	1
570	и со	1	1
571	непосредственным образом	1	1
572	от тех	1	1
573	быть так	1	1
574	и никакой	2	1
575	бы все	1	1
576	и строго	1	1
577	к самому	2	1
578	в едином	1	1
579	можно но	1	1
580	хотя оно	1	1
581	со стороны	9	1
582	о своей	2	1
583	нельзя сказать	1	1
584	именно в	6	1
585	здесь в	1	1
586	здесь это	1	1
587	может показаться	1	1
588	было и	1	1
589	а с	3	1
590	себя и	2	1
591	нового времени	2	1
592	его из	1	1
593	говорит о	2	1
594	он отличается	1	1
595	от этого	1	1
596	а на	1	1
597	время было	1	1
598	не на	2	1
599	однако и	1	1
600	слов и	1	1
601	отношений эта	1	1
602	все время	1	1
603	главы рассказа	1	1
604	факта без	2	1
605	и уже	1	1
606	таковой и	1	1
607	мира в	5	1
608	литературоведения и	1	1
609	представляется нам	1	1
610	в речи	1	1
611	уже по	1	1
612	по контрасту	1	1
613	ни на	1	1
614	к его	1	1
615	и потому	2	1
616	как это	6	1
617	некоторые из	1	1
618	к своему	1	1
619	в пределах	2	1
620	и ничто	1	1
621	оно существует	1	1
622	а если	2	1
623	здесь совершенно	2	1
624	общения с	1	1
625	может идти	1	1
626	мыслится как	1	1
627	х гг	1	1
628	и формы	1	1
629	еще раз	1	1
630	известном смысле	2	1
631	только внешняя	1	1
632	или поведение	1	1
633	о его	1	1
634	в аспекте	2	1
635	в смысле	1	1
636	нем самом	1	1
637	мы все-таки	1	1
638	в следующей	1	1
639	для автора	2	1
640	именно такого	1	1
641	на большую	1	1
642	которая в	2	1
643	который является	1	1
644	это может	1	1
645	структуру в	1	1
646	которая предполагает	1	1
647	же в	4	1
648	обстоит дело	1	1
649	но всегда	1	1
650	понимать как	1	1
651	не быть	1	1
652	речи и	1	1
653	что понятие	1	1
654	в свое	1	1
655	структуры в	2	1
656	в литературе	2	1
657	действия или	1	1
658	как таковое	1	1
659	и эта	1	1
660	который не	1	1
661	можно назвать	1	1
662	как результат	1	1
663	они не	2	1
