N	2gram	Vinokur_Ku_2	Istorich
437	казалось бы	3	1
438	только нет	1	1
439	эта сторона	1	1
440	случаях как	1	1
441	что самое	1	1
442	то именно	1	1
443	суть дела	1	1
444	во всем	1	1
445	ему и	1	1
446	по земле	1	1
447	случае действительно	1	1
448	в процессе	3	1
449	так то	1	1
450	ему придется	1	1
451	что на	4	1
452	в каком	4	1
453	и успокоились	1	1
454	у нас	12	1
455	такие же	1	1
456	же ведет	1	1
457	со стороны	4	1
458	в роде	1	1
459	не могут	5	1
460	он лишен	2	1
461	как только	1	1
462	указывает на	1	1
463	осуществление этих	1	1
464	наконец что	1	1
465	играет здесь	1	1
466	на это	3	1
467	если же	1	1
468	которые входят	1	1
469	приходит к	1	1
470	как мы	3	1
471	то она	1	1
472	населения и	1	1
473	всего этого	1	1
474	без всякого	1	1
475	способности но	1	1
476	смысл этих	1	1
477	с каким	1	1
478	при котором	1	1
479	характер и	2	1
480	в пределах	4	1
481	идет речь	1	1
482	можно догадываться	1	1
483	к поездкам	1	1
484	одного из	2	1
485	следовательно на	1	1
486	пройти мимо	1	1
487	к тем	1	1
488	аналогия к	1	1
489	о котором	2	1
490	образом в	2	1
491	сводится к	3	1
492	под этим	2	1
493	вот почему	3	1
494	время в	1	1
495	посмотрим теперь	1	1
496	еще указать	1	1
497	которого не	1	1
498	гораздо чаще	1	1
499	или иначе	3	1
500	вся эта	2	1
501	есть такие	1	1
502	видели выше	1	1
503	нуждается в	2	1
504	отметить что	1	1
505	вслед за	1	1
506	в середине	1	1
507	и следовательно	2	1
508	может иметь	1	1
509	несколько ближе	1	1
510	здесь однако	1	1
511	значит что	1	1
512	в й	1	1
513	в частности	2	1
514	быть и	1	1
515	но так	2	1
516	здесь совершенно	1	1
517	всякого рода	2	1
518	идет по	1	1
519	что всегда	1	1
520	тот же	5	1
521	этот вопрос	6	1
522	традиции в	1	1
523	в какой	1	1
524	могло быть	1	1
525	должен быть	5	1
526	д вот	1	1
527	здесь о	1	1
528	одних и	1	1
529	чтобы оправдать	1	1
530	случаи когда	3	1
531	здесь с	1	1
532	именно на	1	1
533	понимать язык	1	1
534	рассматриваться как	1	1
535	переходит в	1	1
536	уже не	8	1
537	если мы	4	1
538	вместить в	1	1
539	это ее	1	1
540	свидетельствует о	1	1
541	опять мы	1	1
542	этом в	1	1
543	то они	1	1
544	могло бы	1	1
545	даже к	1	1
546	вовсе не	9	1
547	но что	2	1
548	много и	1	1
549	следует понимать	1	1
550	заменить одно	1	1
551	в особую	1	1
552	нужно было	1	1
553	не хочет	2	1
554	себе представить	1	1
555	и прежде	1	1
556	и между	1	1
557	которыми он	1	1
558	что не	6	1
559	он передает	1	1
560	теперь к	1	1
561	а на	2	1
562	здесь дело	1	1
563	здесь эта	1	1
564	до конца	3	1
565	и непосредственно	1	1
566	своего рода	4	1
567	место и	1	1
568	такова задача	1	1
569	жизнь в	1	1
570	среди них	1	1
571	а вы	1	1
572	подобного рода	5	1
573	а по	1	1
574	большое число	1	1
575	они лишь	1	1
576	в одно	1	1
577	следовало бы	2	1
578	в точности	1	1
579	видели в	1	1
580	эта необходимость	1	1
581	и потому	2	1
582	понимать то	1	1
583	и приобретает	1	1
584	в европе	1	1
585	а так	1	1
586	по своему	1	1
587	данного рода	2	1
588	он говорит	1	1
589	что за	2	1
590	а если	2	1
591	чем в	3	1
592	в той	2	1
593	ведет к	1	1
594	что же	5	1
595	там где	5	1
596	действительно так	1	1
597	действительно ли	1	1
598	в уже	1	1
599	быть не	2	1
600	в это	1	1
601	материал для	2	1
602	этого слова	5	1
603	с этой	2	1
604	воздействия на	1	1
605	дошло до	1	1
606	только для	2	1
607	влечет за	1	1
608	из ряда	1	1
609	же значение	1	1
610	в наше	2	1
611	кто не	1	1
612	в книге	1	1
613	не знаем	1	1
614	указать на	1	1
615	ли в	1	1
616	в результате	4	1
617	за что	1	1
618	это как	1	1
619	который является	1	1
620	у них	1	1
621	указания на	2	1
622	ни к	15	1
623	все они	2	1
624	на более	1	1
625	этом можно	1	1
626	по пути	1	1
627	же в	3	1
628	лежит в	1	1
629	вопрос как	1	1
630	е в	1	1
631	его к	2	1
632	имеет право	1	1
633	в свою	2	1
634	но можно	2	1
635	у которых	1	1
636	в самом	12	1
637	только о	2	1
638	но еще	1	1
639	к этому	4	1
