N	2gram	Vygotskiy__4	Marksizm
190	в качестве	21	3
191	так как	10	3
192	в высшей	2	3
193	до сих	1	3
194	с другой	12	3
195	к которым	2	3
196	в живом	1	3
197	связано с	1	3
198	одной стороны	9	3
199	должно быть	3	3
200	и формы	1	3
201	и от	3	3
202	сих пор	1	3
203	не существует	1	3
204	что оно	4	3
205	сознания и	1	3
206	процесс становления	1	3
207	только что	4	3
208	в различных	1	3
209	а в	2	3
210	слово и	2	3
211	во всяком	4	3
212	одним из	2	2
213	связана с	2	2
214	выражения в	1	2
215	собственном смысле	7	2
216	в зависимости	1	2
217	вопрос о	1	2
218	группы и	1	2
219	зависимости от	2	2
220	и он	2	2
221	принадлежит слову	1	2
222	иное как	1	2
223	то мы	1	2
224	но как	2	2
225	значение и	1	2
226	оно является	1	2
227	что они	14	2
228	в собственном	7	2
229	независимо от	1	2
230	опирается на	2	2
231	стороны и	2	2
232	в своем	4	2
233	более и	2	2
234	на вопросы	1	2
235	вступает в	1	2
236	его к	4	2
237	что это	2	2
238	же слово	3	2
239	в нашем	4	2
240	бы не	1	2
241	в тех	1	2
242	следующей главе	2	2
243	свет на	1	2
244	тому же	6	2
245	т.е не	1	2
246	мы полагаем	1	2
247	этого мышления	1	2
248	из него	2	2
249	без исключения	1	2
250	им как	2	2
251	различие между	3	2
252	и с	4	2
253	является конечно	1	2
254	на все	3	2
255	может стать	2	2
256	далеко не	2	2
257	можем сказать	1	2
258	и потому	1	2
259	мы не	1	2
260	и тогда	2	2
261	как процесс	1	2
262	нас не	1	2
263	место в	2	2
264	слова при	1	2
265	является в	3	2
266	точку зрения	1	2
267	совершенно иначе	1	2
268	но они	2	2
269	как о	1	2
270	находятся в	2	2
271	и является	3	2
272	его значения	1	2
273	только с	1	2
274	слово является	1	2
275	и именно	1	2
276	мы возьмем	2	2
277	лежит в	1	2
278	одним и	3	2
279	должен быть	1	2
280	но по	1	2
281	формы и	3	2
282	приводит к	3	2
283	компромиссом между	1	2
284	поэтому в	1	2
285	и даже	1	2
286	к проблемам	1	2
287	другими словами	2	2
288	все его	1	2
289	с нашей	4	2
290	ее от	1	2
291	всяком случае	3	2
292	все время	4	2
293	но не	3	2
294	мы увидим	1	2
295	они могут	2	2
296	себя в	3	2
297	и у	2	2
298	уже в	6	2
299	путем абстракции	1	2
300	в виде	3	2
301	но для	2	2
302	мы знаем	1	2
303	друг друга	4	2
304	но что	3	2
305	у него	2	2
306	тем что	7	2
307	даже и	1	2
308	и речи	2	2
309	мы это	1	2
310	этом как	1	2
311	именно в	3	2
312	здесь в	1	2
313	мы никогда	1	2
314	а с	2	2
315	что не	1	2
316	они не	2	2
317	не на	1	2
318	однако и	1	2
319	о чем	1	2
320	нашей точки	2	2
321	мы встречаем	2	2
322	в речи	4	2
323	все более	2	2
324	и мышление	3	2
325	вместе с	8	2
326	то к	1	2
327	распадается на	1	2
328	как из	2	2
329	в начале	2	2
330	является как	1	2
331	на слово	2	2
332	в следующей	2	2
333	говорящего и	1	2
334	или в	1	2
335	еще более	1	2
336	между ними	4	2
337	не знает	2	2
338	что в	19	2
339	все основные	2	2
340	этом совершенно	1	1
341	как известно	3	1
342	не иначе	1	1
343	слова является	1	1
344	речь идет	5	1
345	в абстрактной	2	1
346	также и	2	1
347	например в	1	1
348	для построения	2	1
349	этому нужно	1	1
350	и действительно	1	1
351	человека и	1	1
352	неизбежно должно	2	1
353	а поэтому	1	1
354	то в	1	1
355	между двумя	2	1
356	с целым	1	1
357	слова являются	1	1
358	от конкретной	1	1
359	ii и	1	1
360	и непрерывного	1	1
361	уже указывали	1	1
362	что эти	2	1
363	между ним	1	1
364	к созданию	1	1
365	уже по	1	1
366	его не	1	1
367	сознания говорящего	1	1
368	опирающееся на	1	1
369	не делает	1	1
370	видов и	1	1
371	что уже	2	1
372	этого является	1	1
373	этот предмет	4	1
374	имеет свою	1	1
375	из сказанного	1	1
376	не знаком	1	1
377	совпадает с	1	1
378	говорить о	1	1
379	что иное	1	1
380	мы и	2	1
381	и со	1	1
382	которое в	1	1
383	против первого	1	1
384	их место	1	1
385	между собой	5	1
386	установку на	2	1
387	который на	1	1
388	таком смысле	1	1
389	и существенного	1	1
390	совершенно прав	3	1
391	из этих	2	1
392	видели что	2	1
393	совсем не	1	1
394	то он	1	1
395	даже вовсе	1	1
396	к процессу	1	1
397	в голове	1	1
398	а только	3	1
399	точка зрения	1	1
400	для включения	2	1
401	только тогда	1	1
402	не все	1	1
403	есть непрерывный	1	1
404	друг от	1	1
405	эта роль	1	1
406	форме и	1	1
407	помощью которых	1	1
408	мышления мы	5	1
409	для применения	1	1
410	и я	1	1
411	на эпоху	1	1
412	пониманию и	1	1
413	и процессы	1	1
414	как в	5	1
415	что именно	1	1
416	дает нам	1	1
417	в пояснении	1	1
418	в различные	1	1
419	словом в	1	1
420	а чисто	1	1
421	когда он	3	1
422	могли бы	9	1
423	не являются	3	1
424	показали что	4	1
425	себе не	1	1
426	следующим образом	3	1
427	увидим что	5	1
428	и хотя	1	1
429	в этот	1	1
430	что слово	2	1
431	поражает своей	1	1
432	внесены в	1	1
433	существенных чертах	1	1
434	словом не	1	1
435	в которой	3	1
436	как это	9	1
437	чуть ли	1	1
438	прямой и	1	1
439	за порогом	1	1
440	как он	4	1
441	вырабатывается в	1	1
442	а вовсе	1	1
443	взятые в	1	1
444	этот процесс	6	1
445	вообще не	2	1
446	к выводу	2	1
447	что она	1	1
448	как оно	2	1
449	главным образом	1	1
450	в статье	1	1
451	приходят к	1	1
452	а просто	1	1
453	в нашей	2	1
454	и самый	1	1
455	момента в	2	1
456	в первую	4	1
457	переносном смысле	1	1
458	или иному	2	1
459	как увидим	1	1
460	к одному	6	1
461	этого вопроса	2	1
462	в силу	6	1
463	слова которое	1	1
464	слово или	2	1
465	не совершается	3	1
466	систему его	1	1
467	это значение	3	1
468	мысли как	2	1
469	время наиболее	1	1
470	так например	1	1
471	что нельзя	1	1
472	от общего	1	1
473	в основу	2	1
474	но все	1	1
475	бы они	1	1
476	в каждом	2	1
477	ни были	1	1
478	мы его	2	1
479	как они	4	1
480	же не	2	1
481	связанные с	1	1
482	в совершенно	3	1
483	современного языкознания	1	1
484	со всеми	3	1
485	и второй	2	1
486	ясно что	2	1
487	с целью	1	1
488	входит в	2	1
489	заключается в	18	1
490	первую очередь	4	1
491	совершается на	1	1
492	исходным пунктом	1	1
493	всю свою	1	1
494	конкретной ситуации	4	1
495	момент развития	2	1
496	он является	1	1
497	о которых	1	1
498	особенность мышления	2	1
499	с тем	6	1
500	которой он	1	1
501	являются как	1	1
502	поэтому с	3	1
503	т.е те	1	1
504	все это	1	1
505	т.д и	1	1
506	и конец	1	1
507	неизбежно приводит	2	1
508	другом как	1	1
509	нужно чтобы	1	1
510	является продуктом	1	1
511	с различными	1	1
512	что такое	5	1
513	никаких оснований	2	1
514	к истории	3	1
515	лежат в	1	1
516	мы конечно	1	1
517	почти не	1	1
518	бы к	1	1
519	не столько	1	1
520	на известный	1	1
521	большей степени	1	1
522	и конкретные	1	1
523	собой не	2	1
524	утверждения что	1	1
525	от его	1	1
526	ситуации мы	1	1
527	значение для	1	1
528	не менее	3	1
529	выше мы	1	1
530	развивается и	1	1
531	и определенной	1	1
532	но он	1	1
533	но во	1	1
534	тем не	1	1
535	вопроса мы	1	1
536	войти в	1	1
537	не могли	1	1
538	различны а	1	1
539	и вся	1	1
540	же самого	2	1
541	приводят к	3	1
542	на один	4	1
543	значений слов	1	1
544	слова мы	3	1
545	что эта	3	1
546	что с	4	1
547	есть прежде	1	1
548	мышления и	14	1
549	тогда когда	8	1
550	и притом	1	1
551	и часто	1	1
552	с и	1	1
553	мышление в	4	1
554	эти формы	1	1
555	или еще	1	1
556	первое слово	1	1
557	находится в	1	1
558	этого явления	3	1
559	и всегда	1	1
560	в разных	1	1
561	тому или	2	1
562	в самой	1	1
563	и весь	1	1
564	в противоречие	2	1
565	или выражение	1	1
566	эти связи	1	1
567	правда некоторые	1	1
568	связанное с	1	1
569	уже говорили	2	1
570	это слово	2	1
571	убедиться в	1	1
572	представление об	1	1
573	имеет совершенно	1	1
574	этом отношении	7	1
575	и делает	1	1
576	они лишены	1	1
577	с другом	7	1
578	не совсем	2	1
579	в действительности	5	1
580	представляется нам	4	1
581	по нашему	2	1
582	уже о	1	1
583	что можно	1	1
584	для овладения	1	1
585	как всякое	1	1
586	ответ как	1	1
587	поэтому не	1	1
588	не могут	3	1
589	мы узнаем	2	1
590	когда мы	2	1
591	что все	3	1
592	и другой	3	1
593	ли не	2	1
594	сформулировать в	1	1
595	и развития	6	1
596	числе и	2	1
597	его с	1	1
598	как для	1	1
599	слова с	1	1
600	время они	1	1
601	т.е в	1	1
602	от той	2	1
603	слово которое	1	1
604	приближения к	1	1
605	от друга	1	1
606	говоря уже	1	1
607	здесь не	2	1
608	наших слов	1	1
609	они ни	1	1
610	последнее время	1	1
611	в наглядных	1	1
612	в себя	1	1
613	сохраняет свою	1	1
614	говорили что	1	1
615	так в	1	1
616	роль в	4	1
617	и практической	1	1
618	мы наблюдаем	2	1
619	слова а	1	1
620	на том	4	1
621	и когда	3	1
622	двух взаимно	1	1
623	и сам	1	1
624	образом два	1	1
625	было в	1	1
626	той конкретной	2	1
627	связи которые	3	1
628	оно все	2	1
629	своего анализа	1	1
630	различное значение	1	1
631	подойти к	1	1
632	неотделимая часть	1	1
633	по сравнению	4	1
634	понятно что	2	1
635	совершенно невозможно	1	1
636	специфические особенности	1	1
637	с ним	1	1
638	образом в	1	1
639	этих особенностей	2	1
640	анализа не	1	1
641	ситуации и	1	1
642	и резче	1	1
643	и поэтому	3	1
644	развития как	3	1
645	внимание на	3	1
646	и что	8	1
647	или на	1	1
648	еще дальше	1	1
649	речи то	1	1
650	можно сказать	1	1
651	как чисто	1	1
652	различать два	1	1
653	которое он	1	1
654	этих двух	1	1
655	входящими в	1	1
656	вопросу о	1	1
657	является здесь	1	1
658	на каждой	2	1
659	по типу	2	1
660	которые мы	3	1
661	какие мы	1	1
662	когда оно	2	1
663	нуждается в	1	1
664	находит свое	2	1
665	ним и	1	1
666	и повторяя	1	1
667	во всей	4	1
668	мыслятся им	1	1
669	и только	4	1
670	в другой	2	1
671	из сферы	1	1
672	сомнения в	1	1
673	язык есть	1	1
674	на развитие	1	1
675	виде нового	1	1
676	в него	2	1
677	в другую	3	1
678	эта проблема	2	1
679	в современной	2	1
680	в каждую	1	1
681	что здесь	2	1
682	следует ли	1	1
683	сомнению что	1	1
684	мы видим	10	1
685	тот же	9	1
686	дело с	1	1
687	и так	1	1
688	о значении	1	1
689	ключом к	4	1
690	для нее	1	1
691	этих слов	1	1
692	идет об	1	1
693	можем назвать	1	1
694	с которыми	1	1
695	которой оно	1	1
696	так что	3	1
697	же и	1	1
698	оказывается в	1	1
699	уже не	1	1
700	вопроса о	2	1
701	при этих	1	1
702	он начинает	1	1
703	в конкретной	1	1
704	же в	1	1
705	если в	1	1
706	здесь же	1	1
707	не из	1	1
708	и других	3	1
709	из них	4	1
710	процесс возникновения	1	1
711	одно из	1	1
712	эти три	1	1
713	в одном	1	1
714	иначе как	2	1
715	и толстой	1	1
716	с определенным	1	1
717	случае не	2	1
718	само по	1	1
719	она будет	1	1
720	свое выражение	1	1
721	полагаем что	1	1
722	от того	3	1
723	более элементарных	1	1
724	в других	1	1
725	от специальных	1	1
726	но находятся	1	1
727	со стороны	3	1
728	не касается	1	1
729	другим и	1	1
730	связаны с	1	1
731	эта работа	1	1
732	к нашему	1	1
733	если только	1	1
734	к которому	3	1
735	с той	2	1
736	характерно для	1	1
737	и между	6	1
738	еще и	1	1
739	на которые	1	1
740	и затем	1	1
741	больше и	1	1
742	к более	1	1
743	не говоря	1	1
744	или выражения	1	1
745	на которых	1	1
746	самое слово	3	1
747	другой стороны	9	1
748	его как	1	1
749	вся теория	1	1
750	в переносном	1	1
751	во внимание	1	1
752	теоретической и	1	1
753	если не	2	1
754	себя на	1	1
755	мышлении и	2	1
756	нет ничего	1	1
757	на который	1	1
758	совсем так	1	1
759	ни на	1	1
760	противоречие с	2	1
761	мы говорим	1	1
762	со словом	2	1
763	к самому	1	1
764	этих случаях	1	1
765	он говорит	2	1
766	находит в	2	1
767	оно существует	1	1
768	для обозначения	1	1
769	если оно	1	1
770	сравнению с	3	1
771	это приводит	1	1
772	в течение	1	1
773	на которое	2	1
774	слова он	2	1
775	два основных	1	1
776	друг с	7	1
777	исходя из	1	1
778	и было	1	1
779	в состоянии	1	1
780	быть не	1	1
781	этом случае	3	1
782	и другим	1	1
783	в условиях	3	1
784	в целом	11	1
785	на которой	1	1
786	но это	1	1
787	различных языках	1	1
788	включено в	1	1
789	к двум	1	1
790	однако не	1	1
791	план в	2	1
792	ярче и	1	1
793	дает возможность	1	1
794	деле как	1	1
795	слова из	2	1
796	прежде чем	1	1
797	слова они	1	1
798	к конкретному	1	1
799	не подлежит	3	1
800	о котором	1	1
801	приближаются к	1	1
802	хотя и	1	1
803	к одной	3	1
804	у них	1	1
805	указания на	1	1
806	мы как	1	1
807	мы должны	11	1
808	на нем	2	1
809	зрения в	1	1
810	потому что	12	1
811	правильному пониманию	2	1
812	логики и	1	1
813	только по	1	1
814	оно начинает	1	1
815	в равной	3	1
816	знака в	1	1
817	уводит нас	1	1
818	мы в	2	1
819	ибо они	1	1
820	себе никакого	1	1
821	и практически	1	1
822	комплекса это	1	1
823	нам не	2	1
824	слово слово	1	1
825	отрывается от	1	1
826	существует в	2	1
827	сложные и	1	1
828	этой проблемы	1	1
829	какой мере	1	1
830	не что	1	1
831	из этого	1	1
832	в абстрактном	1	1
833	ее в	1	1
834	и другие	9	1
835	с процессом	1	1
836	процессе усвоения	1	1
837	по поводу	1	1
838	непрерывного взаимодействия	1	1
839	том числе	2	1
840	смысле что	1	1
