N	2gram	Bakhtin_fo_1	FransuaR
153	то время	4	2
154	и со	1	2
155	в виду	3	2
156	он был	1	2
157	на них	2	2
158	в различных	2	2
159	характер он	1	2
160	с одной	3	2
161	но не	5	2
162	как в	6	2
163	это был	1	2
164	кроме того	4	2
165	хотя и	3	2
166	характер носит	1	2
167	и наконец	1	2
168	и к	2	2
169	в фольклоре	1	2
170	и этим	1	2
171	романе не	3	2
172	здесь дается	3	2
173	всего романа	1	2
174	время это	1	2
175	бы не	1	2
176	раз в	4	2
177	и тот	1	2
178	как он	2	2
179	так сказать	7	2
180	время и	4	2
181	новое и	2	2
182	в основу	3	2
183	может быть	11	2
184	для своей	1	2
185	и дает	3	2
186	распространены в	1	2
187	в жизни	6	2
188	по всему	1	2
189	ни в	8	2
190	кн ii	1	2
191	соответствии с	2	2
192	пародия на	1	2
193	в один	1	2
194	на первый	1	2
195	в этих	3	2
196	и при	1	2
197	наших дней	1	2
198	в котором	4	2
199	с точки	2	2
200	в их	6	2
201	место в	2	2
202	не столько	1	2
203	большую роль	3	2
204	образом весь	1	2
205	мир и	2	2
206	их в	3	2
207	том же	2	2
208	дело в	2	2
209	но она	2	2
210	но здесь	1	2
211	никогда не	2	2
212	связи с	6	2
213	исторического процесса	2	2
214	числе и	2	2
215	к тому	3	2
216	два момента	1	2
217	где он	1	2
218	о том	1	2
219	и это	4	2
220	в себя	1	2
221	или в	3	2
222	времени и	10	2
223	было в	1	2
224	с ним	2	2
225	но образ	1	2
226	тех кто	1	2
227	на этой	4	2
228	т.п в	1	2
229	а также	2	2
230	все в	1	2
231	и были	2	2
232	образом все	1	2
233	при изображении	1	2
234	выступает с	1	2
235	существенную роль	2	2
236	также в	1	2
237	в ту	1	2
238	всякого рода	2	2
239	одной из	3	2
240	мы увидим	1	2
241	то он	1	2
242	до нас	5	2
243	до наших	2	2
244	себя в	1	2
245	есть в	2	2
246	уже не	2	2
247	и у	5	2
248	уже в	2	2
249	на площади	4	2
250	его и	2	2
251	ни с	2	2
252	мир в	2	2
253	в новом	1	2
254	друг друга	3	2
255	как раз	13	2
256	в других	9	2
257	в особенности	9	2
258	о своей	2	2
259	именно в	3	2
260	но оно	2	2
261	одной стороны	2	2
262	они не	3	2
263	не на	1	2
264	и первый	1	2
265	он становится	2	2
266	что из	1	2
267	разных местах	1	2
268	уже давно	1	2
269	о чем	1	2
270	в той	4	2
271	связаны с	3	2
272	в словах	1	2
273	да и	3	2
274	мы сказали	1	2
275	неотделимы от	1	2
276	между прочим	1	2
277	и для	4	2
278	формы и	3	2
279	эту игру	1	2
280	и выражений	1	2
281	узком смысле	1	2
282	в основе	5	2
283	все события	1	2
284	а как	3	2
285	здесь только	2	2
286	жизни в	8	2
287	его к	1	2
288	нет ничего	4	2
289	между ними	3	2
290	они также	1	2
291	от всех	1	2
292	не может	6	2
293	на свет	1	2
294	но эти	1	2
295	только в	4	2
296	и другие	5	2
297	в своих	1	2
298	и эта	2	2
299	к этому	3	2
300	смысле слова	2	1
301	ту же	2	1
302	жизни где	1	1
303	отношения к	3	1
304	позволит нам	1	1
305	же как	2	1
306	xvii века	2	1
307	дел и	1	1
308	связь этих	1	1
309	он произносит	1	1
310	она обычно	2	1
311	носит широкий	1	1
312	так уже	1	1
313	на месте	1	1
314	этого мира	4	1
315	из самых	1	1
316	нем нет	2	1
317	жертвенное мясо	1	1
318	уже указывали	4	1
319	в какой-то	3	1
320	в самом	8	1
321	обычно выступает	1	1
322	со всех	1	1
323	при анализе	1	1
324	не приходится	1	1
325	теперь мы	1	1
326	в первый	1	1
327	на такие	1	1
328	дан в	2	1
329	существенное место	1	1
330	человека и	11	1
331	время как	5	1
332	принадлежит к	2	1
333	не вполне	1	1
334	это отношение	1	1
335	жизни как	1	1
336	вставные новеллы	1	1
337	жизни это	2	1
338	и он	1	1
339	это время	7	1
340	момент в	2	1
341	собой в	1	1
342	уже наличные	1	1
343	и происходит	1	1
344	и начинают	1	1
345	он сам	1	1
346	первый план	1	1
347	существенное отношение	1	1
348	есть между	1	1
349	самом деле	1	1
350	и всего	1	1
351	веков он	1	1
352	в быту	3	1
353	явлений и	1	1
354	в противоречии	1	1
355	эта особенность	1	1
356	отношение к	2	1
357	были глубоко	1	1
358	отличие от	2	1
359	тут же	1	1
360	нет и	2	1
361	значение для	1	1
362	переходим ко	1	1
363	его на	2	1
364	сочетается с	2	1
365	с этим	6	1
366	стороны и	2	1
367	мотивов в	1	1
368	и различные	1	1
369	в единый	1	1
370	нами в	1	1
371	характера но	2	1
372	и своего	1	1
373	самом начале	1	1
374	для которой	1	1
375	и реального	1	1
376	историческая действительность	2	1
377	в этот	2	1
378	ее целом	2	1
379	сливается с	1	1
380	бы и	1	1
381	в целом	2	1
382	типа как	1	1
383	только на	3	1
384	с их	2	1
385	и человеческие	1	1
386	ни одного	1	1
387	но его	1	1
388	удельный вес	2	1
389	мира но	1	1
390	тому же	2	1
391	были связаны	1	1
392	исторических судеб	1	1
393	на то	1	1
394	игры из	1	1
395	смыслом и	1	1
396	человек не	1	1
397	главным образом	1	1
398	есть одна	1	1
399	различные формы	1	1
400	сняли с	1	1
401	которого и	1	1
402	здесь для	1	1
403	этого жанра	1	1
404	но дело	2	1
405	не бывает	1	1
406	одно и	3	1
407	здесь мы	1	1
408	как они	1	1
409	хода жизни	1	1
410	указывали на	1	1
411	и сохраняется	1	1
412	значение в	5	1
413	в мире	1	1
414	коня за	1	1
415	конечно в	1	1
416	об этом	2	1
417	них не	1	1
418	зрения на	1	1
419	или даже	1	1
420	входит в	3	1
421	это было	1	1
422	на протяжении	1	1
423	совершенно иная	1	1
424	уже знаем	1	1
425	в хронологическом	1	1
426	с последующим	1	1
427	и фон	1	1
428	и совершается	1	1
429	в самую	1	1
430	и очень	1	1
431	в последующей	4	1
432	в данном	2	1
433	как другие	1	1
434	мы не	3	1
435	форме еще	1	1
436	автора и	2	1
437	о которой	1	1
438	и тогда	1	1
439	и того	6	1
440	одного и	5	1
441	это сочетание	1	1
442	как своего	1	1
443	особенности же	1	1
444	нас не	1	1
445	в отношении	3	1
446	самый момент	1	1
447	он дает	1	1
448	в отличие	2	1
449	совершенно новое	1	1
450	и существенных	1	1
451	вступили в	2	1
452	процессия в	1	1
453	умирает и	1	1
454	которые в	1	1
455	результате все	1	1
456	страха и	1	1
457	времен и	1	1
458	друг другу	2	1
459	что было	3	1
460	уже сказали	2	1
461	предсказаний и	1	1
462	времени а	1	1
463	строгом соответствии	1	1
464	героем и	1	1
465	раз и	2	1
466	случае в	1	1
467	во главе	1	1
468	вплоть до	1	1
469	играть в	1	1
470	до известной	1	1
471	виду что	1	1
472	чрезвычайно распространены	1	1
473	дело не	1	1
474	правда в	1	1
475	связан и	1	1
476	здесь на	4	1
477	самом месте	1	1
478	и стал	2	1
479	чем не	3	1
480	это с	1	1
481	следовательно и	1	1
482	основе этого	1	1
483	самой жизни	1	1
484	ничего не	9	1
485	при всем	1	1
486	из древнейших	1	1
487	и степень	1	1
488	как она	2	1
489	во всем	2	1
490	буквальном смысле	2	1
491	нам важно	1	1
492	потому что	4	1
493	и исторического	2	1
494	и искусства	1	1
495	этом отношении	3	1
496	тесно связана	1	1
497	точном смысле	2	1
498	у нас	1	1
499	уже с	1	1
500	и оно	1	1
501	мы встречаем	2	1
502	теперь когда	1	1
503	что все	2	1
504	моменты жизни	1	1
505	но все	5	1
506	с исключительной	2	1
507	похож на	1	1
508	носит и	1	1
509	здесь они	1	1
510	совершается это	1	1
511	бы он	1	1
512	других античных	1	1
513	как человек	4	1
514	они и	1	1
515	вырождается в	1	1
516	специфический характер	2	1
517	в последующие	4	1
518	и был	1	1
519	здесь еще	2	1
520	обычно в	2	1
521	правда не	2	1
522	где этот	1	1
523	времени но	1	1
524	носили в	1	1
525	ни даже	1	1
526	также имеет	1	1
527	всех сторон	1	1
528	рабле на	1	1
529	и образ	3	1
530	свою очередь	1	1
531	и сами	1	1
532	всем этим	3	1
533	данном случае	1	1
534	представителем этого	1	1
535	здесь также	2	1
536	в буквальном	2	1
537	существенное значение	1	1
538	и от	1	1
539	как по	2	1
540	самую гущу	1	1
541	так в	1	1
542	свободу и	1	1
543	смысле но	2	1
544	на том	1	1
545	природе своей	2	1
546	характер но	2	1
547	те же	2	1
548	по природе	2	1
549	в последующих	1	1
550	что дело	1	1
551	и пересекаются	1	1
552	если бы	5	1
553	были чрезвычайно	1	1
554	тем чем	1	1
555	находится в	1	1
556	в тех	1	1
557	только и	5	1
558	трудно найти	1	1
559	в отдельных	1	1
560	известной степени	1	1
561	повторяем в	2	1
562	но к	1	1
563	в самой	2	1
564	все прочие	1	1
565	у этого	1	1
566	притом в	1	1
567	государственной власти	1	1
568	все его	3	1
569	нас в	3	1
570	и во	7	1
571	от него	1	1
572	на отдельные	1	1
573	с нашей	3	1
574	и откуда	1	1
575	что люди	1	1
576	которой мы	1	1
577	переходит в	1	1
578	не без	2	1
579	что и	3	1
580	в форме	3	1
581	ко второму	1	1
582	еще более	3	1
583	из одних	1	1
584	в описании	1	1
585	вся жизнь	1	1
586	в него	1	1
587	быть и	2	1
588	год и	1	1
589	полностью но	1	1
590	собой разумеется	2	1
591	не как	2	1
592	вовлечены и	1	1
593	отчасти и	1	1
594	целом с	2	1
595	каждый момент	1	1
596	попадают на	1	1
597	очень много	1	1
598	к отцу	1	1
599	в литературу	1	1
600	между этими	4	1
601	и ее	3	1
602	на мир	1	1
603	от них	1	1
604	по этому	1	1
605	похожа на	1	1
606	со всеми	3	1
607	для всех	2	1
608	события и	1	1
609	друг за	2	1
610	чем они	1	1
611	преисподняя могила	2	1
612	жертву в	1	1
613	ним не	1	1
614	чем обычно	1	1
615	xvii веке	2	1
616	при помощи	1	1
617	характерно что	4	1
618	был бы	3	1
619	других так	2	1
620	для него	2	1
621	как их	1	1
622	мы находим	2	1
623	в одном	3	1
624	форм но	1	1
625	эта игра	1	1
626	с этими	2	1
627	те формы	1	1
628	это смерть	1	1
629	противоречии с	1	1
630	как его	1	1
631	не столь	2	1
632	в соответствии	2	1
633	дальше в	1	1
634	жизни на	2	1
635	люди не	1	1
636	времени то	1	1
637	время уже	1	1
638	но за	1	1
639	само собой	2	1
640	самих и	1	1
641	в это	2	1
642	до сих	3	1
643	литературу и	1	1
644	с мотивом	3	1
645	на три	1	1
646	мы еще	3	1
647	говорит о	1	1
648	и самый	1	1
649	в некоторых	2	1
650	быть тем	1	1
651	последующие века	1	1
652	он только	2	1
653	а наоборот	1	1
654	и музыка	1	1
655	с которым	1	1
656	торжественной процессии	1	1
657	человек в	3	1
658	они как	1	1
659	громадную роль	2	1
660	мы остановимся	1	1
661	что мы	2	1
662	ближе к	1	1
663	и вообще	2	1
664	в эпосе	2	1
665	на фоне	3	1
666	свою судьбу	1	1
667	он изображает	1	1
668	и технической	1	1
669	перестали быть	1	1
670	героя по	1	1
671	и потому	3	1
672	в строгом	2	1
673	построены на	1	1
674	независимо от	1	1
675	а следовательно	1	1
676	не осталось	2	1
677	влияния на	2	1
678	это также	1	1
679	она есть	1	1
680	этой игры	1	1
681	и человеческих	1	1
682	смысле этого	1	1
683	а нужно	1	1
684	времени с	2	1
685	и основной	1	1
686	и всей	2	1
687	эти последние	1	1
688	из этой	1	1
689	и судьбы	1	1
690	культуры в	1	1
691	здесь все	2	1
692	этого слова	1	1
693	в делах	1	1
694	слова и	2	1
695	возвращаемся к	1	1
696	в условиях	7	1
697	сих пор	3	1
698	этом и	1	1
699	бытовым явлением	1	1
700	которые были	1	1
701	частный характер	1	1
702	мира в	3	1
703	которой совершается	1	1
704	в более	2	1
705	в мировой	2	1
706	в связи	5	1
707	происходит в	2	1
708	сохраняется и	2	1
709	жизнь в	2	1
710	в другое	1	1
711	последующих веков	1	1
712	для нас	2	1
713	но когда	1	1
714	развертывается в	1	1
715	романа в	5	1
716	не более	1	1
717	что самая	1	1
718	вполне понятно	4	1
719	у которого	1	1
720	поэтому все	2	1
721	ее основных	2	1
722	времени все	2	1
723	от всего	1	1
724	становления в	2	1
725	них и	1	1
726	и роста	1	1
727	века мы	1	1
728	здесь даже	1	1
729	и всевозможные	1	1
730	в народной	1	1
731	в свою	2	1
732	первый раз	1	1
733	этого времени	2	1
734	и внутренне	1	1
735	его таким	1	1
736	основу его	1	1
737	равно как	2	1
738	всех других	1	1
739	дальнейшем в	1	1
740	они всегда	1	1
741	включает в	1	1
742	что в	5	1
743	и исторических	1	1
744	он у	2	1
745	в таком	3	1
746	всего этого	2	1
