N	2gram	Potebnia_M_3	Istorich
301	это неверно	1	1
302	ли мы	1	1
303	вряд ли	1	1
304	как говорят	1	1
305	отношения к	1	1
306	одним из	1	1
307	таком случае	2	1
308	переходит к	1	1
309	воды с	2	1
310	только потому	3	1
311	и есть	3	1
312	оно было	1	1
313	его связь	1	1
314	этого он	1	1
315	во-первых потому	1	1
316	а как	2	1
317	есть не	7	1
318	со всех	1	1
319	если я	1	1
320	или наоборот	1	1
321	понятия но	1	1
322	на первом	1	1
323	что если	1	1
324	которую мы	1	1
325	происходит по	1	1
326	имеет свою	1	1
327	он как	2	1
328	равно как	1	1
329	но она	1	1
330	оно есть	3	1
331	как объекта	1	1
332	же что	6	1
333	себе что	2	1
334	есть вместе	2	1
335	бы с	1	1
336	всех сторон	1	1
337	думая о	1	1
338	форму но	2	1
339	так или	2	1
340	по этому	1	1
341	на них	1	1
342	мы читаем	1	1
343	не имел	1	1
344	во всех	1	1
345	только после	1	1
346	общих чертах	1	1
347	природы и	2	1
348	так для	1	1
349	в голове	1	1
350	заметим что	1	1
351	только тогда	9	1
352	не все	4	1
353	не входить	1	1
354	отличие от	1	1
355	тут же	2	1
356	когда например	2	1
357	человек может	2	1
358	которые не	1	1
359	в истории	1	1
360	же с	6	1
361	это одно	1	1
362	что именно	4	1
363	так называемая	1	1
364	некоторое время	1	1
365	что как	2	1
366	этой стороны	2	1
367	помнить что	1	1
368	сидит в	1	1
369	хотя и	1	1
370	я есть	1	1
371	его к	2	1
372	поздно и	1	1
373	для которой	1	1
374	более или	3	1
375	выше мы	2	1
376	весь круг	3	1
377	в целом	3	1
378	сказать о	1	1
379	формы в	1	1
380	связь ее	1	1
381	может считаться	1	1
382	отношение между	1	1
383	и тот	2	1
384	но на	1	1
385	одно и	5	1
386	и если	2	1
387	положение что	1	1
388	есть новое	1	1
389	тем не	3	1
390	зависит не	1	1
391	действительно дает	1	1
392	и почему	2	1
393	есть та	1	1
394	в силу	3	1
395	никак не	3	1
396	свое время	1	1
397	подобно тому	2	1
398	что ни	2	1
399	оно само	1	1
400	сказке говорится	1	1
401	о таком	1	1
402	это значит	1	1
403	и природу	1	1
404	по содержанию	2	1
405	что все	3	1
406	и может	3	1
407	все наше	1	1
408	в мире	1	1
409	на все	2	1
410	то есть	34	1
411	знает что	1	1
412	которого не	1	1
413	образом если	1	1
414	в свой	2	1
415	слов на	1	1
416	первобытного человека	1	1
417	в жизни	1	1
418	духа в	1	1
419	его места	1	1
420	люди не	1	1
421	она и	1	1
422	отражается в	2	1
423	одна и	1	1
424	она действительно	1	1
425	есть явление	1	1
426	при каждом	1	1
427	оно имеет	3	1
428	с такой	1	1
429	такою же	1	1
430	в один	4	1
431	одно из	5	1
432	или менее	3	1
433	к мысли	3	1
434	искать в	1	1
435	точки зрения	2	1
436	но если	1	1
437	от своего	1	1
438	и при	4	1
439	мысль и	1	1
440	в котором	4	1
441	не столько	2	1
442	на свою	2	1
443	на первых	2	1
444	что я	5	1
445	от его	1	1
446	другом и	1	1
447	на языке	1	1
448	все это	4	1
449	и более	1	1
450	природу и	1	1
451	и наоборот	4	1
452	того кто	1	1
453	что например	3	1
454	животного и	3	1
455	что те	1	1
456	что есть	2	1
457	нечто вроде	2	1
458	не менее	5	1
459	к такой	1	1
460	в таких	1	1
461	что с	2	1
462	принадлежат к	1	1
463	меня не	1	1
464	ее с	1	1
465	что представление	1	1
466	но вместе	4	1
467	не составляет	2	1
468	когда они	1	1
469	достигает своего	1	1
470	того чтобы	3	1
471	следовательно и	1	1
472	есть уже	11	1
473	в общих	1	1
474	больше чем	1	1
475	под этим	1	1
476	в противоречие	1	1
477	можно видеть	5	1
478	к ней	5	1
479	такая же	2	1
480	этого предмета	1	1
481	что на	1	1
482	в области	2	1
483	в тени	2	1
484	и оно	3	1
485	человека с	1	1
486	начиная с	1	1
487	не могут	5	1
488	не знают	1	1
489	есть только	5	1
490	языке и	1	1
491	сравнительно с	5	1
492	другой и	2	1
493	наоборот в	1	1
494	тех же	1	1
495	мысли о	2	1
496	почему именно	1	1
497	бы ни	3	1
498	должен быть	1	1
499	формы этого	1	1
500	голову по	1	1
501	и о	2	1
502	тому что	3	1
503	связи со	1	1
504	в ее	2	1
505	только при	2	1
506	как по	1	1
507	что подобные	1	1
508	него самого	3	1
509	есть здесь	1	1
510	моисей в	1	1
511	как представление	1	1
512	и когда	1	1
513	перенести в	1	1
514	те же	6	1
515	не с	1	1
516	ясно что	1	1
517	здесь как	3	1
518	и каждый	1	1
519	или на	2	1
520	по тому	5	1
521	это только	1	1
522	могла быть	2	1
523	жизнь и	1	1
524	для этого	1	1
525	по мере	4	1
526	хотя это	1	1
527	нас и	1	1
528	об этом	2	1
529	образом в	3	1
530	находится в	1	1
531	можно бы	4	1
532	связанное с	2	1
533	них не	1	1
534	можно заметить	1	1
535	каждый раз	2	1
536	и здесь	1	1
537	точно таким	1	1
538	одного из	1	1
539	представление в	2	1
540	к одному	5	1
541	все его	1	1
542	теперь и	1	1
543	что посредством	2	1
544	образом мы	1	1
545	должно было	2	1
546	она остается	1	1
547	к нему	3	1
548	между тем	9	1
549	первых порах	2	1
550	видели выше	1	1
551	на одном	1	1
552	бы она	1	1
553	них в	1	1
554	в земле	1	1
555	как объект	1	1
556	предмета и	1	1
557	хорошо известно	1	1
558	т с	22	1
559	не как	2	1
560	ее то	1	1
561	вне себя	2	1
562	к дереву	1	1
563	время когда	1	1
564	и представляет	1	1
565	его душу	1	1
566	что даже	4	1
567	друг друга	3	1
568	из многих	2	1
569	как нечто	1	1
570	уже и	1	1
571	что одно	1	1
572	которое мы	2	1
573	в первобытном	2	1
574	между этими	1	1
575	жаловаться что	1	1
576	от них	2	1
577	согласно с	2	1
578	по всей	1	1
579	из которого	1	1
580	же и	3	1
581	есть в	3	1
582	с двумя	1	1
583	одной из	2	1
584	уже в	5	1
585	если мы	1	1
586	а это	1	1
587	или даже	1	1
588	но совершенно	1	1
589	языка но	1	1
590	его и	1	1
591	где бы	1	1
592	был бы	2	1
593	можем предположить	1	1
594	для него	9	1
595	заключить что	2	1
596	стоит и	1	1
597	отношение к	2	1
598	может находиться	1	1
599	к ним	1	1
600	при всей	1	1
601	и язык	1	1
602	как его	1	1
603	но что	2	1
604	на меня	1	1
605	есть выражение	2	1
606	и вместе	3	1
607	указание на	2	1
608	им нужно	1	1
609	для того	4	1
610	известных нам	1	1
611	другие более	1	1
612	смотря по	2	1
613	ее со	1	1
614	божество или	1	1
615	говорится что	1	1
616	и даже	2	1
617	даже не	1	1
618	уже при	1	1
619	или иначе	1	1
620	в море	1	1
621	было первым	1	1
622	именно в	3	1
623	я был	1	1
624	заметить что	3	1
625	еще и	1	1
626	с другом	1	1
627	такое же	3	1
628	из таких	1	1
629	в самую	1	1
630	на ней	1	1
631	от другого	3	1
632	не знает	3	1
633	в картине	1	1
634	остается при	1	1
635	его как	1	1
636	образом это	1	1
637	как о	2	1
638	человека или	1	1
639	или с	2	1
640	такое стремление	1	1
641	под влиянием	1	1
642	несмотря на	2	1
643	есть одно	2	1
644	его противоположность	1	1
645	еще раз	2	1
646	первый взгляд	1	1
647	солнца с	1	1
648	других случаях	1	1
649	ведьма и	1	1
650	осуждены на	1	1
651	к другой	3	1
652	во всю	1	1
653	как кажется	1	1
654	почему он	1	1
655	он говорит	2	1
656	если оно	1	1
657	перехода от	1	1
658	смысле этого	7	1
659	это так	1	1
660	тому как	5	1
661	друг с	1	1
662	том смысле	3	1
663	этого слова	11	1
664	здесь так	1	1
665	было ни	1	1
666	на время	1	1
667	много лет	1	1
668	имеет много	1	1
669	между прочим	1	1
670	получает от	1	1
671	мере того	3	1
672	не является	1	1
673	случае если	1	1
674	не существует	3	1
675	мы только	1	1
676	может но	1	1
677	а все	1	1
678	к одной	3	1
679	на которой	3	1
680	то не	2	1
681	это может	1	1
682	из себя	2	1
683	бы в	2	1
684	тем более	4	1
685	глаз и	2	1
686	же в	2	1
687	имея в	1	1
688	давно уже	1	1
689	похожи на	1	1
690	весь процесс	1	1
691	здесь только	3	1
692	еще ничего	1	1
693	от ее	1	1
694	в страну	1	1
695	может и	1	1
696	в народной	1	1
697	в свою	3	1
698	из мифов	1	1
699	между ними	1	1
700	на этот	1	1
701	оно не	4	1
702	формы его	1	1
703	себе не	4	1
704	то оно	3	1
705	это в	2	1
706	в таком	3	1
707	своем рождении	1	1
708	смысле что	1	1
