N	2gram	Bakhtin_fo_1	KulturaY
119	этом случае	1	4
120	то что	6	4
121	в таком	3	4
122	сплошь и	2	3
123	я и	1	3
124	по преимуществу	3	3
125	той же	2	3
126	есть не	3	3
127	мы не	3	3
128	в ней	4	3
129	время в	6	3
130	но не	5	3
131	то он	1	3
132	но как	1	3
133	по отношению	3	3
134	отношение к	2	3
135	отнюдь не	5	3
136	и к	2	3
137	бы и	1	3
138	что это	1	3
139	бы не	1	3
140	тому же	2	3
141	но на	4	3
142	он не	5	3
143	и вот	1	3
144	и с	4	3
145	зрения на	1	3
146	п но	1	3
147	форма и	1	3
148	в которых	2	3
149	и более	1	3
150	так называемого	1	3
151	в отношении	3	3
152	она не	1	3
153	в то	9	3
154	как о	1	3
155	не имеет	4	3
156	в процессе	4	3
157	был бы	3	3
158	в каком	2	3
159	всего этого	2	3
160	в результате	6	3
161	но и	8	3
162	нас в	3	3
163	связь между	2	3
164	это не	6	3
165	и только	1	3
166	может иметь	1	3
167	этот вопрос	1	3
168	уже в	2	3
169	в данной	2	3
170	ни в	8	3
171	могло бы	1	3
172	мы находим	2	3
173	именно в	3	3
174	об образе	1	3
175	в ряду	1	3
176	смысл который	1	3
177	когда мы	1	3
178	по существу	12	3
179	там где	2	3
180	но для	2	3
181	это уже	1	3
182	к тому	3	3
183	формы и	3	3
184	мы должны	2	3
185	слово в	1	3
186	они не	3	3
187	смысле слова	2	2
188	и через	1	2
189	тем же	1	2
190	к другому	2	2
191	отношению к	5	2
192	п все	1	2
193	научной и	1	2
194	на материале	2	2
195	мы имеем	1	2
196	на себя	2	2
197	как я	1	2
198	здесь не	4	2
199	в различных	2	2
200	отличие от	2	2
201	сама по	1	2
202	и я	1	2
203	на минуту	2	2
204	смысле этого	1	2
205	и как	10	2
206	имеет в	2	2
207	увидим что	1	2
208	но в	10	2
209	очень много	1	2
210	и тот	1	2
211	как он	2	2
212	так сказать	7	2
213	и самый	1	2
214	лишь что	1	2
215	в корне	1	2
216	и величина	1	2
217	но все	5	2
218	что все	2	2
219	значение в	5	2
220	его в	3	2
221	на протяжении	1	2
222	с другими	3	2
223	чем в	2	2
224	и того	6	2
225	одного и	5	2
226	в этих	3	2
227	из того	1	2
228	и при	1	2
229	в котором	4	2
230	в отличие	2	2
231	не как	2	2
232	своего рода	1	2
233	бы например	1	2
234	точку зрения	2	2
235	вернемся к	1	2
236	раз и	2	2
237	в таких	1	2
238	не о	2	2
239	дело не	1	2
240	оттенки в	1	2
241	по своему	1	2
242	в русском	1	2
243	и такие	1	2
244	отличается от	1	2
245	уже совершенно	1	2
246	из всего	1	2
247	совершенно ясно	1	2
248	так в	1	2
249	в пределах	5	2
250	в дальнейшем	6	2
251	на том	1	2
252	здесь как	2	2
253	совершенно иной	3	2
254	что дело	1	2
255	она есть	1	2
256	и здесь	1	2
257	внимание на	1	2
258	типа в	1	2
259	как они	1	2
260	путь к	1	2
261	не более	1	2
262	она может	1	2
263	эти последние	1	2
264	моменты в	1	2
265	на очень	1	2
266	вопрос об	1	2
267	все они	1	2
268	в качестве	3	2
269	конечно не	4	2
270	то и	1	2
271	ни одного	1	2
272	он имеет	1	2
273	в одном	3	2
274	форм но	1	2
275	в некоторых	2	2
276	в особенности	9	2
277	говорим о	1	2
278	еще и	2	2
279	о чем	1	2
280	что мы	2	2
281	в частности	6	2
282	вместе с	3	2
283	так же	6	2
284	подхода к	3	2
285	в тех	1	2
286	здесь идет	1	2
287	в условиях	7	2
288	все это	4	2
289	кроме того	4	2
290	из ряда	1	2
291	вопрос в	1	2
292	указать на	1	2
293	и выражений	1	2
294	еще более	3	2
295	главным образом	1	2
296	не знает	3	2
297	равно как	2	2
298	является и	1	2
299	во всяком	3	2
300	том числе	4	2
301	нет поэтому	1	1
302	ту же	2	1
303	отношения к	3	1
304	например в	6	1
305	же как	2	1
306	в движение	3	1
307	что ты	1	1
308	и то	4	1
309	на деле	1	1
310	далее и	1	1
311	между двумя	6	1
312	из самых	1	1
313	жизни есть	1	1
314	не имеют	3	1
315	значение но	2	1
316	часть его	1	1
317	из всех	1	1
318	пор точно	1	1
319	и ничего	1	1
320	этого нет	1	1
321	во времени	3	1
322	нам в	1	1
323	именно к	1	1
324	почти все	1	1
325	такое положение	1	1
326	время как	5	1
327	но она	2	1
328	само слово	1	1
329	на себе	1	1
330	связана с	1	1
331	конечно и	4	1
332	не совсем	1	1
333	для наших	1	1
334	же так	1	1
335	форм в	1	1
336	и на	8	1
337	между собой	4	1
338	он сам	1	1
339	роман и	1	1
340	и играет	1	1
341	есть между	1	1
342	мы будем	2	1
343	а только	2	1
344	не входит	2	1
345	значение и	3	1
346	менее всего	1	1
347	тут же	1	1
348	нет и	2	1
349	значение имеет	1	1
350	его развития	1	1
351	идет о	1	1
352	с этим	6	1
353	не определяется	1	1
354	это был	1	1
355	что касается	1	1
356	перед нами	1	1
357	все без	1	1
358	тех случаях	1	1
359	хотя я	1	1
360	для которой	1	1
361	ее целом	2	1
362	со своей	3	1
363	и конечно	1	1
364	в которой	2	1
365	ни один	1	1
366	тем лучше	1	1
367	или во	1	1
368	сказать не	1	1
369	это тот	1	1
370	такое значение	1	1
371	раз в	4	1
372	нами в	1	1
373	имеем в	1	1
374	и те	3	1
375	не могла	1	1
376	а вовсе	1	1
377	как совершенно	1	1
378	место по	1	1
379	этот процесс	5	1
380	связанные с	1	1
381	есть одна	1	1
382	и лучше	1	1
383	всех этих	5	1
384	в понимании	1	1
385	с нашим	1	1
386	не к	2	1
387	образом и	1	1
388	его от	2	1
389	определяется характером	1	1
390	будем говорить	1	1
391	но дело	2	1
392	без исключения	1	1
393	определенным кругом	1	1
394	в основу	3	1
395	в каждом	1	1
396	здесь мы	1	1
397	имеют в	1	1
398	в другом	1	1
399	конечно в	1	1
400	и неизбежно	1	1
401	сказать в	1	1
402	входит в	3	1
403	ко второму	1	1
404	общественная жизнь	1	1
405	не дошел	1	1
406	формы которые	1	1
407	чаще всего	1	1
408	ведь в	1	1
409	то увидим	1	1
410	борьбе и	1	1
411	рядом с	2	1
412	под прикрытием	1	1
413	и уже	3	1
414	когда я	1	1
415	не место	2	1
416	или три	1	1
417	рода и	1	1
418	строгом смысле	2	1
419	ряда и	1	1
420	его основных	1	1
421	в научной	1	1
422	лучше всего	1	1
423	во время	1	1
424	совершенно независимо	1	1
425	таким же	1	1
426	и ее	3	1
427	уже к	1	1
428	всяком случае	1	1
429	на месте	1	1
430	объявляют что	1	1
431	он дает	1	1
432	оказывается что	2	1
433	они уже	1	1
434	значение для	1	1
435	мир и	2	1
436	специфическая роль	1	1
437	друг другу	2	1
438	роль во	1	1
439	есть еще	1	1
440	не должно	1	1
441	фигурирующих в	1	1
442	этом ее	1	1
443	в предыдущем	1	1
444	для нее	1	1
445	случае в	1	1
446	правда в	1	1
447	в основе	5	1
448	кругом читателей	1	1
449	чем не	3	1
450	не могло	5	1
451	в самой	2	1
452	же время	9	1
453	те моменты	2	1
454	того в	1	1
455	на те	1	1
456	ровно ничего	1	1
457	по своей	1	1
458	во всем	2	1
459	это слово	1	1
460	и его	16	1
461	наших дней	1	1
462	непосредственное отношение	1	1
463	от их	1	1
464	начиная с	1	1
465	составная часть	1	1
466	в совокупности	1	1
467	я сам	1	1
468	должны быть	1	1
469	содержанием и	1	1
470	всего в	1	1
471	контуры этого	1	1
472	целом в	1	1
473	свое значение	1	1
474	когда они	1	1
475	поставить вопрос	1	1
476	приходит к	1	1
477	но по	2	1
478	которых и	1	1
479	свою очередь	1	1
480	это будет	1	1
481	подходе к	2	1
482	на основе	2	1
483	здесь также	2	1
484	характер и	7	1
485	нет никакой	1	1
486	от отношения	1	1
487	ряду с	1	1
488	приводит к	1	1
489	следовательно и	1	1
490	смысле но	2	1
491	природе своей	2	1
492	никогда не	2	1
493	наукой и	1	1
494	по природе	2	1
495	и каждый	1	1
496	можно только	2	1
497	понятно что	4	1
498	жанра в	1	1
499	в словах	1	1
500	особенности в	1	1
501	нас и	1	1
502	разных типов	1	1
503	но здесь	1	1
504	литературной формы	1	1
505	и возможно	1	1
506	другом месте	1	1
507	тех кто	1	1
508	на этой	4	1
509	и являются	1	1
510	все содержание	1	1
511	к простому	1	1
512	например такие	1	1
513	затем в	1	1
514	по этому	1	1
515	в данных	1	1
516	но он	2	1
517	которой мы	1	1
518	один или	2	1
519	во втором	2	1
520	то место	1	1
521	никаких сомнений	1	1
522	также в	1	1
523	в теории	1	1
524	в него	1	1
525	с нашей	3	1
526	быть и	2	1
527	же все	1	1
528	собой разумеется	2	1
529	и дело	1	1
530	мы видим	3	1
531	время когда	1	1
532	речи о	1	1
533	одной из	3	1
534	с ними	1	1
535	и роман	1	1
536	мы увидим	1	1
537	что даже	1	1
538	проникнуть в	1	1
539	в себе	3	1
540	в стороне	2	1
541	которое мы	1	1
542	до нас	5	1
543	поэтому и	3	1
544	и после	1	1
545	всей жизни	2	1
546	иной степени	1	1
547	одних и	2	1
548	образа в	1	1
549	как оно	2	1
550	от них	1	1
551	нам важно	1	1
552	же и	2	1
553	и др	9	1
554	и композиционные	1	1
555	этого понятия	1	1
556	вернуться к	1	1
557	в начале	3	1
558	является не	1	1
559	этому вопросу	1	1
560	здесь же	1	1
561	на ней	1	1
562	или даже	1	1
563	при помощи	1	1
564	и обратно	1	1
565	с совершенно	1	1
566	характерно что	4	1
567	времени на	1	1
568	этими формами	1	1
569	для него	2	1
570	и их	8	1
571	и со	1	1
572	никто не	2	1
573	не для	2	1
574	то время	4	1
575	противоречии с	1	1
576	но характерно	1	1
577	само собой	2	1
578	сообщения и	1	1
579	именно как	4	1
580	всецело определяется	1	1
581	сюда же	1	1
582	и тех	2	1
583	в каких	1	1
584	форме и	1	1
585	и прежде	2	1
586	а на	1	1
587	которых мы	1	1
588	а наоборот	1	1
589	и составляет	1	1
590	исключительно важное	1	1
591	более того	3	1
592	самое слово	1	1
593	мы и	4	1
594	на весь	1	1
595	нашей точки	3	1
596	больших и	1	1
597	если не	1	1
598	эти особенности	2	1
599	наше внимание	1	1
600	что во	1	1
601	и потому	3	1
602	отсюда и	2	1
603	в иных	1	1
604	в строгом	2	1
605	этот смысл	1	1
606	были до	1	1
607	из которых	1	1
608	не знал	1	1
609	его личной	1	1
610	их то	1	1
611	месте и	1	1
612	к жизни	2	1
613	наряду с	5	1
614	с особенностями	2	1
615	лежат в	2	1
616	говоря об	1	1
617	форма в	1	1
618	в эту	1	1
619	нем как	1	1
620	сохраняется в	2	1
621	дело здесь	1	1
622	и формы	1	1
623	при построении	1	1
624	с этими	2	1
625	еще яснее	1	1
626	здесь прежде	1	1
627	же значение	1	1
628	с большой	2	1
629	вообще есть	1	1
630	и для	4	1
631	это сочетание	1	1
632	случаях когда	1	1
633	уже на	2	1
634	тем и	1	1
635	для этой	1	1
636	и от	1	1
637	остается тем	1	1
638	жанр в	1	1
639	в те	1	1
640	и вызывает	1	1
641	от него	1	1
642	лишь как	2	1
643	же что	2	1
644	у них	2	1
645	во французском	1	1
646	у которого	1	1
647	находим в	1	1
648	же в	3	1
649	века мы	1	1
650	и другие	5	1
651	в народной	1	1
652	в свою	2	1
653	между ними	3	1
654	просто бытовая	1	1
655	возможно лишь	1	1
656	они как	1	1
657	есть кризис	1	1
658	сколько угодно	2	1
659	исключительно лишь	1	1
660	на дорогу	1	1
661	и наши	1	1
662	в последнем	1	1
663	на различные	1	1
664	культуры в	1	1
665	идеал и	1	1
666	к этому	3	1
667	к этой	1	1
668	и эта	2	1
669	о которых	1	1
